.358337,0.570557,-4.113553,-8.889300,-0.251537,-0.071833,0.079058,-0.004572,-3.373855,0.099209,-0.025758,0.000000,0.000000,
288480073,-3.470001,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.069362,-9.167491,-0.305915,-0.011946,0.233310,0.229793,-3.382399,0.088753,0.161318,0.000000,0.000000,
288489521,-4.161652,14.428995,5,0.396790,-0.623413,-0.358337,0.570557,-4.061287,-8.542318,-0.171516,-0.148780,-0.015690,-0.343164,-3.459721,-0.019722,-0.207988,0.000000,0.000000,
288499235,-4.255814,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.079465,-8.829160,-0.153822,-0.166354,0.092347,-0.076805,-3.539622,-0.127147,-0.111956,0.000000,0.000000,
288509475,-3.280106,14.424451,5,0.396790,-0.623413,-0.358337,0.570557,-4.082944,-9.099470,-0.442816,0.122714,0.180205,0.178795,-3.514924,-0.090687,0.100888,0.000000,0.000000,
288519058,-3.862671,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.025555,-8.561623,-0.094446,-0.222116,0.031337,-0.343605,-3.550629,-0.140609,-0.224503,0.000000,0.000000,
288528855,-3.470001,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.061343,-8.868525,-0.115604,-0.202504,0.128792,-0.050275,-3.543940,-0.130354,-0.096960,0.000000,0.000000,
288538891,-3.280106,14.424451,5,0.396790,-0.623413,-0.358337,0.570557,-4.041969,-9.060617,-0.483912,0.167177,0.196895,0.127591,-3.518854,-0.093963,0.067423,0.000000,0.000000,
288548014,-3.185410,14.419908,5,0.396790,-0.623413,-0.358337,0.570557,-4.026961,-8.620626,-0.055480,-0.260692,0.058692,-0.291017,-3.486429,-0.052262,-0.194973,0.000000,0.000000,
288557710,-3.477219,14.424451,5,0.396790,-0.623413,-0.358337,0.570557,-4.134554,-8.849301,-0.230355,-0.095100,0.044850,-0.032472,-3.486013,-0.051375,-0.076014,0.000000,0.000000,
288566076,-3.170487,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.068744,-9.128085,-0.325292,0.007169,0.215322,0.194582,-3.455023,-0.008006,0.122076,0.000000,0.000000,
288573897,-3.571900,14.428995,5,0.396790,-0.623413,-0.358337,0.570557,-4.097465,-8.582227,-0.229420,-0.094216,-0.036109,-0.289677,-3.466687,-0.025577,-0.179348,0.000000,0.000000,
288583882,-3.076309,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.053344,-9.018569,-0.255789,-0.061277,0.188229,0.086674,-3.428320,0.025038,0.015393,0.000000,0.000000,
288592660,-3.076309,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.067614,-9.148105,-0.345304,0.027320,0.223197,0.212872,-3.393282,0.072194,0.159958,0.000000,0.000000,
288601252,-3.382523,14.419908,5,0.396790,-0.623413,-0.358337,0.570557,-4.054899,-8.672236,-0.281790,-0.037607,0.036245,-0.224733,-3.391619,0.071599,-0.121656,0.000000,0.000000,
288611598,-2.973892,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.037824,-8.978278,-0.177126,-0.138419,0.191682,0.040955,-3.349652,0.124865,-0.002616,0.000000,0.000000,
288620778,-3.083512,14.424451,5,0.396790,-0.623413,-0.358337,0.570557,-4.119483,-9.208497,-0.481660,0.158681,0.190705,0.294243,-3.322198,0.161714,0.214700,0.000000,0.000000,
288630363,-3.170487,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.028913,-8.560883,-0.025146,-0.291435,0.033948,-0.345203,-3.305698,0.177835,-0.195177,0.000000,0.000000,
288641436,-3.950150,14.447170,5,0.396790,-0.623413,-0.358337,0.570557,-4.133442,-8.978057,-0.231729,-0.092857,0.100886,0.083448,-3.367507,0.096038,0.008790,0.000000,0.000000,
288650638,-3.760773,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.027580,-9.000306,-0.385237,0.069885,0.192472,0.063582,-3.405611,0.045353,0.048901,0.000000,0.000000,
288660507,-3.564179,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.088011,-8.560370,-0.022268,-0.299748,-0.019188,-0.320529,-3.420912,0.021610,-0.221541,0.000000,0.000000,
288671240,-4.248108,14.442626,5,0.396790,-0.623413,-0.358337,0.570557,-4.123302,-9.098916,-0.421097,0.097366,0.145527,0.194787,-3.502827,-0.084319,0.083232,0.000000,0.000000,
288680863,-3.760773,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.032377,-8.999249,-0.286237,-0.029143,0.196201,0.061300,-3.529298,-0.117789,0.067177,0.000000,0.000000,
288690581,-2.981613,14.428995,5,0.396790,-0.623413,-0.358337,0.570557,-4.118741,-8.621250,-0.189284,-0.135908,-0.035087,-0.246698,-3.475980,-0.047927,-0.162596,0.000000,0.000000,
288701677,-3.767975,14.428995,5,0.396790,-0.623413,-0.358337,0.570557,-4.090191,-9.147300,-0.284944,-0.034868,0.207723,0.219727,-3.505591,-0.084179,0.117284,0.000000,0.000000,
288710938,-3.571900,14.428995,5,0.396790,-0.623413,-0.358337,0.570557,-4.071139,-8.850765,-0.322333,0.002338,0.094630,-0.055091,-3.512996,-0.093635,-0.008904,0.000000,0.000000,
288720780,-3.470001,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.082221,-8.620958,-0.131802,-0.189782,0.002574,-0.264517,-3.509651,-0.090500,-0.196026,0.000000,0.000000,
288731531,-3.571900,14.428995,5,0.396790,-0.623413,-0.358337,0.570557,-4.121847,-9.267289,-0.422894,0.100299,0.218805,0.346375,-3.516803,-0.095211,0.201039,0.000000,0.000000,
288741121,-3.767975,14.428995,5,0.396790,-0.623413,-0.358337,0.570557,-4.033043,-8.811279,-0.304029,-0.012615,0.113557,-0.107665,-3.542838,-0.130103,-0.024948,0.000000,0.000000,
288750752,-2.981613,14.428995,5,0.396790,-0.623413,-0.358337,0.570557,-4.101871,-8.848163,-0.093674,-0.228197,0.085494,-0.052117,-3.488034,-0.055339,-0.044837,0.000000,0.000000,
288761814,-2.973892,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.013618,-8.890473,-0.286034,-0.028270,0.166498,-0.045011,-3.437220,0.012964,-0.044964,0.000000,0.000000,
288771270,-2.887421,14.424451,5,0.396790,-0.623413,-0.358337,0.570557,-4.125765,-8.639474,-0.040995,-0.284105,-0.020873,-0.232288,-3.382065,0.085163,-0.182095,0.000000,0.000000,
