Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Raw Local Acceleration X,IMU Raw Local Acceleration Y,IMU Raw Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment
98964995,0.637358,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.44,1.11,-0.208786,0.519061,0.380609,0.756873,0.377747,0.383304,1,1
98976206,0.637358,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.46,1.11,-0.203672,0.529707,0.396752,0.753483,0.373596,0.393149,1,1
98985637,1.106077,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.43,1.11,-0.216065,0.498234,0.384258,0.779609,0.402761,0.38664,1,1
98995210,0.819502,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-8.44,1.13,-0.23698,0.494861,0.405499,0.786036,0.409522,0.400446,1,1
99006283,0.442366,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.46,1.13,-0.222422,0.536515,0.398202,0.768594,0.389208,0.398803,1,1
99015506,1.099394,25.75327,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-8.43,1.11,-0.220787,0.482729,0.395977,0.793382,0.416815,0.396735,1,1
99025381,1.106077,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.43,1.16,-0.25822,0.53076,0.376163,0.817517,0.443056,0.381675,1,1
99036564,0.637358,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.44,1.14,-0.232191,0.544779,0.371065,0.810958,0.434243,0.373908,1,1
99045827,0.442366,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-8.44,1.16,-0.265106,0.505073,0.407674,0.791387,0.411313,0.398626,1,1
99055399,0.53961,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.43,1.16,-0.262942,0.515255,0.387883,0.779236,0.396868,0.390762,1,1
99066535,0.448027,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.46,1.2,-0.292771,0.544841,0.414997,0.76248,0.377662,0.408503,1,1
99075913,1.106077,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.48,1.18,-0.268906,0.548678,0.42969,0.788047,0.406582,0.424013,1,1
99085668,0.825667,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.44,1.16,-0.255663,0.536083,0.384235,0.794437,0.413043,0.394893,1,1
99096737,0.819502,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.43,1.14,-0.244191,0.508447,0.386433,0.800637,0.419127,0.3887,1,1
99106181,0.448027,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.43,1.13,-0.230094,0.520547,0.373988,0.782023,0.397108,0.37793,1,1
99115777,0.53961,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-8.44,1.13,-0.23698,0.494861,0.405499,0.770344,0.383509,0.398112,1,1
99126881,0.53961,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.44,1.16,-0.260385,0.520578,0.395954,0.759853,0.371303,0.396532,1,1
99136137,0.259718,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.43,1.16,-0.262942,0.515255,0.387883,0.731274,0.338656,0.3902,1,1
99145908,0.253035,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.41,1.11,-0.216458,0.503093,0.356395,0.704007,0.307672,0.365453,1,1
99156791,0.53961,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.57,-8.46,1.11,-0.194229,0.560716,0.373312,0.696854,0.299902,0.371206,1,1
99166162,0.53961,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.43,1.13,-0.234816,0.505042,0.385708,0.689615,0.292145,0.381822,1,1
99175871,0.16197,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.44,1.13,-0.222816,0.541375,0.37034,0.658725,0.257733,0.373416,1,1
99187127,1.106077,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.43,1.13,-0.225373,0.536052,0.362268,0.690287,0.293978,0.365255,1,1
99196299,0.728422,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.57,-8.44,1.16,-0.24622,0.567092,0.360795,0.695441,0.300048,0.36199,1,1
99206038,0.819502,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.44,1.18,-0.274414,0.542891,0.385685,0.706316,0.312741,0.379336,1,1
99216956,0.819502,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.57,-8.43,1.16,-0.248778,0.561769,0.352723,0.716995,0.324741,0.359854,1,1
99226478,0.819502,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.43,1.18,-0.276971,0.537569,0.377613,0.726668,0.335756,0.372855,1,1
99236093,1.477064,25.75327,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.43,1.16,-0.25822,0.53076,0.376163,0.777908,0.393463,0.375277,1,1
99247138,0.442366,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.44,1.16,-0.260385,0.520578,0.395954,0.760803,0.373704,0.390414,1,1
99256464,0.350783,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.43,1.16,-0.25822,0.53076,0.376163,0.738053,0.347535,0.379982,1,1
99266332,0.728422,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.44,1.14,-0.236912,0.529274,0.382784,0.740885,0.350619,0.382033,1,1
99277140,1.574309,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.44,1.13,-0.232259,0.510365,0.393779,0.798042,0.414847,0.390632,1,1
99286632,0.53961,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.44,1.13,-0.227537,0.52587,0.382059,0.785451,0.399781,0.384356,1,1
99296398,0.819502,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.44,1.13,-0.227537,0.52587,0.382059,0.791551,0.405966,0.382675,1,1
99307490,0.630675,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.44,1.16,-0.260385,0.520578,0.395954,0.78578,0.398779,0.392396,1,1
99316815,0.53961,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.46,1.13,-0.222422,0.536515,0.398202,0.77375,0.384664,0.396646,1,1
99326556,0.728422,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.43,1.13,-0.225373,0.536052,0.362268,0.774614,0.384925,0.37148,1,1
99337454,0.819502,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.57,-8.44,1.18,-0.264971,0.573901,0.362245,0.781703,0.392106,0.364719,1,1
99346937,0.819502,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.43,1.16,-0.25822,0.53076,0.376163,0.787859,0.398412,0.373097,1,1
99356555,0.637358,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.43,1.13,-0.225373,0.536052,0.362268,0.782081,0.391046,0.36517,1,1
99367779,0.819502,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.57,-8.44,1.16,-0.24622,0.567092,0.360795,0.788889,0.397788,0.361967,1,1
99377256,1.00833,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.46,1.14,-0.231798,0.53992,0.398927,0.806736,0.417482,0.389024,1,1
99386875,1.092711,25.743996,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.43,1.18,-0.281693,0.522064,0.389333,0.829069,0.441868,0.38925,1,1
99397879,1.106077,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.44,1.16,-0.260385,0.520578,0.395954,0.851692,0.466165,0.394158,1,1
99407187,0.916746,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.44,1.18,-0.269692,0.558396,0.373965,0.860213,0.474351,0.379376,1,1
99416798,1.568144,25.748633,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.48,1.16,-0.240712,0.572879,0.4048,0.91007,0.52927,0.397988,1,1
99428030,0.728422,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.44,1.16,-0.250942,0.551587,0.372515,0.904409,0.520406,0.37934,1,1
99437477,0.721739,25.75327,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.43,1.13,-0.225373,0.536052,0.362268,0.897639,0.510588,0.366843,1,1
99447108,0.911085,25.75327,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.46,1.13,-0.227144,0.521011,0.409922,0.903437,0.515508,0.398379,1,1
99457999,1.106077,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-8.44,1.13,-0.23698,0.494861,0.405499,0.922048,0.534507,0.403591,1,1
99467367,1.00215,25.748633,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.46,1.14,-0.227076,0.555424,0.387207,0.932201,0.543926,0.391597,1,1
99477022,0.721739,25.75327,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.44,1.13,-0.232259,0.510365,0.393779,0.924011,0.532564,0.393195,1,1
99488223,0.630675,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.43,1.16,-0.262942,0.515255,0.387883,0.911224,0.515824,0.389306,1,1
99497669,0.721739,25.75327,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.44,1.16,-0.255663,0.536083,0.384235,0.903976,0.505729,0.385593,1,1
99507400,0.819502,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-8.44,1.14,-0.246355,0.498265,0.406224,0.903513,0.503589,0.400696,1,1
99518321,0.728422,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.43,1.16,-0.262942,0.515255,0.387883,0.897825,0.495222,0.391316,1,1
99527559,1.189955,25.748633,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.48,1.18,-0.259463,0.579687,0.406251,0.921123,0.520132,0.402249,1,1
99537283,0.728422,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.43,1.18,-0.27225,0.553073,0.365893,0.913874,0.509812,0.375635,1,1
99548192,0.728422,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-8.44,1.16,-0.265106,0.505073,0.407674,0.907593,0.500916,0.399089,1,1
99557684,0.53961,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.44,1.14,-0.236912,0.529274,0.382784,0.888807,0.477939,0.387153,1,1
99567564,1.00833,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.44,1.2,-0.293165,0.5497,0.387135,0.901194,0.490375,0.38714,1,1
99578568,0.916746,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.44,1.18,-0.274414,0.542891,0.385685,0.907609,0.495739,0.386075,1,1
99587794,1.197157,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.67,-8.46,1.22,-0.320965,0.52064,0.439887,0.930745,0.520789,0.425468,1,1
99597566,0.728422,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.46,1.14,-0.231798,0.53992,0.398927,0.922912,0.510113,0.406039,1,1
99608804,0.819502,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-8.44,1.14,-0.246355,0.498265,0.406224,0.92205,0.50724,0.406174,1,1
99618090,0.916746,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.44,1.14,-0.236912,0.529274,0.382784,0.926436,0.510401,0.389052,1,1
99627784,0.448027,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.46,1.13,-0.217701,0.55202,0.386482,0.900796,0.479646,0.387171,1,1
99638839,1.00833,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.41,1.16,-0.263335,0.520114,0.36002,0.913004,0.491375,0.367295,1,1
99648073,0.721739,25.75327,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-8.44,1.13,-0.23698,0.494861,0.405499,0.905312,0.481281,0.395262,1,1
99657910,0.545775,25.771818,1,0.440613,-0.651123,-0.199463,0.584961,-5.57,-8.43,1.13,-0.220652,0.551556,0.350548,0.887064,0.458828,0.362529,1,1
99669080,1.197157,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.44,1.13,-0.227537,0.52587,0.382059,0.91207,0.485404,0.376826,1,1
99678353,1.197157,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.46,1.14,-0.231798,0.53992,0.398927,0.934851,0.509776,0.393005,1,1
99687933,1.197157,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.46,1.16,-0.250549,0.546728,0.400377,0.956533,0.532528,0.398402,1,1
99699084,0.259718,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.44,1.16,-0.260385,0.520578,0.395954,0.917888,0.486836,0.39661,1,1
99708492,0.819502,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.43,1.16,-0.262942,0.515255,0.387883,0.916183,0.483356,0.390221,1,1
99718246,0.728422,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.43,1.18,-0.281693,0.522064,0.389333,0.908903,0.473613,0.389571,1,1
99729303,1.392164,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.44,1.2,-0.288443,0.565205,0.375415,0.945108,0.51256,0.379208,1,1
99738743,0.070387,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.44,1.16,-0.260385,0.520578,0.395954,0.893927,0.452923,0.391467,1,1
99748197,0.630675,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.41,1.18,-0.277364,0.542428,0.349751,0.881382,0.437228,0.360928,1,1
99759343,0.637358,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.43,1.16,-0.253499,0.546265,0.364443,0.870657,0.423743,0.363501,1,1
99768544,0.53343,25.75327,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.43,1.13,-0.234816,0.505042,0.385708,0.85298,0.402882,0.379758,1,1
99778362,0.259718,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-8.46,1.13,-0.231865,0.505506,0.421642,0.819015,0.364294,0.410419,1,1
99789277,0.630675,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.46,1.16,-0.250549,0.546728,0.400377,0.81096,0.35512,0.403068,1,1
99798821,0.350783,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.48,1.16,-0.240712,0.572879,0.4048,0.784902,0.325697,0.404336,1,1
99808387,0.53961,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.43,1.14,-0.23947,0.523951,0.374713,0.772345,0.311595,0.38265,1,1
99819629,0.448027,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-8.46,1.16,-0.259991,0.515719,0.423817,0.755114,0.293026,0.412786,1,1
99828854,1.106077,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.43,1.14,-0.234748,0.539456,0.362993,0.780308,0.321779,0.376335,1,1
99838583,0.819502,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-8.46,1.16,-0.259991,0.515719,0.423817,0.785967,0.328726,0.411094,1,1
99849461,1.197157,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.41,1.13,-0.239931,0.494397,0.369565,0.81588,0.362335,0.380693,1,1
99858962,0.637358,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.44,1.13,-0.232259,0.510365,0.393779,0.807911,0.353169,0.390273,1,1
99868664,0.911085,25.75327,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-8.41,1.16,-0.272778,0.489105,0.38346,0.817954,0.364325,0.385285,1,1
99879858,0.825667,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.44,1.16,-0.260385,0.520578,0.395954,0.822551,0.369308,0.393096,1,1
99889078,0.819502,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.46,1.16,-0.245827,0.562233,0.388658,0.825777,0.372668,0.389847,1,1
99898836,0.819502,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-8.44,1.18,-0.283857,0.511882,0.409124,0.829033,0.376208,0.403959,1,1
99909757,0.721739,25.75327,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.46,1.16,-0.250549,0.546728,0.400377,0.826297,0.372862,0.401337,1,1
99919237,1.197157,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.57,-8.43,1.2,-0.286279,0.575386,0.355624,0.853593,0.403052,0.367873,1,1
99928960,0.630675,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.46,1.18,-0.274021,0.538032,0.413547,0.843274,0.391005,0.401309,1,1
99940157,0.16197,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.44,1.13,-0.222816,0.541375,0.37034,0.80405,0.346145,0.378638,1,1
99949510,0.448027,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.44,1.14,-0.241634,0.51377,0.394504,0.784498,0.324036,0.390253,1,1
99959204,0.350783,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.41,1.14,-0.249306,0.497801,0.37029,0.759905,0.296335,0.375639,1,1
99970275,1.00833,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.43,1.13,-0.230094,0.520547,0.373988,0.779116,0.31836,0.37443,1,1
99979510,1.00833,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.44,1.11,-0.213508,0.503557,0.392329,0.796755,0.3386,0.387533,1,1
99989076,0.53961,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-8.43,1.13,-0.239537,0.489538,0.397428,0.783567,0.323868,0.394776,1,1
100000329,0.350783,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.46,1.16,-0.250549,0.546728,0.400377,0.759534,0.297266,0.398877,0,0.97
100009783,0.442366,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.43,1.16,-0.25822,0.53076,0.376163,0.742043,0.27784,0.382249,0,0.94
100019403,0.53961,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.44,1.18,-0.279135,0.527387,0.397405,0.731783,0.267059,0.393344,0,0.91
100030481,1.00833,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-8.44,1.16,-0.265106,0.505073,0.407674,0.752474,0.29147,0.403834,0,0.88
100039805,0.53343,25.75327,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-8.46,1.18,-0.278742,0.522528,0.425267,0.741181,0.279576,0.419524,0,0.85
100049379,1.106077,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.57,-8.08,1.2,-0.375786,0.389088,0.073124,0.767189,0.306573,0.165942,0,0.82
100060588,0.825667,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-8.58,1.07,-0.144925,0.548954,0.514149,0.774412,0.316389,0.420847,0,0.79
100070047,0.53343,25.75327,1,0.440613,-0.651123,-0.199463,0.584961,-5.49,-8.16,1.09,-0.233312,0.456242,0.08284,0.761959,0.2996,0.173409,0,0.76
100079654,0.728422,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.67,-8.39,1.11,-0.235737,0.445933,0.375412,0.762716,0.300798,0.321285,0,0.73
100090643,0.825667,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.7,-7.85,1.14,-0.409041,0.145457,-0.04069,0.770037,0.30501,0.056301,0,0.7
100099829,0.442366,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.57,-7.77,1.07,-0.333183,0.179825,-0.186516,0.751843,0.279482,-0.121454,0,0.67
100109537,1.20384,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.67,-8.25,1.03,-0.196537,0.34418,0.256611,0.78348,0.314498,0.155309,0,0.64
100120763,1.00833,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-7.89,1.03,-0.283879,0.168063,-0.04568,0.801392,0.330226,0.008175,0,0.607
100130189,1.189955,25.748633,1,0.440613,-0.651123,-0.199463,0.584961,-5.67,-7.7,1.05,-0.355941,0.058234,-0.185867,0.829375,0.356537,-0.133874,0,0.58
100139919,1.099394,25.75327,1,0.440613,-0.651123,-0.199463,0.584961,-5.53,-8.43,1.16,-0.239335,0.592779,0.329284,0.85015,0.379219,0.205181,0,0.55
100150763,1.28874,25.75327,1,0.440613,-0.651123,-0.199463,0.584961,-5.74,-7.6,0.97,-0.323036,-0.076495,-0.231362,0.88231,0.408407,-0.114391,0,0.52
100160058,0.53961,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-8.69,1.16,-0.201173,0.638144,0.60946,0.864221,0.389521,0.415505,0,0.49
100169819,0.630675,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.76,-8.08,0.99,-0.223757,0.170304,0.169236,0.85309,0.374367,0.235223,0,0.46
100181084,0.350783,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.04,1.03,-0.236077,0.278914,0.051952,0.825149,0.338919,0.101059,0,0.427
100190514,1.00833,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.6,1.18,-0.233497,0.628056,0.514827,0.840118,0.357203,0.403959,0,0.397
100200085,0.819502,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.74,-7.68,1.13,-0.452583,0.020556,-0.15519,0.842192,0.354195,-0.005367,0,0.37
100211107,0.630675,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.57,-7.77,1.2,-0.455063,0.224081,-0.17709,0.832539,0.33709,-0.131077,0,0.337
100220359,0.916746,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.67,-8.77,1.05,-0.082307,0.627774,0.677775,0.84111,0.349758,0.461044,0,0.307
100230132,0.819502,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.55,-8.85,1.24,-0.211651,0.828066,0.685804,0.843186,0.354895,0.62558,0,0.277
100241355,1.106077,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.55,-8.33,1.18,-0.28838,0.530854,0.26174,0.864005,0.376885,0.35923,0,0.247
100250592,0.350783,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.51,-9.02,1.07,0.000647,0.89169,0.787252,0.834665,0.347148,0.672564,0,0.217
100260255,0.070387,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-7.51,1.09,-0.427867,0.017231,-0.371483,0.789083,0.288474,-0.091732,0,0.19
100271103,1.106077,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.7,-8.04,1.14,-0.360452,0.246591,0.112667,0.812512,0.312427,0.057898,0,0.157
100280428,0.728422,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.72,-8.69,1.37,-0.41458,0.655368,0.665706,0.810095,0.312751,0.502844,0,0.127
100290332,0.253035,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.7,-8.08,1.11,-0.322097,0.257669,0.142777,0.777569,0.274102,0.239257,0,0.097
100301557,0.350783,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.47,-9.12,1.05,0.054414,0.969119,0.843077,0.753395,0.252646,0.681284,0,0.067
100310810,0.728422,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.49,-8.96,1.01,0.046277,0.854832,0.722754,0.754166,0.257542,0.711642,0,0.037
100320407,0.630675,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.49,-7.85,1.07,-0.293839,0.284426,-0.168824,0.748702,0.247001,0.067096,0,0.007
100331608,0.819502,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.69,-8.29,1.14,-0.294158,0.387413,0.308592,0.756028,0.255445,0.243884,0,0
100341029,1.197157,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.54,1.26,-0.323843,0.623354,0.472199,0.78672,0.291929,0.411022,0,0
100350696,0.259718,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-8.6,1.11,-0.177312,0.573217,0.533192,0.755854,0.259072,0.500456,0,0
100361770,1.00833,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.43,1.14,-0.23947,0.523951,0.374713,0.774908,0.281439,0.408406,0,0
100371220,0.637358,25.767181,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-8.41,1.14,-0.254027,0.482296,0.38201,0.768772,0.275075,0.389083,0,0
100380714,0.16197,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-8.41,1.14,-0.254027,0.482296,0.38201,0.732582,0.234917,0.383905,0,0
100391938,1.00833,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.44,1.16,-0.260385,0.520578,0.395954,0.752897,0.259186,0.392726,0,0
100401145,0.350783,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.46,1.13,-0.222422,0.536515,0.398202,0.729547,0.233718,0.396735,0,0
100410880,0.350783,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.41,1.16,-0.263335,0.520114,0.36002,0.707612,0.20993,0.369858,0,0
100421789,0.442366,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.46,1.18,-0.264578,0.569042,0.390108,0.692949,0.1951,0.384682,0,0
100431253,0.911085,25.75327,1,0.440613,-0.651123,-0.199463,0.584961,-5.65,-8.46,1.16,-0.259991,0.515719,0.423817,0.708782,0.214901,0.413331,0,0
100442144,0.728422,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.43,1.11,-0.216065,0.498234,0.384258,0.712403,0.22051,0.392048,0,0
100451443,1.00833,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.39,1.13,-0.245045,0.483751,0.353422,0.733421,0.245223,0.363772,0,0
100461011,0.350783,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.44,1.13,-0.222816,0.541375,0.37034,0.711311,0.221181,0.36858,0,0
100472256,0.442366,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.44,1.14,-0.232191,0.544779,0.371065,0.696605,0.206019,0.370399,0,0
100481512,0.911085,25.75327,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.46,1.13,-0.227144,0.521011,0.409922,0.712268,0.225367,0.399332,0,0
100491245,0.728422,25.762544,1,0.440613,-0.651123,-0.199463,0.584961,-5.61,-8.46,1.11,-0.203672,0.529707,0.396752,0.715513,0.230393,0.397443,0,0
100502144,0.630675,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.44,1.13,-0.232259,0.510365,0.393779,0.712617,0.228583,0.394761,0,0
100511593,0.721739,25.75327,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.43,1.13,-0.234816,0.505042,0.385708,0.715378,0.232885,0.388134,0,0
100521229,0.630675,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.59,-8.43,1.18,-0.27225,0.553073,0.365893,0.712221,0.230306,0.371853,0,0
100532467,0.819502,25.757907,1,0.440613,-0.651123,-0.199463,0.584961,-5.63,-8.46,1.18,-0.274021,0.538032,0.413547,0.721704,0.242648,0.402375,0,0
