Code compiled on Mar  5 2026 at 17:16:38
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,WT
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.58
Air Density (kg/m^3),1.22
Rocket CD,0.5
Airbrake CD,0.75
Rocket Area (m^2),0.00243
Kalman Model Y STD,0.1
Kalman Model V STD,0.2
Kalman Model A STD,0.5
Kalman Measurement Y STD,6
Kalman Measurement A STD,0.5
Target Apogee (m),228.6
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter Lockout (s),10
Control Max Velocity (dep/s),2

Calibration point: 219.628773
Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Raw Local Acceleration X,IMU Raw Local Acceleration Y,IMU Raw Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment,
36765089,0.302105,24.552163,1,0.708679,0.322327,-0.608154,-0.155090,7.790000,6.130000,0.900000,-0.272814,-0.449222,0.135218,0.071720,0.133978,0.134209,0.250000,0.250000,
36774544,0.581997,24.547525,1,0.708679,0.322327,-0.608154,-0.155090,7.830000,6.130000,0.910000,-0.273946,-0.476379,0.166223,0.104169,0.165129,0.157645,0.250000,0.250000,
36784295,0.012447,24.538249,1,0.708679,0.322327,-0.608154,-0.155090,7.850000,6.130000,0.910000,-0.269702,-0.488616,0.181462,0.100183,0.161570,0.175080,0.250000,0.250000,
36795229,0.490063,24.552163,1,0.708679,0.322327,-0.608154,-0.155090,7.790000,6.150000,0.930000,-0.305117,-0.442387,0.149703,0.125831,0.185968,0.156503,0.250000,0.250000,
36804823,0.114132,24.552163,1,0.708679,0.322327,-0.608154,-0.155090,7.750000,6.090000,0.880000,-0.255174,-0.449147,0.077868,0.126898,0.186002,0.098938,0.250000,0.250000,
36814613,0.114132,24.552163,1,0.708679,0.322327,-0.608154,-0.155090,7.810000,6.090000,0.900000,-0.261681,-0.491224,0.124638,0.127943,0.186467,0.117752,0.250000,0.250000,
36825635,-0.358341,24.547525,1,0.708679,0.322327,-0.608154,-0.155090,7.810000,6.150000,0.910000,-0.281635,-0.449260,0.163893,0.100114,0.159328,0.151529,0.250000,0.250000,
36834978,0.210171,24.556801,1,0.708679,0.322327,-0.608154,-0.155090,7.810000,6.090000,0.900000,-0.261681,-0.491224,0.124638,0.108382,0.167110,0.131844,0.250000,0.250000,
36844752,0.210171,24.556801,1,0.708679,0.322327,-0.608154,-0.155090,7.810000,6.070000,0.930000,-0.287095,-0.514152,0.113303,0.116287,0.174351,0.118271,0.250000,0.250000,
36855196,0.302105,24.552163,1,0.708679,0.322327,-0.608154,-0.155090,7.790000,6.150000,0.930000,-0.305117,-0.442387,0.149703,0.129572,0.187144,0.141281,0.250000,0.250000,
36864943,-0.642841,24.542887,1,0.708679,0.322327,-0.608154,-0.155090,7.790000,6.150000,0.930000,-0.305117,-0.442387,0.149703,0.083735,0.141530,0.147446,0.250000,0.250000,
36874752,0.109509,24.542887,1,0.708679,0.322327,-0.608154,-0.155090,7.810000,6.070000,0.900000,-0.258237,-0.506106,0.111728,0.086719,0.144201,0.121299,0.250000,0.250000,
36885632,-0.449757,24.552163,1,0.708679,0.322327,-0.608154,-0.155090,7.790000,6.150000,0.910000,-0.285878,-0.437022,0.148653,0.055120,0.112903,0.141323,0.250000,0.250000,
