Code compiled on Mar 18 2026 at 17:44:41
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,RF
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.61
Air Density (kg/m^3),1.208
Rocket CD,0.525
Airbrake CD,0.725
Rocket Area (m^2),0.00243
Kalman Model Y STD,1
Kalman Model V STD,0.4
Kalman Model A STD,5
Kalman Measurement Y STD,5
Kalman Measurement A STD,2
Target Apogee (m),228.6
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.75
KP (1/s),0.24
Altimeter Lockout (s),90
Control Max Velocity (dep/s),5

Calibration point: 245.028573
Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Raw Local Acceleration X,IMU Raw Local Acceleration Y,IMU Raw Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment,
196834247,3.941139,18.103777,2,0.899170,0.011169,0.011597,0.437378,0.490705,-7.744382,110.140905,9.754909,-5.491263,100.039448,3.484593,23.548045,100.182757,0.000000,0.000000,
196843744,4.243980,18.108318,2,0.893372,0.012146,0.011658,0.449036,-1.947503,-8.235113,110.180112,8.931286,-7.714962,100.066733,3.855367,24.593146,100.106664,0.000000,0.000000,
196853645,3.951957,18.112859,2,0.886292,0.012817,0.011414,0.462769,-0.462213,-8.346072,108.977018,10.070832,-6.470718,98.833352,4.121786,25.583625,99.271539,0.000000,0.000000,
196864533,4.453590,18.117400,2,0.878174,0.013123,0.011108,0.478088,-1.047996,-7.239455,108.254998,8.973922,-6.159888,98.148812,4.468429,26.693444,98.535179,0.000000,0.000000,
196873856,6.133811,18.112859,2,0.869873,0.013062,0.010620,0.492981,-1.572853,-7.658800,107.983473,9.137077,-6.607427,97.871496,5.034298,27.813489,98.099897,0.000000,0.000000,
196883677,6.029243,18.108318,2,0.861511,0.012756,0.009766,0.507507,-0.038852,-7.782645,107.478605,9.978588,-5.107720,97.370131,5.498855,28.891958,97.621270,0.000000,0.000000,
196894743,6.425376,18.108318,2,0.853088,0.012146,0.008789,0.521545,-0.815258,-7.153668,105.914632,8.918667,-5.210448,95.850775,5.998359,30.066716,96.460061,0.000000,0.000000,
196904210,7.522178,18.112859,2,0.844604,0.011230,0.007568,0.535217,-0.597064,-7.570316,105.336514,9.192962,-4.920542,95.289943,6.573435,31.158278,95.692624,0.000000,0.000000,
196913884,7.615943,18.108318,2,0.836121,0.010010,0.006104,0.548462,-0.374037,-7.451062,104.723530,8.905946,-4.354912,94.717150,7.074922,32.202644,95.052845,0.000000,0.000000,
196924593,7.918891,18.112859,2,0.827576,0.008606,0.004517,0.561279,-0.908241,-6.739290,104.033590,7.698970,-4.285546,94.080117,7.583574,33.313414,94.414867,0.000000,0.000000,
196934112,9.214225,18.117400,2,0.819031,0.006958,0.002808,0.573669,-0.770179,-7.051713,103.683944,7.665591,-3.977073,93.765530,8.211045,34.407188,93.988994,0.000000,0.000000,
196943987,9.505882,18.112859,2,0.810547,0.005066,0.000916,0.585632,-0.545203,-6.822716,103.622083,7.074776,-3.396185,93.750324,8.798351,35.491036,93.832463,0.000000,0.000000,
196955076,10.299980,18.112859,2,0.802124,0.002991,-0.001099,0.597168,-0.612250,-6.425901,102.046822,6.161828,-3.049375,92.218913,9.479464,36.697072,92.774192,0.000000,0.000000,
196964495,11.583763,18.108318,2,0.793640,0.000732,-0.003174,0.608398,-0.601517,-6.631060,101.817997,5.833579,-2.808410,92.030027,10.224347,37.824669,92.286127,0.000000,0.000000,
196974177,12.284202,18.112859,2,0.785156,-0.001648,-0.005371,0.619263,-0.597905,-6.201798,99.894906,4.846178,-2.430151,90.141485,10.981243,38.949092,90.879532,0.000000,0.000000,
196984649,12.587303,18.117400,2,0.776733,-0.004028,-0.007568,0.629761,-0.697444,-5.811171,99.844259,3.865964,-2.206489,90.115351,11.695432,40.087833,90.378336,0.000000,0.000000,
196994342,13.474937,18.112859,2,0.768372,-0.006531,-0.009827,0.639893,-0.651892,-5.596093,98.243072,3.082337,-1.897786,88.535212,12.422051,41.163388,89.169496,0.000000,0.000000,
197004308,14.070365,18.112859,2,0.760071,-0.008972,-0.012024,0.649719,-0.532335,-5.526199,97.036188,2.476707,-1.574499,87.346519,13.145805,42.234059,87.973869,0.000000,0.000000,
197015262,14.561149,18.108318,2,0.751709,-0.011353,-0.014221,0.659180,-0.577946,-5.340215,96.470946,1.710275,-1.430375,86.788188,13.879294,43.356751,87.196224,0.000000,0.000000,
197024771,14.968955,18.117400,2,0.743530,-0.013672,-0.016357,0.668396,-0.539309,-5.086305,95.112375,0.948645,-1.213271,85.438583,14.499947,44.302873,86.043447,0.000000,0.000000,
197034406,16.045005,18.103777,2,0.735352,-0.015930,-0.018372,0.677246,-0.366290,-4.822990,94.448850,0.184897,-0.895786,84.766774,15.220575,45.307523,85.206123,0.000000,0.000000,
197045394,16.849906,18.112859,2,0.727295,-0.017944,-0.020325,0.685791,-0.434446,-4.779184,94.220173,-0.356271,-0.873694,84.533600,16.029301,46.433303,84.765043,0.000000,0.000000,
197054977,17.842613,18.112859,2,0.719360,-0.019836,-0.022095,0.694031,-0.417884,-4.327359,92.599722,-1.190874,-0.768357,82.893610,16.818420,47.449828,83.537636,0.000000,0.000000,
197065902,18.135032,18.108318,2,0.711426,-0.021484,-0.023743,0.702026,-0.340697,-4.400461,91.759266,-1.474891,-0.648126,82.051410,17.588863,48.506678,82.562872,0.000000,0.000000,
197075089,19.337760,18.117400,2,0.703552,-0.022766,-0.025269,0.709839,-0.436082,-4.218539,91.293428,-1.978369,-0.747749,81.564983,18.366235,49.471172,81.908396,0.000000,0.000000,
197084918,20.016044,18.103777,2,0.695679,-0.023804,-0.026611,0.717468,-0.497483,-3.872647,89.624023,-2.494441,-0.824170,79.865910,19.165752,50.455762,80.568800,0.000000,0.000000,
197095688,21.312370,18.108318,2,0.687927,-0.024414,-0.027832,0.724854,-0.630352,-3.891901,89.519553,-2.683365,-1.023436,79.763572,20.116581,51.573510,80.040685,0.000000,0.000000,
197105191,21.615714,18.112859,2,0.680176,-0.024658,-0.028931,0.732056,-0.524560,-3.894079,88.967639,-2.798862,-1.020757,79.206352,20.891565,52.508886,79.493478,0.000000,0.000000,
197114905,21.908775,18.108318,2,0.672546,-0.024536,-0.029907,0.739075,-0.619028,-3.556900,86.965263,-3.057674,-1.248147,77.178376,21.595961,53.381135,77.975079,0.000000,0.000000,
197125902,24.198112,18.112859,2,0.664978,-0.023987,-0.030640,0.745850,-0.597919,-3.700997,87.635522,-2.973080,-1.374063,77.854792,22.675955,54.549060,77.896197,0.000000,0.000000,
197135250,24.689903,18.108318,2,0.657410,-0.023071,-0.031189,0.752563,-0.703532,-3.729066,86.430443,-2.759469,-1.631334,76.655108,23.567107,55.510822,77.082215,0.000000,0.000000,
197145195,25.192558,18.112859,2,0.649902,-0.021790,-0.031494,0.759094,-0.693466,-3.598146,85.062894,-2.638905,-1.783507,75.283646,24.427666,56.454897,75.902596,0.000000,0.000000,
197155945,25.589439,18.112859,2,0.642456,-0.020081,-0.031677,0.765442,-0.624004,-3.748767,83.875144,-2.195213,-1.861982,74.114573,25.256748,57.391493,74.729892,0.000000,0.000000,
197165529,26.782188,18.112859,2,0.635071,-0.018005,-0.031555,0.771606,-0.939342,-3.754742,83.556134,-1.812357,-2.360145,73.786968,26.096384,58.283753,74.111465,0.000000,0.000000,
197175336,27.869285,18.108318,2,0.627808,-0.015625,-0.031250,0.777588,-0.935649,-3.688441,81.682922,-1.387455,-2.499738,71.917904,27.003852,59.202129,72.672784,0.000000,0.000000,
197186245,28.570335,18.112859,2,0.620667,-0.013000,-0.030701,0.783386,-1.052520,-3.995517,80.815797,-0.603694,-2.693912,71.072386,27.947774,60.165474,71.623139,0.000000,0.000000,
197195608,29.073142,18.117400,2,0.613586,-0.010010,-0.030029,0.789001,-1.138906,-4.063391,79.839817,0.012768,-2.902179,70.099086,28.725272,60.958036,70.623565,0.000000,0.000000,
197205485,30.850822,18.108318,2,0.606689,-0.006775,-0.029114,0.794373,-1.310044,-4.214649,79.137490,0.762251,-3.166671,69.396195,29.729286,61.898033,69.818580,0.000000,0.000000,
197216256,31.447257,18.108318,2,0.599915,-0.003357,-0.028015,0.799561,-1.360680,-4.444153,77.967993,1.610976,-3.237154,68.217426,30.722171,62.838406,68.768440,0.000000,0.000000,
197225880,32.441856,18.108318,2,0.593201,0.000183,-0.026733,0.804565,-1.518673,-4.385714,77.179196,2.218945,-3.487627,67.404492,31.652649,63.694852,67.873877,0.000000,0.000000,
197235619,33.038352,18.108318,2,0.586670,0.003784,-0.025391,0.809387,-1.745735,-4.778134,76.989295,3.268675,-3.676465,67.197795,32.535989,64.515292,67.430462,0.000000,0.000000,
197246707,33.540885,18.112859,2,0.580322,0.007385,-0.023926,0.813965,-1.757951,-4.762614,75.159876,3.898318,-3.680478,65.338301,33.443803,65.360381,66.058283,0.000000,0.000000,
197256215,35.319846,18.103777,2,0.574158,0.010864,-0.022461,0.818359,-1.867094,-4.674003,74.190877,4.441071,-3.809655,64.328967,34.420147,66.199196,64.924087,0.000000,0.000000,
197265967,35.833366,18.117400,2,0.568115,0.014160,-0.021057,0.822571,-1.918847,-4.962708,74.687539,5.274437,-3.822863,64.790363,35.333838,67.000422,64.836387,0.000000,0.000000,
197276761,36.419212,18.108318,2,0.562195,0.017212,-0.019653,0.826599,-1.953931,-4.977029,73.244314,5.818532,-3.776357,63.307962,36.264278,67.813584,63.833945,0.000000,0.000000,
197286298,37.706748,18.103777,2,0.556396,0.019897,-0.018311,0.830444,-2.086188,-4.896318,71.922463,6.231860,-3.841267,61.942202,37.184373,68.577958,62.593216,0.000000,0.000000,
197297074,39.005302,18.108318,2,0.550781,0.022217,-0.017029,0.834167,-1.977080,-5.034682,71.254052,6.715061,-3.596281,61.246919,38.268521,69.455719,61.710229,0.000000,0.000000,
197306329,39.005302,18.108318,2,0.545227,0.024170,-0.015808,0.837769,-2.135315,-4.908702,70.115596,6.980715,-3.660603,60.069990,39.052050,70.100071,60.634451,0.000000,0.000000,
197316016,40.409446,18.117400,2,0.539917,0.025574,-0.014771,0.841187,-2.169182,-4.963804,68.813363,7.267557,-3.507481,58.755061,39.988230,70.830519,59.401823,0.000000,0.000000,
197327079,41.498466,18.112859,2,0.534790,0.026489,-0.013733,0.844482,-1.950698,-5.066333,68.425339,7.458111,-3.121795,58.364288,41.058587,71.654993,58.721342,0.000000,0.000000,
197336583,42.388084,18.108318,2,0.529785,0.026917,-0.012878,0.847595,-1.832478,-4.575610,66.937694,7.049125,-3.011191,56.881909,41.991481,72.355050,57.514921,0.000000,0.000000,
197346450,43.781852,18.108318,2,0.524963,0.026855,-0.012146,0.850586,-1.827333,-4.596392,66.713262,7.117681,-2.828492,56.659090,43.043810,73.127068,56.953616,0.000000,0.000000,
197357097,44.073966,18.103777,2,0.520325,0.026367,-0.011597,0.853516,-1.514606,-4.647269,65.601917,6.975377,-2.306565,55.565403,44.018686,73.841154,56.043135,0.000000,0.000000,
197366570,45.573417,18.108318,2,0.515747,0.025391,-0.011169,0.856262,-1.494778,-4.066334,63.705264,6.314819,-2.300820,53.691784,45.012061,74.535431,54.500964,0.000000,0.000000,
197376302,45.678398,18.112859,2,0.511230,0.024048,-0.010925,0.859070,-1.599097,-4.113137,63.789410,6.291294,-2.206342,53.789144,45.864848,75.137788,54.034106,0.000000,0.000000,
197386899,46.872947,18.112859,2,0.506653,0.022400,-0.010742,0.861816,-1.235561,-3.999738,62.280244,5.818248,-1.695488,52.323649,46.852940,75.811478,52.912275,0.000000,0.000000,
197396682,48.653678,18.103777,2,0.501953,0.020569,-0.010742,0.864563,-1.041390,-3.317490,60.510078,4.893651,-1.628536,50.589405,47.934576,76.520480,51.388785,0.000000,0.000000,
197406622,49.648918,18.103777,2,0.497314,0.018494,-0.010803,0.867310,-0.742726,-3.142583,59.734018,4.364537,-1.269742,49.849488,49.018963,77.218999,50.379215,0.000000,0.000000,
197417437,50.446098,18.103777,2,0.492554,0.016357,-0.010986,0.870056,-0.538929,-3.029124,58.502545,3.903510,-0.960346,48.647625,50.124513,77.914339,49.243525,0.000000,0.000000,
197426930,51.242851,18.103777,2,0.487610,0.014099,-0.011230,0.872864,-0.381390,-2.777577,57.643646,3.354298,-0.779930,47.802872,51.075998,78.501732,48.298650,0.000000,0.000000,
197436861,52.344413,18.108318,2,0.482605,0.012024,-0.011475,0.875671,-0.414361,-2.715523,56.921424,3.085394,-0.698780,47.094490,52.095658,79.119655,47.508885,0.000000,0.000000,
197447955,53.035728,18.103777,2,0.477417,0.010132,-0.011719,0.878540,-0.288337,-2.555845,55.441563,2.671661,-0.522300,45.629989,53.152480,79.737708,46.276579,0.000000,0.000000,
197457437,53.832115,18.103777,2,0.472046,0.008545,-0.011902,0.881470,-0.220417,-2.497130,55.130905,2.412951,-0.390993,45.329771,54.038058,80.248981,45.655601,0.000000,0.000000,
197467011,55.625968,18.103777,2,0.466431,0.007385,-0.012085,0.884460,-0.322682,-2.440883,53.250337,2.288784,-0.384915,43.452790,55.105945,80.853344,44.210853,0.000000,0.000000,
197479726,56.328880,18.108318,2,0.460571,0.006592,-0.012146,0.887512,-0.156999,-2.198988,51.910463,1.908268,-0.284469,42.117712,56.366898,81.534894,42.838032,0.000000,0.000000,
197488591,57.407157,18.094694,2,0.454529,0.006165,-0.012207,0.890625,-0.081722,-2.342700,51.577228,1.941907,-0.092632,41.790552,57.286713,82.032797,42.151028,0.000000,0.000000,
197497727,58.216331,18.103777,2,0.448181,0.006104,-0.012146,0.893860,-0.182580,-2.447649,50.476774,2.077118,-0.046169,40.690503,58.212136,82.515600,41.193119,0.000000,0.000000,
197512320,59.811057,18.103777,2,0.441467,0.006470,-0.012085,0.897156,-0.364965,-2.217216,48.445325,2.037064,-0.269230,38.650564,59.720830,83.272052,39.525542,0.000000,0.000000,
