Code compiled on Mar 13 2026 at 16:53:56
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,RF
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.583
Air Density (kg/m^3),1.237
Rocket CD,0.55
Airbrake CD,0.8
Rocket Area (m^2),0.00243
Kalman Model Y STD,0.2
Kalman Model V STD,0.5
Kalman Model A STD,0.5
Kalman Measurement Y STD,5
Kalman Measurement A STD,0.5
Target Apogee (m),228.6
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter Lockout (s),60
Control Max Velocity (dep/s),2

Calibration point: 244.632385
Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Raw Local Acceleration X,IMU Raw Local Acceleration Y,IMU Raw Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment,
351107569,-2.872498,14.442626,5,0.396790,-0.623413,-0.358337,0.570557,-4.082239,-8.729694,-0.113165,-0.207690,0.050734,-0.166888,-3.262198,0.041918,-0.138625,0.000000,0.000000,
351117148,-3.564179,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.082174,-9.188608,-0.443767,0.124267,0.218999,0.259047,-3.292034,0.003861,0.152491,0.000000,0.000000,
351127019,-3.170487,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.039279,-8.809905,-0.175329,-0.141351,0.118404,-0.110632,-3.279839,0.019048,-0.040128,0.000000,0.000000,
351138131,-3.470001,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.131539,-8.810423,-0.299232,-0.026470,0.024998,-0.066542,-3.298697,-0.007106,-0.059464,0.000000,0.000000,
351147551,-2.580689,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.088529,-9.118010,-0.324227,0.004226,0.193300,0.193889,-3.226724,0.091827,0.126004,0.000000,0.000000,
351157226,-2.973892,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.061562,-8.621341,-0.152562,-0.167206,0.019540,-0.272285,-3.200537,0.123110,-0.165564,0.000000,0.000000,
351168395,-3.461258,14.442626,5,0.396790,-0.623413,-0.358337,0.570557,-4.077394,-8.958127,-0.174996,-0.144306,0.147638,0.039571,-3.225294,0.088611,-0.015395,0.000000,0.000000,
351177629,-3.375321,14.428995,5,0.396790,-0.623413,-0.358337,0.570557,-4.028435,-8.901263,-0.384180,0.068160,0.149368,-0.025587,-3.239525,0.068088,-0.022856,0.000000,0.000000,
351187463,-3.470001,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.046043,-8.581049,-0.073898,-0.244347,0.022992,-0.318003,-3.261963,0.034088,-0.238919,0.000000,0.000000,
351198351,-3.753052,14.447170,5,0.396790,-0.623413,-0.358337,0.570557,-4.122086,-9.128840,-0.441214,0.117689,0.157713,0.221995,-3.310791,-0.029319,0.098493,0.000000,0.000000,
351207832,-3.564179,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.046662,-8.960729,-0.403655,0.086229,0.156773,0.036596,-3.336478,-0.063168,0.053181,0.000000,0.000000,
351217537,-3.470001,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.083028,-8.749291,-0.093576,-0.227151,0.060101,-0.149510,-3.350476,-0.082522,-0.095199,0.000000,0.000000,
351228653,-2.973892,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.104287,-9.019853,-0.421211,0.098757,0.128755,0.115228,-3.313629,-0.030999,0.058844,0.000000,0.000000,
351237973,-2.973892,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.060108,-8.789714,-0.154358,-0.164273,0.092817,-0.120698,-3.279859,0.013695,-0.072590,0.000000,0.000000,
351247840,-3.170487,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.078041,-8.661421,-0.211425,-0.109870,0.016832,-0.227023,-3.268786,0.026119,-0.185643,0.000000,0.000000,
351258614,-3.170487,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.067443,-9.167914,-0.345515,0.027665,0.231818,0.230706,-3.258625,0.041649,0.119146,0.000000,0.000000,
351268119,-3.367600,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.071500,-8.919884,-0.303273,-0.016259,0.125548,0.006870,-3.269158,0.026998,0.036954,0.000000,0.000000,
351277873,-3.068588,14.442626,5,0.396790,-0.623413,-0.358337,0.570557,-4.040580,-8.770076,-0.155106,-0.161847,0.101908,-0.146756,-3.248823,0.052441,-0.097531,0.000000,0.000000,
