Code compiled on Feb 26 2026 at 14:18:31
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,RF
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.6
Air Density (kg/m^3),1.2
Rocket CD,0.5
Airbrake CD,0.75
Rocket Area (m^2),0.00243
Kalman Model Y STD,0.1
Kalman Model V STD,0.2
Kalman Model A STD,0.5
Kalman Measurement Y STD,6
Kalman Measurement A STD,0.5
Target Apogee (m),228.6
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter Lockout (s),60
Control Max Velocity (dep/s),2

Calibration point: 285.926588
Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Raw Local Acceleration X,IMU Raw Local Acceleration Y,IMU Raw Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment,
210144086,1.356187,21.383718,2,0.999695,0.003784,0.005188,-0.024841,3.540000,1.530000,91.730000,4.542324,0.636506,81.895472,1.659520,19.232116,82.570191,0.000000,0.000000,
210154873,2.103685,21.374438,2,0.999878,0.003601,0.006226,-0.012756,-6.030000,2.950000,92.350000,-4.813632,2.431905,82.635933,1.900436,20.157137,82.618318,0.000000,0.000000,
210164341,1.916032,21.374438,2,0.999939,0.003540,0.006653,-0.005188,7.120000,1.160000,95.370000,8.395786,0.413321,85.471266,2.096227,20.968325,84.706821,0.000000,0.000000,
210174145,2.383379,21.369798,2,1.000000,0.003784,0.006409,-0.000122,-2.450000,0.720000,94.740000,-1.240988,0.007448,84.965375,2.324407,21.823088,84.896096,0.000000,0.000000,
210186060,2.575700,21.379078,2,1.000000,0.003784,0.005798,-0.001404,-4.630000,2.200000,94.090000,-3.557043,1.493169,84.350626,2.606636,22.847456,84.496784,0.000000,0.000000,
210194937,2.855394,21.374438,2,0.999939,0.004150,0.004944,-0.006775,3.180000,1.340000,95.390000,4.128086,0.499516,85.560727,2.828957,23.626720,85.275644,0.000000,0.000000,
210204418,3.322771,21.369798,2,0.999878,0.005371,0.003784,-0.012207,-3.830000,1.760000,94.300000,-3.089814,0.835632,84.539328,3.088607,24.465713,84.736623,0.000000,0.000000,
210216112,4.078691,21.379078,2,0.999817,0.007446,0.002075,-0.017456,0.780000,2.080000,93.710000,1.171581,0.595957,83.924389,3.444407,25.522456,84.142027,0.000000,0.000000,
210224942,3.038927,21.365157,2,0.999695,0.010315,0.000122,-0.022827,-1.870000,0.470000,92.960000,-1.874593,-1.360517,83.149205,3.646754,26.225104,83.415231,0.000000,0.000000,
210234375,4.357896,21.374438,2,0.999512,0.013977,-0.002258,-0.028137,-3.180000,0.860000,93.090000,-3.613252,-1.546985,83.261201,3.943715,27.064331,83.302473,0.000000,0.000000,
210245425,3.890489,21.379078,2,0.999268,0.018311,-0.004944,-0.033569,-0.220000,1.220000,92.160000,-1.156882,-2.109263,82.339901,4.244337,27.970595,82.597822,0.000000,0.000000,
210254839,4.917924,21.365157,2,0.998901,0.023376,-0.007935,-0.039124,-1.550000,-0.010000,92.190000,-3.168109,-4.133164,82.253769,4.554783,28.795881,82.345958,0.000000,0.000000,
210264581,5.857042,21.365157,2,0.998474,0.029114,-0.011230,-0.044983,-0.740000,0.630000,91.620000,-2.970408,-4.531579,81.665747,4.923169,29.689718,81.848009,0.000000,0.000000,
210275562,6.329729,21.369798,2,0.997925,0.035461,-0.014771,-0.051086,0.340000,0.340000,91.580000,-2.654987,-6.033181,81.544854,5.344899,30.691123,81.626084,0.000000,0.000000,
210284920,6.517442,21.369798,2,0.997253,0.042419,-0.018494,-0.057556,-2.700000,-1.030000,91.270000,-6.605434,-8.233220,80.901516,5.711334,31.536670,81.095663,0.000000,0.000000,
210294622,7.081194,21.369798,2,0.996399,0.049927,-0.022400,-0.064514,-1.470000,-0.910000,90.340000,-6.181205,-9.430165,79.851461,6.109362,32.414505,80.184845,0.000000,0.000000,
210306625,7.273088,21.379078,2,0.995361,0.057922,-0.026367,-0.072083,-0.490000,-1.340000,90.320000,-6.239887,-11.481637,79.604915,6.579340,33.457723,79.760307,0.000000,0.000000,
210315501,7.741197,21.374438,2,0.994080,0.066345,-0.030457,-0.080444,-2.470000,-2.560000,90.030000,-9.235973,-13.533748,78.793116,6.954502,34.244677,79.052274,0.000000,0.000000,
210325070,8.212419,21.379078,2,0.992554,0.075195,-0.034485,-0.089661,-0.780000,-2.370000,89.720000,-8.517333,-14.997617,78.277617,7.366916,35.088429,78.485186,0.000000,0.000000,
210336702,9.056627,21.374438,2,0.990662,0.084290,-0.038513,-0.100037,-1.280000,-3.440000,88.860000,-10.255987,-17.398028,76.863159,7.889378,36.110144,77.297780,0.000000,0.000000,
210345625,10.088731,21.369798,2,0.988403,0.093628,-0.042419,-0.111694,-1.260000,-4.460000,88.550000,-11.443042,-19.528088,75.936380,8.356698,36.953418,76.301167,0.000000,0.000000,
210355203,11.028825,21.369798,2,0.985718,0.103149,-0.046143,-0.124878,-1.830000,-5.170000,88.800000,-13.344184,-21.461884,75.503565,8.886419,37.877201,75.717282,0.000000,0.000000,
210366139,11.501237,21.374438,2,0.982544,0.112732,-0.049622,-0.139526,-1.050000,-5.920000,87.610000,-13.851448,-23.430723,73.693606,9.473703,38.879436,74.235849,0.000000,0.000000,
210375626,12.065263,21.374438,2,0.978760,0.122253,-0.052856,-0.155762,-1.430000,-6.550000,86.730000,-15.539599,-24.904083,72.088005,10.012975,39.757501,72.663519,0.000000,0.000000,
210385214,12.160997,21.379078,2,0.974365,0.131714,-0.055725,-0.173767,-0.900000,-7.080000,86.730000,-16.514920,-26.667621,71.372072,10.535857,40.602482,71.718115,0.000000,0.000000,
210395973,13.665361,21.379078,2,0.969177,0.140991,-0.058289,-0.193359,-0.170000,-8.000000,86.100000,-17.442019,-28.607116,69.909290,11.178443,41.588524,70.393964,0.000000,0.000000,
210405419,14.789537,21.369798,2,0.963196,0.149902,-0.060486,-0.214661,0.280000,-8.790000,85.810000,-18.740966,-30.253012,68.773236,11.807108,42.508021,69.207510,0.000000,0.000000,
210417196,16.579027,21.374438,2,0.956421,0.158386,-0.062500,-0.237122,0.170000,-9.520000,85.430000,-20.605937,-31.596380,67.517150,12.620373,43.659677,67.970081,0.000000,0.000000,
210426047,17.703539,21.365157,2,0.948792,0.166382,-0.064209,-0.260864,1.930000,-9.770000,84.820000,-20.669026,-32.833002,66.277888,13.337581,44.627809,66.731310,0.000000,0.000000,
210435541,18.363664,21.369798,2,0.940125,0.173706,-0.065796,-0.285828,0.440000,-10.170000,84.890000,-23.793976,-32.680822,65.542131,14.088027,45.625056,65.860772,0.000000,0.000000,
210447280,18.744249,21.379078,2,0.930298,0.180359,-0.067200,-0.312195,1.450000,-10.710000,83.990000,-24.741910,-33.631822,63.942409,14.928334,46.722781,64.456433,0.000000,0.000000,
210456165,19.869493,21.369798,2,0.919250,0.186096,-0.068481,-0.340088,2.430000,-10.380000,83.970000,-25.586495,-33.655186,63.528953,15.664822,47.657435,63.777471,0.000000,0.000000,
