Code compiled on Mar 21 2026 at 12:11:29
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,RF
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.6
Air Density (kg/m^3),1.193
Rocket CD,0.5
Airbrake CD,0.7
Rocket Area (m^2),0.00243
Kalman Model Y STD,1
Kalman Model V STD,0.4
Kalman Model A STD,5
Kalman Measurement Y STD,5
Kalman Measurement A STD,2
Target Apogee (m),224.6
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter Lockout (s),90
Control Max Velocity (dep/s),5

Calibration point: 285.586030
Time (us),RAW Altitude AGL (m),Corrected Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Raw Local Acceleration X,IMU Raw Local Acceleration Y,IMU Raw Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment,
265743521,197.739409,197.739409,34.312695,3,-0.207275,-0.383179,-0.844238,0.312256,-1.974472,-2.717078,-10.022818,-1.990801,4.460536,-0.427732,197.471733,-5.023786,-0.478920,0.000000,0.000000,
265752910,197.229460,197.229460,34.317224,3,-0.221130,-0.401550,-0.838379,0.294861,-2.062647,-2.799487,-9.740245,-2.360136,4.009145,-0.563494,197.379161,-5.057051,-0.534391,0.000000,0.000000,
265762653,197.139373,197.139373,34.321754,3,-0.233826,-0.419739,-0.832397,0.276184,-2.065388,-2.685096,-10.382064,-2.749770,4.308483,-0.145443,197.285018,-5.085741,-0.279293,0.000000,0.000000,
265773591,197.019805,197.019805,34.317224,3,-0.245178,-0.437805,-0.826172,0.256287,-1.942931,-2.286155,-10.200536,-2.826422,4.239047,-0.461153,197.179692,-5.120741,-0.398570,0.000000,0.000000,
265783079,197.109862,197.109862,34.312695,3,-0.255310,-0.455627,-0.819702,0.235168,-2.047766,-2.686460,-10.440955,-3.537254,3.890732,-0.167069,197.118031,-5.130296,-0.246736,0.000000,0.000000,
265793774,197.019805,197.019805,34.317224,3,-0.264160,-0.473206,-0.812988,0.213013,-1.931326,-1.887042,-11.826728,-3.565496,4.910333,0.709537,197.044846,-5.134185,0.380453,0.000000,0.000000,
265803249,196.599425,196.599425,34.317224,3,-0.271729,-0.490540,-0.805847,0.189941,-1.909833,-2.365967,-10.676909,-4.098361,3.740612,-0.188741,196.912736,-5.187543,0.007135,0.000000,0.000000,
265812840,196.509856,196.509856,34.321754,3,-0.278015,-0.507568,-0.798462,0.165955,-1.872154,-1.398741,-11.189481,-3.717723,4.177400,0.163479,196.787586,-5.231882,0.109675,0.000000,0.000000,
265823838,197.410155,197.410155,34.308165,3,-0.282959,-0.524353,-0.790588,0.141235,-1.843750,-1.261590,-10.342994,-3.709173,3.482690,-0.523075,196.846565,-5.166937,-0.305324,0.000000,0.000000,
265833030,196.599425,196.599425,34.317224,3,-0.286560,-0.540833,-0.782227,0.115906,-1.706603,-1.132653,-11.197718,-4.219447,3.727930,0.089972,196.752812,-5.194429,-0.046063,0.000000,0.000000,
265842873,196.689482,196.689482,34.312695,3,-0.288879,-0.557007,-0.773438,0.090088,-1.712337,-0.700304,-11.317222,-4.187783,3.577251,0.253120,196.689856,-5.199136,0.150162,0.000000,0.000000,
265853640,196.780638,196.780638,34.308165,3,-0.289856,-0.572876,-0.763977,0.063965,-1.601652,-0.880919,-10.970486,-4.572149,3.082027,-0.139154,196.650854,-5.190267,-0.039591,0.000000,0.000000,
265863127,196.689482,196.689482,34.312695,3,-0.289490,-0.588440,-0.754028,0.037720,-1.493145,-0.143285,-12.020904,-4.634124,3.440801,0.851217,196.608927,-5.177472,0.544662,0.000000,0.000000,
265874963,196.899688,196.899688,34.312695,3,-0.287781,-0.603699,-0.743408,0.011475,-1.413039,-0.410131,-12.004206,-5.514690,2.505519,0.717408,196.602190,-5.136079,0.657962,0.000000,0.000000,
265883719,196.180114,196.180114,34.317224,3,-0.284851,-0.618591,-0.732117,-0.014587,-1.176422,-0.122166,-12.802429,-5.590594,3.133003,1.340763,196.478197,-5.173362,1.105788,0.000000,0.000000,
265893205,196.389769,196.389769,34.317224,3,-0.280640,-0.633118,-0.720215,-0.040344,-0.943512,0.168952,-12.560000,-5.529958,2.884887,1.148265,196.412623,-5.172562,1.133647,0.000000,0.000000,
265904954,196.990294,196.990294,34.308165,3,-0.275269,-0.647278,-0.707764,-0.065613,-0.797591,0.422439,-13.144061,-6.123436,2.248574,1.685024,196.460202,-5.087915,1.495280,0.000000,0.000000,
265913810,196.360778,196.360778,34.308165,3,-0.268677,-0.661011,-0.694763,-0.090210,-0.752171,0.756031,-12.352119,-5.438689,2.193522,1.117940,196.396539,-5.089903,1.247794,0.000000,0.000000,
265923416,196.689482,196.689482,34.312695,3,-0.261047,-0.674377,-0.681213,-0.114014,-0.738652,0.328679,-12.004271,-5.864076,1.661918,0.572636,196.402474,-5.051049,0.804980,0.000000,0.000000,
265934290,197.410155,197.410155,34.308165,3,-0.252502,-0.687256,-0.667236,-0.136780,-0.382370,1.046290,-12.124808,-5.507173,1.637487,0.939102,196.536276,-4.927036,0.892950,0.000000,0.000000,
265943758,196.060546,196.060546,34.312695,3,-0.243103,-0.699646,-0.652893,-0.158508,-0.379386,0.852776,-11.484728,-5.515077,1.121511,0.254196,196.400522,-4.979537,0.474009,0.000000,0.000000,
265954317,195.940978,195.940978,34.308165,3,-0.232849,-0.711548,-0.638306,-0.178894,-0.092170,1.001989,-11.392230,-5.467397,0.996263,0.195837,196.261890,-5.029613,0.291563,0.000000,0.000000,
265963736,195.849852,195.849852,34.312695,3,-0.222046,-0.723022,-0.623474,-0.198059,0.034692,1.288414,-11.381529,-5.356859,0.721540,0.292551,196.137378,-5.074172,0.292209,0.000000,0.000000,
265973215,195.640197,195.640197,34.312695,3,-0.210632,-0.734009,-0.608582,-0.215759,0.256015,1.155883,-11.525489,-5.631009,0.592959,0.307051,195.996266,-5.127646,0.301942,0.000000,0.000000,
265984288,195.430571,195.430571,34.312695,3,-0.198730,-0.744507,-0.593567,-0.232056,0.380917,1.199643,-11.312071,-5.555876,0.347406,0.127984,195.833596,-5.189719,0.187846,0.000000,0.000000,
265993655,195.940978,195.940978,34.308165,3,-0.186401,-0.754639,-0.578613,-0.246826,0.501299,1.055788,-11.539057,-5.856544,0.166184,0.203034,195.805100,-5.175471,0.197808,0.000000,0.000000,
266003405,195.730803,195.730803,34.308165,3,-0.173828,-0.764404,-0.563782,-0.260071,0.574510,1.594350,-12.208538,-5.886803,-0.267130,1.028173,195.740819,-5.173867,0.742418,0.000000,0.000000,
266014401,196.060546,196.060546,34.312695,3,-0.160950,-0.773804,-0.549072,-0.271729,0.519692,0.918948,-11.016132,-5.742765,-0.375881,-0.352851,195.743725,-5.141165,0.024067,0.000000,0.000000,
266023753,195.340483,195.340483,34.317224,3,-0.147949,-0.782898,-0.534546,-0.281799,0.533016,1.318359,-11.730397,-5.893544,-0.830881,0.413365,195.620166,-5.183590,0.279393,0.000000,0.000000,
266034562,195.010253,195.010253,34.312695,3,-0.134766,-0.791687,-0.520386,-0.290344,0.675243,1.247179,-10.448473,-5.142219,-0.845494,-0.630955,195.449840,-5.259348,-0.317678,0.000000,0.000000,
266043866,195.670745,195.670745,34.321754,3,-0.121521,-0.800232,-0.506409,-0.297363,0.671876,1.123335,-11.135218,-5.633255,-1.109328,-0.173055,195.442276,-5.235429,-0.222824,0.000000,0.000000,
266053485,195.010253,195.010253,34.312695,3,-0.108215,-0.808533,-0.492676,-0.303040,0.866947,1.694599,-12.543136,-5.955282,-1.629457,1.284369,195.311189,-5.272102,0.765696,0.000000,0.000000,
266064502,195.010253,195.010253,34.312695,3,-0.094849,-0.816650,-0.479187,-0.307312,0.738315,1.324189,-12.327786,-6.088275,-1.796656,0.879301,195.196822,-5.296419,0.840205,0.000000,0.000000,
266073969,195.311003,195.311003,34.308165,3,-0.081360,-0.824585,-0.465942,-0.310303,0.853551,1.858038,-13.204063,-6.107507,-2.372234,1.847571,195.168195,-5.265413,1.500906,0.000000,0.000000,
266083691,194.800627,194.800627,34.312695,3,-0.067749,-0.832397,-0.452942,-0.311951,0.848787,1.534295,-13.092435,-6.174376,-2.442619,1.622198,195.048288,-5.291455,1.580456,0.000000,0.000000,
266094417,194.471984,194.471984,34.308165,3,-0.054016,-0.840149,-0.440125,-0.312317,0.775253,1.537797,-12.946222,-5.995616,-2.714726,1.482961,194.883712,-5.340752,1.516510,0.000000,0.000000,
266103877,195.010253,195.010253,34.312695,3,-0.040039,-0.847717,-0.427612,-0.311340,0.671383,1.278808,-11.706672,-5.386523,-2.630587,0.357623,194.856846,-5.323203,0.756432,0.000000,0.000000,
266114732,194.710570,194.710570,34.317224,3,-0.025818,-0.855225,-0.415283,-0.309021,0.596794,1.073527,-11.614662,-5.357675,-2.740973,0.205097,194.771658,-5.337374,0.394828,0.000000,0.000000,
266124044,194.621031,194.621031,34.321754,3,-0.011292,-0.862610,-0.403076,-0.305542,0.627314,1.394788,-11.834482,-5.076490,-3.190290,0.515398,194.693775,-5.349903,0.473905,0.000000,0.000000,
266133823,194.591002,194.591002,34.312695,3,0.003479,-0.869812,-0.390930,-0.301025,0.459629,0.723797,-11.359504,-5.185849,-2.940121,-0.087529,194.622195,-5.362421,0.105678,0.000000,0.000000,
266144852,194.921233,194.921233,34.317224,3,0.018616,-0.876892,-0.378723,-0.295471,0.446122,1.144818,-11.994926,-5.028623,-3.599062,0.554401,194.619104,-5.322654,0.399983,0.000000,0.000000,
266154291,194.171782,194.171782,34.312695,3,0.033997,-0.883728,-0.366455,-0.289001,0.254523,0.652294,-11.050992,-4.786095,-3.325480,-0.384066,194.485023,-5.378242,-0.114252,0.000000,0.000000,
266163984,194.591002,194.591002,34.312695,3,0.049622,-0.890381,-0.354065,-0.281677,0.230217,0.832121,-12.316536,-5.053973,-4.031073,0.715360,194.452798,-5.359192,0.429865,0.000000,0.000000,
266174634,193.871611,193.871611,34.317224,3,0.065552,-0.896790,-0.341492,-0.273621,0.201974,0.766403,-11.714359,-4.597349,-4.038610,0.219244,194.286910,-5.422644,0.291723,0.000000,0.000000,
266184080,194.471984,194.471984,34.308165,3,0.081665,-0.902893,-0.328674,-0.264832,0.120028,0.311421,-11.291122,-4.513415,-3.802255,-0.174105,194.270312,-5.403188,-0.013798,0.000000,0.000000,
266195116,194.800627,194.800627,34.312695,3,0.097900,-0.908630,-0.315613,-0.255371,0.132813,0.676380,-10.876253,-3.866040,-4.143950,-0.486944,194.309954,-5.348197,-0.324118,0.000000,0.000000,
266204505,193.961119,193.961119,34.312695,3,0.114258,-0.914001,-0.302246,-0.245361,-0.087275,-0.136102,-9.652930,-3.808430,-3.381204,-1.593311,194.194265,-5.404028,-1.156544,0.000000,0.000000,
266214254,194.981292,194.981292,34.303636,3,0.130554,-0.919006,-0.288574,-0.234802,-0.064287,0.319061,-10.078197,-3.449756,-4.065891,-1.247249,194.288851,-5.326440,-1.216031,0.000000,0.000000,
266225139,194.471984,194.471984,34.308165,3,0.146667,-0.923523,-0.274719,-0.223816,-0.250796,-0.400886,-9.585126,-3.605560,-3.561292,-1.654627,194.265052,-5.323500,-1.503692,0.000000,0.000000,
266234569,194.471984,194.471984,34.308165,3,0.162598,-0.927673,-0.260437,-0.212402,-0.192082,-0.000457,-10.694263,-3.456613,-4.484677,-0.728817,194.253613,-5.306214,-0.995475,0.000000,0.000000,
266244116,193.661467,193.661467,34.317224,3,0.178284,-0.931396,-0.245911,-0.200684,-0.381539,-0.524908,-9.404057,-3.274526,-3.762781,-1.803810,194.092010,-5.390939,-1.525639,0.000000,0.000000,
266255239,194.471984,194.471984,34.308165,3,0.193604,-0.934631,-0.231018,-0.188660,-0.378132,-0.535397,-9.879924,-3.180036,-4.130268,-1.384237,194.103116,-5.363500,-1.432896,0.000000,0.000000,
266264649,194.381407,194.381407,34.312695,3,0.208557,-0.937439,-0.215820,-0.176514,-0.460389,-0.551782,-8.842414,-2.780160,-3.823770,-2.296707,194.104627,-5.353333,-1.999442,0.000000,0.000000,
266275486,194.261840,194.261840,34.308165,3,0.223022,-0.939758,-0.200317,-0.164246,-0.525910,-0.949437,-8.506549,-2.748075,-3.501555,-2.474055,194.075895,-5.362070,-2.310725,0.000000,0.000000,
266284650,193.961119,193.961119,34.312695,3,0.237000,-0.941650,-0.184509,-0.151917,-0.315453,-0.405974,-8.031360,-2.045681,-3.783333,-3.001493,194.005102,-5.403158,-2.763779,0.000000,0.000000,
266294380,193.661467,193.661467,34.317224,3,0.250366,-0.943115,-0.168396,-0.139526,-0.480407,-0.969776,-7.177284,-2.088031,-3.052960,-3.555633,193.888018,-5.476733,-3.283133,0.000000,0.000000,
266305111,193.541930,193.541930,34.312695,3,0.263184,-0.944214,-0.151917,-0.127197,-0.411925,-0.773949,-8.597857,-2.023926,-4.059796,-2.449318,193.764348,-5.542433,-2.736261,0.000000,0.000000,
266314675,193.661467,193.661467,34.317224,3,0.275269,-0.944824,-0.135315,-0.114807,-0.636023,-0.947636,-7.994911,-2.031853,-3.754180,-2.948738,193.691931,-5.582494,-2.875618,0.000000,0.000000,
266324351,193.871611,193.871611,34.317224,3,0.286743,-0.945129,-0.118469,-0.102417,-0.529894,-1.190634,-7.788470,-1.817684,-3.534654,-2.972689,193.671399,-5.590847,-2.939283,0.000000,0.000000,
266335080,193.451873,193.451873,34.317224,3,0.297485,-0.945007,-0.101440,-0.090149,-0.570764,-0.906900,-8.378309,-1.692771,-4.211558,-2.681396,193.570174,-5.644509,-2.770144,0.000000,0.000000,
266344639,194.291350,194.291350,34.317224,3,0.307434,-0.944641,-0.084229,-0.077942,-0.692640,-1.599996,-8.001352,-1.769454,-3.551161,-2.637204,193.651138,-5.586979,-2.682949,0.000000,0.000000,
266355592,194.052245,194.052245,34.308165,3,0.316589,-0.943909,-0.066833,-0.065796,-0.626953,-1.267226,-9.488380,-1.603910,-4.804814,-1.652570,193.665012,-5.559917,-2.007154,0.000000,0.000000,
266364832,193.451873,193.451873,34.317224,3,0.324951,-0.942932,-0.049377,-0.053772,-0.812138,-1.976414,-8.955380,-1.669842,-4.032783,-1.689328,193.573661,-5.600028,-1.798703,0.000000,0.000000,
266374699,193.032164,193.032164,34.317224,3,0.332397,-0.941650,-0.031738,-0.041870,-0.696639,-1.749599,-9.858248,-1.415802,-4.860893,-1.134524,193.417020,-5.672827,-1.363091,0.000000,0.000000,
266385468,193.242278,193.242278,34.317224,3,0.338928,-0.940247,-0.014038,-0.030151,-0.843475,-1.815388,-9.279987,-1.355529,-4.532392,-1.569617,193.323108,-5.709483,-1.498545,0.000000,0.000000,
266394964,194.081725,194.081725,34.317224,3,0.344421,-0.938660,0.003723,-0.018677,-0.968023,-2.195852,-9.520649,-1.329905,-4.461678,-1.158682,193.410927,-5.633042,-1.275636,0.000000,0.000000,
266404727,193.032164,193.032164,34.317224,3,0.348816,-0.936890,0.021484,-0.007385,-0.829978,-1.693339,-10.020192,-1.059952,-5.232036,-1.108909,193.284989,-5.686975,-1.166287,0.000000,0.000000,
266415791,193.121703,193.121703,34.312695,3,0.352173,-0.935120,0.039246,0.003601,-0.937613,-2.280962,-9.789089,-0.972879,-4.673244,-0.904759,193.191443,-5.715606,-0.994759,0.000000,0.000000,
266425070,193.032164,193.032164,34.317224,3,0.354309,-0.933289,0.057007,0.014343,-0.871388,-1.786523,-10.667927,-0.809989,-5.654944,-0.577133,193.108569,-5.739191,-0.720852,0.000000,0.000000,
266435995,193.212798,193.212798,34.308165,3,0.355347,-0.931396,0.074707,0.024841,-0.894719,-2.350914,-10.264906,-0.588615,-4.993959,-0.500768,193.065371,-5.732893,-0.576506,0.000000,0.000000,
266445286,193.332335,193.332335,34.312695,3,0.355103,-0.929565,0.092346,0.035034,-0.786471,-2.076439,-10.800245,-0.369508,-5.572166,-0.288891,193.062114,-5.704563,-0.387867,0.000000,0.000000,
266454995,193.242278,193.242278,34.317224,3,0.353699,-0.927795,0.109924,0.044922,-0.848125,-2.084326,-11.169274,-0.268095,-5.777910,0.015643,193.040469,-5.683897,-0.123217,0.000000,0.000000,
266465995,192.402922,192.402922,34.317224,3,0.351013,-0.926086,0.127319,0.054504,-0.719154,-1.938051,-11.686905,-0.028851,-6.213845,0.309697,192.858592,-5.752887,0.160715,0.000000,0.000000,
266475336,192.822081,192.822081,34.317224,3,0.347107,-0.924438,0.144592,0.063782,-0.743184,-1.611012,-11.204762,-0.007429,-6.077055,-0.221842,192.797988,-5.759332,-0.090192,0.000000,0.000000,
266484918,193.361815,193.361815,34.321754,3,0.342041,-0.922791,0.161682,0.072815,-0.636305,-1.761574,-10.391652,0.265483,-5.386627,-0.717677,192.848266,-5.702107,-0.501738,0.000000,0.000000,
266495976,192.612487,192.612487,34.317224,3,0.335815,-0.921265,0.178528,0.081543,-0.520038,-1.221531,-10.088285,0.287249,-5.523974,-1.259884,192.740958,-5.742283,-0.998983,0.000000,0.000000,
266505495,192.793090,192.793090,34.308165,3,0.328613,-0.919678,0.195129,0.090027,-0.642624,-1.680819,-9.418758,0.471473,-4.644964,-1.419435,192.695977,-5.749934,-1.274744,0.000000,0.000000,
266516288,192.102782,192.102782,34.321754,3,0.320557,-0.918091,0.211487,0.098267,-0.466112,-0.907830,-10.198438,0.445644,-5.630266,-1.250305,192.522731,-5.831056,-1.258717,0.000000,0.000000,
266525535,192.192809,192.192809,34.317224,3,0.311768,-0.916382,0.227539,0.106262,-0.467450,-1.245621,-10.275321,0.740609,-5.328403,-0.939856,192.406992,-5.877758,-1.049588,0.000000,0.000000,
266535253,192.822081,192.822081,34.317224,3,0.302368,-0.914490,0.243408,0.114136,-0.311058,-1.197090,-10.288675,0.987046,-5.306851,-0.950386,192.427521,-5.839807,-0.984523,0.000000,0.000000,
266545965,192.312865,192.312865,34.321754,3,0.292480,-0.912476,0.258911,0.121765,-0.274128,-0.643789,-10.295011,0.849416,-5.585841,-1.161861,192.343425,-5.865160,-1.100834,0.000000,0.000000,
266555434,192.793090,192.793090,34.308165,3,0.282166,-0.910217,0.274048,0.129272,-0.243841,-0.904587,-10.012288,1.124586,-5.123887,-1.218929,192.372023,-5.825140,-1.178287,0.000000,0.000000,
266565215,192.373442,192.373442,34.308165,3,0.271545,-0.907837,0.288757,0.136597,-0.131826,-0.310581,-10.401683,1.030886,-5.677682,-1.140903,192.315260,-5.836139,-1.153768,0.000000,0.000000,
266576302,192.192809,192.192809,34.317224,3,0.260620,-0.905273,0.303101,0.143860,-0.132668,-0.910084,-9.344501,1.421882,-4.543797,-1.703368,192.227497,-5.868619,-1.514234,0.000000,0.000000,
266585721,192.102782,192.102782,34.321754,3,0.249634,-0.902405,0.317078,0.151001,-0.005331,-0.238835,-10.712903,1.377343,-5.683884,-0.819037,192.148858,-5.890449,-1.058277,0.000000,0.000000,
266596475,191.953765,191.953765,34.308165,3,0.238525,-0.899353,0.330566,0.158142,-0.018650,-0.529236,-9.986320,1.603790,-4.961287,-1.272629,192.048887,-5.926297,-1.198865,0.000000,0.000000,
266605930,191.983245,191.983245,34.317224,3,0.227417,-0.896057,0.343628,0.165222,0.092722,-0.394258,-11.020207,1.877422,-5.530550,-0.444357,191.980573,-5.937829,-0.704007,0.000000,0.000000,
266615531,191.983245,191.983245,34.317224,3,0.216492,-0.892517,0.356201,0.172363,0.108484,-0.010335,-11.090481,1.781488,-5.695467,-0.452065,191.924054,-5.941849,-0.538766,0.000000,0.000000,
266626474,192.073302,192.073302,34.312695,3,0.205688,-0.888733,0.368286,0.179504,0.088140,-0.337741,-11.147967,2.176554,-5.377496,-0.274615,191.886973,-5.928084,-0.365517,0.000000,0.000000,
266635709,191.654174,191.654174,34.312695,3,0.195190,-0.884705,0.379883,0.186768,0.211150,0.422685,-12.058621,2.018959,-6.266873,0.312755,191.788678,-5.951735,0.079339,0.000000,0.000000,
266645444,191.353545,191.353545,34.317224,3,0.185059,-0.880493,0.390930,0.194153,-0.017965,0.010709,-11.054734,2.166196,-5.273616,-0.328587,191.649277,-6.004253,-0.188209,0.000000,0.000000,
266656520,191.863738,191.863738,34.312695,3,0.175354,-0.875977,0.401550,0.201599,0.028718,0.471978,-11.647545,2.127774,-5.769748,0.103491,191.622948,-5.979032,0.003109,0.000000,0.000000,
266665953,191.863738,191.863738,34.312695,3,0.166077,-0.871277,0.411743,0.209167,-0.076469,0.526490,-10.985899,2.049116,-5.335410,-0.401104,191.611608,-5.955205,-0.262001,0.000000,0.000000,
266676762,191.773162,191.773162,34.317224,3,0.157410,-0.866272,0.421631,0.216858,-0.165786,0.373980,-10.744560,2.220216,-5.006794,-0.544031,191.577454,-5.942597,-0.446975,0.000000,0.000000,
266686208,191.444609,191.444609,34.312695,3,0.149231,-0.860962,0.431213,0.224609,-0.182498,0.957838,-11.168356,2.008419,-5.465061,-0.226440,191.496437,-5.960007,-0.302334,0.000000,0.000000,
266695768,191.534117,191.534117,34.308165,3,0.141663,-0.855408,0.440674,0.232361,-0.350319,0.663330,-10.655338,2.191887,-4.897501,-0.566273,191.446475,-5.961144,-0.475443,0.000000,0.000000,
266706743,191.654174,191.654174,34.312695,3,0.134705,-0.849487,0.450073,0.240112,-0.362171,1.210669,-10.941011,1.965930,-5.293412,-0.339689,191.419928,-5.941450,-0.386405,0.000000,0.000000,
266716139,191.863738,191.863738,34.312695,3,0.128357,-0.843262,0.459412,0.247803,-0.600570,0.726936,-10.503986,2.260345,-4.640579,-0.598275,191.447183,-5.895999,-0.525362,0.000000,0.000000,
266725876,191.444609,191.444609,34.312695,3,0.122681,-0.836609,0.468872,0.255371,-0.557221,1.387833,-11.459232,2.155312,-5.427980,0.169558,191.389329,-5.894634,-0.069586,0.000000,0.000000,
266736657,191.863738,191.863738,34.312695,3,0.117615,-0.829529,0.478516,0.262817,-0.844901,1.071817,-10.147991,2.017746,-4.460080,-0.811318,191.414527,-5.849421,-0.556063,0.000000,0.000000,
266746166,191.263488,191.263488,34.321754,3,0.113220,-0.822021,0.488403,0.270081,-0.829719,1.310293,-10.538664,2.065417,-4.774449,-0.504757,191.330600,-5.871565,-0.522414,0.000000,0.000000,
266755850,191.834258,191.834258,34.303636,3,0.109558,-0.814026,0.498657,0.277039,-1.034149,1.463576,-9.898087,1.744709,-4.423758,-0.935286,191.367943,-5.823378,-0.793202,0.000000,0.000000,
266766880,191.444609,191.444609,34.312695,3,0.106506,-0.805420,0.509399,0.283752,-1.168758,1.165036,-9.562419,1.930137,-4.049283,-1.195032,191.317978,-5.827711,-1.056749,0.000000,0.000000,
266776238,191.773162,191.773162,34.317224,3,0.104126,-0.796204,0.520630,0.290100,-1.364698,1.635350,-9.786765,1.604830,-4.244998,-0.872556,191.348662,-5.783288,-0.935941,0.000000,0.000000,
266787071,191.143981,191.143981,34.317224,3,0.102356,-0.786377,0.532471,0.296082,-1.397710,1.136879,-9.085277,1.855287,-3.708083,-1.520904,191.247563,-5.822825,-1.319601,0.000000,0.000000,
266796267,191.204528,191.204528,34.303636,3,0.101135,-0.775757,0.544922,0.301636,-1.461269,1.636739,-9.740509,1.669711,-4.217517,-0.909417,191.185937,-5.835980,-1.050574,0.000000,0.000000,
266806092,190.933898,190.933898,34.317224,3,0.100464,-0.764465,0.557983,0.306824,-1.549607,1.610113,-9.169277,1.507088,-3.898255,-1.342160,191.081352,-5.877745,-1.241817,0.000000,0.000000,
266816830,191.053954,191.053954,34.321754,3,0.100281,-0.752319,0.571716,0.311584,-1.677775,1.630859,-10.045457,1.795370,-4.290497,-0.593658,191.013099,-5.887442,-0.816710,0.000000,0.000000,
266826331,191.563597,191.563597,34.317224,3,0.100464,-0.739380,0.585999,0.315979,-1.686651,1.981912,-10.265979,1.548275,-4.549343,-0.366206,191.060249,-5.827562,-0.521236,0.000000,0.000000,
266836009,191.143981,191.143981,34.317224,3,0.101013,-0.725525,0.600891,0.319885,-1.764004,1.464083,-10.002556,1.929003,-4.267989,-0.664649,191.019483,-5.824489,-0.615296,0.000000,0.000000,
266846979,191.534117,191.534117,34.308165,3,0.101929,-0.710693,0.616455,0.323303,-1.795882,1.912145,-10.310935,1.578414,-4.563907,-0.319872,191.051938,-5.769987,-0.421535,0.000000,0.000000,
266856319,191.353545,191.353545,34.317224,3,0.103088,-0.694824,0.632568,0.326294,-1.921439,1.318550,-9.456156,1.828930,-3.929882,-1.083547,191.054448,-5.745641,-0.855726,0.000000,0.000000,
266867248,191.053954,191.053954,34.321754,3,0.104431,-0.677795,0.649292,0.328796,-2.011493,1.624988,-9.472323,1.507338,-3.974312,-0.951007,190.991501,-5.756051,-0.918218,0.000000,0.000000,
266876447,190.514312,190.514312,34.317224,3,0.105957,-0.659668,0.666443,0.330811,-2.123020,1.206100,-8.761877,1.669763,-3.479886,-1.558013,190.849085,-5.825802,-1.337842,0.000000,0.000000,
266886313,191.234008,191.234008,34.312695,3,0.107605,-0.640320,0.684021,0.332458,-2.305855,0.941593,-8.684822,1.882086,-3.324800,-1.613918,190.863561,-5.798007,-1.518910,0.000000,0.000000,
266897074,190.844420,190.844420,34.321754,3,0.109131,-0.619751,0.701904,0.333679,-2.479932,1.460047,-9.412838,1.587771,-3.691048,-0.807972,190.797567,-5.809111,-1.052628,0.000000,0.000000,
266906559,191.414092,191.414092,34.303636,3,0.110596,-0.597900,0.719910,0.334595,-2.407516,1.052294,-9.062525,1.820977,-3.601554,-1.274161,190.857854,-5.750367,-1.197922,0.000000,0.000000,
266916323,190.514312,190.514312,34.317224,3,0.111877,-0.574890,0.737976,0.335205,-2.580174,1.757984,-11.164061,1.649956,-4.760391,0.643726,190.737515,-5.783121,0.009956,0.000000,0.000000,
266927411,191.444609,191.444609,34.312695,3,0.112732,-0.550659,0.755981,0.335449,-2.614111,1.229190,-10.493009,1.929937,-4.434557,-0.054638,190.805805,-5.703636,-0.032407,0.000000,0.000000,
266936933,190.304778,190.304778,34.317224,3,0.113220,-0.525085,0.773926,0.335388,-2.583564,1.646800,-11.275659,1.622888,-4.925072,0.675140,190.657702,-5.754871,0.431649,0.000000,0.000000,
266947731,190.605376,190.605376,34.312695,3,0.113159,-0.498047,0.791809,0.334900,-2.610112,1.036328,-9.823145,1.869258,-4.162223,-0.656178,190.585673,-5.767595,-0.281823,0.000000,0.000000,
266956960,190.514312,190.514312,34.317224,3,0.112427,-0.469604,0.809509,0.333984,-2.535339,1.397517,-10.466752,1.558350,-4.555721,-0.070177,190.519083,-5.776420,-0.143012,0.000000,0.000000,
266966701,190.514312,190.514312,34.317224,3,0.111145,-0.439697,0.826843,0.332642,-2.600687,1.280213,-9.520091,1.536693,-3.966374,-0.804346,190.461857,-5.784777,-0.576760,0.000000,0.000000,
266977483,190.395323,190.395323,34.312695,3,0.109192,-0.408325,0.843689,0.330872,-2.545519,0.973162,-9.088857,1.680634,-3.878453,-1.303512,190.386922,-5.806098,-1.053415,0.000000,0.000000,
266986824,189.885192,189.885192,34.317224,3,0.106628,-0.375549,0.859924,0.328857,-2.513676,1.305182,-9.268748,1.402492,-3.883333,-1.035202,190.238692,-5.873476,-1.041472,0.000000,0.000000,
266996525,190.814940,190.814940,34.312695,3,0.103455,-0.341492,0.875244,0.326477,-2.533774,0.792415,-8.765361,1.729605,-3.848240,-1.670110,190.289446,-5.824322,-1.453773,0.000000,0.000000,
267007621,189.465636,189.465636,34.317224,3,0.099670,-0.306091,0.889648,0.323975,-2.523433,1.385340,-10.119707,1.369472,-4.401980,-0.343842,190.070594,-5.921657,-0.725807,0.000000,0.000000,
267017010,190.185271,190.185271,34.312695,3,0.095215,-0.269470,0.902832,0.321228,-2.444804,0.941937,-9.591558,1.541385,-4.403141,-1.019082,190.036414,-5.918119,-0.918156,0.000000,0.000000,
