Code compiled on Mar 21 2026 at 12:11:29
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,QF
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.6
Air Density (kg/m^3),1.193
Rocket CD,0.5
Airbrake CD,0.7
Rocket Area (m^2),0.00243
Kalman Model Y STD,1
Kalman Model V STD,0.4
Kalman Model A STD,5
Kalman Measurement Y STD,5
Kalman Measurement A STD,2
Target Apogee (m),225
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter Lockout (s),90
Control Max Velocity (dep/s),5

Calibration point: 293.222158
Time (us),RAW Altitude AGL (m),Corrected Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Raw Local Acceleration X,IMU Raw Local Acceleration Y,IMU Raw Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment,
171118824,115.589030,115.589030,35.657785,3,-0.011230,0.709473,-0.703918,-0.031250,-2.094788,-2.729321,-12.396094,3.061862,1.381119,2.617050,116.018384,-7.702104,2.491236,0.000000,0.000000,
171129624,116.335428,116.335428,35.662313,3,-0.023010,0.700684,-0.712585,-0.026001,-2.175954,-2.437803,-11.292282,2.508257,1.355770,1.600797,115.994631,-7.648514,1.907226,0.000000,0.000000,
171139067,115.798746,115.798746,35.657785,3,-0.032837,0.692017,-0.720825,-0.021484,-2.416183,-2.546139,-10.866856,2.451376,1.476707,1.256761,115.885745,-7.659450,1.480605,0.000000,0.000000,
171148718,115.798746,115.798746,35.657785,3,-0.040405,0.683411,-0.728699,-0.017639,-2.314337,-2.158467,-9.853721,1.964583,1.365970,0.273661,115.795502,-7.666764,0.689008,0.000000,0.000000,
171159762,115.499064,115.499064,35.662313,3,-0.045715,0.674927,-0.736328,-0.014404,-2.271435,-1.883183,-8.567577,1.663685,1.377625,-1.003148,115.655191,-7.710576,-0.420826,0.000000,0.000000,
171168936,114.871958,114.871958,35.662313,3,-0.048706,0.666504,-0.743774,-0.011536,-2.426766,-1.838273,-8.799912,1.589396,1.476236,-0.741758,115.437731,-7.807940,-0.631319,0.000000,0.000000,
171178776,116.036234,116.036234,35.666842,3,-0.049438,0.658142,-0.751221,-0.008911,-1.933254,-1.218441,-7.500523,0.992581,1.160630,-2.106993,115.472747,-7.760711,-1.599165,0.000000,0.000000,
171189489,114.991190,114.991190,35.666842,3,-0.048096,0.649719,-0.758606,-0.006409,-2.358577,-1.304545,-7.893740,1.141295,1.556390,-1.687914,115.299348,-7.833247,-1.657375,0.000000,0.000000,
171199119,115.171122,115.171122,35.657785,3,-0.044739,0.641296,-0.765991,-0.003906,-2.315480,-1.222149,-8.633799,1.058118,1.510149,-0.967242,115.199889,-7.857102,-1.204739,0.000000,0.000000,
171209987,115.081156,115.081156,35.662313,3,-0.039551,0.632690,-0.773438,-0.001160,-2.509165,-1.050447,-9.399880,0.963256,1.761969,-0.222025,115.092288,-7.873364,-0.560208,0.000000,0.000000,
171219376,114.663279,114.663279,35.662313,3,-0.032593,0.623840,-0.780823,0.001892,-2.364845,-0.924854,-8.609117,0.969818,1.778484,-1.054222,114.937934,-7.933063,-0.884219,0.000000,0.000000,
171228952,115.499064,115.499064,35.662313,3,-0.023865,0.614868,-0.788269,0.005432,-1.846366,-0.489957,-7.174188,0.607591,1.524509,-2.560437,114.966811,-7.893720,-1.983596,0.000000,0.000000,
171239932,114.663279,114.663279,35.662313,3,-0.013306,0.605530,-0.795654,0.009583,-1.699343,-0.374500,-7.741434,0.567837,1.533077,-2.039728,114.823177,-7.950415,-2.020412,0.000000,0.000000,
171249309,114.991190,114.991190,35.666842,3,-0.001404,0.596008,-0.802856,0.014465,-1.608331,-0.230006,-8.795636,0.516291,1.654497,-1.030425,114.780093,-7.940324,-1.371110,0.000000,0.000000,
171259135,114.781992,114.781992,35.666842,3,0.011719,0.586182,-0.809875,0.020081,-1.809394,-0.295342,-8.655345,0.808531,2.017722,-1.225746,114.702374,-7.952155,-1.275770,0.000000,0.000000,
171269871,115.081156,115.081156,35.662313,3,0.025696,0.576111,-0.816528,0.026428,-1.396629,0.005093,-9.754470,0.577911,2.023200,-0.169867,114.687961,-7.911400,-0.550441,0.000000,0.000000,
171279357,115.081156,115.081156,35.662313,3,0.040527,0.565796,-0.822815,0.033691,-1.132828,0.159095,-10.346570,0.551526,2.148080,0.365127,114.686603,-7.862433,0.050053,0.000000,0.000000,
171289052,114.871958,114.871958,35.662313,3,0.056030,0.555298,-0.828735,0.041748,-0.837736,0.380771,-11.451495,0.501987,2.408771,1.415560,114.645192,-7.827590,0.945647,0.000000,0.000000,
171301063,114.752695,114.752695,35.657785,3,0.071899,0.544556,-0.834106,0.050781,-0.006542,0.469163,-12.679622,0.534192,2.602167,2.682608,114.571580,-7.784584,2.084866,0.000000,0.000000,
171309939,113.916971,113.916971,35.657785,3,0.087952,0.533691,-0.838867,0.060730,0.435698,0.778609,-12.915229,0.189056,2.466594,2.902666,114.379944,-7.835042,2.621232,0.000000,0.000000,
171321329,114.781992,114.781992,35.666842,3,0.103821,0.522705,-0.843140,0.071533,0.951438,0.663944,-12.196243,0.327930,2.627801,2.242464,114.366186,-7.763289,2.372811,0.000000,0.000000,
171330162,114.392893,114.392893,35.675899,3,0.119202,0.511536,-0.846863,0.083191,1.410982,0.743897,-12.525522,0.174424,2.436148,2.583826,114.302729,-7.737195,2.511209,0.000000,0.000000,
171339481,113.827555,113.827555,35.662313,3,0.133545,0.500305,-0.850098,0.095581,1.615294,0.866400,-11.415588,-0.006324,2.461451,1.498031,114.141718,-7.777499,1.846695,0.000000,0.000000,
171350129,114.663279,114.663279,35.662313,3,0.146484,0.488953,-0.853027,0.108459,2.225756,0.689700,-10.803729,-0.100379,2.100354,1.048115,114.156549,-7.707266,1.322933,0.000000,0.000000,
171359449,114.663279,114.663279,35.662313,3,0.157776,0.477417,-0.855774,0.121765,2.428181,0.758677,-10.329379,-0.258564,2.201250,0.606972,114.179555,-7.643966,0.853359,0.000000,0.000000,
171369056,114.544016,114.544016,35.657785,3,0.166992,0.465637,-0.858459,0.135315,3.068983,0.738228,-10.248246,-0.544651,2.043691,0.708514,114.174320,-7.596091,0.758361,0.000000,0.000000,
171379923,114.036753,114.036753,35.662313,3,0.174011,0.453552,-0.861267,0.149048,3.470049,0.551108,-10.595350,-0.549854,2.160656,1.139643,114.066112,-7.599292,1.008431,0.000000,0.000000,
171389637,114.453562,114.453562,35.662313,3,0.178528,0.441162,-0.864258,0.162964,3.790256,0.547500,-10.703317,-0.755776,2.328098,1.296891,114.064904,-7.542361,1.197624,0.000000,0.000000,
171399510,114.065500,114.065500,35.671370,3,0.180359,0.428284,-0.867676,0.176758,4.051208,0.088034,-10.872949,-0.614683,2.310836,1.555064,113.990641,-7.526931,1.432058,0.000000,0.000000,
171410290,114.274180,114.274180,35.671370,3,0.179077,0.414917,-0.871521,0.190308,3.934162,-0.073977,-9.720916,-0.769705,2.042680,0.461481,113.962579,-7.489518,0.795488,0.000000,0.000000,
171419739,114.274180,114.274180,35.671370,3,0.174500,0.401062,-0.875977,0.203308,3.479394,-0.597609,-8.439847,-0.484986,1.633070,-0.807122,113.950052,-7.461842,-0.255613,0.000000,0.000000,
171430599,113.647654,113.647654,35.671370,3,0.166443,0.386719,-0.881042,0.215637,3.310821,-0.760201,-8.221289,-0.522560,1.698907,-1.088366,113.812281,-7.507734,-0.801791,0.000000,0.000000,
171439819,113.827555,113.827555,35.662313,3,0.155212,0.371948,-0.886597,0.226868,2.884831,-0.950208,-7.496820,-0.456153,1.590713,-1.882653,113.745789,-7.523796,-1.510695,0.000000,0.000000,
171449733,114.453562,114.453562,35.662313,3,0.141052,0.356934,-0.892517,0.236877,3.252439,-1.387537,-7.989363,-0.655247,1.442516,-1.204797,113.803627,-7.455395,-1.310063,0.000000,0.000000,
171460749,113.827555,113.827555,35.662313,3,0.124390,0.341858,-0.898560,0.245361,2.849459,-1.574643,-8.027223,-0.589049,1.625609,-1.313791,113.725900,-7.467152,-1.312508,0.000000,0.000000,
171470172,113.319254,113.319254,35.666842,3,0.105530,0.326721,-0.904724,0.252258,2.795232,-2.013793,-8.227107,-0.624201,1.479995,-1.027916,113.579332,-7.523749,-1.125855,0.000000,0.000000,
171479738,113.916971,113.916971,35.657785,3,0.084412,0.311707,-0.910828,0.257263,2.879271,-2.144105,-10.090449,-1.029759,2.304011,0.612728,113.570662,-7.479221,0.014429,0.000000,0.000000,
171490688,113.618387,113.618387,35.662313,3,0.061462,0.296936,-0.916748,0.260071,2.412592,-2.324969,-9.406829,-1.025105,1.984473,-0.063770,113.497694,-7.474485,-0.036859,0.000000,0.000000,
171500034,113.290507,113.290507,35.657785,3,0.036865,0.282776,-0.922363,0.260498,1.715773,-2.257279,-8.249912,-0.867842,1.682441,-1.279613,113.388923,-7.510812,-0.851944,0.000000,0.000000,
171510921,112.991404,112.991404,35.662313,3,0.010681,0.269348,-0.927673,0.258301,1.146962,-2.163655,-6.790658,-0.703965,1.161617,-2.708636,113.232465,-7.584722,-2.069692,0.000000,0.000000,
171520306,113.827555,113.827555,35.662313,3,-0.016602,0.256775,-0.932495,0.253540,1.118328,-2.109901,-7.048160,-1.116221,1.165368,-2.541051,113.272611,-7.540009,-2.378839,0.000000,0.000000,
171530026,113.528422,113.528422,35.666842,3,-0.044373,0.245056,-0.936646,0.246338,0.628976,-1.971959,-6.705188,-1.061279,1.142715,-2.953775,113.247042,-7.539590,-2.755921,0.000000,0.000000,
171540830,113.528422,113.528422,35.666842,3,-0.072266,0.234192,-0.940125,0.236938,0.058434,-1.990415,-6.745109,-0.905063,1.202927,-2.933681,113.218093,-7.539341,-2.872507,0.000000,0.000000,
171550278,113.409220,113.409220,35.662313,3,-0.100098,0.224121,-0.942810,0.225525,-0.250377,-2.406768,-8.648146,-1.378851,1.487130,-1.055724,113.182691,-7.526713,-1.680935,0.000000,0.000000,
171559974,112.991404,112.991404,35.662313,3,-0.127686,0.214783,-0.944702,0.212280,-0.606282,-2.594542,-9.606168,-1.749698,1.484436,-0.102095,113.073972,-7.549407,-0.645424,0.000000,0.000000,
171571005,113.409220,113.409220,35.662313,3,-0.154663,0.206116,-0.945862,0.197327,-0.925338,-1.960347,-8.245302,-1.634099,1.325222,-1.539461,113.053340,-7.528075,-1.231793,0.000000,0.000000,
171580330,112.901438,112.901438,35.666842,3,-0.180786,0.198364,-0.946228,0.180542,-1.283816,-1.617060,-6.634518,-1.143663,0.971851,-3.014535,112.954476,-7.574473,-2.401039,0.000000,0.000000,
171592203,113.528422,113.528422,35.666842,3,-0.205872,0.191528,-0.945862,0.162048,-1.720107,-1.333634,-7.307391,-1.849154,0.750125,-2.397481,112.971936,-7.537702,-2.398703,0.000000,0.000000,
171601056,113.827555,113.827555,35.662313,3,-0.229736,0.185364,-0.944824,0.142151,-2.250869,-1.406988,-8.486976,-1.871691,1.231556,-1.194401,113.065608,-7.446697,-1.608835,0.000000,0.000000,
171610476,112.781718,112.781718,35.662313,3,-0.252380,0.179565,-0.943115,0.120972,-2.845031,-1.466764,-9.509865,-2.230520,1.111113,-0.084822,112.942373,-7.479886,-0.609284,0.000000,0.000000,
171622074,113.200022,113.200022,35.662313,3,-0.273499,0.174011,-0.940796,0.098816,-3.660209,-1.159549,-10.066439,-2.617881,0.730243,0.665103,112.903979,-7.443954,0.226548,0.000000,0.000000,
171630842,113.080820,113.080820,35.657785,3,-0.292908,0.168518,-0.938110,0.075806,-4.370880,-1.240644,-11.629041,-2.971282,0.926644,2.288896,112.872030,-7.401783,1.579179,0.000000,0.000000,
171640314,112.573069,112.573069,35.662313,3,-0.310181,0.162964,-0.935181,0.051819,-4.648696,-1.027071,-11.405950,-3.023381,0.551143,2.173157,112.746101,-7.415121,1.968749,0.000000,0.000000,
171651364,112.901438,112.901438,35.666842,3,-0.324768,0.157166,-0.932251,0.027161,-5.547936,-0.597859,-11.823971,-2.989232,0.541784,2.915646,112.693456,-7.365955,2.589790,0.000000,0.000000,
171660633,112.901438,112.901438,35.666842,3,-0.336304,0.150879,-0.929565,0.001892,-5.899247,-0.290766,-12.305070,-3.324133,0.180479,3.440331,112.664309,-7.309813,3.147634,0.000000,0.000000,
171670372,112.544321,112.544321,35.653256,3,-0.344482,0.144104,-0.927368,-0.023743,-5.946448,-0.038060,-12.509263,-3.610510,-0.339367,3.569878,112.570854,-7.288631,3.424570,0.000000,0.000000,
171681040,112.901438,112.901438,35.666842,3,-0.348938,0.136658,-0.925842,-0.049561,-5.871313,0.331661,-11.418153,-3.088227,-0.539803,2.653432,112.555096,-7.222802,2.918806,0.000000,0.000000,
171690655,112.573069,112.573069,35.662313,3,-0.349487,0.128479,-0.925049,-0.075073,-5.202558,0.705728,-10.474956,-3.009253,-0.754392,1.497406,112.489018,-7.206698,1.986554,0.000000,0.000000,
171701529,112.184061,112.184061,35.671370,3,-0.346069,0.119690,-0.925171,-0.099915,-4.482479,0.809915,-9.208865,-2.629932,-1.011407,0.076996,112.353467,-7.239781,0.734133,0.000000,0.000000,
171710946,112.454386,112.454386,35.657785,3,-0.338867,0.110474,-0.926086,-0.123657,-4.346695,1.062427,-8.940906,-2.432376,-1.187312,-0.176205,112.304141,-7.230142,0.137071,0.000000,0.000000,
171720540,111.647074,111.647074,35.666842,3,-0.328430,0.101013,-0.927734,-0.145935,-3.724537,1.158032,-8.530775,-2.429650,-1.446134,-0.856734,112.111715,-7.313217,-0.514737,0.000000,0.000000,
171731546,112.573069,112.573069,35.662313,3,-0.315186,0.091553,-0.929810,-0.166382,-3.174695,1.410140,-8.208888,-2.458332,-1.491441,-1.360523,112.117493,-7.275674,-1.069460,0.000000,0.000000,
171740909,112.273997,112.273997,35.666842,3,-0.299622,0.082336,-0.932373,-0.184814,-3.531580,1.760436,-9.422679,-2.592167,-1.941559,-0.108301,112.078720,-7.258266,-0.439065,0.000000,0.000000,
171750706,111.528910,111.528910,35.662313,3,-0.282104,0.073486,-0.935181,-0.201111,-3.529211,1.761957,-9.353183,-2.169625,-2.219938,-0.137619,111.904711,-7.322098,-0.241358,0.000000,0.000000,
171761730,111.766276,111.766276,35.671370,3,-0.263000,0.065002,-0.938232,-0.215210,-2.962271,2.178063,-9.661424,-2.480907,-2.244266,-0.021622,111.798075,-7.338109,-0.097240,0.000000,0.000000,
171771008,111.528910,111.528910,35.662313,3,-0.242493,0.057190,-0.941589,-0.226685,-2.398196,1.878021,-9.271942,-2.303240,-2.546554,-0.663899,111.679524,-7.375613,-0.468896,0.000000,0.000000,
171781762,112.155283,112.155283,35.662313,3,-0.220642,0.049988,-0.945129,-0.235596,-1.661606,1.900853,-8.106192,-2.075920,-2.124848,-1.849344,111.689143,-7.340929,-1.374287,0.000000,0.000000,
171791082,111.319773,111.319773,35.662313,3,-0.197876,0.043518,-0.948914,-0.241882,-1.479282,1.563302,-7.691066,-1.639727,-2.306195,-2.334573,111.551406,-7.405620,-2.004111,0.000000,0.000000,
171800758,110.512583,110.512583,35.671370,3,-0.174561,0.037598,-0.952759,-0.245789,-1.052762,1.590716,-7.269369,-1.547640,-2.119259,-2.758624,111.285176,-7.550291,-2.498977,0.000000,0.000000,
171811798,111.200571,111.200571,35.657785,3,-0.151001,0.032166,-0.956482,-0.247498,-0.387623,1.574825,-8.773140,-2.234523,-2.862603,-1.646860,111.185914,-7.578430,-1.940100,0.000000,0.000000,
171821129,110.512583,110.512583,35.671370,3,-0.127441,0.026978,-0.960144,-0.247375,-0.215076,1.663456,-8.309298,-1.907193,-2.552190,-1.942732,110.989016,-7.674190,-1.941829,0.000000,0.000000,
171830878,110.483805,110.483805,35.662313,3,-0.103943,0.022095,-0.963562,-0.245544,-0.055256,1.376450,-7.398258,-1.476835,-2.322455,-2.799263,110.819477,-7.758873,-2.504196,0.000000,0.000000,
171841614,110.393900,110.393900,35.666842,3,-0.080872,0.017151,-0.966736,-0.242126,0.341524,1.047035,-7.025109,-1.449598,-2.383317,-3.256358,110.656281,-7.841718,-2.997517,0.000000,0.000000,
171851163,110.811594,110.811594,35.666842,3,-0.058472,0.012146,-0.969666,-0.237122,0.616927,1.072515,-6.717696,-1.383312,-2.142648,-3.462785,110.610304,-7.857087,-3.302671,0.000000,0.000000,
171861861,110.782847,110.782847,35.657785,3,-0.036743,0.007080,-0.972290,-0.230835,0.619232,0.663317,-5.547177,-1.014008,-1.894495,-4.606942,110.558243,-7.886366,-4.158101,0.000000,0.000000,
171871176,111.020731,111.020731,35.666842,3,-0.015808,0.001770,-0.974609,-0.223389,0.631820,0.760586,-5.167958,-0.784951,-1.556342,-4.838879,110.571146,-7.878428,-4.604600,0.000000,0.000000,
171880738,110.393900,110.393900,35.666842,3,0.004211,-0.003845,-0.976562,-0.215027,0.866325,0.415736,-5.524292,-0.832740,-1.934490,-4.597677,110.462436,-7.942503,-4.600060,0.000000,0.000000,
171892679,110.602488,110.602488,35.666842,3,0.023254,-0.009827,-0.978271,-0.205872,1.239278,0.223244,-6.120272,-0.610169,-2.058075,-4.041523,110.393561,-7.975441,-4.233733,0.000000,0.000000,
171901802,110.065592,110.065592,35.662313,3,0.041321,-0.016052,-0.979614,-0.196045,1.215897,0.111905,-6.242475,-0.744483,-2.284322,-3.906209,110.259190,-8.049202,-4.018922,0.000000,0.000000,
171911251,110.811594,110.811594,35.666842,3,0.058411,-0.022644,-0.980591,-0.185669,1.423217,-0.098983,-6.804932,-0.701344,-2.552182,-3.371995,110.286426,-8.017743,-3.594620,0.000000,0.000000,
171922773,110.065592,110.065592,35.662313,3,0.074280,-0.029541,-0.981323,-0.174866,1.630734,-0.042180,-7.331739,-0.619879,-2.536320,-2.754620,110.152529,-8.075048,-3.043691,0.000000,0.000000,
171931769,109.647928,109.647928,35.662313,3,0.088806,-0.036865,-0.981812,-0.163757,2.030871,-0.368634,-7.721596,-0.783900,-2.786345,-2.348427,109.985284,-8.154526,-2.587691,0.000000,0.000000,
171942452,109.348917,109.348917,35.666842,3,0.101929,-0.044495,-0.982056,-0.152466,2.371285,-0.450420,-8.682983,-0.749476,-2.967571,-1.321691,109.778958,-8.241579,-1.757364,0.000000,0.000000,
171951772,109.827738,109.827738,35.653256,3,0.113403,-0.052612,-0.982056,-0.140991,2.516678,-0.580182,-9.612512,-0.525400,-3.143270,-0.370511,109.711329,-8.238938,-0.847770,0.000000,0.000000,
171961488,109.558024,109.558024,35.666842,3,0.123047,-0.061096,-0.981995,-0.129517,2.865692,-0.817770,-10.914033,-0.420564,-3.464949,0.956466,109.602707,-8.247098,0.335571,0.000000,0.000000,
171972381,110.274698,110.274698,35.662313,3,0.130615,-0.070068,-0.981873,-0.118042,3.520859,-0.899521,-12.716947,-0.470665,-3.668136,2.902211,109.638966,-8.140599,2.018953,0.000000,0.000000,
171981810,110.065592,110.065592,35.662313,3,0.135986,-0.079590,-0.981689,-0.106750,3.432333,-1.093929,-13.031551,-0.210623,-3.628268,3.217064,109.642299,-8.060755,2.804758,0.000000,0.000000,
171991406,109.528727,109.528727,35.657785,3,0.138733,-0.089661,-0.981628,-0.095764,2.679000,-1.156887,-11.532564,0.171314,-3.162966,1.670674,109.543723,-8.057696,2.060947,0.000000,0.000000,
172002187,108.930735,108.930735,35.666842,3,0.138550,-0.100403,-0.981567,-0.085083,2.400115,-1.479128,-11.400629,0.318727,-3.228585,1.488971,109.342167,-8.110570,1.685803,0.000000,0.000000,
172011568,109.348917,109.348917,35.666842,3,0.135498,-0.111633,-0.981628,-0.074890,1.360548,-1.232053,-9.339720,0.757050,-2.568345,-0.666250,109.267208,-8.116854,0.143165,0.000000,0.000000,
172022474,109.856486,109.856486,35.662313,3,0.129883,-0.123169,-0.981689,-0.065369,1.297650,-1.274039,-9.461756,0.709897,-2.443518,-0.511231,109.288969,-8.055464,-0.286031,0.000000,0.000000,
172031840,108.902506,108.902506,35.657785,3,0.121887,-0.134766,-0.981689,-0.056763,0.872933,-1.215485,-8.672288,0.783093,-2.193841,-1.317291,109.141042,-8.112722,-0.962404,0.000000,0.000000,
172041577,109.021708,109.021708,35.662313,3,0.112122,-0.146179,-0.981628,-0.049133,0.650196,-1.064043,-8.567605,0.832566,-1.934682,-1.405810,109.039629,-8.139969,-1.253220,0.000000,0.000000,
172052482,108.930735,108.930735,35.666842,3,0.100830,-0.157349,-0.981445,-0.042480,0.429707,-1.213984,-9.579588,0.983311,-2.116596,-0.425748,108.930482,-8.157263,-0.710507,0.000000,0.000000,
172062006,108.693949,108.693949,35.657785,3,0.088257,-0.168274,-0.981079,-0.036804,0.296770,-1.186390,-10.594542,1.032391,-2.094026,0.606156,108.808583,-8.178287,0.153050,0.000000,0.000000,
172071624,109.229746,109.229746,35.662313,3,0.074707,-0.178833,-0.980530,-0.032104,-0.089663,-1.258595,-12.145759,1.269767,-2.288122,2.127417,108.808936,-8.109706,1.447978,0.000000,0.000000,
172082679,108.513621,108.513621,35.666842,3,0.060364,-0.189026,-0.979736,-0.028381,-0.186520,-0.937510,-11.497765,1.054988,-1.836662,1.544230,108.664083,-8.126073,1.511106,0.000000,0.000000,
172091906,108.631754,108.631754,35.671370,3,0.045288,-0.198730,-0.978638,-0.025757,-0.750702,-0.807613,-10.186224,1.165231,-1.719118,0.228427,108.582998,-8.128291,0.669836,0.000000,0.000000,
172102831,108.722697,108.722697,35.666842,3,0.029663,-0.208069,-0.977356,-0.024109,-0.884046,-0.517899,-9.173456,1.028819,-1.372922,-0.729633,108.520258,-8.119807,-0.248032,0.000000,0.000000,
172112046,108.484354,108.484354,35.657785,3,0.013794,-0.216980,-0.975769,-0.023376,-1.027940,-0.321378,-7.905409,0.927501,-1.124134,-1.960837,108.438546,-8.142771,-1.371408,0.000000,0.000000,
172121894,108.215189,108.215189,35.671370,3,-0.002136,-0.225647,-0.973938,-0.023560,-1.194887,-0.132513,-7.887179,0.899340,-0.988748,-1.936225,108.316435,-8.187158,-1.741855,0.000000,0.000000,
172132580,108.006113,108.006113,35.671370,3,-0.017700,-0.234009,-0.971741,-0.024475,-1.678933,0.139273,-9.097179,1.147508,-0.994311,-0.670415,108.170851,-8.229812,-1.039132,0.000000,0.000000,
172142105,108.693949,108.693949,35.657785,3,-0.032898,-0.242249,-0.969299,-0.026001,-2.134616,0.221965,-10.359932,1.193835,-1.168000,0.643098,108.190519,-8.163142,0.064193,0.000000,0.000000,
172151779,108.066752,108.066752,35.657785,3,-0.047363,-0.250427,-0.966553,-0.027954,-2.732084,0.897767,-12.546170,1.485847,-0.924712,2.952647,108.088645,-8.148515,1.958640,0.000000,0.000000,
172162839,107.976847,107.976847,35.662313,3,-0.060974,-0.258545,-0.963562,-0.030396,-3.165116,1.113917,-13.131212,1.527785,-0.982131,3.631511,107.977879,-8.121761,3.055823,0.000000,0.000000,
172172159,108.185923,108.185923,35.662313,3,-0.073303,-0.266785,-0.960388,-0.033203,-3.446592,1.520569,-13.568057,1.548951,-0.812986,4.177612,107.941382,-8.058335,3.791571,0.000000,0.000000,
172184043,108.095499,108.095499,35.666842,3,-0.083801,-0.275146,-0.957092,-0.036133,-2.908095,1.515233,-11.022152,1.063974,-0.549853,1.618404,107.874524,-8.019985,2.366259,0.000000,0.000000,
172192895,107.648630,107.648630,35.657785,3,-0.092041,-0.283630,-0.953674,-0.038940,-2.458683,1.381733,-9.374188,0.910325,-0.401801,-0.066017,107.761059,-8.049053,0.771004,0.000000,0.000000,
172202370,107.349680,107.349680,35.662313,3,-0.097900,-0.292358,-0.950378,-0.041504,-2.001363,1.428918,-8.049042,0.717462,-0.122772,-1.414686,107.607623,-8.109666,-0.662524,0.000000,0.000000,
172214029,107.886942,107.886942,35.666842,3,-0.101318,-0.301147,-0.947205,-0.043518,-2.009791,1.307357,-7.734848,0.626979,-0.303166,-1.727041,107.565242,-8.097384,-1.360706,0.000000,0.000000,
172222849,107.976847,107.976847,35.662313,3,-0.102722,-0.309998,-0.944092,-0.045044,-1.672041,1.443838,-7.313806,0.533568,0.011878,-2.172153,107.570821,-8.069039,-1.892907,0.000000,0.000000,
172232328,107.349680,107.349680,35.662313,3,-0.102478,-0.318787,-0.941162,-0.045959,-1.944591,1.583123,-8.668105,0.524198,-0.109621,-0.787658,107.452958,-8.101644,-1.168010,0.000000,0.000000,
172243266,107.559244,107.559244,35.662313,3,-0.100647,-0.327515,-0.938354,-0.046204,-2.002009,1.955332,-9.732316,0.589843,0.077904,0.310828,107.384316,-8.087007,-0.198086,0.000000,0.000000,
172252506,106.842234,106.842234,35.666842,3,-0.097351,-0.336121,-0.935669,-0.045715,-1.843668,1.813257,-9.422730,0.512623,0.027542,-0.038474,107.208107,-8.149560,-0.093404,0.000000,0.000000,
172263440,107.976847,107.976847,35.662313,3,-0.092468,-0.344482,-0.933167,-0.044250,-1.615389,1.734741,-9.357116,0.410782,0.089055,-0.161161,107.262927,-8.064378,-0.137841,0.000000,0.000000,
172272740,107.051279,107.051279,35.666842,3,-0.085938,-0.352661,-0.930847,-0.041748,-1.490952,1.708834,-9.165074,0.474549,0.136096,-0.369420,107.148268,-8.092281,-0.289727,0.000000,0.000000,
172282489,107.231058,107.231058,35.657785,3,-0.077820,-0.360474,-0.928711,-0.038086,-1.291029,1.382580,-8.233692,0.448163,0.023827,-1.359139,107.084761,-8.096120,-0.991121,0.000000,0.000000,
172293369,107.349680,107.349680,35.662313,3,-0.068115,-0.367981,-0.926758,-0.033142,-0.876632,1.382393,-8.169838,0.345492,0.307577,-1.481731,107.046167,-8.082116,-1.312896,0.000000,0.000000,
172302811,106.604960,106.604960,35.657785,3,-0.057129,-0.375122,-0.924805,-0.027039,-0.866890,1.296692,-8.468739,0.450967,0.260536,-1.202140,106.887187,-8.144158,-1.240256,0.000000,0.000000,
172312409,106.723612,106.723612,35.662313,3,-0.044983,-0.381958,-0.922913,-0.019775,-0.598393,1.351845,-9.508877,0.445713,0.512272,-0.197278,106.778443,-8.164565,-0.556200,0.000000,0.000000,
172323432,106.097544,106.097544,35.662313,3,-0.031921,-0.388428,-0.920837,-0.011475,-0.378042,0.978089,-10.282621,0.279526,0.450431,0.521062,106.561040,-8.236127,0.150340,0.000000,0.000000,
172332900,107.259806,107.259806,35.666842,3,-0.018066,-0.394531,-0.918701,-0.002014,-0.037145,0.962411,-10.935274,0.347148,0.755517,1.140122,106.614021,-8.144516,0.799511,0.000000,0.000000,
172343668,107.141154,107.141154,35.662313,3,-0.003662,-0.400330,-0.916321,0.008606,0.349104,0.515267,-12.319427,0.141042,0.830144,2.504288,106.625265,-8.058133,1.917623,0.000000,0.000000,
172353107,106.723612,106.723612,35.662313,3,0.011169,-0.405701,-0.913696,0.020386,0.550582,0.224118,-12.487396,0.250084,0.913870,2.665135,106.567778,-8.021374,2.407893,0.000000,0.000000,
172362715,106.723612,106.723612,35.662313,3,0.026245,-0.410767,-0.910767,0.033325,0.749717,-0.187453,-12.737397,0.316873,0.932900,2.917702,106.520032,-7.975563,2.742261,0.000000,0.000000,
172373411,106.424692,106.424692,35.666842,3,0.041199,-0.415527,-0.907410,0.047363,1.027655,-0.762076,-11.848451,0.101096,0.896554,2.086976,106.416970,-7.963785,2.312480,0.000000,0.000000,
172382890,105.798655,105.798655,35.666842,3,0.055664,-0.419922,-0.903687,0.062378,1.027272,-1.079434,-11.895115,0.346093,0.881657,2.153976,106.225802,-8.014315,2.208520,0.000000,0.000000,
172392515,107.141154,107.141154,35.662313,3,0.069397,-0.424072,-0.899597,0.078186,1.236293,-1.607953,-10.720096,0.053027,0.822901,1.076248,106.319953,-7.900196,1.465901,0.000000,0.000000,
