Code compiled on Feb  7 2026 at 08:04:56
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,D
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.643
Air Density (kg/m^3),1.18
Rocket CD,0.71
Airbrake CD,0.8
Rocket Area (m^2),0.00243
Kalman Model Y STD,0.05
Kalman Model V STD,0.1
Kalman Model A STD,0.015
Kalman Measurement Y STD,0.26
Kalman Measurement A STD,0.013
Target Apogee (m),200
Launch Acceleration Threshold (m/s^2),20
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter Lockout (s),60
Control Max Velocity (dep/s),2

Calibration point: 139.806889
Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment,
383594384,-0.210393,11.381326,1,-0.108643,0.021362,-0.012512,0.993774,-0.060000,-0.030000,0.110000,0.057037,0.040046,0.108366,0.000000,0.000000,0.000000,0.000000,0.000000,
383608004,0.152461,11.381326,1,-0.107605,0.021423,-0.012512,0.993896,-0.020000,0.120000,-0.150000,0.038331,-0.109862,-0.154151,0.064808,-0.002076,-0.152434,0.000000,0.000000,
383616888,-0.210393,11.381326,1,-0.107178,0.021362,-0.012512,0.993958,-0.520000,-0.100000,-0.250000,0.475093,0.213824,-0.267436,-0.083337,-0.007019,-0.266169,0.000000,0.000000,
383626115,-0.305181,11.385974,1,-0.106873,0.021301,-0.012512,0.993958,-0.040000,0.400000,-0.080000,0.120215,-0.380579,-0.093260,-0.207903,-0.011345,-0.095165,0.000000,0.000000,
383639428,-0.312322,11.395268,1,-0.106628,0.021301,-0.012451,0.994019,0.190000,0.390000,-0.050000,-0.105311,-0.420417,-0.053823,-0.267139,-0.014630,-0.054279,0.000000,0.000000,
383648350,-0.044255,11.399915,1,-0.106140,0.021301,-0.012451,0.994019,0.440000,0.430000,0.020000,-0.338234,-0.513616,0.024857,-0.140915,-0.004421,0.023985,0.000000,0.000000,
383657232,0.122386,11.418503,1,-0.105164,0.021362,-0.012451,0.994141,0.540000,0.460000,-0.080000,-0.435217,-0.561248,-0.071835,0.008351,0.007574,-0.070779,0.000000,0.000000,
383669941,0.666179,11.418503,1,-0.103577,0.021362,-0.012329,0.994324,0.270000,0.450000,0.090000,-0.167463,-0.497787,0.087646,0.381700,0.044799,0.085901,0.000000,0.000000,
383678614,-0.248113,11.427798,1,-0.101196,0.021362,-0.012146,0.994568,0.310000,0.560000,-0.040000,-0.192738,-0.610144,-0.043492,0.024550,-0.006381,-0.042066,0.000000,0.000000,
383687492,0.390452,11.423151,1,-0.098022,0.021423,-0.011841,0.994873,0.670000,0.520000,0.050000,-0.553079,-0.641825,0.062510,0.232182,0.023174,0.061357,0.000000,0.000000,
383700130,-0.168096,11.441739,1,-0.093994,0.021423,-0.011536,0.995300,0.240000,0.550000,0.050000,-0.130686,-0.586160,0.044811,0.005125,-0.010414,0.044993,0.000000,0.000000,
383708702,-0.080953,11.446386,1,-0.090027,0.021484,-0.011292,0.995667,-0.350000,0.190000,-0.130000,0.372179,-0.121553,-0.149116,-0.043888,-0.021812,-0.146977,0.000000,0.000000,
383717585,0.187114,11.451033,1,-0.086426,0.021301,-0.011108,0.995972,-0.260000,0.520000,-0.100000,0.340723,-0.465382,-0.123838,0.087148,0.002698,-0.124093,0.000000,0.000000,
383730244,-0.269505,11.455680,1,-0.083130,0.021118,-0.010986,0.996277,-0.690000,0.020000,-0.030000,0.681896,0.095443,-0.058248,-0.115612,-0.039331,-0.058974,0.000000,0.000000,
383738425,-0.088094,11.455680,1,-0.079712,0.021057,-0.010864,0.996521,-0.250000,0.040000,0.010000,0.253360,0.000169,-0.001071,-0.100279,-0.035086,-0.001709,0.000000,0.000000,
383747035,0.448558,11.464974,1,-0.076416,0.020996,-0.010742,0.996765,-0.140000,-0.210000,-0.100000,0.101978,0.230683,-0.100348,0.211438,0.040553,-0.099261,0.000000,0.000000,
383759815,0.085689,11.464974,1,-0.073975,0.020935,-0.010681,0.997009,-0.500000,-0.260000,-0.070000,0.452873,0.332373,-0.083662,0.140386,0.021623,-0.083834,0.000000,0.000000,
383768539,0.085689,11.464974,1,-0.072327,0.020813,-0.010620,0.997131,-0.280000,-0.110000,0.000000,0.261037,0.149345,-0.008531,0.109420,0.011138,-0.009361,0.000000,0.000000,
383777424,0.078563,11.474269,1,-0.071289,0.020752,-0.010681,0.997192,-0.360000,-0.270000,0.070000,0.320780,0.317264,0.062123,0.091958,0.006268,0.061335,0.000000,0.000000,
383789962,-0.102864,11.474269,1,-0.070923,0.020630,-0.010742,0.997192,-0.270000,-0.230000,0.010000,0.235030,0.265742,0.004892,-0.018967,-0.028062,0.005514,0.000000,0.000000,
383798542,0.071422,11.483563,1,-0.071106,0.020569,-0.010864,0.997192,-0.450000,-0.190000,-0.020000,0.417349,0.252422,-0.033070,0.032326,-0.007963,-0.032645,0.000000,0.000000,
383807427,0.339488,11.488210,1,-0.072021,0.020508,-0.010986,0.997131,-0.970000,-0.790000,-0.100000,0.841760,0.923266,-0.118385,0.207223,0.053881,-0.117441,0.000000,0.000000,
383820170,-0.212438,11.497504,1,-0.073730,0.020325,-0.011169,0.997009,-1.080000,0.010000,-0.150000,1.062508,0.152274,-0.192083,-0.031466,-0.034573,-0.191260,0.000000,0.000000,
383828601,-0.118154,11.492857,1,-0.075867,0.020203,-0.011353,0.996826,-0.650000,-0.200000,-0.090000,0.607990,0.298001,-0.109824,-0.081240,-0.058270,-0.110721,0.000000,0.000000,
383841256,0.252849,11.483563,1,-0.080383,0.020447,-0.011414,0.996460,-0.380000,-0.160000,-0.100000,0.344912,0.220870,-0.110512,0.108774,0.018424,-0.110515,0.000000,0.000000,
383849566,-0.205296,11.488210,1,-0.080383,0.020447,-0.011414,0.996460,0.100000,0.580000,-0.030000,-0.007246,-0.587769,-0.041175,-0.070469,-0.072482,-0.041939,0.000000,0.000000,
383858288,0.339488,11.488210,1,-0.083862,0.020508,-0.011719,0.996216,0.070000,0.290000,-0.070000,-0.023643,-0.296199,-0.074968,0.162722,0.030376,-0.074604,0.000000,0.000000,
383870670,0.244197,11.492857,1,-0.087158,0.020691,-0.011902,0.995911,0.340000,0.320000,-0.050000,-0.281315,-0.373238,-0.045376,0.209626,0.050055,-0.045698,0.000000,0.000000,
383879259,0.149913,11.497504,1,-0.089600,0.020874,-0.011963,0.995667,-0.070000,-0.020000,0.000000,0.065251,0.032196,-0.002208,0.175925,0.031426,-0.002688,0.000000,0.000000,
383888196,-0.132421,11.511445,1,-0.092163,0.020935,-0.012085,0.995422,0.010000,0.230000,-0.020000,0.031386,-0.227436,-0.026003,0.000173,-0.055535,-0.025746,0.000000,0.000000,
383900890,0.142772,11.506798,1,-0.095276,0.020996,-0.012207,0.995178,-0.020000,0.240000,0.090000,0.068980,-0.233618,0.082313,0.081016,-0.014688,0.081122,0.000000,0.000000,
383909060,0.142772,11.506798,1,-0.098572,0.021118,-0.012451,0.994812,-0.080000,0.480000,0.140000,0.178481,-0.457647,0.122777,0.116235,0.007982,0.122318,0.000000,0.000000,
383918029,-0.393865,11.497504,1,-0.101807,0.021118,-0.012634,0.994507,0.030000,0.600000,0.100000,0.096282,-0.595562,0.083404,-0.175081,-0.146476,0.083833,0.000000,0.000000,
383930717,0.149913,11.497504,1,-0.104980,0.021118,-0.012817,0.994141,0.050000,0.770000,0.060000,0.114139,-0.764419,0.038854,0.009059,-0.047159,0.039350,0.000000,0.000000,
383939266,0.324199,11.506798,1,-0.107422,0.021118,-0.012939,0.993896,0.150000,0.570000,-0.010000,-0.025445,-0.588535,-0.021355,0.189174,0.072903,-0.020686,0.000000,0.000000,
383947813,0.418483,11.502151,1,-0.108948,0.021240,-0.012939,0.993713,0.160000,0.490000,-0.040000,-0.052016,-0.512048,-0.048516,0.320891,0.149980,-0.048210,0.000000,0.000000,
383960232,0.142772,11.506798,1,-0.110046,0.021362,-0.012939,0.993591,0.210000,0.250000,-0.010000,-0.150625,-0.289669,-0.009275,0.220767,0.092197,-0.009704,0.000000,0.000000,
383968941,-0.226705,11.516092,1,-0.110535,0.021423,-0.012939,0.993530,0.070000,0.340000,-0.020000,0.005362,-0.346536,-0.027547,-0.034922,-0.088736,-0.027351,0.000000,0.000000,
383977846,0.056132,11.502151,1,-0.110535,0.021484,-0.012939,0.993530,0.120000,0.090000,0.010000,-0.096772,-0.114395,0.012026,0.016394,-0.055491,0.011592,0.000000,0.000000,
383990537,0.324199,11.506798,1,-0.110718,0.021484,-0.012939,0.993530,-0.040000,0.120000,-0.010000,0.064860,-0.107983,-0.015237,0.192164,0.053797,-0.014941,0.000000,0.000000,
383999356,0.142772,11.506798,1,-0.111023,0.021484,-0.012939,0.993469,-0.050000,0.170000,0.020000,0.087033,-0.155092,0.012802,0.164289,0.032089,0.012497,0.000000,0.000000,
384008380,0.048488,11.511445,1,-0.111328,0.021484,-0.012939,0.993469,-0.020000,0.310000,0.050000,0.090165,-0.298826,0.039688,0.098243,-0.013332,0.039388,0.000000,0.000000,
384028799,0.599925,11.502151,1,-0.111572,0.021484,-0.012939,0.993408,0.020000,0.530000,0.080000,0.101357,-0.522678,0.064529,0.387415,0.180927,0.064252,0.000000,0.000000,
384037578,-0.038152,11.506798,1,-0.110840,0.021484,-0.012939,0.993530,-0.030000,0.210000,0.000000,0.075371,-0.198153,-0.007594,0.142254,-0.096965,-0.006803,0.000000,0.000000,
384046458,0.142772,11.506798,1,-0.109436,0.021545,-0.012817,0.993652,-0.140000,-0.050000,0.020000,0.126569,0.078891,0.015883,0.141692,-0.096568,0.015633,0.000000,0.000000,
384058912,0.142772,11.506798,1,-0.107849,0.021606,-0.012756,0.993835,-0.380000,-0.180000,-0.050000,0.330010,0.258448,-0.059808,0.141105,-0.096843,-0.058977,0.000000,0.000000,
384067815,0.149913,11.497504,1,-0.106750,0.021606,-0.012695,0.993958,-0.260000,-0.060000,-0.050000,0.238836,0.114959,-0.058609,0.145306,-0.092966,-0.058613,0.000000,0.000000,
384076420,0.056132,11.502151,1,-0.106506,0.021606,-0.012695,0.994019,-0.160000,-0.160000,-0.020000,0.121531,0.190711,-0.021640,0.093364,-0.132664,-0.022048,0.000000,0.000000,
384089426,0.324199,11.506798,1,-0.106750,0.021606,-0.012695,0.993958,-0.050000,-0.080000,-0.040000,0.030052,0.089610,-0.039574,0.224281,-0.037281,-0.039381,0.000000,0.000000,
384098118,0.056132,11.502151,1,-0.107422,0.021667,-0.012695,0.993896,-0.080000,0.140000,-0.040000,0.106064,-0.118774,-0.047362,0.127206,-0.125545,-0.047274,0.000000,0.000000,
384106983,0.048488,11.511445,1,-0.108398,0.021667,-0.012756,0.993774,-0.190000,0.110000,0.110000,0.214025,-0.068605,0.098898,0.080927,-0.160764,0.097288,0.000000,0.000000,
384119697,-0.495275,11.511445,1,-0.109497,0.021606,-0.012756,0.993652,-0.110000,0.360000,-0.070000,0.182189,-0.325784,-0.085157,-0.252455,-0.415246,-0.083147,0.000000,0.000000,
384128151,-0.226705,11.516092,1,-0.110413,0.021606,-0.012817,0.993591,-0.020000,0.180000,-0.110000,0.053855,-0.168892,-0.116107,-0.241150,-0.402306,-0.115744,0.000000,0.000000,
384137045,-0.038152,11.506798,1,-0.111145,0.021667,-0.012756,0.993469,0.000000,0.220000,-0.080000,0.044792,-0.212836,-0.086535,-0.128218,-0.307626,-0.086856,0.000000,0.000000,
384149721,0.411357,11.511445,1,-0.111816,0.021729,-0.012756,0.993408,0.000000,0.310000,0.000000,0.068697,-0.302146,-0.009363,0.178305,-0.061593,-0.010217,0.000000,0.000000,
384157876,0.135646,11.516092,1,-0.112610,0.021729,-0.012756,0.993347,0.020000,0.190000,-0.060000,0.020163,-0.188399,-0.064863,0.153243,-0.086077,-0.064261,0.000000,0.000000,
384166776,0.041362,11.520739,1,-0.113403,0.021729,-0.012756,0.993225,0.160000,0.380000,-0.060000,-0.073102,-0.405003,-0.064983,0.088248,-0.140383,-0.064975,0.000000,0.000000,
384179599,0.411357,11.511445,1,-0.114136,0.021790,-0.012817,0.993164,0.190000,0.460000,0.070000,-0.077620,-0.492517,0.063579,0.272448,0.012575,0.062162,0.000000,0.000000,
384188182,-0.038152,11.506798,1,-0.114807,0.021851,-0.012756,0.993042,0.230000,0.360000,0.130000,-0.135788,-0.405572,0.128214,0.093541,-0.168420,0.127486,0.000000,0.000000,
384196786,0.229915,11.511445,1,-0.115173,0.021851,-0.012634,0.993042,0.190000,0.290000,0.070000,-0.115374,-0.327204,0.068867,0.170446,-0.097926,0.069513,0.000000,0.000000,
384209579,0.317073,11.516092,1,-0.115112,0.021851,-0.012573,0.993042,-0.260000,0.290000,-0.140000,0.312531,-0.219857,-0.159053,0.253621,-0.028804,-0.156535,0.000000,0.000000,
384218210,-0.408132,11.516092,1,-0.114929,0.021851,-0.012573,0.993042,-0.170000,0.140000,-0.300000,0.183332,-0.091369,-0.310704,-0.128271,-0.431794,-0.309005,0.000000,0.000000,
384227086,-0.045796,11.516092,1,-0.114807,0.021851,-0.012512,0.993042,-0.290000,-0.010000,-0.420000,0.260339,0.084345,-0.430921,-0.084700,-0.391836,-0.429577,0.000000,0.000000,
384239799,-0.045796,11.516092,1,-0.114807,0.021851,-0.012512,0.993042,-0.340000,0.020000,-0.220000,0.325046,0.062610,-0.234097,-0.067276,-0.374969,-0.236251,0.000000,0.000000,
384248281,-0.045796,11.516092,1,-0.115295,0.021790,-0.012512,0.992981,-0.110000,0.260000,0.180000,0.174656,-0.231294,0.167563,-0.058057,-0.360093,0.163113,0.000000,0.000000,
384257168,-0.320989,11.520739,1,-0.116333,0.021790,-0.012634,0.992920,-0.140000,0.120000,0.230000,0.174378,-0.088912,0.220443,-0.212474,-0.500965,0.219811,0.000000,0.000000,
384269886,-0.140065,11.520739,1,-0.117371,0.021851,-0.012634,0.992798,0.040000,0.230000,0.180000,0.022953,-0.236554,0.174438,-0.177075,-0.460776,0.174938,0.000000,0.000000,
384278137,0.041362,11.520739,1,-0.118469,0.021912,-0.012634,0.992615,0.200000,0.330000,0.290000,-0.103265,-0.373521,0.287740,-0.054802,-0.317835,0.286497,0.000000,0.000000,
384286864,-0.140065,11.520739,1,-0.119751,0.021912,-0.012756,0.992493,0.030000,0.310000,0.150000,0.051385,-0.311182,0.141544,-0.106608,-0.363584,0.143141,0.000000,0.000000,
384299319,0.317073,11.516092,1,-0.120789,0.021912,-0.012817,0.992371,-0.040000,0.350000,0.060000,0.125303,-0.331293,0.047551,0.133162,-0.138229,0.048604,0.000000,0.000000,
384308146,-0.045796,11.516092,1,-0.121277,0.021912,-0.012878,0.992310,0.040000,0.370000,-0.050000,0.047728,-0.367655,-0.059744,0.028594,-0.254866,-0.058550,0.000000,0.000000,
384317033,0.128505,11.525386,1,-0.121582,0.021912,-0.012878,0.992249,0.040000,0.470000,-0.120000,0.068764,-0.463181,-0.132747,0.083852,-0.198096,-0.131929,0.000000,0.000000,
384329504,0.404216,11.520739,1,-0.121765,0.021912,-0.012878,0.992249,-0.090000,0.310000,-0.370000,0.144735,-0.271443,-0.382730,0.266259,-0.024831,-0.379966,0.000000,0.000000,
384338058,0.498500,11.516092,1,-0.121582,0.021790,-0.012695,0.992249,0.010000,0.370000,-0.490000,0.056673,-0.351593,-0.500257,0.400197,0.126532,-0.498932,0.000000,0.000000,
384350741,-0.320989,11.520739,1,-0.120972,0.021973,-0.012695,0.992310,0.030000,0.360000,-0.440000,0.036600,-0.347788,-0.449201,-0.015139,-0.302373,-0.449749,0.000000,0.000000,
384358912,-0.140065,11.520739,1,-0.120972,0.021973,-0.012695,0.992310,-0.250000,0.050000,-0.090000,0.250195,0.013433,-0.101544,-0.089825,-0.390168,-0.105381,0.000000,0.000000,
384367758,-0.226705,11.516092,1,-0.120544,0.022095,-0.012817,0.992371,-0.010000,-0.100000,-0.140000,-0.020741,0.102271,-0.137148,-0.172099,-0.471901,-0.136798,0.000000,0.000000,
384380452,0.404216,11.520739,1,-0.120239,0.022278,-0.012939,0.992432,0.100000,-0.020000,-0.230000,-0.112665,0.000168,-0.224963,0.154722,-0.146976,-0.223992,0.000000,0.000000,
384388418,0.041362,11.520739,1,-0.120239,0.022400,-0.013000,0.992432,-0.060000,0.500000,-0.290000,0.163449,-0.465147,-0.307686,0.088038,-0.228619,-0.306764,0.000000,0.000000,
384397322,0.317073,11.516092,1,-0.120239,0.022461,-0.013062,0.992432,-0.050000,0.520000,-0.300000,0.157990,-0.486723,-0.317957,0.217857,-0.096766,-0.317834,0.000000,0.000000,
384409761,0.222789,11.520739,1,-0.119934,0.022522,-0.013062,0.992432,0.100000,-0.010000,-0.200000,-0.108960,-0.010051,-0.195259,0.219487,-0.096353,-0.196609,0.000000,0.000000,
384418076,0.309932,11.525386,1,-0.119202,0.022522,-0.013062,0.992554,0.070000,0.030000,-0.400000,-0.079994,-0.037522,-0.397485,0.270953,-0.036147,-0.395271,0.000000,0.000000,
384426991,0.585658,11.520739,1,-0.118225,0.022522,-0.012939,0.992676,-0.220000,0.080000,-0.520000,0.207541,-0.015390,-0.530944,0.451923,0.150487,-0.529448,0.000000,0.000000,
384439690,0.222789,11.520739,1,-0.117004,0.022461,-0.012756,0.992798,-0.330000,0.170000,-0.220000,0.349564,-0.084020,-0.238638,0.321379,0.011688,-0.241843,0.000000,0.000000,
384447805,0.948024,11.520739,1,-0.116028,0.022278,-0.012573,0.992920,0.160000,0.360000,0.360000,-0.055812,-0.394281,0.355291,0.683938,0.469870,0.348710,0.000000,0.000000,
384456689,0.404216,11.520739,1,-0.115173,0.022034,-0.012329,0.993042,0.190000,0.520000,-0.420000,-0.085696,-0.541494,-0.427062,0.526909,0.293675,-0.418513,0.000000,0.000000,
384469417,0.491374,11.525386,1,-0.113892,0.022034,-0.012024,0.993164,-0.320000,0.670000,-0.750000,0.427710,-0.565683,-0.781548,0.510039,0.262402,-0.777548,0.000000,0.000000,
384477946,-0.045796,11.516092,1,-0.111572,0.022339,-0.011841,0.993408,-0.650000,0.100000,-0.650000,0.624648,0.059011,-0.679152,0.190471,-0.154097,-0.680236,0.000000,0.000000,
384486534,0.222789,11.520739,1,-0.109741,0.022644,-0.011536,0.993652,0.750000,0.000000,-0.290000,-0.745001,-0.158752,-0.257774,0.207772,-0.135563,-0.262429,0.000000,0.000000,
384507157,-0.147206,11.530033,1,-0.107300,0.023132,-0.011169,0.993896,0.040000,0.260000,-0.080000,0.012414,-0.261123,-0.085214,-0.001991,-0.352242,-0.087167,0.000000,0.000000,
384516070,-0.320989,11.520739,1,-0.105652,0.023376,-0.010925,0.994080,-0.430000,-0.250000,1.560000,0.443668,0.308733,1.545596,-0.192606,-0.669087,1.527603,0.000000,0.000000,
384525350,0.505641,11.506798,1,-0.103394,0.023621,-0.010498,0.994324,1.240000,1.240000,0.880000,-0.914607,-1.482958,0.902435,0.206624,-0.115647,0.909324,0.000000,0.000000,
384538257,0.222789,11.520739,1,-0.100220,0.023743,-0.010376,0.994629,-0.380000,0.480000,0.040000,0.469370,-0.394947,0.010597,0.214518,-0.104355,0.020501,0.000000,0.000000,
384547144,0.317073,11.516092,1,-0.096741,0.023682,-0.010376,0.994995,-0.220000,-0.110000,0.390000,0.213694,0.144122,0.382328,0.273126,-0.020390,0.378341,0.000000,0.000000,
384556026,0.222789,11.520739,1,-0.092163,0.023621,-0.010132,0.995422,-0.490000,-0.480000,0.660000,0.425576,0.551468,0.648773,0.243897,-0.048697,0.645793,0.000000,0.000000,
384569174,0.215648,11.530033,1,-0.086975,0.023621,-0.009827,0.995911,-0.360000,-0.270000,0.730000,0.343137,0.317138,0.719117,0.226957,-0.057119,0.718309,0.000000,0.000000,
384577781,-0.052922,11.525386,1,-0.082764,0.023560,-0.009521,0.996216,-0.710000,-0.350000,0.730000,0.677261,0.451497,0.704853,0.064205,-0.268536,0.705001,0.000000,0.000000,
384586685,0.222789,11.520739,1,-0.080078,0.023376,-0.009399,0.996460,-0.430000,-0.030000,0.060000,0.422109,0.097522,0.041213,0.153363,-0.162451,0.048528,0.000000,0.000000,
384599404,0.404216,11.520739,1,-0.078003,0.023254,-0.009277,0.996643,0.140000,0.050000,-0.050000,-0.132785,-0.070468,-0.044757,0.296507,-0.004162,-0.043729,0.000000,0.000000,
384607604,0.498500,11.516092,1,-0.076111,0.023132,-0.009155,0.996765,-0.640000,-0.070000,-0.050000,0.618873,0.167285,-0.077036,0.413462,0.150119,-0.076669,0.000000,0.000000,
384616223,0.309932,11.525386,1,-0.074097,0.023254,-0.008972,0.996948,-0.250000,-0.260000,0.120000,0.214413,0.292419,0.114139,0.355059,0.083725,0.112036,0.000000,0.000000,
384629181,-0.052922,11.525386,1,-0.072021,0.023315,-0.008850,0.997070,-0.090000,-0.300000,-0.040000,0.044088,0.310350,-0.037718,0.120076,-0.169668,-0.036068,0.000000,0.000000,
384637745,0.672298,11.525386,1,-0.070496,0.023315,-0.008667,0.997192,-0.630000,-0.480000,-0.140000,0.549057,0.565928,-0.158477,0.438706,0.258003,-0.157128,0.000000,0.000000,
384646660,0.491374,11.525386,1,-0.069946,0.023315,-0.008545,0.997253,-0.640000,-0.210000,0.120000,0.609583,0.295811,0.095119,0.471416,0.294303,0.092340,0.000000,0.000000,
384659328,0.222789,11.520739,1,-0.070374,0.023315,-0.008606,0.997192,-0.740000,-0.560000,0.040000,0.655347,0.657931,0.017886,0.331178,0.134204,0.018707,0.000000,0.000000,
384667791,-0.328114,11.530033,1,-0.072083,0.023315,-0.008728,0.997070,-0.460000,-0.360000,0.120000,0.408817,0.420802,0.106519,-0.049813,-0.380126,0.105551,0.000000,0.000000,
384676726,-0.234349,11.525386,1,-0.075317,0.023315,-0.008972,0.996826,-0.510000,-0.200000,-0.190000,0.464582,0.277207,-0.208500,-0.159754,-0.506494,-0.205039,0.000000,0.000000,
384689457,-0.052922,11.525386,1,-0.079590,0.023254,-0.009277,0.996521,-0.200000,0.260000,-0.470000,0.215909,-0.217907,-0.484155,-0.104366,-0.443202,-0.481079,0.000000,0.000000,
384697917,-0.147206,11.530033,1,-0.084290,0.022888,-0.009888,0.996155,-0.330000,0.070000,-0.210000,0.326796,-0.010106,-0.225886,-0.132962,-0.478999,-0.228698,0.000000,0.000000,
384706802,0.404216,11.520739,1,-0.088745,0.022949,-0.010132,0.995728,-0.120000,0.050000,-0.190000,0.117766,-0.024877,-0.196242,0.172945,-0.114375,-0.196600,0.000000,0.000000,
384719548,0.766582,11.520739,1,-0.093079,0.023010,-0.010315,0.995361,-0.200000,-0.110000,-0.150000,0.168851,0.147671,-0.155857,0.515350,0.272209,-0.156306,0.000000,0.000000,
384727732,0.121364,11.534680,1,-0.097473,0.023193,-0.010437,0.994934,-0.130000,0.110000,-0.060000,0.145792,-0.081643,-0.068439,0.289187,-0.042953,-0.069408,0.000000,0.000000,
384736333,-0.328114,11.530033,1,-0.101929,0.023376,-0.010620,0.994446,-0.180000,0.170000,-0.120000,0.204593,-0.127877,-0.132222,-0.067405,-0.462096,-0.131530,0.000000,0.000000,
384749179,0.222789,11.520739,1,-0.106018,0.023621,-0.010742,0.994019,0.290000,0.130000,0.110000,-0.250399,-0.190112,0.119382,0.094698,-0.273570,0.116617,0.000000,0.000000,
384757756,-0.052922,11.525386,1,-0.110718,0.023804,-0.010925,0.993530,0.860000,1.320000,0.390000,-0.528914,-1.483507,0.392448,0.006738,-0.388761,0.389408,0.000000,0.000000,
384766643,-0.147206,11.530033,1,-0.115906,0.023865,-0.011292,0.992920,0.590000,1.100000,-0.100000,-0.325907,-1.204640,-0.104195,-0.085654,-0.497152,-0.098755,0.000000,0.000000,
384779384,-0.422399,11.534680,1,-0.120605,0.023804,-0.011597,0.992371,0.790000,1.870000,0.100000,-0.314601,-2.006535,0.081195,-0.287139,-0.721018,0.079212,0.000000,0.000000,
384787855,-0.241490,11.534680,1,-0.123169,0.023804,-0.011780,0.992004,0.590000,1.250000,0.090000,-0.262099,-1.357682,0.079481,-0.266760,-0.683244,0.079478,0.000000,0.000000,
384796730,0.128505,11.525386,1,-0.124084,0.023682,-0.012085,0.991943,-0.560000,-0.930000,-0.100000,0.308786,1.041178,-0.096726,-0.044482,-0.407260,-0.094785,0.000000,0.000000,
384809486,0.846599,11.534680,1,-0.123230,0.023499,-0.012390,0.992004,2.290000,2.460000,-0.110000,-1.623209,-2.943502,-0.084794,0.466788,0.189581,-0.084904,0.000000,0.000000,
384817600,0.121364,11.534680,1,-0.121765,0.023254,-0.012756,0.992188,-1.150000,-0.600000,-0.840000,0.928585,0.877032,-0.869727,0.267962,-0.100217,-0.861078,0.000000,0.000000,
384830354,-0.241490,11.534680,1,-0.119629,0.023315,-0.012634,0.992432,0.220000,-0.050000,-0.770000,-0.263240,0.011193,-0.757868,-0.028920,-0.461722,-0.759005,0.000000,0.000000,
384838722,0.766582,11.520739,1,-0.117249,0.023499,-0.012329,0.992737,-0.520000,0.040000,-0.600000,0.484666,0.093849,-0.623112,0.428905,0.191682,-0.624610,0.000000,0.000000,
384847562,-0.241490,11.534680,1,-0.116455,0.023438,-0.012268,0.992859,0.090000,-0.300000,-0.250000,-0.169016,0.275652,-0.236773,0.043263,-0.283599,-0.241047,0.000000,0.000000,
384860294,-0.241490,11.534680,1,-0.116394,0.023193,-0.012146,0.992859,0.310000,0.060000,0.520000,-0.262015,-0.139915,0.530917,-0.125363,-0.469151,0.522410,0.000000,0.000000,
384868659,-0.241490,11.534680,1,-0.116272,0.022888,-0.011963,0.992859,-0.470000,0.520000,0.280000,0.590037,-0.402133,0.244452,-0.196662,-0.562803,0.247515,0.000000,0.000000,
384877610,0.483729,11.534680,1,-0.114990,0.022766,-0.011841,0.993042,-0.800000,0.620000,0.020000,0.920256,-0.420677,-0.031847,0.191439,-0.082542,-0.028768,0.000000,0.000000,
384890394,0.215648,11.530033,1,-0.114075,0.022827,-0.011902,0.993164,0.120000,-0.530000,-0.510000,-0.261078,0.498255,-0.488919,0.204381,-0.072253,-0.483848,0.000000,0.000000,
384898078,-0.052922,11.525386,1,-0.113464,0.022949,-0.011841,0.993225,0.720000,-1.010000,-0.320000,-0.943300,0.826973,-0.259669,0.054620,-0.288376,-0.262139,0.000000,0.000000,
384906967,-0.422399,11.534680,1,-0.113220,0.023010,-0.011841,0.993225,-1.300000,1.220000,0.110000,1.544298,-0.897270,0.018864,-0.223283,-0.614253,0.015768,0.000000,0.000000,
384919712,0.215648,11.530033,1,-0.112976,0.023010,-0.011841,0.993286,0.000000,-0.080000,0.460000,0.004347,0.069515,0.461682,0.023302,-0.313127,0.456768,0.000000,0.000000,
384928023,0.027080,11.539327,1,-0.113953,0.023010,-0.011841,0.993164,-0.390000,0.280000,0.630000,0.473201,-0.195692,0.604329,0.022913,-0.304961,0.602703,0.000000,0.000000,
384936916,0.034221,11.530033,1,-0.115234,0.023071,-0.011963,0.992981,-0.080000,0.040000,0.280000,0.100518,-0.025735,0.275014,0.026745,-0.294472,0.278625,0.000000,0.000000,
384949421,0.215648,11.530033,1,-0.116455,0.023254,-0.012207,0.992859,0.350000,0.090000,0.470000,-0.296342,-0.177518,0.481849,0.132611,-0.158740,0.479610,0.000000,0.000000,
384957873,0.404216,11.520739,1,-0.117920,0.023315,-0.012329,0.992676,0.260000,-0.410000,0.120000,-0.342337,0.335182,0.143403,0.288892,0.067620,0.147107,0.000000,0.000000,
384966786,-0.328114,11.530033,1,-0.118774,0.023315,-0.012329,0.992554,-0.070000,0.630000,-0.260000,0.203328,-0.590522,-0.281581,-0.067134,-0.378180,-0.276857,0.000000,0.000000,
