Code compiled on Mar 18 2026 at 17:44:41
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,RF
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.61
Air Density (kg/m^3),1.2
Rocket CD,0.525
Airbrake CD,0.725
Rocket Area (m^2),0.00243
Kalman Model Y STD,1
Kalman Model V STD,0.4
Kalman Model A STD,5
Kalman Measurement Y STD,5
Kalman Measurement A STD,2
Target Apogee (m),228.6
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.75
KP (1/s),0.24
Altimeter Lockout (s),60
Control Max Velocity (dep/s),2

Calibration point: 249.206879
Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Raw Local Acceleration X,IMU Raw Local Acceleration Y,IMU Raw Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment,
174582830,-0.242829,23.033442,1,0.946716,-0.005798,-0.003540,-0.322021,0.038874,-0.528376,10.955604,-0.325283,-0.302765,1.158760,-0.183224,0.001807,0.753477,0.000000,0.000000,
174592048,0.250564,23.028904,2,0.946716,-0.005798,-0.003540,-0.321960,1.384027,-11.534863,63.889463,-6.126280,-9.144876,54.197520,-0.098300,0.540659,35.805761,0.000000,0.000000,
174603967,0.050216,23.028904,2,0.946716,-0.005798,-0.003540,-0.322021,0.922636,-9.393749,94.603093,-5.278946,-6.758661,84.884870,-0.056432,1.520447,67.995220,0.000000,0.000000,
174612766,-0.056916,23.024367,2,0.945984,-0.005798,-0.003418,-0.324097,0.254327,-2.660650,99.380469,-1.703209,-0.951776,89.596524,-0.038615,2.324503,82.162842,0.000000,0.000000,
174623076,-0.442658,23.033442,2,0.943970,-0.005310,-0.004089,-0.330017,3.677926,-0.645635,99.749584,2.060584,-1.534761,89.985884,-0.085137,3.202929,87.293730,0.000000,0.000000,
174632303,0.173309,23.042517,2,0.939514,-0.004089,-0.005737,-0.342468,-3.591140,-11.075701,102.725739,-10.698052,-4.980733,92.907444,-0.003018,4.092484,90.975591,0.000000,0.000000,
174641870,-0.442658,23.033442,2,0.934387,-0.003113,-0.006104,-0.356262,-1.966398,-10.800094,101.753705,-9.593136,-5.720418,91.932353,-0.041887,4.919986,91.603100,0.000000,0.000000,
174652891,0.250564,23.028904,2,0.929565,-0.003540,-0.004883,-0.368591,-2.909707,-8.329542,101.788652,-8.488525,-3.045765,91.971446,0.072716,5.968050,91.844688,0.000000,0.000000,
174662075,-1.152314,23.028904,2,0.923157,-0.003601,-0.005005,-0.384399,-0.717689,-0.422989,98.737346,-1.444678,1.237042,88.921772,-0.098463,6.634068,89.927633,0.000000,0.000000,
174671889,-0.257249,23.024367,2,0.913025,-0.003357,-0.005493,-0.407837,3.752587,-8.154285,99.223558,-4.293786,-7.191138,89.475963,-0.058817,7.493088,89.631396,0.000000,0.000000,
174682911,-0.349961,23.028904,2,0.901550,-0.003296,-0.007080,-0.432556,-2.199692,-13.412714,92.351612,-12.750428,-5.564517,82.502402,-0.026112,8.370433,84.955710,0.000000,0.000000,
174692456,-0.242829,23.033442,2,0.890564,-0.004517,-0.007080,-0.454773,-13.139369,-20.136457,89.079778,-24.774894,0.119477,79.078551,0.016438,9.096367,81.101063,0.000000,0.000000,
174703119,0.651794,23.028904,2,0.883301,-0.005066,-0.005737,-0.468811,-5.395640,-12.190512,88.829348,-13.599681,-1.097811,78.981102,0.237090,10.017041,79.710650,0.000000,0.000000,
174712551,0.451431,23.028904,2,0.882202,-0.005066,-0.004456,-0.470825,0.813721,-11.364357,101.580807,-9.305522,-5.673911,91.834924,0.376453,10.913852,87.662584,0.000000,0.000000,
174722180,0.250564,23.028904,2,0.885376,-0.004883,-0.005310,-0.464783,1.346211,-10.143885,104.016842,-8.091981,-5.464955,94.261516,0.462570,11.806294,91.990618,0.000000,0.000000,
174733241,0.944869,23.024367,2,0.891418,-0.004822,-0.006104,-0.453064,0.225939,-9.353413,101.186537,-8.075931,-4.273794,91.405374,0.689264,12.876534,91.606777,0.000000,0.000000,
174742562,1.053558,23.028904,2,0.895142,-0.004211,-0.006348,-0.445679,2.120488,-10.315754,99.428742,-7.711953,-6.608551,89.667672,0.881493,13.756962,90.334980,0.000000,0.000000,
174752428,0.544143,23.024367,2,0.894775,-0.003357,-0.006897,-0.446472,-0.288751,-7.982318,102.014143,-7.503643,-3.327375,92.195354,0.958476,14.625002,91.555140,0.000000,0.000000,
174763175,1.546493,23.024367,2,0.892761,-0.004272,-0.006653,-0.450500,0.374713,-0.177269,95.239972,-0.687098,0.883820,85.433097,1.230728,15.617258,87.539885,0.000000,0.000000,
174772649,1.439361,23.019829,2,0.890259,-0.004578,-0.006409,-0.455383,2.510871,-10.738065,102.878595,-7.983559,-6.884493,93.128629,1.422299,16.527323,91.205369,0.000000,0.000000,
174782404,2.039993,23.019829,2,0.887390,-0.004456,-0.006531,-0.460938,0.368666,-11.061795,102.358692,-9.608609,-5.244847,92.571410,1.703903,17.506304,92.101316,0.000000,0.000000,
174793477,1.947265,23.024367,2,0.889587,-0.004333,-0.005615,-0.456665,-1.420019,-6.957244,101.179554,-7.091442,-1.611076,91.366648,1.949017,18.548114,91.619471,0.000000,0.000000,
174802821,2.748840,23.024367,2,0.892212,-0.004456,-0.004211,-0.451538,-0.158127,-8.101651,96.016141,-6.955645,-3.544604,86.240001,2.276051,19.451439,88.091248,0.000000,0.000000,
174812676,2.255309,23.028904,2,0.891846,-0.004578,-0.004272,-0.452271,-1.966962,-11.481433,98.478191,-10.766193,-4.018096,88.696013,2.468185,20.322971,88.487894,0.000000,0.000000,
174823441,3.427840,23.010754,2,0.891113,-0.004211,-0.004639,-0.453796,0.110875,-12.364031,101.468478,-10.382794,-6.180414,91.701941,2.872595,21.426618,90.595892,0.000000,0.000000,
174832945,3.644241,23.019829,2,0.889771,-0.003723,-0.004272,-0.456421,-1.385495,-6.567938,99.357608,-6.561630,-1.670477,89.553359,3.225128,22.373209,89.912130,0.000000,0.000000,
174842644,3.952331,23.024367,2,0.887085,-0.003479,-0.004395,-0.461548,-1.018109,-10.092205,103.282349,-9.318404,-3.908901,93.485478,3.583140,23.369255,92.255780,0.000000,0.000000,
174853623,3.351089,23.024367,2,0.881775,-0.002808,-0.004883,-0.471680,-0.868986,-7.633729,102.485564,-7.446142,-2.536701,92.671295,3.801747,24.358235,92.528303,0.000000,0.000000,
174863067,4.152755,23.024367,2,0.876892,-0.001282,-0.006531,-0.480591,-0.656448,-8.398202,102.251044,-8.475008,-3.097696,92.399004,4.101813,25.274358,92.443501,0.000000,0.000000,
174872900,4.152755,23.024367,2,0.872131,0.000793,-0.009521,-0.489197,-1.186511,-9.032038,100.935856,-10.073028,-2.897870,91.000347,4.364234,26.175412,91.496982,0.000000,0.000000,
174883613,4.661315,23.028904,2,0.867493,0.003479,-0.013794,-0.497253,-1.179398,-8.145579,100.763640,-10.378956,-2.324278,90.733920,4.705597,27.183895,90.996515,0.000000,0.000000,
174893215,5.340972,23.015292,2,0.862976,0.006897,-0.019470,-0.504883,-0.878640,-9.440571,100.168914,-12.709215,-3.080226,89.964005,5.090008,28.125886,90.319327,0.000000,0.000000,
174904092,5.062713,23.028904,2,0.858459,0.010803,-0.026367,-0.512024,-1.225075,-9.251194,98.919961,-14.272560,-2.486107,88.490601,5.395964,29.085702,89.119922,0.000000,0.000000,
174913555,6.050552,23.019829,2,0.854065,0.015381,-0.034546,-0.518799,-1.262075,-8.678549,98.243754,-15.617860,-1.940181,87.571950,5.797981,29.995004,88.104658,0.000000,0.000000,
174923117,6.358733,23.024367,2,0.849670,0.020508,-0.043884,-0.525085,-1.458994,-9.516929,98.493536,-18.586682,-1.848268,87.377967,6.193979,30.899016,87.628047,0.000000,0.000000,
174934182,6.559722,23.024367,2,0.845276,0.026123,-0.054321,-0.530945,-1.645773,-9.657208,96.846890,-20.918360,-1.411670,85.254269,6.609656,31.887809,86.071161,0.000000,0.000000,
174943721,7.654906,23.019829,2,0.840759,0.032227,-0.065735,-0.536438,-1.999071,-9.966863,96.838812,-23.827142,-0.819424,84.601523,7.113880,32.823370,85.107276,0.000000,0.000000,
174953452,8.657958,23.019829,2,0.836121,0.038757,-0.078064,-0.541626,-1.886139,-10.236576,95.994515,-26.521265,-0.589556,83.042387,7.726873,33.819679,83.752986,0.000000,0.000000,
174964197,9.260040,23.019829,2,0.831238,0.045654,-0.091248,-0.546448,-2.311538,-10.683584,95.723757,-29.801495,0.134369,81.816127,8.382680,34.885212,82.482667,0.000000,0.000000,
174973641,10.370452,23.024367,2,0.826172,0.052917,-0.105042,-0.551025,-2.463948,-11.173292,94.990343,-32.987558,0.636638,80.006872,9.088696,35.884004,80.858879,0.000000,0.000000,
174983337,11.280944,23.028904,2,0.820679,0.060425,-0.119446,-0.555481,-2.887352,-11.548885,94.202466,-36.174796,1.492086,77.976206,9.851385,36.905540,78.968232,0.000000,0.000000,
174994359,13.072295,23.019829,2,0.814758,0.068115,-0.134216,-0.559937,-3.170652,-12.738327,93.735759,-40.105264,1.998051,75.905896,10.867091,38.131233,76.959754,0.000000,0.000000,
175003859,14.492553,23.028904,2,0.808167,0.076111,-0.149231,-0.564636,-3.400283,-13.159086,92.594782,-43.077505,2.778802,73.235772,11.913006,39.270359,74.517327,0.000000,0.000000,
175013690,17.086089,23.019829,2,0.800842,0.084229,-0.164307,-0.569702,-3.629137,-13.673377,93.181770,-46.632925,3.676435,72.022487,13.272940,40.605018,72.881061,0.000000,0.000000,
175024440,18.491973,23.019829,2,0.792725,0.092468,-0.179199,-0.575256,-4.056185,-14.482384,93.068964,-50.177233,4.728834,69.875794,14.692800,41.986617,70.910021,0.000000,0.000000,
175033909,20.406860,23.024367,2,0.783630,0.100891,-0.193787,-0.581543,-4.295352,-15.581861,92.407321,-53.566301,5.566647,67.004898,16.165579,43.318140,68.348798,0.000000,0.000000,
175043664,22.013946,23.024367,2,0.773621,0.109314,-0.207764,-0.588501,-4.702503,-15.868468,91.346383,-55.881077,6.886993,64.007671,17.687927,44.648071,65.501612,0.000000,0.000000,
175054661,24.023437,23.024367,2,0.762695,0.117859,-0.221191,-0.596191,-4.953631,-17.166354,90.632638,-58.972456,7.879481,60.861052,19.371262,46.079632,62.458038,0.000000,0.000000,
175064191,26.727264,23.019829,2,0.750916,0.126526,-0.233887,-0.604492,-5.473253,-17.570693,89.937107,-61.133366,9.464931,58.031099,21.193506,47.530137,59.554580,0.000000,0.000000,
175074005,28.938049,23.019829,2,0.739014,0.134766,-0.246033,-0.612488,-5.843371,-18.107624,90.351229,-63.707742,11.041998,56.108664,23.115298,49.015775,57.294543,0.000000,0.000000,
175084766,30.948363,23.019829,2,0.727478,0.142395,-0.257690,-0.619751,-4.766565,-19.969010,89.732697,-66.493425,10.894844,52.917367,25.115493,50.527852,54.423721,0.000000,0.000000,
175094206,32.463561,23.024367,2,0.716736,0.149109,-0.268982,-0.625854,-5.581262,-19.510138,89.687415,-67.654924,13.123413,51.071149,26.973467,51.903587,52.224906,0.000000,0.000000,
175105051,34.567046,23.019829,2,0.707397,0.154541,-0.279968,-0.630371,-6.238440,-20.289773,89.212022,-69.356608,14.888943,48.309859,28.964070,53.341190,49.657180,0.000000,0.000000,
175114291,37.089111,23.024367,2,0.699463,0.158508,-0.290649,-0.633362,-5.821792,-21.123083,88.075751,-70.432390,15.470617,45.313743,30.983315,54.748468,46.808492,0.000000,0.000000,
175124140,38.496154,23.024367,2,0.693420,0.160645,-0.301331,-0.634460,-7.235966,-20.821985,86.775012,-70.355647,17.923842,42.594047,32.933193,56.068028,44.044399,0.000000,0.000000,
175135163,41.096740,23.015292,2,0.689453,0.160889,-0.311768,-0.633667,-7.328120,-22.060347,87.420177,-72.489015,19.076695,40.830604,35.085219,57.494026,41.936603,0.000000,0.000000,
175144635,43.418700,23.019829,2,0.687317,0.159302,-0.321960,-0.631287,-7.293378,-22.571059,86.636473,-73.009050,19.881565,38.601545,37.195233,58.872003,39.749281,0.000000,0.000000,
175154324,45.323180,23.015292,2,0.686890,0.156006,-0.331726,-0.627502,-8.539709,-22.206367,85.455631,-72.451767,21.861904,36.464181,39.291457,60.200646,37.594720,0.000000,0.000000,
175164999,47.243560,23.019829,2,0.687744,0.151367,-0.340881,-0.622803,-8.247160,-23.069404,84.333583,-72.758423,22.043965,34.165005,41.427477,61.514265,35.345308,0.000000,0.000000,
175174489,48.343047,23.015292,2,0.688904,0.145935,-0.349121,-0.618225,-8.274722,-22.899532,83.946338,-72.633752,22.825318,33.135325,43.309838,62.662570,33.895879,0.000000,0.000000,
175184444,49.458190,23.019829,2,0.688965,0.140808,-0.356079,-0.615417,-8.983194,-23.005184,83.818635,-72.754900,24.323030,32.037880,45.087945,63.714796,32.677300,0.000000,0.000000,
175195372,50.062133,23.019829,2,0.686646,0.136841,-0.361267,-0.615845,-8.445068,-23.197421,82.076649,-71.715493,24.343408,30.335743,46.719095,64.639627,31.141566,0.000000,0.000000,
175204824,50.961120,23.015292,2,0.681763,0.134338,-0.364746,-0.619812,-7.976004,-23.749317,81.712340,-71.710488,24.855684,29.497395,48.127223,65.431600,30.063225,0.000000,0.000000,
175214509,51.363280,23.015292,2,0.673340,0.133789,-0.366211,-0.628174,-6.954526,-23.824771,80.778855,-70.833289,25.002260,28.910869,49.368986,66.098211,29.307444,0.000000,0.000000,
175225481,50.574004,23.024367,2,0.660339,0.135803,-0.365601,-0.641724,-7.623619,-23.127241,79.453257,-68.824705,27.018804,28.128394,50.321888,66.550344,28.534147,0.000000,0.000000,
175234958,50.574004,23.024367,2,0.642029,0.140320,-0.362793,-0.660706,-6.598110,-22.328173,78.613999,-66.968794,27.841153,28.451466,51.001159,66.850409,28.479920,0.000000,0.000000,
175244808,49.550842,23.015292,2,0.617615,0.147400,-0.357727,-0.684692,-7.278676,-21.282199,77.426669,-64.181543,30.348074,28.399816,51.389070,66.957181,28.427376,0.000000,0.000000,
175255540,47.939971,23.015292,2,0.587341,0.156311,-0.350342,-0.712646,-6.113774,-20.286239,75.939766,-61.329212,31.072722,28.777395,51.462389,66.856111,28.656929,0.000000,0.000000,
175265164,46.236755,23.019829,2,0.552307,0.165894,-0.341003,-0.742371,-5.101659,-19.982474,75.476163,-59.443025,32.279563,29.525177,51.126936,66.511506,29.226363,0.000000,0.000000,
175275932,46.035522,23.019829,2,0.515198,0.174500,-0.330444,-0.771301,-4.690683,-18.974531,73.655870,-55.889806,33.321432,29.867646,50.889669,66.226117,29.646939,0.000000,0.000000,
175285406,44.920226,23.015292,2,0.477661,0.181152,-0.319092,-0.798218,-3.527006,-18.609108,73.115984,-53.789846,34.013416,30.872579,50.398585,65.798432,30.450771,0.000000,0.000000,
175295165,44.239532,23.028904,2,0.440247,0.185669,-0.307129,-0.823059,-3.941987,-17.092510,71.718262,-49.605849,35.088751,32.140912,49.887531,65.378530,31.559257,0.000000,0.000000,
