Code compiled on Dec 22 2025 at 15:34:53
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name (max 7 chars uppercase),FLIGHT
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.637
Air Density (kg/m^3),1.18
Rocket CD,0.71
Airbrake CD,0.8
Rocket Area (m^2),0.00243
Kalman Model Y STD,0.05
Kalman Model V STD,0.1
Kalman Model A STD,0.015
Kalman Measurement Y STD,0.26
Kalman Measurement A STD,0.013
Target Apogee (m),216
Launch Acceleration Threshold (m/s^2),20
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter lockout (s),120

Calibration point: 199.554877
Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Servo deployment,
230373487,0.448266,16.890550,1,0.993713,-0.010193,-0.015686,-0.110474,0.010000,0.050000,-0.250000,0.027976,0.040646,-0.250330,0.292986,0.016275,-0.250202,0.000000,
230382719,0.354974,16.895193,1,0.993713,-0.010193,-0.015686,-0.110474,0.000000,0.030000,-0.230000,0.013249,0.023805,-0.230343,0.328978,0.059484,-0.230562,0.000000,
230395268,-0.289832,16.890550,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.020000,-0.230000,0.040303,0.007474,-0.229172,-0.029547,-0.391076,-0.229187,0.000000,
230403643,0.448266,16.890550,1,0.993713,-0.010193,-0.015686,-0.110474,0.010000,0.030000,-0.220000,0.022710,0.021850,-0.220016,0.244739,0.020064,-0.220117,0.000000,
230412767,-0.198600,16.895193,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.030000,-0.230000,0.032751,0.019420,-0.229674,-0.011566,-0.310918,-0.229569,0.000000,
230425327,0.170953,16.895193,1,0.993713,-0.010193,-0.015686,-0.110474,0.050000,0.030000,-0.250000,0.062582,0.012369,-0.248657,0.090473,-0.181924,-0.248447,0.000000,
230433499,0.354974,16.895193,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.030000,-0.220000,0.032461,0.019658,-0.219681,0.242592,0.045312,-0.219998,0.000000,
230442729,0.171990,16.885906,1,0.993713,-0.010193,-0.015686,-0.110474,0.010000,0.040000,-0.240000,0.025488,0.031129,-0.240169,0.202164,-0.008749,-0.239947,0.000000,
230455280,0.261681,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.040000,0.040000,-0.220000,0.054162,0.025027,-0.219181,0.236593,0.031715,-0.219409,0.000000,
230463457,-0.105323,16.890550,1,0.993713,-0.010193,-0.015686,-0.110474,0.000000,0.040000,-0.200000,0.014580,0.034271,-0.200532,0.038262,-0.266516,-0.200740,0.000000,
230472690,-0.013572,16.895193,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.020000,-0.240000,0.040592,0.007237,-0.239165,0.005808,-0.306863,-0.238742,0.000000,
230485284,-0.013572,16.895193,1,0.993713,-0.010193,-0.015686,-0.110474,0.010000,0.040000,-0.250000,0.025777,0.030892,-0.250162,-0.009330,-0.324114,-0.250037,0.000000,
230493477,0.170953,16.895193,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.020000,-0.240000,0.040592,0.007237,-0.239165,0.092730,-0.169080,-0.239285,0.000000,
230502694,0.446221,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.040000,-0.250000,0.035528,0.028700,-0.249828,0.295648,0.089663,-0.249712,0.000000,
230515345,0.261681,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.030000,-0.250000,0.033329,0.018946,-0.249660,0.277037,0.061758,-0.249661,0.000000,
230523523,0.079202,16.890550,1,0.993713,-0.010193,-0.015686,-0.110474,0.010000,0.050000,-0.240000,0.027686,0.040883,-0.240337,0.162601,-0.113207,-0.240440,0.000000,
230532757,0.446221,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.040000,-0.240000,0.035239,0.028937,-0.239835,0.325624,0.094405,-0.239842,0.000000,
230545307,0.077676,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.050000,-0.240000,0.047188,0.036498,-0.239669,0.182807,-0.089695,-0.239671,0.000000,
230553469,0.077676,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.040000,-0.230000,0.044700,0.026982,-0.229508,0.121001,-0.183189,-0.229620,0.000000,
230562721,0.079202,16.890550,1,0.993713,-0.010193,-0.015686,-0.110474,0.000000,0.040000,-0.240000,0.015737,0.033322,-0.240504,0.095115,-0.216276,-0.240384,0.000000,
230572303,-0.200141,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.040000,0.030000,-0.240000,0.052542,0.014798,-0.238999,-0.077786,-0.434423,-0.239014,0.000000,
230585097,0.170953,16.895193,1,0.993713,-0.010193,-0.015686,-0.110474,0.000000,0.020000,-0.240000,0.011339,0.013814,-0.240168,0.061206,-0.252577,-0.240155,0.000000,
230593481,0.077676,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.040000,0.020000,-0.250000,0.050632,0.004807,-0.248824,0.068657,-0.240020,-0.248728,0.000000,
230602730,-0.200141,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.020000,-0.230000,0.040303,0.007474,-0.229172,-0.089180,-0.445428,-0.229388,0.000000,
230615303,-0.015617,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.050000,-0.250000,0.037727,0.038454,-0.249996,-0.052065,-0.394192,-0.249769,0.000000,
230623463,0.170953,16.895193,1,0.993713,-0.010193,-0.015686,-0.110474,0.050000,0.030000,-0.240000,0.062293,0.012606,-0.238664,0.074282,-0.200399,-0.238787,0.000000,
230632692,0.353432,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.060000,0.040000,-0.230000,0.073953,0.020405,-0.228505,0.233922,0.004562,-0.228618,0.000000,
230645247,-0.200141,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.040000,0.030000,-0.240000,0.052542,0.014798,-0.238999,-0.018118,-0.316401,-0.238884,0.000000,
230653598,-0.107368,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.000000,0.040000,-0.220000,0.015158,0.033796,-0.220518,-0.072629,-0.396306,-0.220720,0.000000,
230662721,0.354974,16.895193,1,0.993713,-0.010193,-0.015686,-0.110474,0.040000,0.040000,-0.230000,0.054451,0.024789,-0.229174,0.171170,-0.078015,-0.229080,0.000000,
230675270,0.168389,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.050000,0.040000,-0.250000,0.064781,0.022123,-0.248825,0.168557,-0.083170,-0.248608,0.000000,
230683655,0.537972,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.050000,0.020000,-0.250000,0.060383,0.002615,-0.248490,0.382514,0.237746,-0.248491,0.000000,
230692797,0.354974,16.895193,1,0.993713,-0.010193,-0.015686,-0.110474,0.040000,0.030000,-0.260000,0.053120,0.014324,-0.258985,0.368740,0.214698,-0.258869,0.000000,
230705367,0.261681,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.050000,0.040000,-0.230000,0.064202,0.022597,-0.228839,0.309245,0.133330,-0.229170,0.000000,
230713525,0.077676,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.060000,0.050000,-0.240000,0.076441,0.029921,-0.238666,0.175797,-0.071566,-0.238561,0.000000,
230722777,0.170953,16.895193,1,0.993713,-0.010193,-0.015686,-0.110474,0.050000,0.030000,-0.240000,0.062293,0.012606,-0.238664,0.172322,-0.077369,-0.238663,0.000000,
230735352,0.261681,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.050000,-0.260000,0.038016,0.038216,-0.259989,0.223228,-0.014990,-0.259754,0.000000,
230743543,0.448266,16.890550,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.030000,-0.240000,0.033040,0.019183,-0.239667,0.353843,0.180569,-0.239889,0.000000,
230752685,0.168389,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.030000,-0.240000,0.033040,0.019183,-0.239667,0.248196,0.040335,-0.239670,0.000000,
230765254,-0.107368,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.060000,0.040000,-0.230000,0.073953,0.020405,-0.228505,0.042210,-0.222482,-0.228628,0.000000,
230773611,0.632806,16.890550,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.030000,-0.250000,0.043080,0.016754,-0.249326,0.383538,0.293070,-0.249098,0.000000,
230782754,0.168389,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.040000,0.040000,-0.230000,0.054451,0.024789,-0.229174,0.261706,0.129303,-0.229393,0.000000,
230795407,0.077676,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.040000,0.060000,-0.240000,0.059138,0.044060,-0.239502,0.156430,-0.008872,-0.239391,0.000000,
230803598,-0.107368,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.040000,0.020000,-0.230000,0.050054,0.005282,-0.228838,0.003060,-0.243355,-0.228954,0.000000,
230812721,0.537972,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.050000,-0.230000,0.046899,0.036736,-0.229676,0.310302,0.153860,-0.229668,0.000000,
230825269,0.630746,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.040000,-0.260000,0.035817,0.028462,-0.259821,0.498290,0.385044,-0.259489,0.000000,
230833644,-0.291373,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.040000,0.040000,-0.230000,0.054451,0.024789,-0.229174,0.042628,-0.308951,-0.229508,0.000000,
230842765,0.168389,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.040000,-0.240000,0.035239,0.028937,-0.239835,0.112576,-0.216484,-0.239721,0.000000,
230855309,-0.013572,16.895193,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.050000,-0.240000,0.037437,0.038691,-0.240003,0.036580,-0.312132,-0.240000,0.000000,
230863490,-0.013572,16.895193,1,0.993713,-0.010193,-0.015686,-0.110474,0.050000,0.060000,-0.240000,0.068889,0.041867,-0.239168,0.004882,-0.358105,-0.239177,0.000000,
230872696,-0.013572,16.895193,1,0.993713,-0.010193,-0.015686,-0.110474,0.010000,0.030000,-0.240000,0.023289,0.021376,-0.240002,-0.009102,-0.374060,-0.239992,0.000000,
230882281,-0.200141,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.020000,-0.240000,0.040592,0.007237,-0.239165,-0.123233,-0.516790,-0.239174,0.000000,
230895072,0.446221,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.040000,0.020000,-0.240000,0.050343,0.005045,-0.238831,0.201167,-0.093509,-0.238835,0.000000,
230903457,0.077676,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.040000,0.040000,-0.260000,0.055319,0.024078,-0.259153,0.128553,-0.206281,-0.258929,0.000000,
230912688,0.261681,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.020000,-0.240000,0.030841,0.009429,-0.239499,0.203717,-0.107066,-0.239713,0.000000,
230925294,0.261681,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.040000,-0.240000,0.035239,0.028937,-0.239835,0.236028,-0.066976,-0.239834,0.000000,
230933650,0.448266,16.890550,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.040000,-0.220000,0.044411,0.027219,-0.219515,0.358834,0.119029,-0.219739,0.000000,
230942773,0.077676,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.040000,-0.250000,0.045279,0.026507,-0.249494,0.197186,-0.095808,-0.249166,0.000000,
230955305,0.168389,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.050000,0.040000,-0.260000,0.065070,0.021885,-0.258818,0.179240,-0.120259,-0.258712,0.000000,
230963484,0.166863,16.913766,1,0.993713,-0.010193,-0.015686,-0.110474,0.050000,0.030000,-0.240000,0.062293,0.012606,-0.238664,0.171058,-0.133087,-0.238885,0.000000,
230972703,0.445199,16.909123,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.040000,-0.240000,0.044990,0.026745,-0.239501,0.328435,0.069135,-0.239494,0.000000,
230985282,-0.015617,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.040000,0.030000,-0.230000,0.052253,0.015036,-0.229006,0.129450,-0.187185,-0.229121,0.000000,
230993641,0.168389,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.010000,-0.220000,0.037815,-0.002042,-0.219011,0.150509,-0.154701,-0.219123,0.000000,
231002752,0.537972,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.040000,0.030000,-0.230000,0.052253,0.015036,-0.229006,0.373322,0.135683,-0.228897,0.000000,
231015343,0.722512,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.060000,0.020000,-0.240000,0.069845,0.000660,-0.238162,0.577827,0.389602,-0.238060,0.000000,
231023505,0.632806,16.890550,1,0.993713,-0.010193,-0.015686,-0.110474,0.040000,0.020000,-0.240000,0.050343,0.005045,-0.238831,0.612943,0.436117,-0.238822,0.000000,
231032714,0.445199,16.909123,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.040000,-0.240000,0.044990,0.026745,-0.239501,0.519894,0.308717,-0.239493,0.000000,
231045274,0.168389,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.030000,-0.240000,0.042791,0.016991,-0.239333,0.319593,0.046747,-0.239335,0.000000,
231053642,-0.015617,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.030000,-0.240000,0.042791,0.016991,-0.239333,0.125155,-0.250513,-0.239333,0.000000,
231062766,0.537972,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.040000,-0.250000,0.045279,0.026507,-0.249494,0.361771,0.059013,-0.249382,0.000000,
231075399,0.261681,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.040000,-0.210000,0.044122,0.027456,-0.209522,0.304361,-0.017380,-0.209961,0.000000,
231083572,0.261681,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.050000,-0.240000,0.047188,0.036498,-0.239669,0.279410,-0.057074,-0.239341,0.000000,
231092730,0.353432,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.050000,0.030000,-0.240000,0.062293,0.012606,-0.238664,0.321706,-0.003883,-0.238672,0.000000,
231105368,-0.292915,16.909123,1,0.993713,-0.010193,-0.015686,-0.110474,0.050000,0.050000,-0.230000,0.066401,0.032351,-0.229007,-0.035355,-0.458767,-0.229114,0.000000,
231113549,0.354974,16.895193,1,0.993713,-0.010193,-0.015686,-0.110474,0.040000,0.030000,-0.240000,0.052542,0.014798,-0.238999,0.187704,-0.115692,-0.238890,0.000000,
231122770,0.353432,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.040000,-0.230000,0.044700,0.026982,-0.229508,0.282525,0.006241,-0.229611,0.000000,
231135348,0.353432,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.010000,0.040000,-0.230000,0.025198,0.031367,-0.230176,0.323774,0.055710,-0.230170,0.000000,
231143538,0.077676,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.050000,0.050000,-0.230000,0.066401,0.032351,-0.229007,0.181221,-0.163403,-0.229020,0.000000,
231152764,-0.292915,16.909123,1,0.993713,-0.010193,-0.015686,-0.110474,0.050000,0.020000,-0.240000,0.060094,0.002852,-0.238497,-0.094654,-0.520491,-0.238392,0.000000,
231165334,-0.015617,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.010000,0.040000,-0.240000,0.025488,0.031129,-0.240169,-0.055305,-0.465116,-0.240150,0.000000,
231173515,0.076134,16.909123,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.030000,-0.250000,0.043080,0.016754,-0.249326,0.017256,-0.351141,-0.249225,0.000000,
231182748,0.170953,16.895193,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.030000,-0.240000,0.033040,0.019183,-0.239667,0.102939,-0.238364,-0.239773,0.000000,
231192345,0.077676,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.050000,-0.260000,0.047767,0.036024,-0.259655,0.086020,-0.259528,-0.259436,0.000000,
231205154,0.074593,16.918409,1,0.993713,-0.010193,-0.015686,-0.110474,0.040000,0.030000,-0.240000,0.052542,0.014798,-0.238999,0.076033,-0.271186,-0.239224,0.000000,
231213520,-0.015617,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.040000,-0.240000,0.035239,0.028937,-0.239835,0.020448,-0.355639,-0.239828,0.000000,
231222803,0.168389,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.030000,-0.240000,0.033040,0.019183,-0.239667,0.102801,-0.244867,-0.239669,0.000000,
231242998,0.076134,16.909123,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.050000,-0.260000,0.038016,0.038216,-0.259989,0.082154,-0.270063,-0.259765,0.000000,
231252458,-0.198600,16.895193,1,0.993713,-0.010193,-0.015686,-0.110474,0.040000,0.030000,-0.240000,0.052542,0.014798,-0.238999,-0.086659,-0.612520,-0.239228,0.000000,
231262291,0.261681,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.040000,-0.240000,0.035239,0.028937,-0.239835,0.110776,-0.289744,-0.239828,0.000000,
231276510,0.354974,16.895193,1,0.993713,-0.010193,-0.015686,-0.110474,0.010000,0.030000,-0.240000,0.023289,0.021376,-0.240002,0.249493,-0.089842,-0.240000,0.000000,
231284100,0.171990,16.885906,1,0.993713,-0.010193,-0.015686,-0.110474,0.010000,0.030000,-0.240000,0.023289,0.021376,-0.240002,0.203604,-0.167332,-0.240001,0.000000,
231292965,-0.105323,16.890550,1,0.993713,-0.010193,-0.015686,-0.110474,0.000000,0.020000,-0.240000,0.011339,0.013814,-0.240168,0.023363,-0.401489,-0.240166,0.000000,
231305482,0.261681,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.060000,-0.240000,0.039636,0.048445,-0.240171,0.156610,-0.234763,-0.240171,0.000000,
231313672,0.261681,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.050000,0.040000,-0.240000,0.064492,0.022360,-0.238832,0.215678,-0.147037,-0.238847,0.000000,
231322795,-0.291373,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.040000,-0.220000,0.034660,0.029411,-0.219849,-0.078845,-0.517316,-0.220059,0.000000,
231335336,0.079202,16.890550,1,0.993713,-0.010193,-0.015686,-0.110474,0.060000,0.020000,-0.250000,0.070134,0.000423,-0.248155,0.006367,-0.407556,-0.247846,0.000000,
231343499,0.077676,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.050000,0.040000,-0.240000,0.064492,0.022360,-0.238832,0.044433,-0.348394,-0.238932,0.000000,
231352719,0.353432,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.030000,-0.240000,0.033040,0.019183,-0.239667,0.219898,-0.125770,-0.239659,0.000000,
231365279,-0.569694,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.040000,-0.240000,0.044990,0.026745,-0.239501,-0.240048,-0.697317,-0.239503,0.000000,
231373473,0.261681,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.050000,-0.260000,0.038016,0.038216,-0.259989,0.045591,-0.267131,-0.259763,0.000000,
231382724,-0.015617,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.030000,-0.210000,0.032172,0.019895,-0.209688,0.007709,-0.313863,-0.210240,0.000000,
231395294,0.170953,16.895193,1,0.993713,-0.010193,-0.015686,-0.110474,-0.010000,0.030000,-0.240000,0.003787,0.025760,-0.240670,0.098522,-0.198689,-0.240335,0.000000,
231403457,-0.107368,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.020000,-0.260000,0.041170,0.006762,-0.259151,-0.022680,-0.378884,-0.258944,0.000000,
231412682,-0.015617,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.040000,0.030000,-0.240000,0.052542,0.014798,-0.238999,-0.022100,-0.375915,-0.239218,0.000000,
231425262,0.446221,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.060000,0.030000,-0.240000,0.072044,0.010414,-0.238330,0.245054,-0.039817,-0.238340,0.000000,
231433628,0.170953,16.895193,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.040000,-0.250000,0.035528,0.028700,-0.249828,0.201662,-0.106112,-0.249702,0.000000,
231442742,-0.754203,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.040000,0.030000,-0.250000,0.052831,0.014561,-0.248992,-0.352305,-0.818290,-0.249000,0.000000,
231455340,-0.384666,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,-0.010000,0.030000,-0.270000,0.004654,0.025049,-0.270649,-0.381424,-0.845132,-0.270410,0.000000,
231463502,0.538995,16.895193,1,0.993713,-0.010193,-0.015686,-0.110474,0.050000,0.050000,-0.240000,0.066690,0.032114,-0.239000,0.146258,-0.048036,-0.239346,0.000000,
231472735,-0.015617,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.010000,0.040000,-0.230000,0.025198,0.031367,-0.230176,0.052173,-0.169155,-0.230277,0.000000,
231485295,-0.110450,16.918409,1,0.993713,-0.010193,-0.015686,-0.110474,0.040000,0.050000,-0.250000,0.057229,0.034069,-0.249328,-0.044395,-0.290491,-0.249118,0.000000,
231493489,0.353432,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.030000,-0.230000,0.032751,0.019420,-0.229674,0.184289,0.053165,-0.229889,0.000000,
231502723,-0.108390,16.909123,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.030000,-0.230000,0.042502,0.017228,-0.229340,0.015465,-0.164739,-0.229346,0.000000,
231515314,0.445199,16.909123,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.060000,-0.240000,0.039636,0.048445,-0.240171,0.262913,0.145288,-0.240052,0.000000,
231523493,-0.015617,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.010000,-0.230000,0.038104,-0.002280,-0.229004,0.102301,-0.099298,-0.229126,0.000000,
231532722,0.261681,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.030000,-0.250000,0.033329,0.018946,-0.249660,0.193572,0.016075,-0.249434,0.000000,
231542342,0.166863,16.913766,1,0.993713,-0.010193,-0.015686,-0.110474,0.050000,0.040000,-0.240000,0.064492,0.022360,-0.238832,0.178264,-0.005701,-0.238949,0.000000,
231555152,-0.015617,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.050000,0.040000,-0.230000,0.064202,0.022597,-0.228839,0.065481,-0.152788,-0.228951,0.000000,
231563509,0.354974,16.895193,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.030000,-0.260000,0.043369,0.016516,-0.259319,0.232524,0.102346,-0.258984,0.000000,
231572651,0.353432,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.010000,0.050000,-0.230000,0.027397,0.041120,-0.230344,0.303430,0.191437,-0.230660,0.000000,
231585287,-0.015617,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.060000,0.060000,-0.240000,0.078640,0.039675,-0.238834,0.120520,-0.045417,-0.238744,0.000000,
231593465,0.168389,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.040000,-0.250000,0.035528,0.028700,-0.249828,0.147952,-0.005482,-0.249706,0.000000,
231602693,0.168389,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.010000,0.040000,-0.230000,0.025198,0.031367,-0.230176,0.159715,0.007552,-0.230392,0.000000,
231615241,0.076134,16.909123,1,0.993713,-0.010193,-0.015686,-0.110474,0.040000,0.050000,-0.240000,0.056939,0.034306,-0.239335,0.111254,-0.056616,-0.239236,0.000000,
231623599,-0.292915,16.909123,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.040000,-0.240000,0.044990,0.026745,-0.239501,-0.124072,-0.411543,-0.239498,0.000000,
231632723,0.076134,16.909123,1,0.993713,-0.010193,-0.015686,-0.110474,0.010000,0.030000,-0.240000,0.023289,0.021376,-0.240002,-0.011993,-0.263899,-0.239996,0.000000,
231645306,-0.017158,16.913766,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.060000,-0.240000,0.049387,0.046252,-0.239837,-0.018332,-0.270689,-0.239838,0.000000,
231653476,-0.107368,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.060000,0.030000,-0.240000,0.072044,0.010414,-0.238330,-0.072274,-0.350512,-0.238347,0.000000,
231662700,0.076134,16.909123,1,0.993713,-0.010193,-0.015686,-0.110474,0.040000,0.030000,-0.240000,0.052542,0.014798,-0.238999,0.010339,-0.242731,-0.238992,0.000000,
231675254,0.168389,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.040000,-0.240000,0.035239,0.028937,-0.239835,0.099057,-0.130018,-0.239826,0.000000,
231683629,-0.015617,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.050000,0.040000,-0.240000,0.064492,0.022360,-0.238832,0.031324,-0.232327,-0.238843,0.000000,
231692750,0.076134,16.909123,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.040000,-0.250000,0.045279,0.026507,-0.249494,0.055124,-0.200972,-0.249377,0.000000,
231705295,0.445199,16.909123,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.030000,-0.250000,0.033329,0.018946,-0.249660,0.279104,0.081390,-0.249657,0.000000,
231713670,0.537972,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.050000,0.030000,-0.240000,0.062293,0.012606,-0.238664,0.430202,0.305803,-0.238786,0.000000,
231722784,0.168389,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.010000,0.030000,-0.240000,0.023289,0.021376,-0.240002,0.281480,0.107068,-0.239988,0.000000,
231735344,-0.110450,16.918409,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.030000,-0.240000,0.033040,0.019183,-0.239667,0.055204,-0.182830,-0.239671,0.000000,
231743533,-0.107368,16.899836,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.040000,-0.220000,0.044411,0.027219,-0.219515,-0.040746,-0.326994,-0.219737,0.000000,
231752764,-0.386710,16.913766,1,0.993713,-0.010193,-0.015686,-0.110474,0.010000,0.020000,-0.230000,0.020801,0.011859,-0.229841,-0.243935,-0.586264,-0.229729,0.000000,
231765314,-0.202186,16.913766,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.030000,-0.250000,0.043080,0.016754,-0.249326,-0.227065,-0.558732,-0.249110,0.000000,
231773689,-0.292915,16.909123,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.020000,-0.250000,0.031130,0.009192,-0.249492,-0.270020,-0.618555,-0.249488,0.000000,
231782804,0.537972,16.904479,1,0.993713,-0.010193,-0.015686,-0.110474,0.020000,0.030000,-0.230000,0.032751,0.019420,-0.229674,0.191901,-0.012896,-0.229893,0.000000,
231795363,0.259637,16.909123,1,0.993713,-0.010193,-0.015686,-0.110474,0.030000,0.030000,-0.230000,0.042502,0.017228,-0.229340,0.231058,0.033890,-0.229346,0.000000,
231803654,0.351388,16.913766,1,0.993713,-0.010193,-0.015686,-0.110474,0.010000,0.020000,-0.250000,0.021379,0.011384,-0.249827,0.301249,0.137343,-0.249601,0.000000,
