Code compiled on Feb 14 2026 at 22:01:21
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,FLT
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.6
Air Density (kg/m^3),1.24
Rocket CD,0.65
Airbrake CD,0.65
Rocket Area (m^2),0.00243
Kalman Model Y STD,0.05
Kalman Model V STD,0.1
Kalman Model A STD,0.015
Kalman Measurement Y STD,0.26
Kalman Measurement A STD,0.013
Target Apogee (m),228.6
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter Lockout (s),60
Control Max Velocity (dep/s),2

Calibration point: 238.512741
Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment,
133490591,-0.477310,17.642718,1,0.910461,-0.025269,0.022644,-0.412170,0.170000,0.350000,0.680000,0.416553,0.121444,0.652328,-0.247841,0.701368,0.652336,0.000000,0.000000,
133499193,0.357208,17.647361,1,0.910461,-0.025269,0.022644,-0.412170,0.170000,0.350000,0.700000,0.417794,0.121991,0.672282,0.109298,1.200569,0.672062,0.000000,0.000000,
133508045,-0.477310,17.652004,1,0.910400,-0.025269,0.022644,-0.412292,0.200000,0.370000,0.680000,0.451342,0.111958,0.650424,-0.219040,0.788980,0.650662,0.000000,0.000000,
133520687,-0.569916,17.647361,1,0.910400,-0.025269,0.022644,-0.412354,0.270000,0.410000,0.710000,0.529338,0.086426,0.676339,-0.412410,0.559179,0.676056,0.000000,0.000000,
133529565,-0.569916,17.647361,1,0.910339,-0.025269,0.022644,-0.412415,0.250000,0.410000,0.730000,0.517401,0.101951,0.696703,-0.498873,0.435645,0.696475,0.000000,0.000000,
133538395,0.078857,17.642718,1,0.910339,-0.025269,0.022644,-0.412415,0.210000,0.410000,0.680000,0.487945,0.130666,0.647633,-0.160935,0.862187,0.648171,0.000000,0.000000,
133550850,-0.477310,17.642718,1,0.910400,-0.025269,0.022644,-0.412354,0.200000,0.440000,0.660000,0.502601,0.157456,0.625941,-0.333568,0.652471,0.626186,0.000000,0.000000,
133559431,0.264587,17.642718,1,0.910461,-0.025269,0.022644,-0.412231,0.190000,0.370000,0.730000,0.447852,0.120897,0.700511,0.019179,1.150176,0.699692,0.000000,0.000000,
133568312,-0.013245,17.647361,1,0.910522,-0.025269,0.022644,-0.412109,0.170000,0.390000,0.710000,0.448383,0.148677,0.679671,0.010680,1.132953,0.679892,0.000000,0.000000,
133588802,0.264587,17.642718,1,0.910522,-0.025269,0.022644,-0.412048,0.190000,0.370000,0.700000,0.445938,0.120250,0.670580,0.182631,1.321154,0.670682,0.000000,0.000000,
133598315,-0.569916,17.638075,1,0.910522,-0.025269,0.022644,-0.412109,0.170000,0.330000,0.730000,0.404665,0.109680,0.703506,-0.249473,0.462968,0.703144,0.000000,0.000000,
133607995,-0.477310,17.642718,1,0.910461,-0.025269,0.022644,-0.412231,0.230000,0.370000,0.700000,0.472354,0.090005,0.669764,-0.377819,0.267357,0.670132,0.000000,0.000000,
133621851,-0.105850,17.633433,1,0.910400,-0.025269,0.022644,-0.412354,0.230000,0.420000,0.750000,0.512961,0.124184,0.716416,-0.215321,0.490557,0.715906,0.000000,0.000000,
133630794,-0.105850,17.642718,1,0.910400,-0.025269,0.022644,-0.412354,0.230000,0.420000,0.700000,0.509858,0.122818,0.666531,-0.147070,0.596186,0.667075,0.000000,0.000000,
133639410,-0.291580,17.642718,1,0.910400,-0.025269,0.022644,-0.412292,0.270000,0.420000,0.680000,0.534951,0.092267,0.645762,-0.225579,0.491589,0.645997,0.000000,0.000000,
133651617,0.357727,17.638075,1,0.910461,-0.025269,0.022644,-0.412170,0.150000,0.390000,0.700000,0.434586,0.163383,0.670103,0.118591,0.900851,0.669838,0.000000,0.000000,
133660190,-0.105850,17.633433,1,0.910522,-0.025269,0.022644,-0.412048,0.170000,0.370000,0.700000,0.432750,0.135280,0.670988,-0.003830,0.726038,0.670975,0.000000,0.000000,
133668999,0.171982,17.638075,1,0.910583,-0.025269,0.022644,-0.411926,0.110000,0.370000,0.700000,0.393142,0.180470,0.672213,0.104159,0.855865,0.672199,0.000000,0.000000,
133681542,0.450333,17.642718,1,0.910583,-0.025269,0.022644,-0.411926,0.190000,0.290000,0.700000,0.385987,0.067615,0.675753,0.315550,1.097617,0.675714,0.000000,0.000000,
133690420,-0.291580,17.642718,1,0.910522,-0.025269,0.022644,-0.411987,0.210000,0.370000,0.680000,0.457863,0.104735,0.650218,-0.027097,0.607850,0.650499,0.000000,0.000000,
133699248,0.171982,17.638075,1,0.910522,-0.025269,0.022644,-0.412109,0.270000,0.350000,0.680000,0.482479,0.046332,0.650286,0.093393,0.757852,0.650289,0.000000,0.000000,
133711706,0.171982,17.638075,1,0.910461,-0.025269,0.022644,-0.412231,0.250000,0.370000,0.750000,0.488640,0.076336,0.719241,0.148448,0.820661,0.718481,0.000000,0.000000,
133720311,-0.105850,17.642718,1,0.910400,-0.025269,0.022644,-0.412292,0.210000,0.410000,0.710000,0.489777,0.131610,0.677563,0.007963,0.617874,0.678014,0.000000,0.000000,
133729232,0.171982,17.638075,1,0.910400,-0.025269,0.022644,-0.412292,0.210000,0.390000,0.700000,0.474165,0.118162,0.668880,0.108307,0.741462,0.668981,0.000000,0.000000,
133741857,0.264587,17.642718,1,0.910461,-0.025269,0.022644,-0.412170,0.210000,0.410000,0.710000,0.489746,0.131735,0.677562,0.208344,0.857552,0.677468,0.000000,0.000000,
133750737,-0.013245,17.638075,1,0.910522,-0.025269,0.022644,-0.412048,0.190000,0.370000,0.680000,0.444697,0.119703,0.650626,0.087290,0.679108,0.650922,0.000000,0.000000,
133759480,-0.477310,17.642718,1,0.910583,-0.025269,0.022644,-0.411987,0.130000,0.330000,0.700000,0.376398,0.139019,0.674391,-0.233246,0.269990,0.674132,0.000000,0.000000,
133771936,0.078857,17.652004,1,0.910583,-0.025269,0.022644,-0.411987,0.170000,0.330000,0.730000,0.404640,0.109782,0.703505,-0.048879,0.494065,0.703181,0.000000,0.000000,
133780512,-0.013245,17.638075,1,0.910583,-0.025269,0.022644,-0.411987,0.200000,0.350000,0.700000,0.437547,0.099603,0.671668,-0.023935,0.529310,0.672015,0.000000,0.000000,
133789467,-0.477310,17.642718,1,0.910522,-0.025269,0.022644,-0.412048,0.230000,0.370000,0.680000,0.471073,0.089643,0.649809,-0.281271,0.207578,0.650054,0.000000,0.000000,
133802131,-0.477310,17.652004,1,0.910461,-0.025269,0.022644,-0.412170,0.270000,0.370000,0.700000,0.498702,0.060003,0.668948,-0.392300,0.079720,0.668740,0.000000,0.000000,
133810983,-0.013245,17.647361,1,0.910400,-0.025269,0.022644,-0.412292,0.270000,0.390000,0.680000,0.512464,0.072504,0.647702,-0.171359,0.404235,0.647934,0.000000,0.000000,
133819805,-0.198975,17.647361,1,0.910400,-0.025269,0.022644,-0.412292,0.230000,0.440000,0.710000,0.525444,0.136336,0.675215,-0.183741,0.389720,0.674914,0.000000,0.000000,
133832382,-0.477310,17.652004,1,0.910461,-0.025269,0.022644,-0.412170,0.200000,0.420000,0.680000,0.488786,0.145021,0.647189,-0.349077,0.192627,0.647494,0.000000,0.000000,
133841082,-0.477310,17.642718,1,0.910522,-0.025269,0.022644,-0.411987,0.170000,0.330000,0.710000,0.403380,0.109241,0.683552,-0.421851,0.090759,0.683155,0.000000,0.000000,
133849967,-0.569916,17.647361,1,0.910645,-0.025269,0.022644,-0.411865,0.130000,0.370000,0.680000,0.405083,0.164945,0.651849,-0.506652,-0.012449,0.652194,0.000000,0.000000,
133862592,0.171982,17.638075,1,0.910645,-0.025269,0.022644,-0.411804,0.110000,0.350000,0.680000,0.376879,0.166830,0.653552,-0.113061,0.471545,0.653537,0.000000,0.000000,
133871459,-0.384186,17.647361,1,0.910645,-0.025269,0.022644,-0.411804,0.170000,0.350000,0.700000,0.417709,0.122308,0.672280,-0.266383,0.248256,0.672074,0.000000,0.000000,
133880130,-0.106369,17.652004,1,0.910583,-0.025269,0.022644,-0.411926,0.200000,0.330000,0.710000,0.423165,0.086749,0.682939,-0.171650,0.373630,0.682819,0.000000,0.000000,
133892593,-0.198975,17.647361,1,0.910522,-0.025269,0.022644,-0.412048,0.270000,0.350000,0.710000,0.484327,0.047220,0.680217,-0.182786,0.363050,0.680246,0.000000,0.000000,
133901244,0.078857,17.642718,1,0.910461,-0.025269,0.022644,-0.412170,0.230000,0.370000,0.750000,0.475437,0.091437,0.719649,-0.027696,0.588800,0.719215,0.000000,0.000000,
133910294,-0.105850,17.642718,1,0.910461,-0.025269,0.022644,-0.412170,0.200000,0.410000,0.660000,0.480051,0.137884,0.627882,-0.067548,0.536965,0.628888,0.000000,0.000000,
133922873,-0.198456,17.638075,1,0.910522,-0.025269,0.022644,-0.412109,0.210000,0.420000,0.700000,0.496615,0.138110,0.666937,-0.136709,0.452323,0.666518,0.000000,0.000000,
133931733,-0.477310,17.652004,1,0.910583,-0.025269,0.022644,-0.411987,0.200000,0.370000,0.700000,0.452530,0.112788,0.670374,-0.330604,0.168355,0.670332,0.000000,0.000000,
133940456,-0.105850,17.642718,1,0.910645,-0.025269,0.022644,-0.411865,0.150000,0.370000,0.700000,0.419518,0.150467,0.671395,-0.199084,0.343003,0.671383,0.000000,0.000000,
133952908,-0.106369,17.652004,1,0.910645,-0.025269,0.022644,-0.411743,0.150000,0.330000,0.700000,0.389512,0.124192,0.673983,-0.140982,0.416659,0.673954,0.000000,0.000000,
133961616,-0.106369,17.652004,1,0.910645,-0.025269,0.022644,-0.411743,0.170000,0.350000,0.700000,0.417685,0.122364,0.672281,-0.117225,0.451741,0.672299,0.000000,0.000000,
133970615,0.171982,17.647361,1,0.910645,-0.025269,0.022644,-0.411865,0.210000,0.350000,0.730000,0.445983,0.093022,0.701394,0.054180,0.672884,0.701073,0.000000,0.000000,
133983303,-0.106369,17.652004,1,0.910583,-0.025269,0.022644,-0.411987,0.270000,0.350000,0.680000,0.482471,0.046455,0.650285,-0.030420,0.566580,0.650844,0.000000,0.000000,
133991986,-0.291580,17.642718,1,0.910522,-0.025269,0.022644,-0.412109,0.250000,0.390000,0.680000,0.499266,0.087727,0.648107,-0.177250,0.347631,0.648137,0.000000,0.000000,
134000762,0.078857,17.652004,1,0.910522,-0.025269,0.022644,-0.412109,0.250000,0.390000,0.700000,0.500507,0.088274,0.668061,-0.026018,0.545334,0.667842,0.000000,0.000000,
134013207,0.171982,17.647361,1,0.910522,-0.025269,0.022644,-0.412048,0.250000,0.420000,0.680000,0.521722,0.107570,0.646167,0.095678,0.693429,0.646406,0.000000,0.000000,
134021983,-0.198975,17.647361,1,0.910583,-0.025269,0.022644,-0.411865,0.170000,0.440000,0.710000,0.485738,0.181883,0.676438,-0.069378,0.449423,0.676107,0.000000,0.000000,
134030938,-0.384186,17.647361,1,0.910706,-0.025269,0.022644,-0.411682,0.130000,0.370000,0.710000,0.406875,0.165922,0.681781,-0.247477,0.219673,0.681718,0.000000,0.000000,
134043545,-0.477310,17.642718,1,0.910767,-0.025208,0.022705,-0.411560,0.170000,0.310000,0.680000,0.386511,0.095465,0.654903,-0.378059,0.063338,0.655199,0.000000,0.000000,
134052249,-0.013245,17.647361,1,0.910767,-0.025208,0.022705,-0.411560,0.170000,0.370000,0.700000,0.432664,0.135608,0.670981,-0.165474,0.382944,0.670807,0.000000,0.000000,
134061010,-0.198456,17.638075,1,0.910767,-0.025208,0.022705,-0.411560,0.210000,0.350000,0.700000,0.444102,0.092376,0.671449,-0.181174,0.364033,0.671442,0.000000,0.000000,
134073564,-0.477310,17.642718,1,0.910706,-0.025269,0.022644,-0.411682,0.250000,0.350000,0.700000,0.470481,0.062335,0.670644,-0.348373,0.162329,0.670653,0.000000,0.000000,
134082418,0.357208,17.647361,1,0.910645,-0.025269,0.022644,-0.411804,0.290000,0.370000,0.710000,0.512484,0.045634,0.678512,0.063142,0.772458,0.678426,0.000000,0.000000,
134091264,-0.198975,17.647361,1,0.910583,-0.025269,0.022644,-0.411865,0.250000,0.390000,0.700000,0.500447,0.088539,0.668061,-0.081687,0.579830,0.668175,0.000000,0.000000,
134103885,0.171982,17.647361,1,0.910583,-0.025269,0.022644,-0.411865,0.250000,0.410000,0.700000,0.515426,0.101728,0.666767,0.072922,0.769965,0.666783,0.000000,0.000000,
134112452,-0.013245,17.647361,1,0.910583,-0.025269,0.022644,-0.411865,0.230000,0.440000,0.680000,0.523459,0.135989,0.645282,0.029473,0.701144,0.645519,0.000000,0.000000,
134121410,-0.755630,17.647361,1,0.910645,-0.025269,0.022644,-0.411804,0.190000,0.370000,0.700000,0.445883,0.120476,0.670578,-0.418452,0.119563,0.670302,0.000000,0.000000,
134134009,-0.106369,17.661289,1,0.910706,-0.025269,0.022644,-0.411682,0.170000,0.350000,0.700000,0.417681,0.122414,0.672280,-0.235742,0.352155,0.672258,0.000000,0.000000,
134142867,0.171982,17.647361,1,0.910706,-0.025208,0.022705,-0.411621,0.170000,0.350000,0.710000,0.418319,0.122631,0.682251,0.004424,0.710304,0.682141,0.000000,0.000000,
134151736,0.171982,17.647361,1,0.910706,-0.025208,0.022705,-0.411621,0.230000,0.330000,0.680000,0.441091,0.063565,0.652376,0.107733,0.843761,0.652704,0.000000,0.000000,
134164170,-0.384186,17.647361,1,0.910706,-0.025269,0.022644,-0.411682,0.210000,0.330000,0.700000,0.429107,0.079179,0.672755,-0.167229,0.497727,0.672534,0.000000,0.000000,
134172767,-0.663040,17.652004,1,0.910645,-0.025269,0.022644,-0.411804,0.250000,0.370000,0.710000,0.486092,0.075680,0.679329,-0.450966,0.078106,0.679255,0.000000,0.000000,
134181731,0.171982,17.647361,1,0.910583,-0.025269,0.022644,-0.411865,0.230000,0.410000,0.730000,0.504093,0.117574,0.697107,-0.089823,0.550894,0.696910,0.000000,0.000000,
134194367,-0.106369,17.652004,1,0.910583,-0.025269,0.022644,-0.411865,0.210000,0.390000,0.700000,0.474059,0.118588,0.668878,-0.092414,0.547436,0.669186,0.000000,0.000000,
134203231,-0.384705,17.656646,1,0.910645,-0.025269,0.022644,-0.411804,0.210000,0.410000,0.700000,0.489034,0.131835,0.667583,-0.257476,0.299780,0.667600,0.000000,0.000000,
134212119,0.078857,17.642718,1,0.910706,-0.025269,0.022644,-0.411682,0.210000,0.390000,0.700000,0.474029,0.118765,0.668875,-0.060088,0.563011,0.668861,0.000000,0.000000,
134224508,-0.663040,17.652004,1,0.910767,-0.025208,0.022705,-0.411560,0.110000,0.350000,0.710000,0.378702,0.167730,0.683487,-0.403032,0.135171,0.683326,0.000000,0.000000,
134233083,-0.013245,17.638075,1,0.910767,-0.025208,0.022705,-0.411499,0.150000,0.330000,0.660000,0.387011,0.123188,0.634070,-0.175410,0.475409,0.634613,0.000000,0.000000,
134241960,-0.013245,17.647361,1,0.910767,-0.025208,0.022705,-0.411499,0.170000,0.370000,0.730000,0.434501,0.136483,0.700913,-0.077351,0.603143,0.700182,0.000000,0.000000,
134254565,-0.384705,17.656646,1,0.910767,-0.025208,0.022705,-0.411499,0.250000,0.310000,0.700000,0.440558,0.036006,0.673209,-0.248085,0.391181,0.673506,0.000000,0.000000,
134263405,-0.291580,17.652004,1,0.910767,-0.025208,0.022705,-0.411560,0.250000,0.350000,0.660000,0.468026,0.061254,0.630717,-0.269888,0.359061,0.631188,0.000000,0.000000,
134272279,-0.291580,17.652004,1,0.910706,-0.025269,0.022705,-0.411682,0.250000,0.390000,0.710000,0.501126,0.088963,0.677983,-0.279231,0.348491,0.677468,0.000000,0.000000,
134284717,-0.106369,17.652004,1,0.910645,-0.025269,0.022644,-0.411743,0.250000,0.410000,0.680000,0.514162,0.101312,0.646812,-0.174507,0.481679,0.647150,0.000000,0.000000,
134293310,0.171982,17.647361,1,0.910645,-0.025269,0.022644,-0.411743,0.200000,0.390000,0.640000,0.463710,0.124577,0.609219,0.030972,0.785817,0.609637,0.000000,0.000000,
134302238,-0.291580,17.652004,1,0.910706,-0.025269,0.022644,-0.411682,0.270000,0.390000,0.700000,0.513630,0.073706,0.667649,-0.148613,0.549014,0.667010,0.000000,0.000000,
134314875,0.357208,17.647361,1,0.910767,-0.025208,0.022705,-0.411560,0.210000,0.390000,0.710000,0.474664,0.119047,0.678842,0.152029,0.922713,0.678711,0.000000,0.000000,
134323720,-0.105850,17.642718,1,0.910767,-0.025208,0.022705,-0.411499,0.170000,0.350000,0.710000,0.418291,0.122737,0.682251,0.010273,0.704087,0.682212,0.000000,0.000000,
134332609,-0.013245,17.656646,1,0.910828,-0.025208,0.022705,-0.411438,0.150000,0.350000,0.700000,0.404457,0.137527,0.672685,0.002943,0.692015,0.672790,0.000000,0.000000,
134345083,0.171982,17.647361,1,0.910828,-0.025208,0.022705,-0.411438,0.200000,0.370000,0.700000,0.452445,0.113198,0.670362,0.109763,0.823207,0.670389,0.000000,0.000000,
134353882,-0.291580,17.652004,1,0.910828,-0.025208,0.022705,-0.411438,0.170000,0.330000,0.710000,0.403319,0.109583,0.683542,-0.116261,0.481502,0.683397,0.000000,0.000000,
134362705,-0.198975,17.647361,1,0.910767,-0.025208,0.022705,-0.411499,0.250000,0.370000,0.680000,0.484220,0.075065,0.649379,-0.159860,0.424051,0.649754,0.000000,0.000000,
134375320,0.264587,17.642718,1,0.910767,-0.025208,0.022705,-0.411560,0.210000,0.420000,0.700000,0.496499,0.138574,0.666927,0.091949,0.739125,0.666737,0.000000,0.000000,
134384198,-0.106369,17.652004,1,0.910767,-0.025208,0.022705,-0.411560,0.230000,0.390000,0.680000,0.486005,0.103214,0.648499,-0.016780,0.572091,0.648700,0.000000,0.000000,
134393021,0.078857,17.642718,1,0.910767,-0.025208,0.022705,-0.411560,0.270000,0.390000,0.680000,0.512413,0.073181,0.647674,0.043658,0.651408,0.647685,0.000000,0.000000,
134405374,-0.384705,17.656646,1,0.910767,-0.025208,0.022705,-0.411499,0.230000,0.370000,0.710000,0.472877,0.090896,0.679722,-0.196870,0.349193,0.679369,0.000000,0.000000,
134414003,0.264587,17.652004,1,0.910767,-0.025208,0.022705,-0.411499,0.170000,0.350000,0.700000,0.417670,0.122465,0.672274,0.074272,0.752441,0.672352,0.000000,0.000000,
134422820,-0.106369,17.652004,1,0.910767,-0.025208,0.022705,-0.411499,0.150000,0.310000,0.700000,0.374527,0.111076,0.675270,-0.023577,0.622026,0.675238,0.000000,0.000000,
134435555,-0.291580,17.652004,1,0.910767,-0.025208,0.022705,-0.411560,0.170000,0.330000,0.700000,0.402723,0.109209,0.673565,-0.171183,0.437847,0.673584,0.000000,0.000000,
134444414,-0.384705,17.656646,1,0.910706,-0.025208,0.022705,-0.411621,0.200000,0.370000,0.700000,0.452473,0.113030,0.670364,-0.291455,0.256695,0.670400,0.000000,0.000000,
134453194,-0.291580,17.652004,1,0.910706,-0.025269,0.022705,-0.411621,0.210000,0.410000,0.660000,0.486565,0.130897,0.627627,-0.289250,0.262109,0.628098,0.000000,0.000000,
134465692,-0.106369,17.652004,1,0.910706,-0.025269,0.022705,-0.411621,0.230000,0.420000,0.700000,0.509740,0.123572,0.666476,-0.179760,0.402972,0.666053,0.000000,0.000000,
134474263,0.728699,17.647361,1,0.910706,-0.025269,0.022705,-0.411621,0.200000,0.410000,0.710000,0.483072,0.139773,0.677717,0.351635,1.197628,0.677588,0.000000,0.000000,
134483268,-0.755630,17.656646,1,0.910767,-0.025208,0.022705,-0.411560,0.200000,0.390000,0.710000,0.468062,0.126555,0.679048,-0.278332,0.366784,0.679032,0.000000,0.000000,
134495876,-0.198975,17.656646,1,0.910767,-0.025208,0.022705,-0.411499,0.170000,0.370000,0.680000,0.431396,0.135121,0.651028,-0.227575,0.432801,0.651336,0.000000,0.000000,
134504755,0.078857,17.652004,1,0.910767,-0.025208,0.022705,-0.411438,0.170000,0.350000,0.680000,0.416404,0.121976,0.652320,-0.045501,0.706765,0.652309,0.000000,0.000000,
134513517,-0.569916,17.656646,1,0.910767,-0.025208,0.022705,-0.411438,0.200000,0.370000,0.700000,0.452424,0.113206,0.670364,-0.342871,0.307573,0.670165,0.000000,0.000000,
134526116,-0.013245,17.647361,1,0.910767,-0.025208,0.022705,-0.411438,0.190000,0.310000,0.680000,0.399680,0.080557,0.654492,-0.147574,0.554710,0.654665,0.000000,0.000000,
134534585,0.078857,17.652004,1,0.910767,-0.025208,0.022705,-0.411499,0.200000,0.370000,0.700000,0.452447,0.113145,0.670363,-0.011263,0.758139,0.670190,0.000000,0.000000,
134543678,-0.198975,17.656646,1,0.910706,-0.025208,0.022705,-0.411621,0.210000,0.390000,0.680000,0.472804,0.118174,0.648912,-0.112974,0.622531,0.649147,0.000000,0.000000,
134564283,-0.384705,17.656646,1,0.910706,-0.025269,0.022705,-0.411682,0.210000,0.410000,0.680000,0.487835,0.131377,0.647580,-0.259410,0.437007,0.647597,0.000000,0.000000,
134573555,-0.198456,17.638075,1,0.910706,-0.025269,0.022705,-0.411682,0.250000,0.440000,0.710000,0.538561,0.121951,0.674747,-0.219235,0.517323,0.674448,0.000000,0.000000,
134583116,-0.105850,17.642718,1,0.910767,-0.025208,0.022705,-0.411560,0.200000,0.390000,0.700000,0.467441,0.126283,0.669071,-0.148082,0.628389,0.669130,0.000000,0.000000,
134596141,-0.384186,17.647361,1,0.910828,-0.025208,0.022705,-0.411438,0.150000,0.350000,0.710000,0.405078,0.137799,0.682662,-0.277609,0.445280,0.682513,0.000000,0.000000,
134604981,-0.477310,17.652004,1,0.910828,-0.025208,0.022705,-0.411377,0.150000,0.350000,0.700000,0.404431,0.137581,0.672685,-0.390023,0.268721,0.672794,0.000000,0.000000,
134613955,-0.569916,17.656646,1,0.910828,-0.025208,0.022705,-0.411377,0.200000,0.350000,0.680000,0.436214,0.099510,0.651700,-0.491804,0.134868,0.651933,0.000000,0.000000,
134626461,-0.291061,17.633433,1,0.910828,-0.025208,0.022705,-0.411377,0.200000,0.350000,0.660000,0.434972,0.098965,0.631746,-0.373506,0.288368,0.631969,0.000000,0.000000,
134635259,-0.198975,17.647361,1,0.910767,-0.025208,0.022705,-0.411499,0.250000,0.390000,0.700000,0.500431,0.088811,0.668041,-0.269514,0.443488,0.667643,0.000000,0.000000,
134644193,-0.105850,17.642718,1,0.910767,-0.025208,0.022705,-0.411560,0.310000,0.410000,0.680000,0.553792,0.056348,0.645558,-0.170819,0.572108,0.645801,0.000000,0.000000,
134656832,0.450333,17.642718,1,0.910706,-0.025269,0.022705,-0.411621,0.230000,0.410000,0.730000,0.504118,0.117793,0.697054,0.196995,1.024062,0.696489,0.000000,0.000000,
134665654,-0.105850,17.633433,1,0.910706,-0.025269,0.022705,-0.411621,0.270000,0.420000,0.680000,0.534901,0.092990,0.645700,0.030039,0.770222,0.646260,0.000000,0.000000,
134674346,-0.013245,17.647361,1,0.910767,-0.025208,0.022705,-0.411560,0.200000,0.440000,0.700000,0.504867,0.159281,0.665840,0.011718,0.743406,0.665625,0.000000,0.000000,
134686804,0.078857,17.642718,1,0.910828,-0.025208,0.022705,-0.411438,0.200000,0.370000,0.680000,0.451202,0.112654,0.650408,0.059974,0.798837,0.650576,0.000000,0.000000,
134695579,-0.105850,17.642718,1,0.910828,-0.025208,0.022705,-0.411316,0.190000,0.330000,0.700000,0.415867,0.094410,0.673153,-0.029316,0.664286,0.672904,0.000000,0.000000,
134704501,-0.198975,17.647361,1,0.910889,-0.025208,0.022705,-0.411255,0.150000,0.350000,0.700000,0.404399,0.137683,0.672685,-0.121522,0.543364,0.672687,0.000000,0.000000,
134717051,-0.477310,17.652004,1,0.910889,-0.025208,0.022705,-0.411255,0.190000,0.310000,0.730000,0.402767,0.082067,0.704375,-0.321124,0.298266,0.704025,0.000000,0.000000,
134725759,-0.013245,17.647361,1,0.910828,-0.025208,0.022705,-0.411377,0.190000,0.350000,0.700000,0.430851,0.107560,0.671861,-0.139609,0.567647,0.672215,0.000000,0.000000,
134734568,-0.106369,17.652004,1,0.910767,-0.025208,0.022705,-0.411499,0.210000,0.330000,0.680000,0.427872,0.078691,0.652787,-0.115354,0.598320,0.653001,0.000000,0.000000,
134747079,-0.569916,17.656646,1,0.910767,-0.025208,0.022705,-0.411560,0.250000,0.390000,0.680000,0.499209,0.088197,0.648086,-0.371559,0.283511,0.648140,0.000000,0.000000,
134755946,-0.013245,17.647361,1,0.910767,-0.025208,0.022705,-0.411560,0.250000,0.420000,0.730000,0.524770,0.109358,0.696033,-0.160795,0.595734,0.695505,0.000000,0.000000,
134764808,0.449814,17.652004,1,0.910767,-0.025208,0.022705,-0.411499,0.210000,0.410000,0.710000,0.489608,0.132313,0.677550,0.197874,1.063819,0.677748,0.000000,0.000000,
134777430,-0.198975,17.656646,1,0.910828,-0.025208,0.022705,-0.411377,0.200000,0.390000,0.660000,0.464902,0.125375,0.629162,-0.018995,0.787462,0.629698,0.000000,0.000000,
134786035,-0.291580,17.652004,1,0.910889,-0.025208,0.022705,-0.411255,0.170000,0.330000,0.680000,0.401409,0.108922,0.653610,-0.170592,0.558021,0.653347,0.000000,0.000000,
134794856,-0.013245,17.656646,1,0.910950,-0.025208,0.022705,-0.411133,0.130000,0.330000,0.680000,0.374948,0.139030,0.654435,-0.074620,0.681726,0.654423,0.000000,0.000000,
134807325,0.171463,17.656646,1,0.910950,-0.025208,0.022705,-0.411133,0.170000,0.330000,0.710000,0.403247,0.109841,0.683541,0.076714,0.865528,0.683220,0.000000,0.000000,
134816189,0.357208,17.647361,1,0.910950,-0.025208,0.022705,-0.411133,0.190000,0.370000,0.710000,0.446381,0.121264,0.680544,0.247412,1.111435,0.680574,0.000000,0.000000,
134825115,-0.291580,17.642718,1,0.910889,-0.025208,0.022705,-0.411255,0.190000,0.330000,0.710000,0.416487,0.094732,0.683129,-0.054595,0.708694,0.683101,0.000000,0.000000,
134837725,0.449814,17.652004,1,0.910889,-0.025208,0.022705,-0.411316,0.230000,0.390000,0.710000,0.487821,0.104279,0.678427,0.247228,1.081104,0.678479,0.000000,0.000000,
134846318,-0.477310,17.652004,1,0.910889,-0.025208,0.022705,-0.411316,0.230000,0.390000,0.710000,0.487821,0.104279,0.678427,-0.164520,0.459613,0.678428,0.000000,0.000000,
134855273,-0.198975,17.656646,1,0.910889,-0.025208,0.022705,-0.411316,0.270000,0.410000,0.710000,0.529209,0.087467,0.676310,-0.180313,0.439770,0.676334,0.000000,0.000000,
134867850,0.078857,17.652004,1,0.910889,-0.025208,0.022705,-0.411194,0.210000,0.410000,0.680000,0.487657,0.131811,0.647618,-0.024286,0.634600,0.647934,0.000000,0.000000,
134876728,-0.106369,17.652004,1,0.910950,-0.025208,0.022705,-0.411133,0.190000,0.370000,0.700000,0.445760,0.120991,0.670567,-0.066345,0.569571,0.670318,0.000000,0.000000,
134885616,-0.198975,17.647361,1,0.911011,-0.025208,0.022705,-0.411011,0.150000,0.350000,0.700000,0.404334,0.137887,0.672684,-0.138031,0.474199,0.672658,0.000000,0.000000,
134897973,-0.106369,17.652004,1,0.911011,-0.025208,0.022705,-0.411011,0.170000,0.330000,0.700000,0.402601,0.109670,0.673563,-0.113743,0.505414,0.673553,0.000000,0.000000,
134906553,-0.106369,17.652004,1,0.910950,-0.025208,0.022705,-0.411072,0.150000,0.350000,0.700000,0.404340,0.137839,0.672685,-0.105098,0.517506,0.672695,0.000000,0.000000,
134915577,-0.384705,17.656646,1,0.910950,-0.025208,0.022705,-0.411133,0.190000,0.370000,0.710000,0.446381,0.121264,0.680544,-0.262177,0.314360,0.680458,0.000000,0.000000,
