Time (s),Altitude_AGL_m,Vertical_Velocity_ms,Vertical_Acceleration_ms2,Total_Velocity_ms,Mach_Number,Dynamic_Pressure_Pa,Deployment_Level,Predicted_Apogee_m,Filtered_Altitude_m,Filtered_Velocity_ms,Raw_Barometer_Altitude_m,Altitude_Error_m,Velocity_Error_ms,Motor_Burning,Control_Active,Target_Apogee_m,Apogee_Error_m
1.9000000000000001,116.01640413866716,65.10301045701424,-27.03050712318329,65.50448351127885,0.19330049202850888,2542.8671185713474,0.325,372.89308062258385,228.2714715043524,66.96645148538565,228.15452879383042,112.25506736568525,1.8634410283714118,False,True,228.6,144.29308062258386
1.92,117.31292677192044,64.55011133204931,-27.501755565508727,64.95054516755016,0.19166885707739348,2499.7271887706775,0.3449999999999998,371.48234046303196,229.49545079579195,66.06114751271144,229.24064925909943,112.19075981120268,1.5066469676589673,False,True,228.6,142.88234046303197
1.94,118.59844852728617,64.00305329670793,-27.20500241442598,64.40247797310369,0.19005447157515673,2457.4122880791288,0.3649999999999998,370.07160030348007,230.7194300872315,65.15584354003722,230.32676972436843,112.12645225672011,1.1498529069465189,False,True,228.6,141.47160030348007
1.96,119.87307864581857,63.45968101428175,-27.164083870891485,63.85811346632149,0.18845093790026538,2415.746446831763,0.37999999999999995,369.44994749623703,231.97200541970184,64.51242413698792,231.5993570830336,112.10433024299236,1.050075964976297,False,True,228.6,140.84994749623704
1.98,121.1368590785109,62.919338735847724,-26.87115644804787,63.31679200631466,0.18685631059651733,2374.6726450106707,0.39,369.6173820413029,233.25317679320298,64.13088930356355,233.05841133509492,112.12439377001942,1.2073161417483127,False,True,228.6,141.0173820413029
2.0,122.38989086965762,62.38479815161884,-26.58382268265271,62.78130282528239,0.18527882245004487,2334.3920827881398,0.4000000000000001,369.7848165863687,234.53434816670412,63.74935447013917,234.51746558715627,112.1444572970465,1.3645563185203287,False,True,228.6,141.18481658636873
2.02,123.63225302161482,61.85108526753163,-26.60207321704357,62.24664078602203,0.1837037037582752,2294.524223667456,0.42,368.1288184391138,235.68604244396687,62.78989040377135,235.43355578969798,112.06175624481659,0.9352227251653991,False,True,228.6,139.5288184391138
2.04,124.8639734409345,61.3219142179466,-26.315050475450136,61.716543706053706,0.18214198659719683,2255.3403999720344,0.43999999999999995,366.4728202918589,236.83773672122965,61.83042633740354,236.34964599223966,111.9790551925867,0.5058891318104695,False,True,228.6,137.87282029185891
2.06,126.08516380553942,60.797602905548914,-26.124930485473506,61.1913317824934,0.18059461741596472,2216.8548299235235,0.455,365.80254548970134,238.0285385471726,61.19473226238526,237.5550629584217,111.94857174036576,0.3944015687539174,False,True,228.6,137.20254548970135
2.08,127.29590962821572,60.27791244791955,-25.845029888352098,60.67076493802835,0.17906088907580298,2179.0407753483855,0.4650000000000001,366.11799403264126,239.25844792179572,60.882808178716516,239.04980668824405,111.97030588815379,0.600760035995757,False,True,228.6,137.51799403264127
2.1,128.49631726047704,59.763765591810184,-25.570547115101522,60.15577221159996,0.17754354495015245,2141.9554388123793,0.47500000000000014,366.4334425755812,240.48835729641885,60.57088409504778,240.54455041806642,111.99204003594181,0.8071185032375965,False,True,228.6,137.8334425755812
2.12,129.68647772276995,59.25275476297351,-25.438480905598237,59.64393070371033,0.17603543547732217,2105.4171867339523,0.4950000000000002,365.3323705755926,241.61527869369945,59.81165119631977,241.46466212398332,111.93641873557608,0.555119898233875,False,True,228.6,136.73237057559263
2.14,130.86646324678026,58.74669370677429,-25.16809521765521,59.13706629862943,0.17454195083449056,2069.5477776031453,0.5150000000000003,364.231298575604,242.74220009098005,59.052418297591764,242.38477382990018,111.88079743521035,0.30312129323015347,False,True,228.6,135.631298575604
2.16,132.03637671011984,58.245263315250114,-24.979015605883692,58.63485811908323,0.17306214533999573,2034.3156371192197,0.5300000000000002,364.1317778698816,243.91177424923748,58.61997548939198,243.58740911349662,111.88036619079335,0.37211130385578806,False,True,228.6,135.5317778698816
2.18,133.19630361372253,57.74832507969188,-24.715689033747815,58.13716708681612,0.1715956097963516,1999.702563459819,0.5400000000000001,365.03380845842537,245.12400116847175,58.514322771720416,245.07256797477257,111.93512500232507,0.7620899301107645,False,True,228.6,136.43380845842537
2.2,134.34634427384924,57.25660149768311,-24.457517257267664,57.64472085538893,0.17014449324844244,1965.7498789035915,0.5500000000000002,365.93583904696914,246.33622808770602,58.40867005404885,246.55772683604852,111.98988381385678,1.152068556365741,False,True,228.6,137.33583904696914
2.22,135.48656681677028,56.765963309952134,-24.431283604654055,57.1533627083296,0.16869652784334568,1932.1670287061188,0.5700000000000003,365.45648242854037,247.457232112383,57.86364447175752,247.4365234397499,111.97798170722372,1.0941608212906697,False,True,228.6,136.85648242854037
2.24,136.6170170398127,56.27991650674929,-24.174345270073275,56.666622482562644,0.1672621332948862,1899.1884900643531,0.5900000000000004,364.9771258101116,248.57823613705997,57.318618889466194,248.31532004345124,111.96607960059066,1.0362530862155988,False,True,228.6,136.3771258101116
2.2600000000000002,137.73779023873863,55.79732498099028,-24.106528744143752,56.1833566179405,0.16583793538405991,1866.7299885962075,0.6050000000000003,365.6573766254186,249.75355271101114,57.150016416461945,249.53610224584042,112.02055843931085,1.3503409509692563,False,True,228.6,137.05737662541858
2.2800000000000002,138.84893239170236,55.31773258376153,-23.85353720439186,55.703106116316214,0.1644225802631942,1834.7550636759684,0.6150000000000002,367.49723487446136,250.98318183423652,57.35783705274476,251.09887004691745,112.14141822338425,2.0364244155516262,False,True,228.6,138.89723487446136
2.3000000000000003,139.95053295000423,54.84314980889358,-23.605566178144784,55.22789557841934,0.16302204519049113,1803.3905377668605,0.6250000000000002,369.3370931235041,252.2128109574619,57.565657689027574,252.66163784799448,112.26227800745767,2.722507880133996,False,True,228.6,140.73709312350408
2.32,141.04260232694492,54.363392863163895,-23.926542219868903,54.74747057698491,0.1616060617828315,1771.9637788793,0.6449999999999999,368.4758912500927,253.2893752191188,56.90564028948125,253.27225497927773,112.25393751306635,2.5392219115429375,False,True,228.6,139.87589125009268
2.34,142.1251022121644,53.88741323737546,-23.67198394546438,54.2708449452155,0.1602012376330237,1741.0619112411596,0.665,367.61468937668127,254.36593948077575,56.24562288993491,253.882872110561,112.24559701867504,2.3559359429518745,False,True,228.6,139.01468937668128
2.36,143.19811589285393,53.412791066737924,-23.813795588604144,53.795581920920746,0.15880038069621136,1710.523284297893,0.6800000000000002,367.5213874501484,255.47063415663595,55.83754464576641,254.91761508746478,112.27725582130802,2.4224093972459086,False,True,228.6,138.9213874501484
2.38,144.26162601755766,52.9390703288342,-23.559141608451032,53.32122239763264,0.15740213631292294,1680.3164732761188,0.6900000000000003,368.19598547049407,256.60345924669946,55.68140555697576,256.3764839099891,112.34891392096529,2.738642274425051,False,True,228.6,139.59598547049407
2.4,145.31571231614038,52.470391316580915,-23.30960078590128,52.85193632320828,0.15601881489593195,1650.7002276868334,0.7000000000000003,368.87058349083975,257.73628433676294,55.52526646818511,257.8353527325134,112.42057202062256,3.054875151604193,False,True,228.6,140.27058349083975
2.42,146.36033096427025,51.99068819482258,-23.941472274006088,52.371542247612844,0.15460264919459846,1620.664211868326,0.7200000000000002,367.7271524202293,258.7514689569054,54.78904489026762,258.5824376339534,112.39830680695063,2.7954803432260276,False,True,228.6,139.1271524202293
2.44,147.39537394515605,51.514481123164444,-23.680125564223783,51.894664826020716,0.15319681129064222,1591.1240829837707,0.7400000000000001,366.5837213496189,259.76665357704786,54.05282331235012,259.3295225353934,112.3760415932787,2.536085534847862,False,True,228.6,137.9837213496189
2.46,148.420928340358,51.03974180257256,-23.839920316997727,51.41926108777826,0.15179527114973715,1561.9495337302292,0.7550000000000002,365.8611369874525,260.79118774380333,53.45652946737529,260.3036676947774,112.37500114387183,2.4145580517951526,False,True,228.6,137.2611369874525
2.48,149.43697269214874,50.56556471042804,-23.578679387477617,50.94441902568486,0.15039533699843552,1533.0830055104918,0.7650000000000003,365.55939933373025,261.8250714571718,53.00016335534312,261.5048731121054,112.39518545873,2.4308978940679067,False,True,228.6,136.95939933373026
2.5,150.44358539695213,50.09655950697029,-23.32270867710237,50.474782504266614,0.14901071905244978,1504.8002541338315,0.7750000000000004,365.257661680008,262.8589551705403,52.54379724331095,262.70607852943334,112.41536977358817,2.4472377363406608,False,True,228.6,136.65766168000803
2.52,151.44076465495158,49.6212477296973,-23.68605177305428,49.998787554276326,0.14760727899513917,1476.409348279341,0.7950000000000003,363.785653943859,263.7986967545586,51.71725104729241,263.51988462220453,112.36502453767234,2.092691562526352,False,True,228.6,135.18565394385902
2.54,152.4284699497258,49.15015486388775,-23.42413136130381,49.527038382615544,0.1462163228500593,1448.541199243953,0.8150000000000002,362.31364620770995,264.7384383385768,50.89070485127387,264.3336907149757,112.31467930175651,1.7381453887120433,False,True,228.6,133.71364620770996
2.56,153.40679887598702,48.68263124697481,-23.36315893157671,49.05888073446521,0.14483592016740654,1421.1505663187731,0.8300000000000003,361.46340224833534,265.69982053134817,50.269035237428746,265.3082966383911,112.29766846029307,1.5841183374427839,False,True,228.6,132.86340224833535
2.58,154.37579605873816,48.21794352419073,-23.10616389340142,48.593576036960435,0.14346389136553248,1394.1888970050218,0.8400000000000004,361.23492206573513,266.6828433328725,49.85224220575706,266.44370239245075,112.313992013282,1.6306104087185829,False,True,228.6,132.63492206573514
2.6,155.33555056812594,47.75834669409098,-22.854375391427105,48.13339694017133,0.14210694703138313,1367.78044272936,0.8500000000000004,361.0064418831349,267.6658661343969,49.43544917408536,267.57910814651035,112.33031556627094,1.6771024799943817,False,True,228.6,132.40644188313493
2.62,156.28612657444336,47.29975134927353,-22.82027237224629,47.67422274650742,0.14075292234818917,1341.6846709250106,0.8700000000000003,359.54912692973096,268.5517830179687,48.625305989183765,268.3129213634597,112.27249027960247,1.3220061766102194,False,True,228.6,130.94912692973097
2.64,157.2275741796068,46.845837164628605,-22.571994817434284,47.21976207725371,0.1394127673764154,1316.1065110354225,0.8900000000000002,358.09181197632694,269.43769990154055,47.81516280428217,269.04673458040907,112.21466499293398,0.9669098732260568,False,True,228.6,129.49181197632694
2.66,158.15999059891237,46.396348902199634,-22.379650169769246,46.769758178203176,0.13808572514223322,1291.0239816985677,0.9050000000000004,357.2345744275908,270.34363641165305,47.20434681219525,269.9571324752457,112.18809787930826,0.8056166696000514,False,True,228.6,128.63457442759082
2.68,159.08345756390236,45.95116469688848,-22.139603421966026,46.32408872982269,0.13677143551398713,1266.4230839726224,0.9150000000000005,356.9774142835225,271.2695925483062,46.79285801292302,271.0441150479697,112.1927889387253,0.8381265657322117,False,True,228.6,128.37741428352248
2.7,159.99806868681702,45.51073275178642,-21.904387357738802,45.883206031051856,0.13547123492422591,1242.3212671159367,0.9250000000000005,356.7202541394542,272.19554868495936,46.38136921365079,272.13109762069365,112.19747999814234,0.8706364618643718,False,True,228.6,128.1202541394542
2.72,160.90391399327194,45.0744097445826,-21.715724765681113,45.44646210977584,0.13418321123261542,1218.6761032318643,0.9450000000000006,356.10067908240626,273.07537217599315,45.85702868485689,272.96662640711,112.17796076705935,0.7793671155225024,False,True,228.6,127.50067908240626
