,,,,,,,,,,,,
time stamp,raw pressure,raw temperature,raw ax,raw ay,raw aZ,calcualted alt,y estimate,v estimate,a estimate,apogee estimate,servo deployment,flight mode
107411,98.58,27.20,0.01,0.03,1.00,0.37,0.37,0.31,0.05,apogee estimate,0.00,0
107499,98.58,27.20,0.01,0.03,1.00,0.39,0.41,0.37,0.06,apogee estimate,0.00,0
107589,98.58,27.20,0.01,0.03,1.00,-0.17,0.03,-0.83,-0.17,apogee estimate,0.00,0
107677,98.58,27.20,0.02,0.03,1.00,0.08,-0.01,-0.74,-0.15,apogee estimate,0.00,0
107767,98.58,27.20,0.01,0.03,1.00,0.24,0.10,-0.24,-0.05,apogee estimate,0.00,0
107855,98.58,27.20,0.01,0.02,1.00,0.60,0.44,0.82,0.15,apogee estimate,0.00,0
107945,98.58,27.21,0.01,0.02,1.00,0.30,0.42,0.56,0.10,apogee estimate,0.00,0
108102,98.58,27.20,0.01,0.02,1.00,0.50,0.58,0.76,0.13,apogee estimate,0.00,0
108191,98.58,27.20,0.02,0.03,1.00,0.22,0.34,-0.04,-0.03,apogee estimate,0.00,0
108280,98.58,27.21,0.02,0.03,1.00,0.15,0.20,-0.41,-0.10,apogee estimate,0.00,0
108370,98.58,27.21,0.02,0.03,1.00,0.45,0.34,0.07,-0.00,apogee estimate,0.00,0
108459,98.58,27.21,0.01,0.02,1.00,0.61,0.54,0.63,0.11,apogee estimate,0.00,0
108549,98.58,27.21,0.02,0.03,1.00,0.24,0.39,0.03,-0.01,apogee estimate,0.00,0
108652,98.58,27.21,0.02,0.03,1.00,0.19,0.24,-0.40,-0.09,apogee estimate,0.00,0
108743,98.58,27.21,0.01,0.03,1.00,0.47,0.38,0.10,0.01,apogee estimate,0.00,0
108832,98.58,27.21,0.01,0.02,1.00,-0.04,0.08,-0.77,-0.16,apogee estimate,0.00,0
108923,98.58,27.21,0.02,0.03,1.00,0.47,0.29,0.02,-0.01,apogee estimate,0.00,0
109011,98.58,27.22,0.01,0.02,1.00,0.34,0.33,0.12,0.01,apogee estimate,0.00,0
109101,98.58,27.21,0.02,0.03,1.00,-0.14,0.01,-0.85,-0.17,apogee estimate,0.00,0
109189,98.58,27.22,0.01,0.03,1.00,-0.09,-0.14,-1.08,-0.21,apogee estimate,0.00,0
109294,98.58,27.22,0.01,0.03,1.00,0.00,-0.15,-0.81,-0.15,apogee estimate,0.00,0
109384,98.58,27.22,0.01,0.03,1.00,0.36,0.16,0.29,0.05,apogee estimate,0.00,0
109473,98.58,27.22,0.01,0.03,1.00,0.38,0.34,0.74,0.13,apogee estimate,0.00,0
109562,98.58,27.22,0.02,0.03,1.00,0.42,0.46,0.90,0.16,apogee estimate,0.00,0
109651,98.58,27.22,0.01,0.03,1.00,0.09,0.28,0.14,0.02,apogee estimate,0.00,0
109740,98.58,27.22,0.01,0.03,1.00,0.34,0.33,0.27,0.04,apogee estimate,0.00,0
109843,98.58,27.22,0.02,0.02,1.00,0.21,0.27,0.01,-0.01,apogee estimate,0.00,0
109933,98.58,27.23,0.02,0.03,1.00,0.61,0.52,0.74,0.13,apogee estimate,0.00,0
110022,98.58,27.22,0.02,0.03,1.00,0.47,0.55,0.64,0.11,apogee estimate,0.00,0
110113,98.58,27.23,0.01,0.03,1.00,0.28,0.42,0.10,0.00,apogee estimate,0.00,0
110201,98.58,27.22,0.01,0.03,1.00,0.04,0.16,-0.69,-0.14,apogee estimate,0.00,0
110292,98.58,27.23,0.01,0.03,1.00,0.16,0.09,-0.71,-0.14,apogee estimate,0.00,0
110381,98.57,27.23,0.01,0.03,1.00,0.78,0.52,0.74,0.12,apogee estimate,0.00,0
110486,98.58,27.23,0.01,0.03,1.00,0.21,0.37,0.09,0.00,apogee estimate,0.00,0
110576,98.58,27.23,0.01,0.03,1.00,0.44,0.43,0.25,0.03,apogee estimate,0.00,0
110665,98.58,27.23,0.01,0.03,1.00,0.15,0.25,-0.34,-0.08,apogee estimate,0.00,0
110755,98.58,27.23,0.01,0.03,1.00,0.17,0.16,-0.50,-0.11,apogee estimate,0.00,0
110844,98.58,27.23,0.01,0.03,1.00,0.37,0.26,-0.08,-0.03,apogee estimate,0.00,0
110934,98.58,27.23,0.01,0.03,1.00,0.54,0.45,0.49,0.08,apogee estimate,0.00,0
111037,98.58,27.23,0.01,0.03,1.00,0.49,0.53,0.58,0.09,apogee estimate,0.00,0
111128,98.58,27.23,0.02,0.03,1.00,0.42,0.50,0.34,0.05,apogee estimate,0.00,0
111217,98.58,27.23,0.01,0.03,1.00,0.41,0.47,0.16,0.01,apogee estimate,0.00,0
111307,98.58,27.23,0.01,0.03,1.00,0.27,0.34,-0.25,-0.06,apogee estimate,0.00,0
111395,98.58,27.23,0.01,0.03,1.00,0.19,0.21,-0.57,-0.12,apogee estimate,0.00,0
111486,98.58,27.24,0.02,0.03,1.00,0.21,0.16,-0.59,-0.12,apogee estimate,0.00,0
111575,98.58,27.24,0.01,0.03,1.00,0.20,0.14,-0.50,-0.11,apogee estimate,0.00,0
111680,98.58,27.24,0.01,0.02,1.00,0.12,0.07,-0.55,-0.11,apogee estimate,0.00,0
111770,98.58,27.24,0.01,0.03,1.00,0.36,0.24,0.07,0.00,apogee estimate,0.00,0
111859,98.58,27.24,0.02,0.03,1.00,0.34,0.32,0.28,0.04,apogee estimate,0.00,0
111949,98.58,27.24,0.02,0.03,1.00,0.44,0.43,0.54,0.09,apogee estimate,0.00,0
112038,98.58,27.24,0.01,0.02,1.00,0.12,0.26,-0.10,-0.03,apogee estimate,0.00,0
112128,98.58,27.24,0.01,0.03,1.00,0.56,0.46,0.52,0.09,apogee estimate,0.00,0
112218,98.57,27.24,0.02,0.03,1.00,0.68,0.67,1.00,0.17,apogee estimate,0.00,0
112323,98.58,27.25,0.01,0.03,1.00,0.38,0.56,0.41,0.06,apogee estimate,0.00,0
112411,98.58,27.25,0.01,0.03,1.00,0.26,0.37,-0.23,-0.06,apogee estimate,0.00,0
112502,98.58,27.25,0.02,0.03,1.00,0.39,0.36,-0.20,-0.05,apogee estimate,0.00,0
112590,98.58,27.25,0.01,0.02,1.00,0.42,0.39,-0.08,-0.03,apogee estimate,0.00,0
112681,98.58,27.25,0.01,0.02,1.00,0.48,0.45,0.11,0.01,apogee estimate,0.00,0
112770,98.58,27.25,0.02,0.03,1.00,0.04,0.16,-0.76,-0.15,apogee estimate,0.00,0
112917,98.58,27.25,0.02,0.03,1.00,0.33,0.19,-0.42,-0.09,apogee estimate,0.00,0
113006,98.58,27.25,0.01,0.03,1.00,0.31,0.25,-0.17,-0.04,apogee estimate,0.00,0
113096,98.58,27.25,0.01,0.03,1.00,0.39,0.34,0.11,0.02,apogee estimate,0.00,0
113185,98.58,27.25,0.01,0.03,1.00,0.40,0.39,0.22,0.04,apogee estimate,0.00,0
113275,98.58,27.25,0.01,0.03,1.00,0.58,0.54,0.62,0.12,apogee estimate,0.00,0
113364,98.58,27.25,0.01,0.03,1.00,0.37,0.48,0.27,0.05,apogee estimate,0.00,0
113453,98.58,27.25,0.01,0.03,1.00,0.37,0.43,0.05,0.01,apogee estimate,0.00,0
113556,98.58,27.25,0.01,0.03,1.00,0.54,0.51,0.28,0.05,apogee estimate,0.00,0
113647,98.58,27.26,0.01,0.03,1.00,0.27,0.36,-0.23,-0.04,apogee estimate,0.00,0
113735,98.58,27.26,0.01,0.03,1.00,0.26,0.27,-0.44,-0.08,apogee estimate,0.00,0
113825,98.58,27.26,0.01,0.02,1.00,0.25,0.22,-0.48,-0.09,apogee estimate,0.00,0
113913,98.58,27.26,0.02,0.03,1.00,0.17,0.14,-0.58,-0.10,apogee estimate,0.00,0
114004,98.58,27.26,0.02,0.03,1.00,0.48,0.33,0.12,0.03,apogee estimate,0.00,0
114108,98.58,27.26,0.01,0.03,1.00,0.19,0.24,-0.18,-0.03,apogee estimate,0.00,0
114197,98.58,27.26,0.01,0.02,1.00,0.53,0.44,0.45,0.09,apogee estimate,0.00,0
114287,98.58,27.26,0.01,0.02,1.00,0.38,0.44,0.33,0.06,apogee estimate,0.00,0
114376,98.58,27.26,0.02,0.03,1.00,0.50,0.51,0.47,0.09,apogee estimate,0.00,0
114465,98.58,27.27,0.02,0.03,1.00,0.22,0.34,-0.14,-0.03,apogee estimate,0.00,0
114554,98.58,27.27,0.01,0.02,1.00,0.53,0.46,0.25,0.04,apogee estimate,0.00,0
114644,98.58,27.27,0.01,0.02,1.00,0.59,0.58,0.52,0.09,apogee estimate,0.00,0
114747,98.58,27.27,0.01,0.02,1.00,0.06,0.25,-0.57,-0.11,apogee estimate,0.00,0
114837,98.58,27.26,0.02,0.03,1.00,0.41,0.32,-0.22,-0.04,apogee estimate,0.00,0
114925,98.58,27.27,0.01,0.03,1.00,0.13,0.17,-0.61,-0.11,apogee estimate,0.00,0
115016,98.58,27.27,0.01,0.02,1.00,0.07,0.04,-0.82,-0.15,apogee estimate,0.00,0
115104,98.58,27.27,0.01,0.02,1.00,0.10,0.01,-0.71,-0.13,apogee estimate,0.00,0
115194,98.58,27.27,0.02,0.03,1.00,0.50,0.29,0.30,0.06,apogee estimate,0.00,0
115297,98.58,27.27,0.02,0.03,1.00,0.60,0.55,0.95,0.18,apogee estimate,0.00,0
115386,98.58,27.28,0.02,0.03,1.00,0.47,0.57,0.79,0.15,apogee estimate,0.00,0
115476,98.58,27.27,0.02,0.02,1.00,0.27,0.43,0.17,0.03,apogee estimate,0.00,0
115565,98.58,27.27,0.01,0.02,1.00,0.24,0.31,-0.22,-0.04,apogee estimate,0.00,0
115655,98.58,27.27,0.01,0.02,1.00,0.60,0.50,0.39,0.07,apogee estimate,0.00,0
115744,98.58,27.28,0.01,0.03,1.00,0.14,0.27,-0.36,-0.07,apogee estimate,0.00,0
115834,98.58,27.28,0.02,0.03,1.00,0.28,0.25,-0.36,-0.07,apogee estimate,0.00,0
115937,98.58,27.28,0.02,0.03,1.00,0.33,0.27,-0.19,-0.04,apogee estimate,0.00,0
116028,98.58,27.27,0.01,0.02,1.00,0.39,0.34,0.07,0.01,apogee estimate,0.00,0
116116,98.58,27.27,0.01,0.02,1.00,0.43,0.41,0.26,0.05,apogee estimate,0.00,0
116207,98.58,27.28,0.01,0.03,1.00,0.23,0.31,-0.11,-0.02,apogee estimate,0.00,0
116295,98.58,27.28,0.02,0.03,1.00,0.42,0.38,0.12,0.02,apogee estimate,0.00,0
116385,98.58,27.28,0.01,0.02,1.00,0.47,0.45,0.31,0.06,apogee estimate,0.00,0
116488,98.58,27.28,0.01,0.02,1.00,0.45,0.48,0.31,0.05,apogee estimate,0.00,0
116577,98.58,27.28,0.01,0.03,1.00,0.17,0.28,-0.36,-0.07,apogee estimate,0.00,0
116667,98.58,27.29,0.02,0.03,1.00,0.34,0.29,-0.24,-0.05,apogee estimate,0.00,0
116756,98.58,27.28,0.02,0.03,1.00,0.20,0.21,-0.42,-0.08,apogee estimate,0.00,0
116846,98.58,27.29,0.01,0.02,1.00,0.54,0.41,0.27,0.05,apogee estimate,0.00,0
116935,98.58,27.29,0.01,0.02,1.00,0.29,0.35,0.04,0.01,apogee estimate,0.00,0
117025,98.58,27.28,0.02,0.03,1.00,0.49,0.46,0.34,0.06,apogee estimate,0.00,0
117128,98.58,27.29,0.02,0.03,1.00,0.28,0.36,-0.03,-0.01,apogee estimate,0.00,0
117219,98.58,27.29,0.01,0.03,1.00,0.08,0.15,-0.62,-0.12,apogee estimate,0.00,0
117307,98.58,27.29,0.01,0.03,1.00,0.08,0.05,-0.77,-0.14,apogee estimate,0.00,0
117398,98.58,27.29,0.01,0.03,1.00,0.09,0.01,-0.69,-0.12,apogee estimate,0.00,0
117486,98.58,27.29,0.02,0.03,1.00,0.18,0.07,-0.35,-0.06,apogee estimate,0.00,0
117577,98.58,27.29,0.02,0.03,1.00,0.56,0.38,0.67,0.13,apogee estimate,0.00,0
117665,98.58,27.29,0.02,0.03,1.00,0.64,0.63,1.22,0.23,apogee estimate,0.00,0
117811,98.58,27.29,0.02,0.03,1.00,0.15,0.41,0.25,0.05,apogee estimate,0.00,0
117900,98.58,27.29,0.02,0.03,1.00,0.31,0.35,0.03,0.01,apogee estimate,0.00,0
117990,98.58,27.29,0.01,0.03,1.00,0.22,0.26,-0.22,-0.05,apogee estimate,0.00,0
118079,98.58,27.30,0.01,0.02,1.00,0.01,0.07,-0.72,-0.15,apogee estimate,0.00,0
118169,98.58,27.30,0.01,0.03,1.00,0.15,0.06,-0.57,-0.11,apogee estimate,0.00,0
118258,98.58,27.30,0.02,0.03,1.00,0.62,0.40,0.59,0.11,apogee estimate,0.00,0
118363,98.58,27.30,0.01,0.03,1.00,0.33,0.41,0.45,0.09,apogee estimate,0.00,0
118451,98.58,27.29,0.02,0.03,1.00,0.42,0.45,0.47,0.09,apogee estimate,0.00,0
118542,98.58,27.30,0.01,0.03,1.00,0.36,0.43,0.27,0.05,apogee estimate,0.00,0
118631,98.58,27.30,0.01,0.03,1.00,0.11,0.22,-0.39,-0.08,apogee estimate,0.00,0
118721,98.58,27.30,0.01,0.03,1.00,0.09,0.09,-0.68,-0.13,apogee estimate,0.00,0
118810,98.58,27.31,0.02,0.03,1.00,-0.13,-0.13,-1.16,-0.21,apogee estimate,0.00,0
118898,98.58,27.31,0.01,0.03,1.00,0.32,0.09,-0.23,-0.04,apogee estimate,0.00,0
119005,98.58,27.30,0.01,0.03,1.00,0.29,0.21,0.19,0.03,apogee estimate,0.00,0
119094,98.58,27.31,0.01,0.03,1.00,0.06,0.11,-0.14,-0.03,apogee estimate,0.00,0
119183,98.58,27.31,0.01,0.03,1.00,-0.02,0.01,-0.41,-0.08,apogee estimate,0.00,0
119272,98.58,27.30,0.01,0.03,1.00,0.44,0.28,0.47,0.09,apogee estimate,0.00,0
119362,98.58,27.31,0.02,0.03,1.00,0.32,0.35,0.57,0.11,apogee estimate,0.00,0
119451,98.58,27.31,0.01,0.03,1.00,0.17,0.27,0.19,0.03,apogee estimate,0.00,0
119555,98.58,27.30,0.01,0.03,1.00,0.27,0.29,0.20,0.04,apogee estimate,0.00,0
119643,98.58,27.31,0.01,0.03,1.00,0.39,0.38,0.41,0.07,apogee estimate,0.00,0
119734,98.58,27.31,0.01,0.03,1.00,0.38,0.42,0.42,0.08,apogee estimate,0.00,0
119822,98.58,27.31,0.01,0.03,1.00,0.35,0.41,0.29,0.05,apogee estimate,0.00,0
119912,98.58,27.32,0.01,0.03,1.00,0.50,0.50,0.49,0.09,apogee estimate,0.00,0
120000,98.58,27.31,0.01,0.03,1.00,0.36,0.44,0.19,0.03,apogee estimate,0.00,0
120091,98.58,27.32,0.01,0.03,1.00,-0.15,0.04,-1.06,-0.20,apogee estimate,0.00,0
120195,98.58,27.32,0.01,0.03,1.00,0.07,-0.05,-1.00,-0.19,apogee estimate,0.00,0
120284,98.58,27.31,0.01,0.03,1.00,0.35,0.16,-0.16,-0.03,apogee estimate,0.00,0
120373,98.58,27.31,0.01,0.03,1.00,0.33,0.27,0.19,0.04,apogee estimate,0.00,0
120462,98.58,27.32,0.01,0.03,1.00,0.38,0.36,0.43,0.08,apogee estimate,0.00,0
120552,98.58,27.32,0.01,0.03,1.00,0.12,0.23,-0.08,-0.01,apogee estimate,0.00,0
120641,98.58,27.32,0.01,0.03,1.00,-0.06,0.02,-0.68,-0.12,apogee estimate,0.00,0
120745,98.58,27.32,0.01,0.03,1.00,0.37,0.21,0.06,0.01,apogee estimate,0.00,0
120833,98.58,27.33,0.01,0.03,1.00,0.12,0.15,-0.13,-0.02,apogee estimate,0.00,0
120924,98.58,27.33,0.01,0.03,1.00,0.47,0.37,0.54,0.10,apogee estimate,0.00,0
121013,98.58,27.33,0.01,0.03,1.00,-0.05,0.12,-0.33,-0.06,apogee estimate,0.00,0
121104,98.58,27.32,0.01,0.03,1.00,0.06,0.05,-0.46,-0.08,apogee estimate,0.00,0
121192,98.58,27.33,0.01,0.03,1.00,0.08,0.03,-0.40,-0.07,apogee estimate,0.00,0
121282,98.58,27.33,0.01,0.03,1.00,0.24,0.15,0.04,0.01,apogee estimate,0.00,0
121386,98.58,27.33,0.02,0.03,1.00,0.49,0.41,0.78,0.15,apogee estimate,0.00,0
121475,98.58,27.33,0.01,0.03,1.00,0.45,0.51,0.88,0.16,apogee estimate,0.00,0
121565,98.58,27.33,0.01,0.03,1.00,0.19,0.36,0.24,0.04,apogee estimate,0.00,0
121654,98.58,27.33,0.01,0.03,1.00,0.20,0.27,-0.10,-0.02,apogee estimate,0.00,0
121744,98.58,27.33,0.02,0.03,1.00,0.24,0.24,-0.15,-0.03,apogee estimate,0.00,0
121833,98.58,27.33,0.02,0.03,1.00,0.33,0.29,0.03,-0.00,apogee estimate,0.00,0
121923,98.58,27.33,0.01,0.03,1.00,0.38,0.36,0.23,0.04,apogee estimate,0.00,0
121999,98.58,27.33,0.01,0.03,1.00,0.34,0.37,0.20,0.03,apogee estimate,0.00,0
122089,98.58,27.34,0.01,0.03,1.00,0.19,0.26,-0.16,-0.03,apogee estimate,0.00,0
122178,98.58,27.33,0.01,0.03,1.00,0.24,0.24,-0.20,-0.04,apogee estimate,0.00,0
122268,98.58,27.34,0.01,0.03,1.00,0.32,0.28,-0.02,-0.01,apogee estimate,0.00,0
122357,98.58,27.34,0.01,0.03,1.00,0.13,0.17,-0.35,-0.07,apogee estimate,0.00,0
122447,98.58,27.34,0.01,0.03,1.00,0.21,0.16,-0.27,-0.05,apogee estimate,0.00,0
122593,98.58,27.33,0.01,0.03,1.00,0.48,0.39,0.39,0.07,apogee estimate,0.00,0
122682,98.58,27.34,0.01,0.03,1.00,0.37,0.41,0.37,0.06,apogee estimate,0.00,0
122773,98.58,27.34,0.01,0.03,1.00,0.29,0.36,0.13,0.01,apogee estimate,0.00,0
122862,98.58,27.34,0.01,0.03,1.00,0.29,0.32,0.01,-0.01,apogee estimate,0.00,0
122953,98.58,27.34,0.02,0.03,1.00,0.31,0.32,-0.01,-0.02,apogee estimate,0.00,0
123042,98.58,27.34,0.01,0.03,1.00,0.58,0.50,0.54,0.09,apogee estimate,0.00,0
123133,98.58,27.35,0.01,0.03,1.00,0.18,0.32,-0.14,-0.04,apogee estimate,0.00,0
123237,98.58,27.34,0.01,0.02,1.00,0.57,0.50,0.40,0.06,apogee estimate,0.00,0
123326,98.58,27.35,0.01,0.03,1.00,0.37,0.44,0.14,0.01,apogee estimate,0.00,0
123416,98.58,27.35,0.01,0.03,1.00,-0.06,0.09,-0.90,-0.18,apogee estimate,0.00,0
123505,98.58,27.34,0.01,0.03,1.00,0.44,0.26,-0.19,-0.05,apogee estimate,0.00,0
123595,98.58,27.35,0.01,0.03,1.00,0.40,0.34,0.10,0.01,apogee estimate,0.00,0
123684,98.58,27.34,0.01,0.02,1.00,0.30,0.33,0.02,-0.01,apogee estimate,0.00,0
123788,98.58,27.34,0.01,0.02,1.00,0.40,0.39,0.19,0.02,apogee estimate,0.00,0
123877,98.58,27.34,0.01,0.03,1.00,0.39,0.40,0.19,0.02,apogee estimate,0.00,0
123968,98.58,27.35,0.01,0.03,1.00,-0.12,0.05,-0.89,-0.18,apogee estimate,0.00,0
124057,98.58,27.35,0.01,0.03,1.00,0.09,-0.00,-0.82,-0.16,apogee estimate,0.00,0
124147,98.58,27.35,0.02,0.03,1.00,-0.08,-0.13,-0.98,-0.19,apogee estimate,0.00,0
124235,98.58,27.35,0.01,0.03,1.00,0.16,-0.01,-0.38,-0.08,apogee estimate,0.00,0
124325,98.58,27.35,0.01,0.03,1.00,0.01,-0.03,-0.34,-0.07,apogee estimate,0.00,0
124429,98.58,27.35,0.01,0.03,1.00,0.23,0.13,0.21,0.03,apogee estimate,0.00,0
124518,98.58,27.36,0.01,0.03,1.00,0.39,0.34,0.77,0.14,apogee estimate,0.00,0
124608,98.58,27.35,0.02,0.03,1.00,0.61,0.60,1.33,0.24,apogee estimate,0.00,0
124697,98.59,27.36,0.01,0.03,1.00,-0.24,0.13,-0.39,-0.09,apogee estimate,0.00,0
124787,98.58,27.35,0.01,0.02,1.00,0.43,0.31,0.23,0.03,apogee estimate,0.00,0
124876,98.58,27.36,0.01,0.03,1.00,0.17,0.23,-0.04,-0.02,apogee estimate,0.00,0
124980,98.58,27.36,0.02,0.03,1.00,0.24,0.24,-0.02,-0.02,apogee estimate,0.00,0
125069,98.58,27.36,0.02,0.03,1.00,0.18,0.19,-0.14,-0.04,apogee estimate,0.00,0
125160,98.58,27.36,0.01,0.03,1.00,0.43,0.35,0.35,0.05,apogee estimate,0.00,0
125248,98.58,27.36,0.01,0.03,1.00,0.03,0.15,-0.31,-0.07,apogee estimate,0.00,0
125339,98.58,27.36,0.01,0.03,1.00,-0.04,-0.01,-0.73,-0.15,apogee estimate,0.00,0
125428,98.58,27.36,0.01,0.03,1.00,0.56,0.33,0.48,0.08,apogee estimate,0.00,0
125519,98.58,27.36,0.02,0.03,1.00,0.04,0.17,-0.12,-0.03,apogee estimate,0.00,0
125623,98.58,27.36,0.01,0.03,1.00,-0.02,0.02,-0.52,-0.11,apogee estimate,0.00,0
125712,98.58,27.36,0.01,0.03,1.00,0.09,0.02,-0.38,-0.08,apogee estimate,0.00,0
125802,98.58,27.37,0.02,0.03,1.00,0.38,0.24,0.34,0.06,apogee estimate,0.00,0
125891,98.58,27.37,0.02,0.03,1.00,0.53,0.48,0.95,0.17,apogee estimate,0.00,0
125981,98.58,27.37,0.01,0.03,1.00,0.41,0.51,0.81,0.14,apogee estimate,0.00,0
126070,98.58,27.37,0.01,0.03,1.00,0.28,0.42,0.32,0.05,apogee estimate,0.00,0
126175,98.58,27.37,0.01,0.03,1.00,0.36,0.41,0.20,0.03,apogee estimate,0.00,0
126263,98.58,27.37,0.01,0.03,1.00,0.23,0.29,-0.17,-0.04,apogee estimate,0.00,0
126353,98.58,27.37,0.02,0.03,1.00,0.44,0.38,0.11,0.01,apogee estimate,0.00,0
126441,98.58,27.37,0.01,0.03,1.00,0.28,0.32,-0.09,-0.03,apogee estimate,0.00,0
126532,98.58,27.37,0.01,0.03,1.00,0.20,0.23,-0.33,-0.07,apogee estimate,0.00,0
126621,98.58,27.37,0.02,0.03,1.00,0.10,0.11,-0.62,-0.12,apogee estimate,0.00,0
126712,98.58,27.37,0.01,0.03,1.00,0.46,0.31,0.12,0.02,apogee estimate,0.00,0
126815,98.58,27.37,0.01,0.03,1.00,0.38,0.37,0.27,0.04,apogee estimate,0.00,0
126904,98.58,27.37,0.01,0.03,1.00,0.27,0.32,0.07,0.00,apogee estimate,0.00,0
126994,98.57,27.37,0.01,0.03,1.00,0.69,0.59,0.82,0.15,apogee estimate,0.00,0
127083,98.58,27.38,0.01,0.03,1.00,0.24,0.42,0.11,0.01,apogee estimate,0.00,0
127173,98.58,27.37,0.01,0.02,1.00,0.49,0.48,0.26,0.04,apogee estimate,0.00,0
127262,98.58,27.37,0.02,0.03,1.00,0.40,0.45,0.10,0.01,apogee estimate,0.00,0
127407,98.58,27.37,0.01,0.03,1.00,0.46,0.47,0.13,0.01,apogee estimate,0.00,0
127498,98.58,27.37,0.02,0.03,1.00,0.44,0.46,0.06,-0.00,apogee estimate,0.00,0
127586,98.58,27.38,0.01,0.03,1.00,0.07,0.18,-0.71,-0.16,apogee estimate,0.00,0
127677,98.58,27.38,0.01,0.03,1.00,-0.02,-0.02,-1.11,-0.24,apogee estimate,0.00,0
127765,98.58,27.38,0.01,0.03,1.00,0.16,0.01,-0.75,-0.16,apogee estimate,0.00,0
127856,98.58,27.37,0.01,0.03,1.00,0.33,0.17,-0.10,-0.03,apogee estimate,0.00,0
127944,98.58,27.38,0.01,0.03,1.00,0.45,0.36,0.52,0.08,apogee estimate,0.00,0
128049,98.58,27.38,0.01,0.03,1.00,0.35,0.41,0.50,0.08,apogee estimate,0.00,0
128139,98.58,27.38,0.01,0.03,1.00,0.33,0.39,0.33,0.05,apogee estimate,0.00,0
128228,98.58,27.39,0.02,0.03,1.00,0.38,0.42,0.32,0.04,apogee estimate,0.00,0
128318,98.58,27.39,0.01,0.03,1.00,0.26,0.33,0.00,-0.01,apogee estimate,0.00,0
128407,98.58,27.39,0.02,0.03,1.00,0.24,0.26,-0.21,-0.05,apogee estimate,0.00,0
128497,98.58,27.39,0.02,0.03,1.00,0.13,0.15,-0.49,-0.10,apogee estimate,0.00,0
128586,98.58,27.39,0.02,0.03,1.00,0.33,0.23,-0.13,-0.04,apogee estimate,0.00,0
128691,98.58,27.39,0.01,0.03,1.00,0.09,0.11,-0.43,-0.09,apogee estimate,0.00,0
128779,98.58,27.39,0.01,0.03,1.00,0.38,0.27,0.13,0.01,apogee estimate,0.00,0
128869,98.58,27.39,0.01,0.03,1.00,0.02,0.11,-0.38,-0.08,apogee estimate,0.00,0
128957,98.58,27.39,0.01,0.03,1.00,0.46,0.32,0.34,0.05,apogee estimate,0.00,0
129047,98.58,27.40,0.01,0.02,1.00,0.33,0.36,0.37,0.06,apogee estimate,0.00,0
129135,98.58,27.39,0.02,0.03,1.00,0.47,0.47,0.60,0.10,apogee estimate,0.00,0
129240,98.58,27.39,0.01,0.03,1.00,0.12,0.27,-0.13,-0.03,apogee estimate,0.00,0
129330,98.58,27.39,0.01,0.03,1.00,0.29,0.28,-0.08,-0.03,apogee estimate,0.00,0
129419,98.58,27.40,0.01,0.03,1.00,0.22,0.23,-0.20,-0.05,apogee estimate,0.00,0
129509,98.58,27.40,0.01,0.03,1.00,0.19,0.18,-0.28,-0.06,apogee estimate,0.00,0
129598,98.58,27.40,0.01,0.03,1.00,0.23,0.19,-0.20,-0.05,apogee estimate,0.00,0
129686,98.58,27.40,0.02,0.03,1.00,0.55,0.43,0.55,0.09,apogee estimate,0.00,0
129780,98.58,27.40,0.01,0.03,1.00,0.09,0.24,-0.14,-0.03,apogee estimate,0.00,0
129883,98.58,27.40,0.01,0.03,1.00,0.32,0.29,0.03,-0.00,apogee estimate,0.00,0
129971,98.58,27.40,0.01,0.03,1.00,0.17,0.21,-0.21,-0.05,apogee estimate,0.00,0
130061,98.58,27.40,0.01,0.03,1.00,0.47,0.37,0.33,0.05,apogee estimate,0.00,0
130149,98.58,27.40,0.01,0.03,1.00,0.40,0.42,0.39,0.07,apogee estimate,0.00,0
130240,98.58,27.41,0.01,0.03,1.00,0.44,0.47,0.42,0.07,apogee estimate,0.00,0
130328,98.58,27.41,0.01,0.03,1.00,0.26,0.36,-0.00,-0.01,apogee estimate,0.00,0
130433,98.58,27.41,0.01,0.03,1.00,0.20,0.24,-0.33,-0.07,apogee estimate,0.00,0
130523,98.58,27.41,0.01,0.03,1.00,-0.12,-0.06,-1.12,-0.21,apogee estimate,0.00,0
130612,98.58,27.40,0.01,0.03,1.00,0.59,0.30,0.19,0.04,apogee estimate,0.00,0
130702,98.58,27.41,0.01,0.03,1.00,0.20,0.25,-0.02,-0.00,apogee estimate,0.00,0
130791,98.58,27.41,0.01,0.03,1.00,0.30,0.28,0.09,0.02,apogee estimate,0.00,0
130880,98.58,27.41,0.01,0.03,1.00,0.39,0.37,0.31,0.06,apogee estimate,0.00,0
130969,98.58,27.41,0.01,0.03,1.00,0.46,0.46,0.51,0.09,apogee estimate,0.00,0
131073,98.58,27.41,0.02,0.03,1.00,0.37,0.45,0.33,0.06,apogee estimate,0.00,0
131162,98.58,27.41,0.01,0.03,1.00,0.31,0.37,0.04,0.00,apogee estimate,0.00,0
131253,98.58,27.41,0.01,0.03,1.00,0.01,0.11,-0.71,-0.14,apogee estimate,0.00,0
131342,98.58,27.42,0.01,0.03,1.00,0.00,-0.03,-0.96,-0.18,apogee estimate,0.00,0
131433,98.58,27.41,0.01,0.03,1.00,0.35,0.15,-0.19,-0.03,apogee estimate,0.00,0
131521,98.58,27.42,0.02,0.03,1.00,0.18,0.16,-0.13,-0.02,apogee estimate,0.00,0
