Time_s,Simulated_Altitude_AGL_m,Raw_Barometer_Altitude_AGL_m,Filtered_Altitude_AGL_m,Simulated_Velocity_ms,Filtered_Velocity_ms,Deployment_Level,Predicted_Apogee_AGL_m,Motor_Burning,Control_Active,Target_Apogee_AGL_m,Environment_Elevation_m,Apogee_Prediction_Cd,Temperature_C,Filtered_Acceleration_ms2,Raw_Accelerometer_ms2,Altitude_Error_m,Velocity_Error_ms,Apogee_Error_m,Flight_Altitude_AGL_m,Flight_Velocity_Total_ms,Flight_Acceleration_ms2,Flight_Mach_Number,Flight_Dynamic_Pressure_Pa,Environment_Temperature_C
3.3000000000000003,170.76103948616588,170.96927703445095,170.9703576701321,36.817146256366016,37.003301107129715,0.8175000000000003,228.64450025056226,False,True,228.6,260,0.8,12.203530966159292,-13.8,-13.8,0.20931818396621793,0.18615485076369964,0.044500250562265364,170.76103948616588,37.243982700342755,14.175431206645612,0.11001807111063892,815.2935572564112,285.3548821758313
3.35,172.58426749835633,172.8085792297201,172.80417665354744,36.113349584576966,36.31630785677133,0.8175000000000003,228.6947060602475,False,True,228.6,260,0.8,12.19159612089993,-13.899999999999999,-13.9,0.2199091551911181,0.20295827219436546,0.0947060602475176,172.58426749835633,36.54319076669984,14.01013360081446,0.10795033022623783,784.7610888835113,285.3430516325666
3.35,172.58426749835633,172.8085792297201,172.80485111475986,36.113349584576966,36.31840638060265,0.8175000000000003,228.70080883827808,False,True,228.6,260,0.8,12.19159612089993,-13.9,-13.9,0.2205836164035304,0.20505679602568705,0.10080883827808407,172.58426749835633,36.54319076669984,14.01013360081446,0.10795033022623783,784.7610888835113,285.3430516325666
3.4000000000000004,174.3725095450659,174.59614021844277,174.60216038527844,35.41766354045705,35.61929489366134,0.8175000000000003,228.6967228567654,False,True,228.6,260,0.8,12.179997013452066,-13.9,-13.9,0.22965084021254256,0.20163135320429149,0.09672285676541037,174.3725095450659,35.85067862961968,13.849900944746626,0.10590691245633672,755.1678975274077,285.3314481058766
3.4000000000000004,174.3725095450659,174.59614021844277,174.60131092918945,35.41766354045705,35.61635116646955,0.8175000000000003,228.68831860312002,False,True,228.6,260,0.8,12.179997013452066,-13.9,-13.9,0.22880138412355677,0.19868762601250012,0.08831860312002959,174.3725095450659,35.85067862961968,13.849900944746626,0.10590691245633672,755.1678975274077,285.3314481058766
3.45,176.12616475979576,176.3666518681726,176.36507686415993,34.729839430263674,34.92242681912273,0.8175000000000003,228.6785227513082,False,True,228.6,260,0.8,12.168508535580486,-13.500000000000115,-13.5,0.2389121043641751,0.19258738885905302,0.0785227513082134,176.12616475979576,35.16620471508548,13.694571104080403,0.1038871088343578,726.4829757184501,285.32006900586794
3.45,176.12616475979576,176.3666518681726,176.36533687515947,34.729839430263674,34.923158420226784,0.8175000000000003,228.68064480445724,False,True,228.6,260,0.8,12.168508535580486,-13.5,-13.5,0.23917211536371497,0.19331898996311025,0.08064480445725053,176.12616475979576,35.16620471508548,13.694571104080403,0.1038871088343578,726.4829757184501,285.32006900586794
3.5,177.84562034013499,178.08538060337733,178.0930459605063,34.04963632597737,34.2429233467436,0.8175000000000003,228.68440388963674,False,True,228.6,260,0.8,12.157356066154762,-13.599999999999884,-13.600000000000001,0.24742562037130256,0.19328702076623472,0.0844038896367465,177.84562034013499,34.48953577981357,13.543987427535537,0.1018902348302866,698.6767072723994,285.3089118200969
3.5,177.84562034013499,178.08538060337733,178.09195487860546,34.04963632597737,34.23918463209484,0.8175000000000003,228.6738789712345,False,True,228.6,260,0.8,12.157356066154762,-13.600000000000001,-13.600000000000001,0.24633453847047804,0.18954830611747298,0.07387897123450671,177.84562034013499,34.48953577981357,13.543987427535537,0.1018902348302866,698.6767072723994,285.3089118200969
3.5500000000000003,179.53125147093346,179.7870308363491,179.7869339937395,33.37682111188504,33.55925077098049,0.8175000000000003,228.66094818204874,False,True,228.6,260,0.8,12.14631441553945,-13.500000000000504,-13.5,0.2556825228060404,0.1824296590954475,0.06094818204874741,179.53125147093346,33.82044687064102,13.397998618192359,0.0999156302386055,671.7208078537999,285.2979741140678
3.5500000000000003,179.53125147093346,179.7870308363491,179.78697680207978,33.37682111188504,33.55926788786852,0.8175000000000003,228.66103378870122,False,True,228.6,260,0.8,12.14631441553945,-13.5,-13.5,0.2557253311463228,0.18244677598347891,0.06103378870122356,179.53125147093346,33.82044687064102,13.397998618192359,0.0999156302386055,671.7208078537999,285.2979741140678
