time,altitude,Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,accel_x,accel_y,accel,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,deployment,filtered_altitude,filtered_velocity,filtered_accel,saturated,predicted_apogee,predicted_apogee_no_brake,cd_total,cd_calculated,integrated_vx,integrated_vy,integrated_x,integrated_y
0,-0.151543,18.710465,2,0.302856,0.015198,-0.016785,-0.952759,0.27,-2.14,67.19,-4.08313,3.120655,67.027885,0.137417,0.776821,66.296693,0,0,-0.149175054,0.526739098,65.84271611,FALSE,-0.135033866,-0.135033866,0.4,,0,0,0,0
0.012487,-1.175392,18.705823,2,0.302856,0.015198,-0.016785,-0.952759,-1.92,0.05,74.89,-1.334498,2.774055,74.85135,-0.608725,0.777801,74.75708,0,0,-0.233455913,1.360463266,74.16332289,FALSE,-0.139129555,-0.139129555,0.4,,-0.03382496,0.036803622,-0.000211186,0.000229783
0.021372,-0.709785,18.710465,2,0.302856,0.015198,-0.016724,-0.952759,-1.04,-4.62,73.7,-4.696027,6.040616,73.454557,-0.657646,1.343995,73.468911,0,0,-0.260567545,2.017400265,73.50893215,FALSE,-0.053174709,-0.053174709,0.4,,-0.060615568,0.075962798,-0.000630738,0.000730748
0.030247,-0.989662,18.696539,2,0.302551,0.01532,-0.016296,-0.952881,7.53,3.44,79.89,-7.286711,-5.413457,79.8032,-0.834726,1.800251,79.733398,0,0,-0.299705998,2.671277677,79.3203031,FALSE,0.063856308,0.063856308,0.4,,-0.113788968,0.078745816,-0.001404658,0.001417268
0.042708,-0.244667,18.705823,2,0.303284,0.016296,-0.015991,-0.952637,-3.71,0.14,82.4,-0.251207,3.727555,82.398947,-0.463436,3.251169,82.369573,0,0,-0.259071768,3.662644942,82.16275308,FALSE,0.424193764,0.424193764,0.4,,-0.160753966,0.068241803,-0.003115198,0.002333074
0.051279,-0.896019,18.701181,2,0.307007,0.017334,-0.015442,-0.951416,-9.82,1.49,81.87,5.355671,6.067806,82.072188,-0.683858,3.58342,82.075465,0,0,-0.272250491,4.362982548,82.07913616,FALSE,0.697010562,0.697010562,0.4,,-0.138878785,0.110219823,-0.004399274,0.003097871
0.060147,-0.337272,18.710465,2,0.311279,0.0177,-0.01593,-0.950012,1.14,0.46,84.22,-4.314165,0.575601,84.116442,-0.448285,4.588375,84.093951,0,0,-0.237517997,5.0915571,83.96013966,FALSE,1.082016158,1.082016158,0.4,0,-0.134260748,0.13967669,-0.005610375,0.004205913
0.07269,-0.709785,18.710465,2,0.316284,0.017883,-0.016846,-0.948364,-0.75,2.59,83.78,-1.582851,0.109021,83.808364,-0.535892,5.452733,83.811511,0,0,-0.201869915,6.140348542,83.82000824,FALSE,1.716099133,1.716099133,0.4,0,-0.171243883,0.143970297,-0.007526347,0.005984805
0.081579,-0.896019,18.701181,2,0.322815,0.017822,-0.017151,-0.946167,1.28,-3.7,85.66,-7.107983,3.938824,85.363535,-0.693377,5.901565,85.346432,0,0,-0.190145031,6.880155198,85.24511544,FALSE,2.216635329,2.216635329,0.4,0,-0.209870295,0.161960944,-0.009220209,0.007344516
0.09046,-0.244667,18.705823,2,0.330872,0.017883,-0.017212,-0.943359,-0.38,5.66,84.03,0.03408,-2.44577,84.185742,-0.377918,6.991595,84.198533,0,0,-0.132701396,7.635397825,84.26701725,FALSE,2.829797673,2.829797673,0.4,0,-0.241281961,0.16859085,-0.011223551,0.008812331
0.103041,-0.524559,18.701181,2,0.343262,0.018066,-0.01709,-0.938904,-2.93,3.8,81.94,0.943392,0.60151,82.072751,-0.368593,7.918325,82.096176,0,0,-0.058131162,8.688284463,82.24109536,FALSE,3.774342166,3.774342166,0.4,0,-0.235133174,0.156989532,-0.01422044,0.010860395
0.111628,-0.524559,18.701181,2,0.356262,0.01825,-0.016724,-0.934082,1.03,0.64,86.41,-4.318024,0.412665,86.309584,-0.388049,8.524529,86.263153,0,0,-0.010407505,9.391141234,85.99744907,FALSE,4.464297575,4.464297575,0.4,0,-0.249622156,0.161343893,-0.016301737,0.012227159
0.120624,-0.431434,18.705823,2,0.367493,0.018433,-0.016785,-0.929688,-1.09,3.36,85.14,-0.879683,-0.201345,85.208467,-0.333021,9.258417,85.220089,0,0,0.050406955,10.15810322,85.26899779,FALSE,5.281818868,5.281818868,0.4,0,-0.273001442,0.16229441,-0.018652498,0.013682884
0.133269,-0.151543,18.710465,2,0.378479,0.017944,-0.017273,-0.925293,-0.47,-0.96,82.69,-4.163813,2.533947,82.553142,-0.103982,10.433696,82.582531,0,0,0.168144669,11.22922548,82.76150277,FALSE,6.553481172,6.553481172,0.4,0,-0.304888946,0.177042286,-0.02230621,0.015828341
0.142181,0.219444,18.701181,2,0.390869,0.017578,-0.017517,-0.920105,-0.97,0.6,83.92,-2.759594,1.834003,83.862318,0.180411,11.462593,83.848215,0,0,0.268876044,11.96683129,83.77786333,FALSE,7.514280737,7.514280737,0.4,0,-0.335739647,0.196505871,-0.025160851,0.017492871
0.151052,0.312569,18.705823,2,0.404602,0.017212,-0.017517,-0.914185,-6.69,0.98,82.04,1.475909,5.779327,82.101783,0.361838,12.292514,82.121028,0,0,0.375075532,12.70789501,82.23037208,FALSE,8.538007463,8.538007463,0.4,0,-0.341433432,0.230274797,-0.028164452,0.019385857
0.16335,1.14875,18.701181,2,0.418762,0.017212,-0.017273,-0.907776,-3.87,8.37,82.48,5.098489,-1.087487,82.830002,0.975995,13.881619,82.82219,0,0,0.567188856,13.72973141,82.78399833,FALSE,10.08255,10.08255,0.4,0,-0.301007459,0.259124921,-0.032114821,0.022395176
0.171934,0.870873,18.705823,2,0.431641,0.01709,-0.017273,-0.901733,12.4,-10.56,77.61,-19.536335,-1.768129,76.836325,1.036917,14.450931,76.902288,0,0,0.696753429,14.43944078,77.29263119,FALSE,11.21057177,11.21057177,0.4,0,-0.362974694,0.246868617,-0.034964633,0.0245669
0.180823,1.428169,18.705823,2,0.443848,0.016968,-0.0177,-0.895752,3.72,-1.67,81.56,-7.33963,-0.591537,81.329192,1.394923,15.466942,81.280409,0,0,0.856154374,15.14000052,81.01950659,FALSE,12.40276948,12.40276948,0.4,0,-0.48242492,0.236381081,-0.038722011,0.026714703
0.193477,1.14875,18.701181,2,0.45343,0.016663,-0.018066,-0.89093,-1.58,5.79,77.4,2.037705,-0.805323,77.601401,1.453959,16.272257,77.641943,0,0,1.058550386,16.16381602,77.86363846,FALSE,14.19825977,14.19825977,0.4,0,-0.5159702,0.227543148,-0.045038857,0.029649952
0.202334,1.80024,18.705823,2,0.455994,0.016724,-0.018372,-0.889648,-1.92,7.77,86.18,3.411643,-1.47219,86.471079,1.802824,17.339714,86.373784,0,0,1.23179226,16.87151943,85.81071516,FALSE,15.53038544,15.53038544,0.4,0,-0.491837762,0.217457182,-0.049501935,0.031620636
0.211198,1.706581,18.701181,2,0.450623,0.018494,-0.019714,-0.892334,-10.34,6.24,81.35,7.018081,6.127794,81.712226,1.904016,17.990175,81.763595,0,0,1.399093142,17.63611762,82.02666257,FALSE,17.00227254,17.00227254,0.4,0,-0.445613226,0.238090819,-0.053656718,0.033639624
0.223588,2.542854,18.696539,2,0.438416,0.019226,-0.020386,-0.898315,-13.78,-11.46,79.7,-4.723797,19.484625,79.191588,2.503804,19.434631,79.219931,0,0,1.664619759,18.67048431,79.40909527,FALSE,19.11874528,19.11874528,0.4,0,-0.431400136,0.396759755,-0.059089815,0.037572524
0.232187,2.264443,18.701181,2,0.428894,0.018555,-0.02002,-0.902954,2.41,7.61,88.38,-0.112332,-4.884358,88.605183,2.535141,19.990686,88.50176,0,0,1.847261878,19.36972467,87.89965808,FALSE,20.60819503,20.60819503,0.4,0,-0.452193073,0.459533602,-0.062888824,0.041254157
0.244056,2.171288,18.696539,2,0.415955,0.018677,-0.019226,-0.908997,2.83,-8.45,82,-12.328433,4.969925,81.404703,2.566811,20.68319,81.482911,0,0,2.087145029,20.40937532,81.90299671,FALSE,22.87303748,22.87303748,0.4,0,-0.526022793,0.4600414,-0.068694046,0.046711375
0.252645,2.636009,18.691897,2,0.401428,0.019226,-0.018616,-0.915466,-3.39,4.71,83.76,1.552598,0.86784,83.941931,2.787741,21.46308,83.914833,0,0,2.281457952,21.12362275,83.78550373,FALSE,24.5147415,24.5147415,0.4,0,-0.572299616,0.485111682,-0.073410792,0.050770335
0.261354,3.287605,18.705823,2,0.384521,0.020142,-0.019409,-0.922668,-2.22,-0.22,83.06,-2.921385,3.42008,82.968117,3.266883,22.559266,82.978549,0,0,2.503655442,21.87416323,83.03082701,FALSE,26.30670375,26.30670375,0.4,0,-0.578259999,0.503783429,-0.078420904,0.055076479
0.27388,3.101799,18.705823,2,0.368347,0.020935,-0.020081,-0.92926,-2.23,2.88,83.43,-0.888025,1.258964,83.495262,3.460237,23.487835,83.489568,0,0,2.797731083,22.92344265,83.4596305,FALSE,28.8783128,28.8783128,0.4,0,-0.602118334,0.533088282,-0.085813613,0.061570406
0.282751,3.472893,18.696539,2,0.352783,0.022278,-0.020508,-0.935242,-1.85,0.55,83.14,-2.917185,2.692144,83.067607,3.679222,24.235624,83.072257,0,0,3.024251697,23.67687474,83.09768309,FALSE,30.79917786,30.79917786,0.4,0,-0.618996343,0.550613421,-0.091229868,0.066377165
0.291593,3.658699,18.696539,2,0.337769,0.024536,-0.020691,-0.940674,-1.01,2.65,82.43,-2.49764,0.442307,82.439757,3.884856,24.948844,82.446727,0,0,3.25465597,24.42350532,82.49023317,FALSE,32.75667343,32.75667343,0.4,0,-0.642935284,0.564470829,-0.096808867,0.071306952
0.303924,4.309837,18.701181,2,0.322815,0.027527,-0.020691,-0.945862,-0.59,1.87,81.91,-3.753492,0.632492,81.845006,4.445371,26.265931,81.851636,0,0,3.593658801,25.46310183,81.89450792,FALSE,35.57911889,35.57911889,0.4,0,-0.681476639,0.571097502,-0.104974529,0.078308299
0.312742,4.403008,18.696539,2,0.307861,0.031372,-0.020325,-0.950684,-1.6,1,81.7,-4.018254,1.708162,81.605059,4.655538,26.949076,81.607776,0,0,3.845830522,26.20336191,81.62726556,FALSE,37.6547695,37.6547695,0.4,0,-0.715742267,0.581417446,-0.111134867,0.083389737
0.321592,4.867836,18.691897,2,0.292908,0.036011,-0.019775,-0.955261,-0.43,2.03,81.24,-5.042184,-0.083324,81.109882,5.020083,27.828837,81.115369,0,0,4.113897319,26.95076783,81.14957573,FALSE,39.80981126,39.80981126,0.4,0,-0.755834705,0.588607354,-0.117646595,0.088567097
0.334207,5.798577,18.701181,2,0.278076,0.041382,-0.01886,-0.959473,-0.5,1.11,80.74,-6.246879,0.393946,80.506214,5.829515,29.408062,80.512926,0,0,4.516568087,28.01914007,80.55557281,FALSE,42.98877293,42.98877293,0.4,0,-0.82704047,0.590566602,-0.12763058,0.096004737
0.343051,6.07711,18.696539,2,0.263306,0.047424,-0.017639,-0.963379,0.17,2.31,80.61,-7.092138,-1.348264,80.319488,6.23671,30.334527,80.32162,0,0,4.822411664,28.77661981,80.33760047,FALSE,45.3185177,45.3185177,0.4,0,-0.886025603,0.586346608,-0.135205759,0.101209047
0.351897,5.799095,18.710465,2,0.248596,0.05426,-0.016113,-0.96698,-0.14,1.14,79.83,-8.348707,-0.597013,79.398329,6.254815,30.700142,79.408503,0,0,5.110185739,29.51196547,79.47039002,FALSE,47.61446255,47.61446255,0.4,0,-0.95432046,0.577742648,-0.143345609,0.106357814
0.364236,6.542519,18.701181,2,0.233948,0.061707,-0.014221,-0.970215,1.09,2.4,80.31,-10.027702,-2.735882,79.678185,6.806684,31.892376,79.675213,0,0,5.525003276,30.53177516,79.66224296,FALSE,50.88403781,50.88403781,0.4,0,-1.067693716,0.557180352,-0.155820426,0.113359721
0.372837,7.473427,18.701181,2,0.219238,0.069824,-0.012024,-0.973083,1.55,1.82,79.66,-11.85727,-2.883183,78.756068,7.471269,33.144654,78.766197,0,0,5.861121848,31.27916214,78.82558986,FALSE,53.36300382,53.36300382,0.4,0,-1.161810038,0.533015563,-0.165408407,0.118048109
0.381682,6.82209,18.705823,2,0.204651,0.078491,-0.009583,-0.975647,2.3,2.46,79.51,-13.589997,-4.243206,78.29748,7.39191,33.347222,78.302645,0,0,6.169407474,32.00189019,78.33799666,FALSE,55.78358131,55.78358131,0.4,0,-1.274350576,0.501499108,-0.176182327,0.12262325
0.394366,7.938912,18.705823,2,0.190002,0.087708,-0.006836,-0.977844,2.86,2.12,78.51,-15.495048,-4.600066,76.910627,8.138622,34.717236,76.925967,0,0,6.638831065,33.04790501,77.02013499,FALSE,59.3789433,59.3789433,0.4,0,-1.458807931,0.445415077,-0.193516018,0.12862858
0.403209,8.681969,18.696539,2,0.175354,0.097473,-0.003784,-0.979675,3.4,2.41,78.58,-17.412055,-5.536129,76.539991,8.76459,35.869858,76.544244,0,0,7.00773112,33.79888722,76.57682772,FALSE,62.04145038,62.04145038,0.4,0,-1.604306687,0.400597891,-0.207059579,0.132369226
0.412036,8.869423,18.715107,2,0.160706,0.107605,-0.000488,-0.98114,4.35,2.61,78.2,-19.726438,-6.477282,75.563977,9.144848,36.617715,75.57478,0,0,7.374783148,34.53775293,75.64168304,FALSE,64.70467949,64.70467949,0.4,0,-1.768217426,0.347576701,-0.221944215,0.135671295
0.424493,10.450508,18.701181,2,0.145935,0.118042,0.00293,-0.982239,5.57,3.09,78.1,-22.333785,-7.691785,74.714463,10.364766,38.498084,74.723944,0,0,7.922841702,35.59076934,74.78559947,FALSE,68.59186073,68.59186073,0.4,0,-2.030189525,0.259324667,-0.245602592,0.13945138
0.433109,11.38073,18.701181,2,0.131287,0.128784,0.006592,-0.98291,6.81,3.79,77.43,-24.83313,-9.026529,73.198058,11.289602,40.011056,73.214873,0,0,8.365749424,36.36866444,73.3198544,FALSE,71.55088933,71.55088933,0.4,0,-2.233384595,0.187302171,-0.26397007,0.141375448
0.442103,11.660942,18.705823,2,0.11676,0.139709,0.010376,-0.983215,7.8,3.47,77.49,-27.576608,-9.251909,72.328924,11.867299,40.943252,72.338686,0,0,8.821595179,37.15591029,72.40494832,FALSE,74.59504494,74.59504494,0.4,0,-2.469071187,0.105104035,-0.285117013,0.142690399
0.454728,12.032341,18.705823,2,0.102173,0.150635,0.014282,-0.983215,8.65,4.36,76.07,-29.493798,-10.446279,70.011054,12.485628,41.947659,70.036704,0,0,9.413432341,38.19049501,70.1947139,FALSE,78.65133253,78.65133253,0.4,0,-2.829328125,-0.019240777,-0.318563159,0.143232411
0.463581,13.334679,18.696539,2,0.087036,0.161377,0.018433,-0.982849,9.47,4.11,76.14,-32.013418,-10.506026,69.0546,13.353478,43.303724,69.065422,0,0,9.907436995,38.97344799,69.1420697,FALSE,81.81375414,81.81375414,0.4,0,-3.101589816,-0.111986155,-0.344816367,0.142651535
0.472348,13.986931,18.701181,2,0.071167,0.171814,0.022766,-0.9823,9.22,4.46,75.99,-33.327944,-10.884388,68.192317,14.102455,44.39101,68.201938,0,0,10.41160468,39.74997967,68.26518217,FALSE,85.00331291,85.00331291,0.4,0,-3.388013677,-0.205751035,-0.373263544,0.141258734
0.484982,13.986931,18.701181,2,0.054932,0.181824,0.027222,-0.981445,10.92,5.02,75.6,-36.297813,-11.601863,66.391342,14.601515,45.146054,66.411294,0,0,11.05163917,40.75568565,66.53510328,FALSE,89.1776252,89.1776252,0.4,0,-3.827839584,-0.347796682,-0.418846089,0.137761973
0.493615,15.197792,18.705823,2,0.037964,0.191284,0.031799,-0.980286,10.92,5.31,75.52,-37.769268,-11.769032,65.465188,15.340341,46.233474,65.475613,0,0,11.56961634,41.50991163,65.54727206,FALSE,92.38701275,92.38701275,0.4,0,-4.147550139,-0.44867715,-0.453271859,0.134323994
0.502496,16.686562,18.696539,2,0.020508,0.200195,0.03656,-0.978882,12.05,5.69,75.16,-40.108461,-11.974722,63.833094,16.532593,47.826978,63.851194,0,0,12.14581623,42.31882259,63.96460598,FALSE,95.88789634,95.88789634,0.4,0,-4.493366194,-0.55411129,-0.491641848,0.129871112
0.515116,17.61837,18.705823,2,0.002136,0.208435,0.041504,-0.977173,13.46,6.57,74.58,-42.517532,-12.486954,61.830343,17.771517,49.396244,61.852613,0,0,12.89993586,43.36812419,61.99408398,FALSE,100.4933738,100.4933738,0.4,0,-5.01473621,-0.708464466,-0.551637974,0.121904259
0.523981,18.362114,18.696539,2,-0.017395,0.216003,0.046814,-0.975098,11.98,8.28,73.63,-42.103952,-13.758303,60.591287,18.555253,50.450689,60.605186,0,0,13.5081051,44.16956534,60.6989098,FALSE,104.0859207,104.0859207,0.4,0,-5.389820938,-0.824796567,-0.597756174,0.115108079
0.535662,19.106987,18.696539,2,-0.038025,0.222839,0.05249,-0.972717,13.43,7.39,73.29,-44.497366,-12.262866,58.958929,19.469238,51.565885,58.97707,0,0,14.25113725,45.13579856,59.0924206,FALSE,108.4750183,108.4750183,0.4,0,-5.895615936,-0.976773205,-0.663668768,0.104586011
0.544372,19.388939,18.710465,2,-0.060303,0.22876,0.058594,-0.969849,12.51,8.7,73.27,-44.923761,-13.084405,58.406893,19.873951,52.006083,58.413177,0,0,14.85472291,45.89280764,58.4594868,FALSE,111.9710352,111.9710352,0.4,0,-6.285044944,-1.08716057,-0.716715546,0.095597579
0.553206,20.690666,18.701181,2,-0.085571,0.233459,0.065369,-0.96637,13.1,9.44,73.01,-46.512572,-12.961108,57.093264,20.808129,53.127956,57.107809,0,0,15.50085437,46.68775823,57.19808082,FALSE,115.6877174,115.6877174,0.4,0,-6.688919227,-1.202203601,-0.774021545,0.085485458
0.565377,21.99511,18.701181,2,-0.114563,0.236816,0.072998,-0.962036,13.14,11.07,72.4,-47.580069,-13.552156,55.58475,22.14751,54.660942,55.601534,0,0,16.33554972,47.69458351,55.70852502,FALSE,120.4589373,120.4589373,0.4,0,-7.261519993,-1.363550069,-0.858916943,0.069871564
0.574197,22.181755,18.701181,2,-0.145447,0.238953,0.081055,-0.956665,11.76,11.97,71.66,-47.239876,-13.711085,54.747342,22.651643,55.173032,54.756755,0,0,16.99860306,48.47233963,54.82108412,FALSE,124.1984231,124.1984231,0.4,0,-7.679675951,-1.483780962,-0.924807617,0.057314834
0.583067,23.579735,18.705823,2,-0.177124,0.240051,0.089233,-0.950256,11.15,12.75,71.28,-47.682552,-13.541367,53.948996,23.680264,56.35874,53.957897,0,0,17.70319151,49.28496046,54.01590275,FALSE,128.1496129,128.1496129,0.4,0,-8.100656919,-1.604645586,-0.994793394,0.043617662
0.595576,23.765923,18.705823,2,-0.210632,0.23999,0.097656,-0.942627,9.91,13.15,70.74,-47.411381,-13.205723,53.415678,24.439161,57.089139,53.421653,0,0,18.56723273,50.25642438,53.4617274,FALSE,132.9370512,132.9370512,0.4,0,-8.695421923,-1.771935261,-1.099844469,0.022498837
0.604323,24.324944,18.705823,2,-0.244934,0.238708,0.105835,-0.933716,9.28,14.39,70.06,-47.826876,-13.281633,52.323851,24.874124,57.447237,52.335949,0,0,19.24652412,51.01347761,52.41114906,FALSE,136.7048545,136.7048545,0.4,0,-9.11194644,-1.887777712,-1.177724994,0.006493082
0.61306,23.95208,18.705823,2,-0.278198,0.236633,0.113098,-0.924011,8.63,13.87,69.89,-47.676855,-11.87459,52.319064,24.844426,57.197826,52.31925,0,0,19.88456455,51.70436304,52.32612881,FALSE,140.1846149,140.1846149,0.4,0,-9.529154489,-1.997672672,-1.259158644,-0.010480508
0.625525,24.603966,18.701181,2,-0.310547,0.233765,0.119385,-0.913635,8.11,14.11,69.08,-47.509522,-10.973432,51.571418,25.421843,57.667015,51.579659,0,0,20.71669977,52.58368781,51.62931956,FALSE,144.6647351,144.6647351,0.4,0,-10.12240358,-2.14007297,-1.381636979,-0.036269007
0.634304,26.094628,18.701181,2,-0.340515,0.230469,0.124084,-0.903076,7.17,14.84,68.03,-47.091059,-10.690947,50.674352,26.321116,58.69603,50.684328,0,0,21.40188061,53.31169458,50.74761727,FALSE,148.3959317,148.3959317,0.4,0,-10.53765283,-2.235168761,-1.472324297,-0.055474131
0.643222,26.466545,18.691897,2,-0.367493,0.227112,0.126953,-0.892883,7.4,14.11,67.4,-46.708149,-8.590188,50.409583,26.930756,59.257077,50.41261,0,0,22.08617556,54.02173413,50.43551707,FALSE,152.0730164,152.0730164,0.4,0,-10.9559035,-2.321143342,-1.568164065,-0.075790726
0.655848,26.37368,18.696539,2,-0.392151,0.223572,0.128113,-0.883057,6.24,13.96,66.42,-45.465324,-7.909804,50.156431,27.359425,59.483298,50.159254,0,0,22.936144,54.86500325,50.17784257,FALSE,156.5047935,156.5047935,0.4,0,-11.53779464,-2.425307792,-1.710166781,-0.105755073
0.664557,26.560417,18.696539,2,-0.415771,0.219849,0.127991,-0.873169,7.15,12.28,66.05,-44.600332,-4.726698,50.5273,27.41478,59.221002,50.523244,0,0,23.558853,55.48277224,50.50048961,FALSE,159.769963,159.769963,0.4,0,-11.92998554,-2.48033344,-1.81235723,-0.127116687
0.673382,26.001763,18.705823,2,-0.438843,0.215698,0.126587,-0.863037,5.74,11.88,65.34,-42.931006,-4.168149,50.821811,27.121483,58.584201,50.818521,0,0,24.13915334,56.04077985,50.7971592,FALSE,162.7502214,162.7502214,0.4,0,-12.31621757,-2.519581952,-1.919343601,-0.149178814
0.693854,26.281334,18.701181,2,-0.485474,0.206421,0.120728,-0.840881,5.81,9.29,63.55,-39.208237,0.227956,51.19779,27.838936,59.021304,51.19361,0,0,25.34309367,57.14129653,51.1670536,FALSE,168.7229818,168.7229818,0.4,0,-13.15699486,-2.559913768,-2.180087403,-0.201172532
0.703323,26.000725,18.696539,2,-0.508484,0.201355,0.116394,-0.829041,6.57,9.66,62.55,-38.617973,2.181958,50.524987,27.311503,57.274634,50.532355,0,0,25.89179807,57.63225963,50.57424643,FALSE,171.4140007,171.4140007,0.4,0,-13.52546305,-2.54850403,-2.3064155,-0.225358336
0.713085,26.933373,18.696539,2,-0.531311,0.196045,0.11145,-0.816589,5.45,7.74,62.28,-35.648052,3.428152,51.824781,27.652252,57.428497,51.810539,0,0,26.4791189,58.15601007,51.72883985,FALSE,174.2965503,174.2965503,0.4,0,-13.88795552,-2.521121083,-2.440220396,-0.250103176
0.72706,26.467552,18.701181,2,-0.55426,0.190552,0.106018,-0.803284,6.28,5.59,61.08,-32.594487,6.314298,51.953942,27.767236,57.175584,51.952362,0,0,27.25765511,58.82738722,51.93667212,FALSE,178.031827,178.031827,0.4,0,-14.36480026,-2.453045713,-2.637636527,-0.284860167
0.735861,27.211968,18.691897,2,-0.577026,0.184814,0.100159,-0.789185,6.55,5.42,60.45,-31.096835,7.843166,51.941245,27.948176,57.099354,51.941368,0,0,27.7507079,59.24934503,51.94089416,FALSE,180.3913916,180.3913916,0.4,0,-14.64507392,-2.390745793,-2.765294479,-0.306175271
0.747691,27.211968,18.691897,2,-0.59967,0.179016,0.093872,-0.774292,6.24,3.45,59.87,-27.777631,9.247508,52.707999,28.198841,57.137924,52.699551,0,0,28.39623849,59.786421,52.64914661,FALSE,183.4216404,183.4216404,0.4,0,-14.99331639,-2.289654456,-2.940605557,-0.333859839
0.756172,28.236565,18.687255,2,-0.621948,0.173157,0.087219,-0.758667,6.3,4.1,58.94,-26.673642,10.16491,52.111403,28.707214,57.612069,52.117884,0,0,28.87353631,60.19085647,52.15265875,FALSE,185.7012389,185.7012389,0.4,0,-15.22421701,-2.207336098,-3.068743008,-0.352929327
0.764763,28.797386,18.696539,2,-0.643494,0.167236,0.080322,-0.742615,7.74,2.48,58.77,-23.87315,12.849332,52.772302,29.256233,58.131772,52.765091,0,0,29.36447349,60.60236419,52.72476289,FALSE,188.0316546,188.0316546,0.4,0,-15.44134075,-2.108478421,-3.200466911,-0.371467909
0.77679,28.983666,18.696539,2,-0.664246,0.161438,0.073303,-0.726196,7.95,2.02,58.08,-21.695535,13.914921,52.690301,29.801263,58.576944,52.691125,0,0,30.04428458,61.16653347,52.6929449,FALSE,191.2424758,191.2424758,0.4,0,-15.71536804,-1.947531586,-3.387827779,-0.395858725
0.785396,30.660698,18.687255,2,-0.68396,0.155762,0.066345,-0.709595,9.13,0.31,57.23,-18.284141,15.839076,52.664304,30.805903,59.736145,52.6646,0,0,30.57680401,61.62548895,52.66650133,FALSE,193.8416261,193.8416261,0.4,0,-15.88740059,-1.819500137,-3.523814493,-0.412068262
0.794028,32.059319,18.691897,2,-0.702698,0.150208,0.059448,-0.692871,9.72,0.23,56.71,-16.443275,16.937077,52.471529,32.047877,61.103106,52.473656,0,0,31.15550495,62.13892191,52.48648731,FALSE,196.7402239,196.7402239,0.4,0,-16.03728411,-1.67803826,-3.661601432,-0.427163638
0.806686,32.900627,18.705823,2,-0.720337,0.144958,0.052856,-0.67627,9.17,-2.43,55.18,-11.959189,16.548337,52.134279,33.319972,62.353664,52.138019,0,0,31.99166518,62.86313985,52.16130048,FALSE,200.8626658,200.8626658,0.4,0,-16.21704331,-1.466109075,-3.86573907,-0.447062946
0.815549,34.85659,18.691897,2,-0.736877,0.139771,0.046631,-0.65979,9.94,-1.61,54.46,-11.000059,17.516543,51.375813,34.767501,64.116924,51.384213,0,0,32.6603042,63.4696405,51.43607571,FALSE,204.2956965,204.2956965,0.4,0,-16.31878722,-1.31515056,-4.009921603,-0.459388098
0.824426,35.697106,18.696539,2,-0.75238,0.134827,0.041077,-0.643433,10.03,-2.53,53.93,-8.577744,17.569787,51.314049,35.876624,65.273423,51.314823,0,0,33.34279352,64.08067607,51.32341092,FALSE,207.7742684,207.7742684,0.4,0,-16.4056833,-1.159419884,-4.155169166,-0.470371479
0.836744,36.724083,18.701181,2,-0.766846,0.129883,0.036255,-0.627502,10.54,-2.03,53.27,-7.498825,18.067665,50.697429,37.176197,66.503587,50.704232,0,0,34.25941116,64.8761818,50.74545445,FALSE,212.3472208,212.3472208,0.4,0,-16.50469888,-0.939928817,-4.35786421,-0.483301368
0.845326,37.842064,18.691897,2,-0.780212,0.125244,0.032288,-0.612,10.8,-2.79,53.23,-5.512771,18.087909,50.9931,38.135479,67.5052,50.989917,0,0,34.96176205,65.50220489,50.97410063,FALSE,215.9393858,215.9393858,0.4,0,-16.56053164,-0.784785249,-4.499747114,-0.490702116
0.854194,38.403404,18.701181,2,-0.792603,0.12085,0.029236,-0.596924,10.99,-2.7,51.6,-4.160905,17.863975,49.539811,38.891015,68.143092,49.555791,0,0,35.68018871,66.13248206,49.64984989,FALSE,219.5780326,219.5780326,0.4,0,-16.60342472,-0.625374595,-4.646796096,-0.496954765
0.866802,38.963249,18.701181,2,-0.803894,0.116699,0.0271,-0.582581,10.49,-2.25,50.6,-3.637672,17.126803,48.671366,39.795946,68.808059,48.681112,0,0,36.63472574,66.91299803,48.74643544,FALSE,224.1634207,224.1634207,0.4,0,-16.65258695,-0.404792731,-4.856441994,-0.50344894
0.87567,40.268456,18.701181,2,-0.814148,0.112671,0.026001,-0.56897,10.36,-3.5,50.04,-1.673869,16.213539,48.557855,40.682683,69.644531,48.559213,0,0,37.37479124,67.53740019,48.57232294,FALSE,227.8193582,227.8193582,0.4,0,-16.67613832,-0.256961654,-5.004221562,-0.506383159
0.884539,41.854851,18.696539,2,-0.823425,0.108826,0.025757,-0.556274,9.6,-3.79,49.66,-1.022224,14.970724,48.450608,41.980675,70.964337,48.451805,0,0,38.16007297,68.21248321,48.45994602,FALSE,231.7680799,231.7680799,0.4,0,-16.68809415,-0.11867504,-5.152175251,-0.50804892
0.897027,41.388878,18.701181,2,-0.831604,0.10498,0.026489,-0.544739,8.31,-3.35,48.06,-1.231166,13.291694,47.030497,42.527072,71.12662,47.04616,0,0,39.12926309,68.96779629,47.14016453,FALSE,236.2896712,236.2896712,0.4,0,-16.70216432,0.057795498,-5.360664024,-0.508429051
