time,altitude,Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,accel_x,accel_y,accel,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,deployment,filtered_altitude,filtered_velocity,filtered_accel,saturated,predicted_apogee,predicted_apogee_no_brake,cd_total,cd_calculated,integrated_vx,integrated_vy,integrated_x,integrated_y
0.369763,6.763397,18.125547,2,0.927307,0.018677,0.00647,-0.37384,-1.55,1.12,84.05,-0.505017,-1.437463,84.057947,6.923558,34.575998,84.066032,0,0,5.28737259,32.71023174,84.11292732,FALSE,57.01768317,57.01768317,0.4,0,2.312606302,1.801302159,0.443694677,0.337300053
0.38217,7.135117,18.125547,2,0.930115,0.026367,0.002197,-0.366272,-1.91,0.62,83.64,-2.248645,-2.483144,83.597006,7.481479,35.751688,83.602174,0,0,5.76121117,33.80772627,83.63658757,FALSE,60.83135125,60.83135125,0.4,0,2.29552396,1.776980673,0.472281213,0.359497931
0.390781,7.6922,18.125547,2,0.932739,0.034485,-0.00238,-0.358887,-1.31,-0.83,83.28,-3.959256,-4.952142,83.052778,7.914568,36.63235,83.058832,0,0,6.125384386,34.59027702,83.09756795,FALSE,63.62998486,63.62998486,0.4,0,2.268795842,1.744968049,0.491932892,0.374661681
0.399658,8.343552,18.130189,2,0.935181,0.04303,-0.007202,-0.351562,-2.25,-0.47,83.01,-5.63203,-5.131584,82.691551,8.490757,37.662046,82.695599,0,0,6.51708795,35.40180619,82.72270068,FALSE,66.59209109,66.59209109,0.4,0,2.226224919,1.700211432,0.511884041,0.38995311
0.412296,9.086075,18.130189,2,0.937378,0.052002,-0.012207,-0.344238,-1.93,-2.33,82.21,-7.797437,-7.841007,81.519068,9.31812,39.085752,81.532033,0,0,7.061756413,36.53136833,81.61141087,FALSE,70.79062588,70.79062588,0.4,0,2.141364117,1.618237629,0.539482836,0.41092239
0.421143,10.480148,18.125547,2,0.939392,0.061218,-0.017456,-0.336975,-2.74,-2.46,81.32,-9.69033,-8.538728,80.372225,10.341308,40.728524,80.385006,0,0,7.520469613,37.37862369,80.46729551,FALSE,74.0470127,74.0470127,0.4,0,2.06400698,1.545781871,0.558085295,0.42491843
0.42983,11.409805,18.116262,2,0.941223,0.070679,-0.022888,-0.329529,-2.11,-3.65,81.28,-11.190046,-11.093263,79.849463,11.315507,42.179199,79.855364,0,0,8.000398501,38.22405649,79.89686321,FALSE,77.36629533,77.36629533,0.4,0,1.973313067,1.460510318,0.575621395,0.43797626
0.442336,12.33902,18.125547,2,0.942993,0.080261,-0.028503,-0.321777,-2.81,-4.18,81.06,-13.285615,-12.325647,79.168608,12.442096,43.849004,79.176176,0,0,8.650343768,39.38686457,79.22447988,FALSE,81.99765309,81.99765309,0.4,0,1.820266758,1.314071874,0.59934265,0.455325723
0.450952,11.874405,18.130189,2,0.944702,0.089905,-0.034241,-0.313538,-3.56,-5.56,80.14,-15.813903,-14.138472,77.563111,12.493516,44.062047,77.580887,0,0,9.116331394,40.19226156,77.69057144,FALSE,85.27187528,85.27187528,0.4,0,1.694906035,1.20006445,0.614486014,0.466156622
0.462928,12.896912,18.134832,2,0.94635,0.099487,-0.0401,-0.30481,-3.17,-6.96,79.98,-17.45156,-16.779856,76.610497,13.26063,45.262702,76.62119,0,0,9.745383946,41.26744542,76.69336048,FALSE,89.71282429,89.71282429,0.4,0,1.495712442,1.014925501,0.633591437,0.479419982
0.47155,14.29097,18.130189,2,0.948059,0.108887,-0.046021,-0.295288,-4.41,-7.34,79.9,-19.768513,-17.697314,75.85077,14.251176,46.738544,75.85926,0,0,10.2845349,42.11481366,75.91541368,FALSE,93.30581077,93.30581077,0.4,0,1.335256708,0.866294422,0.645795745,0.487529921
0.480452,15.034958,18.130189,2,0.949829,0.117981,-0.052124,-0.284973,-3.43,-8.13,79.48,-20.369854,-20.136329,74.662837,15.123015,47.953075,74.676021,0,0,10.85087883,42.98656568,74.75893487,FALSE,97.05846471,97.05846471,0.4,0,1.156600836,0.697896877,0.656887003,0.494492136
0.492979,15.592987,18.130189,2,0.95166,0.126648,-0.058289,-0.273804,-4.62,-9.34,78.79,-22.830869,-21.641646,72.98539,16.001802,49.184187,73.00402,0,0,11.57744135,44.11609764,73.12145663,FALSE,101.9791935,101.9791935,0.4,0,0.886013108,0.43622053,0.669680916,0.501595681
0.501826,17.824387,18.130189,2,0.953552,0.134827,-0.064514,-0.261414,-5.01,-10.46,78.5,-24.508165,-23.602047,71.686948,17.497534,51.298793,71.701462,0,0,12.22460651,45.03557032,71.79700372,FALSE,106.0938761,106.0938761,0.4,0,0.676608891,0.236085054,0.676593174,0.504569625
0.510412,19.126846,18.139474,2,0.955627,0.142334,-0.070923,-0.247864,-5.87,-10.69,77.42,-25.895117,-24.383143,69.838828,18.882123,53.070588,69.859353,0,0,12.89633492,45.95696944,69.98905952,FALSE,110.2871525,110.2871525,0.4,0,0.460227601,0.030084634,0.681473613,0.505712291
0.522769,20.42894,18.130189,2,0.957886,0.149109,-0.077454,-0.23291,-6.63,-11.62,77.24,-27.573678,-26.008616,68.616768,20.439197,54.956169,68.630461,0,0,13.77356749,47.15684228,68.72205047,FALSE,115.8185004,115.8185004,0.4,0,0.129870651,-0.281260849,0.685119535,0.504160399
0.531273,21.544571,18.130189,2,0.960388,0.154846,-0.08429,-0.215759,-7.62,-11.44,76.79,-28.808106,-26.515669,67.473245,21.550027,56.422384,67.485998,0,0,14.49862386,48.09801419,67.56905357,FALSE,120.2467225,120.2467225,0.4,0,-0.109864694,-0.504594109,0.685204601,0.500818944
0.540367,23.313156,18.134832,2,0.963196,0.159546,-0.09137,-0.195984,-8.96,-11.88,76.21,-30.440862,-27.412173,65.964186,23.084758,58.266514,65.980956,0,0,15.30451136,49.12105449,66.0873117,FALSE,125.1286988,125.1286988,0.4,0,-0.379269752,-0.749804007,0.682980506,0.495115195
0.553016,24.523483,18.139474,2,0.966125,0.163086,-0.098633,-0.173828,-10.11,-11.78,75.6,-31.574461,-27.951435,64.63792,24.66129,60.075081,64.65272,0,0,16.30948808,50.38756516,64.74911764,FALSE,131.250844,131.250844,0.4,0,-0.771485662,-1.099951146,0.675702554,0.483416419
0.561887,27.594009,18.134832,2,0.969055,0.165527,-0.106018,-0.149231,-11.96,-11.19,75.22,-33.17409,-27.9507,63.596574,26.899971,63.07382,63.608212,0,0,17.23611696,51.50864254,63.68499738,FALSE,136.7703893,136.7703893,0.4,0,-1.05867786,-1.347905065,0.667584863,0.472558953
0.570624,28.990036,18.130189,2,0.971741,0.166809,-0.113281,-0.122681,-12.74,-10.55,75.15,-33.767036,-28.400397,63.042263,28.662019,65.155495,63.048499,0,0,18.18609282,52.63824498,63.09157375,FALSE,142.4062394,142.4062394,0.4,0,-1.351110169,-1.594074833,0.657057704,0.459706913
0.583134,30.015274,18.144116,2,0.973999,0.167114,-0.120239,-0.094727,-13.84,-9.52,73.27,-34.047034,-27.890488,60.939459,30.266438,66.84744,60.9627,0,0,19.34514288,54.00647016,61.10456967,FALSE,149.3161123,149.3161123,0.4,0,-1.775287177,-1.946174318,0.637502089,0.437562655
0.59184,31.317734,18.125547,2,0.975708,0.166443,-0.12677,-0.06488,-14.7,-9.05,73.02,-34.508495,-28.506576,60.219946,31.460973,68.240228,60.228131,0,0,20.32786555,55.13804344,60.28781454,FALSE,155.1147241,155.1147241,0.4,0,-2.073709395,-2.191670738,0.620747407,0.419550615
0.603853,32.621902,18.134832,2,0.976746,0.165161,-0.132507,-0.034363,-14.6,-8.19,72.34,-33.79058,-28.7858,59.522543,32.958881,69.79785,59.530319,0,0,21.51415544,56.48112479,59.58125489,FALSE,162.084318,162.084318,0.4,0,-2.483947789,-2.535797394,0.593371839,0.391155078
0.612768,32.994034,18.134832,2,0.97699,0.163391,-0.137085,-0.003784,-14.52,-8.61,71.59,-32.916531,-30.173976,58.447718,33.603859,70.347785,58.459648,0,0,22.51037241,57.59811464,58.53468318,FALSE,167.9436501,167.9436501,0.4,0,-2.781294736,-2.798610596,0.56990202,0.367376954
0.621613,32.714279,18.130189,2,0.976501,0.16156,-0.140259,0.025146,-14.29,-8.26,70.72,-31.727092,-30.685473,57.6672,33.713887,70.205406,57.675932,0,0,23.45508289,58.63488777,57.73375349,FALSE,173.4438448,173.4438448,0.4,0,-3.067181159,-3.067761509,0.544037136,0.341432924
0.633732,32.994034,18.134832,2,0.975586,0.160034,-0.141663,0.05072,-14.01,-7.48,70.01,-30.51099,-30.676603,57.285908,34.151652,70.399983,57.290206,0,0,24.56705469,59.81686091,57.32026689,FALSE,179.796243,179.796243,0.4,0,-3.444312817,-3.439585009,0.504580738,0.302001658
0.642359,33.553024,18.134832,2,0.974365,0.159058,-0.141235,0.072876,-13.99,-7.17,69.14,-29.369385,-30.943223,56.633668,34.413812,70.39998,56.640903,0,0,25.46599204,60.77448867,56.68634402,FALSE,184.9762112,184.9762112,0.4,0,-3.702606814,-3.705382128,0.4737525,0.271181842
0.651065,32.156876,18.139474,2,0.973145,0.158386,-0.13916,0.092285,-13.45,-6.5,68.49,-27.793989,-30.758313,56.52816,33.72462,69.265675,56.529402,0,0,26.27405261,61.6056019,56.54029595,FALSE,189.5243707,189.5243707,0.4,0,-3.951438981,-3.973968914,0.440434439,0.237753627
0.66351,32.343185,18.139474,2,0.971863,0.15802,-0.13562,0.109924,-12.34,-6.48,67.54,-25.383304,-30.865984,56.203774,33.7903,69.018905,56.207362,0,0,27.28517682,62.60554128,56.22959208,FALSE,195.0646087,195.0646087,0.4,0,-4.282334687,-4.357426102,0.389199782,0.185911521
0.672438,32.621384,18.125547,2,0.97052,0.157776,-0.130859,0.12677,-11.17,-7.73,66.5,-22.438198,-31.955932,55.5168,33.729954,68.545632,55.52441,0,0,28.0626565,63.37480057,55.57148554,FALSE,199.3473921,199.3473921,0.4,0,-4.495809872,-4.637863135,0.350014145,0.14575655
0.681327,32.342148,18.130189,2,0.968933,0.157532,-0.125061,0.143738,-10.46,-7.12,65.23,-20.291358,-31.232105,55.025766,33.538643,68.006972,55.031261,0,0,28.79636635,64.07695631,55.0676337,FALSE,203.296075,203.296075,0.4,0,-4.685721383,-4.918702366,0.309206829,0.103282395
0.693842,31.783218,18.130189,2,0.967041,0.157227,-0.118408,0.161438,-8.43,-8.08,64.7,-16.463051,-31.725729,55.180312,33.375745,67.463882,55.178669,0,0,29.70217597,64.89116752,55.17166734,FALSE,207.9478119,207.9478119,0.4,0,-4.915712098,-5.312661012,0.249125859,0.039259638
0.702565,30.852768,18.139474,2,0.964661,0.156677,-0.111206,0.180298,-8.21,-7.01,63.71,-14.860133,-30.592968,54.943149,32.500989,65.820688,54.945745,0,0,30.29688926,65.40562857,54.96068096,FALSE,210.9190216,210.9190216,0.4,0,-5.052328165,-5.584464009,0.205650252,-0.008268172
0.711311,30.014236,18.134832,2,0.96167,0.155945,-0.103516,0.200317,-6.37,-8.37,63.08,-10.845171,-31.075686,54.830524,31.640712,64.464028,54.831793,0,0,30.83197833,65.83716398,54.84050965,FALSE,213.4531476,213.4531476,0.4,0,-5.164737459,-5.854141033,0.160971024,-0.058289192
0.731776,30.014236,18.134832,2,0.95343,0.153687,-0.087524,0.244202,-4.53,-8.5,61.87,-5.415421,-29.84856,54.775687,32.019175,64.45117,54.776305,0,0,32.08882547,66.82728687,54.78066012,FALSE,219.3154224,219.3154224,0.4,0,-5.331123967,-6.47754838,0.053572122,-0.184473204
0.741278,29.548325,18.130189,2,0.94812,0.152222,-0.079468,0.267639,-3.53,-7.44,60.84,-3.23452,-27.884816,54.601442,31.173086,62.085655,54.603368,0,0,32.5774046,67.15481725,54.61519159,FALSE,221.333085,221.333085,0.4,0,-5.372219837,-6.75183965,0.002720535,-0.247326027
0.751008,30.107132,18.130189,2,0.941895,0.150635,-0.071594,0.291626,-3.25,-9.34,60.5,-0.175521,-28.736865,54.149992,31.15784,61.652275,54.154988,0,0,33.08688617,67.4959379,54.18568213,FALSE,223.4379939,223.4379939,0.4,0,-5.388809686,-7.027304128,-0.049631873,-0.314361561
0.763672,30.014236,18.134832,2,0.934875,0.148926,-0.063904,0.315918,-1.37,-10.04,57.99,3.564036,-26.862747,52.261162,31.276078,61.400721,52.282032,0,0,33.76030507,67.9377817,52.40881135,FALSE,226.1822459,226.1822459,0.4,0,-5.367353609,-7.379360871,-0.117739899,-0.405584564
0.772479,30.292892,18.120904,2,0.927185,0.147095,-0.056396,0.339844,-0.29,-9.21,57.85,5.469545,-24.859137,52.760146,31.246704,61.003049,52.754877,0,0,34.16900002,68.14973468,52.73319153,FALSE,227.586027,227.586027,0.4,0,-5.327574235,-7.607118187,-0.164835014,-0.471577524
0.784665,30.201035,18.134832,2,0.919128,0.145203,-0.049194,0.362976,0.18,-9.89,57.08,7.726989,-24.023644,52.14541,31.386174,60.854887,52.152127,0,0,34.77568846,68.49321039,52.1905046,FALSE,229.8075926,229.8075926,0.4,0,-5.247167753,-7.904960972,-0.229266917,-0.566092623
0.793505,32.061905,18.125547,2,0.910828,0.143127,-0.042175,0.384888,1.07,-9.7,55.69,9.524373,-22.019394,51.196152,32.318673,61.872602,51.206686,0,0,35.22610587,68.74830107,51.27243882,FALSE,231.4591658,231.4591658,0.4,0,-5.170916733,-8.1084712,-0.27531485,-0.636871993
0.802393,32.90007,18.120904,2,0.902588,0.14093,-0.035522,0.405212,1.36,-10.44,55.54,11.433072,-21.34415,51.080753,33.206887,62.75325,51.082141,0,0,35.70044431,69.02266385,51.09545913,FALSE,233.2271226,233.2271226,0.4,0,-5.077781848,-8.301178789,-0.320860067,-0.709796477
0.8147,32.807693,18.134832,2,0.89447,0.138428,-0.029297,0.424072,2.82,-10.13,54.27,13.095417,-18.769645,50.318982,33.75155,63.095605,50.327391,0,0,36.37581006,69.41685806,50.37855336,FALSE,235.7641783,235.7641783,0.4,0,-4.926845791,-8.548019027,-0.382423543,-0.813478016
0.823286,34.112045,18.134832,2,0.886658,0.135742,-0.02356,0.441467,3,-10.51,53.12,14.269632,-17.588326,49.277072,34.504285,63.814469,49.288647,0,0,36.83815387,69.67100302,49.36157775,FALSE,237.4286813,237.4286813,0.4,0,-4.809367635,-8.704103796,-0.424221107,-0.88754138
0.832068,34.949875,18.130189,2,0.87915,0.132812,-0.018433,0.457275,3.96,-10.56,52.76,15.541939,-15.81684,49.184204,35.324114,64.566539,49.185355,0,0,37.33370656,69.94973029,49.19781211,FALSE,239.2443515,239.2443515,0.4,0,-4.678465027,-8.85078588,-0.465882181,-0.9646249
0.844608,35.788803,18.134832,2,0.872131,0.129639,-0.013977,0.471558,4.68,-9.91,51.11,15.78679,-13.568083,47.948141,36.406926,65.48613,47.961775,0,0,38.09931854,70.41346775,48.04401588,FALSE,242.2101623,242.2101623,0.4,0,-4.482033896,-9.035029347,-0.523318509,-1.076768962
0.853487,36.999008,18.130189,2,0.865662,0.126282,-0.010315,0.484375,4.85,-9.74,50.26,16.017606,-12.295147,47.294073,37.334059,66.397164,47.301431,0,0,38.64442643,70.73175632,47.35160869,FALSE,244.2681094,244.2681094,0.4,0,-4.34083828,-9.149849157,-0.56248765,-1.15750073
0.862357,37.837082,18.125547,2,0.859741,0.122742,-0.007507,0.495728,5.14,-9.11,49.59,15.789866,-10.821367,46.927186,38.215785,67.18383,46.93131,0,0,39.20565492,71.06222274,46.95974775,FALSE,246.4023609,246.4023609,0.4,0,-4.199772142,-9.252370896,-0.600365257,-1.239114576
0.874728,37.931564,18.130189,2,0.85437,0.119019,-0.005676,0.505798,5.44,-8.48,48.28,15.341305,-9.302541,45.94091,38.885611,67.55385,45.951824,0,0,39.98555539,71.50649278,46.01907532,FALSE,249.3006197,249.3006197,0.4,0,-4.007210284,-9.376847329,-0.651129547,-1.354345605
0.883327,39.048569,18.130189,2,0.849426,0.115173,-0.004944,0.514954,5.52,-8.18,47.32,14.973163,-8.3016,45.20456,39.562765,68.077801,45.212795,0,0,40.52832893,71.80447187,45.2670497,FALSE,251.266501,251.266501,0.4,0,-3.876873229,-9.452536334,-0.685027164,-1.43530254
0.892231,40.25972,18.125547,2,0.844788,0.111267,-0.005188,0.523376,5.17,-7.3,45.96,13.751119,-7.44399,44.134272,40.573618,68.977078,44.146157,0,0,41.12634327,72.15007539,44.22117883,FALSE,253.5173327,253.5173327,0.4,0,-3.748992725,-9.5226357,-0.718977519,-1.519780006
0.904871,40.353714,18.130189,2,0.840515,0.107422,-0.006592,0.531006,4.62,-6.25,44.47,12.182565,-6.805409,42.933207,41.321364,69.366556,42.946573,0,0,41.9612451,72.60114762,43.03202032,FALSE,256.5130325,256.5130325,0.4,0,-3.585091842,-9.612691902,-0.765328934,-1.640715276
0.913717,40.353714,18.130189,2,0.836365,0.103699,-0.008972,0.538147,4.2,-5.88,44.01,11.3221,-6.633864,42.625032,41.37448,68.927576,42.628575,0,0,42.49794796,72.83996358,42.65625617,FALSE,258.1953647,258.1953647,0.4,0,-3.481130709,-9.672133806,-0.796582836,-1.72601206
