time,altitude,Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,accel_x,accel_y,accel,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,deployment,filtered_altitude,filtered_velocity,filtered_accel,saturated,predicted_apogee,predicted_apogee_no_brake,cd_total,cd_calculated,integrated_vx,integrated_vy,integrated_x,integrated_y
0.099414,-0.80657,19.146799,2,-0.330444,0.004883,-0.005737,-0.943787,-3.11,4.33,92.26,-0.770968,-4.026747,92.322902,-0.797691,8.106041,92.308051,0,0,-0.483212971,9.033119207,92.22120793,FALSE,3.658381848,3.658381848,0.4,0,0.107195078,-0.008862656,0.007764469,0.000768993
0.111853,-0.619299,19.156082,2,-0.316223,0.005127,-0.006531,-0.948669,10.86,-2.76,81.26,-7.487048,9.993468,81.073049,-0.632881,9.188822,81.196856,0,0,-0.377847615,10.16694477,81.92833705,FALSE,4.862891898,4.862891898,0.4,0,0.055834348,0.028247365,0.008778431,0.000889556
0.120618,-0.62084,19.146799,2,-0.298401,0.005554,-0.007263,-0.954407,0.08,4.95,77.87,-3.37366,-2.684863,77.908004,-0.545452,9.877001,77.944246,0,0,-0.303486974,10.87818758,78.21644442,FALSE,5.691591577,5.691591577,0.4,0,0.008237295,0.060277327,0.009059225,0.001277516
0.129574,-0.898672,19.160724,2,-0.276917,0.006226,-0.007446,-0.960876,-0.32,5.28,81.13,-3.175447,-3.199852,81.177214,-0.567766,10.452679,81.141587,0,0,-0.23899279,11.57171697,80.95006341,FALSE,6.539524833,6.539524833,0.4,0,-0.021089606,0.033925573,0.009001672,0.001699356
0.142213,0.03158,19.151441,2,-0.259399,0.006836,-0.006653,-0.965698,6.94,-4.8,77.49,-4.355115,8.899986,77.315664,-0.235494,11.678888,77.357824,0,0,-0.080329047,12.59309283,77.59449555,FALSE,7.937589705,7.937589705,0.4,0,-0.068678993,0.06994757,0.008434379,0.002355782
0.150928,-0.526693,19.151441,2,-0.250061,0.006653,-0.006897,-0.968201,6.99,-2.16,88.56,-5.904989,6.751265,88.407915,-0.22474,12.317081,88.286146,0,0,0.004773132,13.26833716,87.57830819,FALSE,8.897743335,8.897743335,0.4,0,-0.113387396,0.138147896,0.007641025,0.003262558
0.162744,0.217325,19.151441,2,-0.253601,0.005859,-0.007507,-0.967285,-1.96,0.28,80.77,0.962529,0.207699,80.788265,0.069729,13.46209,80.870889,0,0,0.170033921,14.29793598,81.30919791,FALSE,10.48194691,10.48194691,0.4,0,-0.14258745,0.179261455,0.006128726,0.005137813
0.171332,0.309946,19.146799,2,-0.263672,0.005249,-0.008057,-0.964539,6.94,-0.04,92.82,-6.499114,5.263354,92.702566,0.266621,14.367831,92.572184,0,0,0.296533094,15.00416957,91.82846547,FALSE,11.64048558,11.64048558,0.4,0,-0.166361546,0.202754157,0.004802099,0.006778188
0.17992,0.497751,19.156082,2,-0.276123,0.005371,-0.008545,-0.96106,13.6,1,88.66,-12.552642,8.08867,88.450814,0.467841,15.226252,88.49623,0,0,0.431980943,15.79179744,88.70994782,FALSE,12.98287653,12.98287653,0.4,0,-0.248169786,0.260087748,0.003022101,0.008765631
0.192385,0.218347,19.160724,2,-0.289368,0.006042,-0.008911,-0.957153,4.53,-0.92,91.21,-3.845901,5.149502,91.100616,0.584055,16.259528,91.071916,0,0,0.616532833,16.89171134,90.91720365,FALSE,14.95084977,14.95084977,0.4,0,-0.350373705,0.342594655,-0.000708321,0.012521849
0.201267,0.497751,19.156082,2,-0.2995,0.006836,-0.008728,-0.954041,-3.67,0.33,90.96,2.111861,-0.480329,91.008842,0.704107,17.029049,91.009537,0,0,0.757806484,17.69380747,91.00181149,FALSE,16.46398493,16.46398493,0.4,0,-0.358074577,0.363330452,-0.00385454,0.015656863
0.210106,1.427622,19.156082,2,-0.313354,0.007141,-0.009277,-0.949585,2.59,-2.8,92.03,-1.127671,5.824242,91.917784,1.091747,18.151435,91.907776,0,0,0.940556364,18.50948663,91.84751049,FALSE,18.10294031,18.10294031,0.4,0,-0.353724949,0.386947876,-0.007000338,0.018972718
0.222568,0.869272,19.156082,2,-0.33728,0.005798,-0.011108,-0.941284,-1.93,3.73,92.18,-1.193843,-1.816896,92.249995,1.253143,19.209019,92.246224,0,0,1.164657353,19.6475169,92.21911634,FALSE,20.46065757,20.46065757,0.4,0,-0.368190303,0.411917649,-0.011498592,0.023950449
0.231142,1.520243,19.151441,2,-0.361267,0.0047,-0.012329,-0.932373,-9.47,6.13,90.63,2.880565,-8.515304,90.885914,1.5077,20.109091,90.900904,0,0,1.344552314,20.4415638,90.98819744,FALSE,22.19884618,22.19884618,0.4,0,-0.360959326,0.367623507,-0.014624456,0.027292342
0.24016,1.984949,19.146799,2,-0.380981,0.003906,-0.013306,-0.9245,-3.76,1.47,88.93,1.892299,-1.23858,88.992865,1.846682,21.115017,89.013891,0,0,1.552220369,21.27159395,89.14594714,FALSE,24.09589091,24.09589091,0.4,0,-0.339438482,0.323643244,-0.01778255,0.030409263
0.252825,2.450708,19.151441,2,-0.401794,0.003235,-0.013245,-0.915588,-2.28,3.51,90.1,-0.61411,-1.63285,90.180281,2.316822,22.507563,90.167427,0,0,1.855652536,22.41755313,90.1009268,FALSE,26.83210348,26.83210348,0.4,0,-0.33134435,0.305459914,-0.022030282,0.034393059
0.261662,2.358072,19.156082,2,-0.419006,0.003662,-0.013,-0.907898,-4.93,1.48,89.9,2.454504,-2.312233,89.984088,2.532609,23.321557,89.986109,0,0,2.070168567,23.2216352,89.99305189,FALSE,28.82228804,28.82228804,0.4,0,-0.323212569,0.288028565,-0.024922442,0.037015388
0.2705,2.357553,19.146799,2,-0.430054,0.004211,-0.012512,-0.90271,-0.24,2.55,89.35,-1.546731,0.549725,89.371629,2.685679,24.035793,89.3784,0,0,2.28226155,24.01870866,89.41930464,FALSE,30.84976151,30.84976151,0.4,0,-0.31920112,0.280240042,-0.027761268,0.039526567
0.282817,3.289118,19.156082,2,-0.440552,0.005249,-0.011963,-0.897644,-2.93,0.63,88.49,1.39311,-0.392573,88.528907,3.1837,25.377359,88.538269,0,0,2.614806723,25.13948328,88.59721842,FALSE,33.82668568,33.82668568,0.4,0,-0.320147195,0.281207862,-0.031698695,0.042984244
0.291443,3.940241,19.151441,2,-0.450867,0.006775,-0.011169,-0.892456,-0.06,2.11,88.87,-1.84235,1.015067,88.870173,3.650982,26.486208,88.866516,0,0,2.881664281,25.93641841,88.8492319,FALSE,36.03821295,36.03821295,0.4,0,-0.322084767,0.283892679,-0.034468641,0.045421523
0.300461,3.382791,19.160724,2,-0.46106,0.008606,-0.010193,-0.887268,-1.63,0.46,88.14,0.042713,0.696038,88.153513,3.806858,27.166712,88.16137,0,0,3.130260045,26.74514321,88.20688864,FALSE,38.31417679,38.31417679,0.4,0,-0.330199331,0.291608051,-0.03740979,0.048016455
0.313116,3.848108,19.156082,2,-0.471069,0.010864,-0.008911,-0.881958,0.27,1.13,87.66,-2.033181,1.871229,87.624139,4.17102,28.292743,87.63006,0,0,3.491465999,27.8726985,87.66884763,FALSE,41.59138397,41.59138397,0.4,0,-0.342794017,0.307852433,-0.041668156,0.051809542
0.321972,4.684565,19.151441,2,-0.480957,0.013489,-0.007446,-0.876648,-1.03,1.02,87.43,-1.74855,0.859368,87.420308,4.591525,29.30128,87.42262,0,0,3.781328453,28.67960417,87.439376,FALSE,44.03094574,44.03094574,0.4,0,-0.359539522,0.319943517,-0.044778088,0.054589422
0.330833,5.522654,19.146799,2,-0.490601,0.016418,-0.005737,-0.871216,0.22,1.81,87.53,-3.672896,1.534522,87.458451,5.155341,30.479017,87.458056,0,0,4.10100692,29.5037769,87.45698758,FALSE,46.59968898,46.59968898,0.4,0,-0.383559238,0.330549647,-0.048070388,0.057471432
0.35109,5.523172,19.156082,2,-0.509338,0.023254,-0.001587,-0.860229,0.31,1.98,86.06,-5.187998,1.592721,85.912088,5.910633,32.372871,85.929124,0,0,4.750892415,31.30267733,86.03061291,FALSE,52.34212987,52.34212987,0.4,0,-0.473306803,0.362223927,-0.056749155,0.064488189
0.360297,6.267099,19.146799,2,-0.518372,0.0271,0.000793,-0.854736,-0.07,2.17,85.85,-5.938266,1.229626,85.663072,6.330176,33.360335,85.666004,0,0,5.094726789,32.14019385,85.6912698,FALSE,55.14102608,55.14102608,0.4,0,-0.524526559,0.375216602,-0.061342681,0.067882997
0.37006,6.639337,19.146799,2,-0.527222,0.03125,0.003418,-0.849182,0.57,2.15,85.75,-7.036894,1.883338,85.468992,6.761216,34.350218,85.471163,0,0,5.464661197,33.0234116,85.48604519,FALSE,58.1566131,58.1566131,0.4,0,-0.587864803,0.390412535,-0.06677282,0.071620415
0.384302,6.919428,19.151441,2,-0.535767,0.035583,0.006226,-0.843567,0.71,3.33,85.11,-8.986345,1.575574,84.688039,7.31091,35.631304,84.696669,0,0,5.985388493,34.27909916,84.74926215,FALSE,62.5368577,62.5368577,0.4,0,-0.701966288,0.415043448,-0.075957707,0.077356067
0.392898,8.222681,19.142157,2,-0.544067,0.040222,0.009216,-0.838013,0.99,3.42,83.91,-10.014871,1.885288,83.36492,7.919019,36.814948,83.379595,0,0,6.365984144,35.08510048,83.47112691,FALSE,65.45433466,65.45433466,0.4,0,-0.783633514,0.429918233,-0.082342815,0.080987713
0.401744,8.501779,19.146799,2,-0.552124,0.044983,0.012451,-0.832458,1.16,4.17,84.07,-11.728785,1.874394,83.339203,8.437307,37.822284,83.339648,0,0,6.757314649,35.89802098,83.34932423,FALSE,68.45054693,68.45054693,0.4,0,-0.879805705,0.446547306,-0.089700206,0.08486432
0.413879,9.154261,19.151441,2,-0.559814,0.049744,0.015869,-0.826965,1.34,4.47,84.25,-13.05352,2.057872,83.337913,9.135252,39.145004,83.337932,0,0,7.282887239,36.99213189,83.3387885,FALSE,72.55392032,72.55392032,0.4,0,-1.03017234,0.47040633,-0.101288998,0.090427936
0.422717,9.898447,19.142157,2,-0.567017,0.054626,0.019348,-0.821655,1.55,4.9,83.05,-14.376899,2.206373,81.927696,9.732161,40.218582,81.943237,0,0,7.710955992,37.82538827,82.0359552,FALSE,75.76102272,75.76102272,0.4,0,-1.151387362,0.489250029,-0.11092931,0.094668657
0.431409,9.993219,19.156082,2,-0.57373,0.05957,0.022827,-0.816528,1.6,4.82,82.03,-15.166732,2.411283,80.739434,10.169125,41.032735,80.7527,0,0,8.126289523,38.62177798,80.83890327,FALSE,78.87538797,78.87538797,0.4,0,-1.279783982,0.509318362,-0.121495181,0.099008436
0.44368,10.645273,19.151441,2,-0.579834,0.064392,0.026367,-0.811768,1.65,5.83,81.66,-17.029237,2.259112,80.062314,10.832676,42.210558,80.069922,0,0,8.694108264,39.70381904,80.12189405,FALSE,83.17622938,83.17622938,0.4,0,-1.47732235,0.53797357,-0.138411407,0.105434095
0.452454,11.669275,19.146799,2,-0.585266,0.069153,0.029785,-0.807312,1.9,6.02,81.39,-18.169328,2.592589,79.544447,11.476971,43.279878,79.550238,0,0,9.158484619,40.52427419,79.58874883,FALSE,86.52071239,86.52071239,0.4,0,-1.631738455,0.559257983,-0.152050857,0.11024765
0.461253,11.856272,19.156082,2,-0.590088,0.073853,0.033203,-0.803284,1.55,6.81,81.09,-19.675137,2.166368,78.946656,11.983187,44.134005,78.953307,0,0,9.618749577,41.33013414,78.99591746,FALSE,89.85056453,89.85056453,0.4,0,-1.798235178,0.580195014,-0.167141026,0.115260673
0.473879,12.228708,19.156082,2,-0.594238,0.07843,0.036438,-0.799622,2.01,7.32,79.58,-20.908193,2.571325,77.115697,12.625944,45.207248,77.135947,0,0,10.23714927,42.42309194,77.25994777,FALSE,94.42393763,94.42393763,0.4,0,-2.054437741,0.61010407,-0.19146295,0.122775032
0.482737,13.160654,19.156082,2,-0.597534,0.082886,0.03949,-0.79657,2.08,7.5,79.8,-21.960146,2.756868,77.063403,13.2026,46.128174,77.064203,0,0,10.72630651,43.22723324,77.07848196,FALSE,97.86827903,97.86827903,0.4,0,-2.244301614,0.633702637,-0.210502067,0.128283851
0.491421,13.625879,19.151441,2,-0.599976,0.087158,0.042236,-0.794128,2.18,8.06,79.53,-23.238533,2.847683,76.463011,13.74261,46.971195,76.469636,0,0,11.21389071,44.01579277,76.51023002,FALSE,101.2902533,101.2902533,0.4,0,-2.440554278,0.658037597,-0.230843711,0.133892588
0.503889,14.651728,19.156082,2,-0.601501,0.091309,0.044678,-0.792419,2.51,8,78.82,-23.855583,3.309901,75.517523,14.627975,48.281558,75.528015,0,0,11.89458729,45.10946736,75.59368364,FALSE,106.0991284,106.0991284,0.4,0,-2.734138998,0.696423976,-0.263102749,0.142336301
0.512493,15.489588,19.151441,2,-0.60199,0.095215,0.046692,-0.791443,2.43,8.55,78.4,-24.919257,3.214089,74.79494,15.325037,49.307759,74.803018,0,0,12.42542488,45.91645227,74.85621973,FALSE,109.7184888,109.7184888,0.4,0,-2.943968359,0.724490181,-0.287529967,0.148449074
0.524502,15.769907,19.156082,2,-0.601379,0.098938,0.048218,-0.791321,2.9,9.21,77.16,-25.980106,3.576829,73.205904,16.066484,50.373274,73.223504,0,0,13.10481826,46.95390547,73.33251646,FALSE,114.4200666,114.4200666,0.4,0,-3.249593584,0.765266248,-0.324719209,0.157394316
0.533187,17.167032,19.151441,2,-0.599609,0.102417,0.049316,-0.792175,2.97,9.13,77.78,-26.574164,3.806701,73.628961,16.863177,51.50462,73.624493,0,0,13.67591128,47.77519223,73.60621777,FALSE,118.2154358,118.2154358,0.4,0,-3.477810502,0.797329227,-0.353932961,0.164179887
0.542025,17.446909,19.156082,2,-0.596619,0.105591,0.049866,-0.794006,3.79,9.13,76.86,-27.02274,4.642792,72.480564,17.50951,52.391397,72.493169,0,0,14.2481219,48.59462935,72.56692432,FALSE,122.0391505,122.0391505,0.4,0,-3.714655221,0.834667536,-0.385716468,0.171391681
0.554509,18.379312,19.156082,2,-0.592407,0.108521,0.049927,-0.796692,3.41,9.21,74.77,-26.881371,4.222866,70.331363,18.450255,53.623651,70.355185,0,0,15.01641757,49.68142334,70.50287558,FALSE,127.1715799,127.1715799,0.4,0,-4.051124681,0.890006974,-0.434190466,0.182157099
0.563396,19.217478,19.151441,2,-0.586914,0.111145,0.0495,-0.800476,4.12,9.27,74.49,-27.37111,4.893107,69.846846,19.178042,54.58635,69.852447,0,0,15.62727067,50.50369036,69.8971767,FALSE,131.1225157,131.1225157,0.4,0,-4.292195581,0.9305138,-0.471264009,0.190246583
0.571993,19.125711,19.156082,2,-0.579956,0.113403,0.048462,-0.805237,4.06,9.1,74.15,-27.333871,4.868005,69.474034,19.633007,55.161436,69.478204,0,0,16.19969766,51.26463325,69.50649758,FALSE,134.8144545,134.8144545,0.4,0,-4.527344942,0.97247194,-0.509174804,0.198426567
0.584363,19.964975,19.160724,2,-0.571655,0.115234,0.046936,-0.811035,4.7,8.82,74.24,-27.447604,5.520409,69.481416,20.427948,56.155562,69.481381,0,0,16.97880222,52.29188269,69.48334031,FALSE,139.847159,139.847159,0.4,0,-4.866168365,1.03672428,-0.567273684,0.210853446
0.592854,20.245432,19.165366,2,-0.562195,0.116638,0.044922,-0.817505,4.71,8.5,72.83,-26.89624,5.488366,68.155064,20.848168,56.653261,68.16968,0,0,17.55117991,53.0322429,68.25696954,FALSE,143.5145855,143.5145855,0.4,0,-5.096885154,1.083462034,-0.609571828,0.219854697
0.601923,21.176523,19.156082,2,-0.551758,0.117554,0.04248,-0.824585,5.32,8.11,71.47,-26.438368,6.015499,66.83459,21.470571,57.396446,66.849302,0,0,18.17521502,53.81953509,66.94371515,FALSE,147.4561546,147.4561546,0.4,0,-5.338730934,1.13562631,-0.656892129,0.229917153
0.614545,21.083719,19.160724,2,-0.540466,0.117981,0.039734,-0.832153,5.71,7.39,71.27,-25.849521,6.515102,66.753782,22.075254,58.081249,66.754835,0,0,18.96003807,54.78691394,66.76835373,FALSE,152.3534838,152.3534838,0.4,0,-5.668719802,1.214706933,-0.72636015,0.244750106
0.623411,22.201578,19.151441,2,-0.528381,0.117859,0.036743,-0.839966,5.86,6.89,70.36,-25.143892,6.648777,65.999171,22.633721,58.723048,66.007498,0,0,19.57239534,55.53042504,66.05818281,FALSE,156.1529737,156.1529737,0.4,0,-5.894773602,1.273062409,-0.777621117,0.255778388
0.63207,21.922098,19.156082,2,-0.515625,0.117249,0.033569,-0.848083,5.42,6.41,69.94,-24.27487,6.270251,65.829118,22.915046,58.989901,65.831084,0,0,20.13970932,56.20547507,65.84669189,FALSE,159.6332529,159.6332529,0.4,0,-6.108732132,1.32899534,-0.829590295,0.267043997
0.644592,22.670298,19.165366,2,-0.502197,0.115967,0.030212,-0.856384,5.25,5.64,69.19,-23.11433,6.246821,65.370468,23.579706,59.708563,65.375544,0,0,20.93136222,57.13244416,65.40700398,FALSE,164.4540852,164.4540852,0.4,0,-6.405435913,1.407364728,-0.907941501,0.284176347
0.653185,23.69343,19.151441,2,-0.488403,0.114197,0.026855,-0.864685,5.08,4.96,68.87,-22.090373,6.219316,65.320789,24.132017,60.3208,65.321393,0,0,21.52758776,57.82252206,65.32740344,FALSE,168.0711351,168.0711351,0.4,0,-6.599657919,1.460925486,-0.963817887,0.296499956
0.662215,23.600595,19.156082,2,-0.474487,0.111755,0.023682,-0.872803,5.11,4.98,67.41,-21.444903,5.890112,64.034552,24.507879,60.674756,64.048733,0,0,22.122589,58.49913616,64.13373973,FALSE,171.6452193,171.6452193,0.4,0,-6.79621969,1.515599553,-1.024300274,0.309938966
0.674855,24.254557,19.160724,2,-0.460632,0.108826,0.020752,-0.880676,4.21,3.72,66.65,-19.375183,5.542221,63.778503,25.197952,61.376871,63.781481,0,0,22.93060579,59.38958714,63.80575683,FALSE,176.3990839,176.3990839,0.4,0,-7.054202634,1.587851898,-1.111834943,0.32955278
0.683676,24.627451,19.160724,2,-0.447021,0.105408,0.018005,-0.888123,4.19,3.33,66.24,-18.5224,5.469605,63.587733,25.556947,61.68027,63.589868,0,0,23.51046533,60.0198683,63.60445982,FALSE,179.7887932,179.7887932,0.4,0,-7.221349924,1.636419556,-1.174797268,0.343773429
0.692371,25.279917,19.156082,2,-0.433655,0.101501,0.015503,-0.895203,3.58,2.95,65.42,-17.209128,4.895169,63.096536,26.006231,62.110463,63.101972,0,0,24.09160019,60.64444683,63.13550399,FALSE,183.167804,183.167804,0.4,0,-7.376692742,1.681480411,-1.238262258,0.358197999
0.704844,26.026285,19.156082,2,-0.420593,0.097351,0.013245,-0.901917,2.92,2.62,64.11,-15.784882,4.249055,62.114955,26.792251,62.893487,62.125832,0,0,24.90694671,61.49999426,62.19325166,FALSE,187.8368401,187.8368401,0.4,0,-7.582459885,1.738508364,-1.331555013,0.379526759
0.713481,26.212503,19.156082,2,-0.407776,0.092957,0.011292,-0.908264,2.78,1.96,63.46,-14.555257,4.26674,61.714496,27.150017,63.166285,61.719029,0,0,25.47593703,62.08216142,61.7512262,FALSE,191.0417403,191.0417403,0.4,0,-7.713483775,1.775283825,-1.397610546,0.394701071
0.722526,26.306894,19.160724,2,-0.395325,0.088379,0.009705,-0.914246,2.11,2.07,62.77,-13.535673,3.378417,61.271442,27.451805,63.363405,61.276375,0,0,26.05226157,62.65604873,61.3082511,FALSE,194.2270049,194.2270049,0.4,0,-7.840525006,1.809859048,-1.467953551,0.410914879
0.735143,26.493112,19.160724,2,-0.383057,0.083679,0.008362,-0.919861,1.3,1.88,63.1,-12.340639,2.664628,61.866252,27.945996,63.748745,61.859751,0,0,26.83124136,63.40888398,61.8234421,FALSE,198.4438802,198.4438802,0.4,0,-8.00376572,1.847981597,-1.567907259,0.433990367
0.743828,27.1457,19.156082,2,-0.371094,0.079041,0.007385,-0.925171,0.36,1.88,61.94,-10.943381,1.67294,60.97266,28.24262,63.916206,60.982436,0,0,27.3732343,63.93098951,61.0379321,FALSE,201.3801595,201.3801595,0.4,0,-8.104876577,1.866817486,-1.637859038,0.450121882
0.752587,27.333994,19.165366,2,-0.359497,0.074402,0.006775,-0.930115,0.45,1.61,60.83,-10.11916,1.595337,59.984444,28.511538,64.053957,59.995441,0,0,27.90773819,64.42904933,60.06526773,FALSE,204.2061623,204.2061623,0.4,0,-8.197119976,1.881130905,-1.709253632,0.466536022
0.765039,27.985605,19.160724,2,-0.348206,0.070068,0.006348,-0.934753,-0.89,1.49,59.79,-8.399647,0.499404,59.220356,29.143646,64.57546,59.228897,0,0,28.68069219,65.13198801,59.28517772,FALSE,208.2253725,208.2253725,0.4,0,-8.312418068,1.894172763,-1.812042016,0.490041063
0.77401,29.198099,19.156082,2,-0.337036,0.065979,0.006104,-0.939148,-0.94,1.32,58.91,-7.659312,0.328846,58.431499,29.742945,65.124083,58.440286,0,0,29.26414915,65.65903714,58.49699333,FALSE,211.2519065,211.2519065,0.4,0,-8.384450529,1.897887878,-1.88693582,0.507050351
0.785954,29.200174,19.165366,2,-0.326111,0.062317,0.006042,-0.943237,-1.72,1.4,57.19,-6.468144,-0.488916,56.864204,30.348895,65.57074,56.881572,0,0,30.0126141,66.30394839,56.98947178,FALSE,215.0001173,215.0001173,0.4,0,-8.468819696,1.89693194,-1.98758355,0.529713015
0.794897,30.598612,19.160724,2,-0.315369,0.059082,0.006042,-0.947144,-1.8,1.54,56.7,-6.051137,-0.846423,56.419593,31.018525,66.188725,56.424684,0,0,30.60741498,66.81263939,56.46331417,FALSE,217.9688786,217.9688786,0.4,0,-8.524799661,1.890960972,-2.063570519,0.546650578
0.803737,30.877268,19.156082,2,-0.304871,0.056335,0.006165,-0.950684,-2.01,1.67,55.73,-5.522426,-1.264712,55.502832,31.560176,66.618439,55.51299,0,0,31.18515436,67.29139265,55.5765203,FALSE,220.7870248,220.7870248,0.4,0,-8.575954809,1.881629755,-2.139155853,0.563325429
0.815724,31.532206,19.160724,2,-0.294678,0.054199,0.006348,-0.954041,-2.01,2.05,54.41,-5.332543,-1.746389,54.195987,32.353577,67.256531,54.2105,0,0,31.97396654,67.92765164,54.30190167,FALSE,224.5623439,224.5623439,0.4,0,-8.641014066,1.863582721,-2.242345756,0.58577236
0.82431,31.999277,19.165366,2,-0.28479,0.052673,0.006592,-0.957092,-2.3,1.47,53.65,-4.497192,-1.554054,53.50825,32.818348,67.557974,53.515989,0,0,32.53292915,68.35883987,53.56913904,FALSE,227.1509626,227.1509626,0.4,0,-8.683213118,1.849413919,-2.316718664,0.601712254
0.83313,32.746653,19.165366,2,-0.275208,0.051697,0.006836,-0.959961,-1.52,2.14,52.52,-5.258056,-1.81463,52.290533,33.393125,67.988989,52.304037,0,0,33.11961043,68.8064039,52.3886278,FALSE,229.8491607,229.8491607,0.4,0,-8.726233762,1.834558023,-2.393494324,0.61795857
0.8457,33.493082,19.165366,2,-0.265991,0.051331,0.007019,-0.962585,-1.39,2.19,51.31,-5.195922,-1.884936,51.077333,34.284095,68.671851,51.090851,0,0,33.96524823,69.43274967,51.17793568,FALSE,233.6577559,233.6577559,0.4,0,-8.791937014,1.811306251,-2.503596028,0.640872827
0.854542,34.332468,19.160724,2,-0.257141,0.051575,0.00708,-0.964966,-1.08,2.29,51.06,-5.47157,-1.86702,50.794782,34.908946,69.142701,50.798045,0,0,34.56945544,69.86952015,50.82417759,FALSE,236.3335095,236.3335095,0.4,0,-8.839097996,1.794718853,-2.581542834,0.656815064
0.863405,35.454325,19.170007,2,-0.248535,0.052429,0.00708,-0.967163,-0.87,2.16,49.87,-5.512203,-1.695035,49.590129,35.699725,69.815093,49.60344,0,0,35.20309858,70.33549059,49.68480535,FALSE,239.1819514,239.1819514,0.4,0,-8.887772586,1.778933606,-2.660099461,0.672651705
0.87589,36.014536,19.170007,2,-0.240112,0.053711,0.006958,-0.969238,-0.45,2.8,48.46,-6.113102,-2.090394,48.111068,36.676952,70.545689,48.127514,0,0,36.08175591,70.94988807,48.23180531,FALSE,242.988226,242.988226,0.4,0,-8.960343552,1.755303066,-2.771516326,0.694714178
0.884468,36.854105,19.165366,2,-0.231812,0.05542,0.006653,-0.97113,0.04,2.47,48.1,-6.47156,-1.571666,47.700714,37.341229,71.034817,47.705417,0,0,36.69979025,71.37340712,47.74145939,FALSE,245.6290759,245.6290759,0.4,0,-9.014319168,1.73959649,-2.848609654,0.709703802
