Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Servo deployment
387450706,191.833198,16.797683,3,0.923706,-0.150085,-0.34552,-0.069885,-6.21,2.37,-7.53,0.53377,-0.053729,-10.029737,191.864602,15.545012,-10.032252,1
387458883,191.926643,16.79304,3,0.923462,-0.152771,-0.346008,-0.064209,-6.62,2.55,-7.53,0.256016,0.035915,-10.342091,192.027408,15.51469,-10.338676,1
387468156,191.552833,16.802327,3,0.923218,-0.155457,-0.346558,-0.058533,-6.47,2.59,-7.48,0.337744,-0.001337,-10.21797,191.896267,15.068125,-10.2193,1
387480739,192.115669,16.802327,3,0.922913,-0.158142,-0.347046,-0.052856,-6.44,2.79,-7.45,0.37353,0.108289,-10.227885,192.21249,15.100549,-10.227791,1
387488945,191.2714,16.80697,3,0.922546,-0.160828,-0.347534,-0.047302,-6.26,2.78,-7.41,0.472367,0.027834,-10.079617,191.789294,14.192752,-10.08125,1
387498088,192.677467,16.79304,3,0.92218,-0.163452,-0.348022,-0.041748,-6.58,2.81,-7.4,0.221841,-0.037771,-10.290849,192.43245,14.759296,-10.288539,1
387510662,192.115669,16.802327,3,0.921753,-0.166138,-0.348511,-0.036316,-6.4,3.06,-7.37,0.376938,0.126538,-10.22169,192.433276,14.399506,-10.222427,1
387518863,192.301521,16.79304,3,0.921265,-0.168823,-0.348999,-0.030823,-6.44,3.06,-7.34,0.318924,0.045511,-10.227794,192.47448,14.20033,-10.227735,1
387528118,193.147956,16.797683,3,0.920776,-0.171509,-0.349487,-0.025513,-6.22,3.07,-7.34,0.47959,-0.017204,-10.087659,192.995132,14.607544,-10.089203,1
387540721,192.303626,16.802327,3,0.920227,-0.174072,-0.349976,-0.020325,-6.47,3.34,-7.25,0.270691,0.162694,-10.270357,192.776764,13.969753,-10.26836,1
387548914,193.711921,16.797683,3,0.919678,-0.176758,-0.350403,-0.015076,-6.39,3.27,-7.23,0.299114,0.02282,-10.183896,193.43423,14.70826,-10.184827,1
387558058,193.430457,16.802327,3,0.919006,-0.179382,-0.350891,-0.009766,-6.37,3.46,-7.19,0.309442,0.129234,-10.204423,193.566113,14.612141,-10.204207,1
387570689,193.991828,16.79304,3,0.918396,-0.182007,-0.351318,-0.004639,-6.21,3.56,-7.17,0.423488,0.162371,-10.121384,193.997104,14.795565,-10.122297,1
387578886,193.335945,16.797683,3,0.917725,-0.18457,-0.351807,0.000427,-6.25,3.51,-7.14,0.361769,0.037622,-10.111049,193.733892,14.13156,-10.111173,1
387588020,193.523933,16.797683,3,0.916992,-0.187134,-0.352295,0.005432,-6.19,3.5,-7.13,0.394697,-0.042904,-10.062188,193.741082,13.883178,-10.062728,1
387600606,193.61634,16.79304,3,0.91626,-0.189636,-0.352722,0.010315,-6.27,3.77,-7.06,0.315547,0.138678,-10.161273,193.842572,13.664075,-10.160187,1
387608800,193.335945,16.797683,3,0.915466,-0.1922,-0.35321,0.015259,-6.21,3.48,-7.05,0.318269,-0.200313,-10.011804,193.659859,13.137503,-10.013439,1
387618054,193.899909,16.797683,3,0.914673,-0.194702,-0.353638,0.020203,-6.2,3.75,-7.05,0.349902,-0.03062,-10.103556,193.919895,13.222797,-10.102563,1
387630633,193.899909,16.797683,3,0.913818,-0.197266,-0.354126,0.025024,-6.2,3.81,-7.01,0.327023,-0.044152,-10.098907,194.073817,13.08104,-10.098947,1
387638829,194.743324,16.79304,3,0.912964,-0.199829,-0.354553,0.029907,-6.1,4.09,-6.97,0.396363,0.163208,-10.116213,194.569697,13.587131,-10.116023,1
387647974,194.274879,16.797683,3,0.912048,-0.202393,-0.355042,0.034729,-6.2,3.81,-6.94,0.276341,-0.186118,-10.050495,194.522964,13.275265,-10.051217,1
387660579,194.838905,16.797683,3,0.911072,-0.204956,-0.355469,0.03949,-6.17,4.13,-6.87,0.274119,0.054344,-10.111527,194.87298,13.379278,-10.110862,1
387668751,194.838905,16.797683,3,0.910095,-0.207581,-0.355957,0.04425,-6,4.02,-6.89,0.404921,-0.098366,-9.972996,194.962184,13.267813,-9.974515,1
387678024,194.838905,16.797683,3,0.909058,-0.210144,-0.356445,0.048889,-6.14,4.33,-6.85,0.293317,0.082867,-10.162548,195.013448,13.081712,-10.160475,1
387690617,194.462867,16.797683,3,0.90802,-0.212708,-0.356934,0.053528,-6.07,4.25,-6.78,0.292869,-0.030627,-10.039417,194.857562,12.548848,-10.040751,1
387698810,195.121436,16.802327,3,0.906921,-0.215271,-0.357422,0.058105,-6.07,4.36,-6.73,0.264768,0.004327,-10.053631,195.113368,12.699121,-10.053489,1
387707955,195.121436,16.802327,3,0.905823,-0.217773,-0.35791,0.062683,-6,4.26,-6.76,0.332444,-0.157908,-9.985368,195.233752,12.613833,-9.986119,1
387720540,195.49488,16.79304,3,0.904724,-0.220398,-0.358398,0.0672,-5.88,4.68,-6.67,0.377051,0.200464,-10.039324,195.543354,12.679029,-10.038737,1
387728734,195.401924,16.797683,3,0.903503,-0.2229,-0.358887,0.071655,-6.06,4.43,-6.62,0.203053,-0.135845,-10.005435,195.564736,12.472635,-10.005802,1
387737887,195.685523,16.802327,3,0.902344,-0.225464,-0.359436,0.075989,-5.97,4.5,-6.63,0.281631,-0.131313,-9.98765,195.748362,12.471393,-9.98785,1
387750482,195.777961,16.797683,3,0.901123,-0.227966,-0.359985,0.080322,-5.94,4.69,-6.56,0.263256,-0.008609,-10.012306,195.921836,12.367011,-10.012037,1
387758662,195.777961,16.797683,3,0.899841,-0.23053,-0.360535,0.084534,-5.88,4.8,-6.58,0.32619,0.020418,-10.040081,195.939067,12.158188,-10.039771,1
387767914,195.777961,16.797683,3,0.89856,-0.233093,-0.361084,0.088806,-5.92,4.92,-6.52,0.260911,0.053376,-10.084296,195.957902,11.944615,-10.083805,1
387780547,196.622596,16.79304,3,0.897217,-0.235718,-0.361633,0.093018,-5.88,4.94,-6.46,0.252708,0.023795,-10.032176,196.494133,12.308739,-10.032745,1
387788726,196.905189,16.797683,3,0.895874,-0.238342,-0.362183,0.097229,-5.75,4.9,-6.42,0.323329,-0.03328,-9.908846,196.833347,12.591227,-9.910212,1
387797889,195.780067,16.80697,3,0.89447,-0.240967,-0.362732,0.101501,-5.95,5.04,-6.39,0.163316,-0.053721,-10.080084,196.33887,11.710822,-10.078212,1
387810419,195.965492,16.797683,3,0.893005,-0.243713,-0.363281,0.105713,-5.74,5.1,-6.36,0.29775,0.000181,-9.965881,196.267981,11.311393,-9.967119,1
387818586,196.248603,16.802327,3,0.891541,-0.246399,-0.363831,0.109985,-5.93,5.18,-6.32,0.138872,-0.071356,-10.095415,196.348767,11.211909,-10.094001,1
387827838,196.343147,16.80697,3,0.890015,-0.249146,-0.36438,0.114197,-5.64,5.24,-6.31,0.342805,0.009031,-9.948201,196.448822,11.115677,-9.949808,1
387840385,196.531684,16.80697,3,0.888489,-0.251831,-0.364929,0.118347,-5.66,5.38,-6.22,0.26775,0.070119,-9.97961,196.635635,11.051649,-9.979281,1
387848561,196.34156,16.797683,3,0.886902,-0.254578,-0.365479,0.122375,-5.67,5.33,-6.21,0.262208,-0.055167,-9.952215,196.554796,10.711182,-9.952513,1
387857845,196.812721,16.802327,3,0.885376,-0.257263,-0.366089,0.126343,-5.71,5.55,-6.19,0.221643,0.037928,-10.083494,196.803054,10.810245,-10.082051,1
387870353,197.283393,16.80697,3,0.883728,-0.259949,-0.366699,0.130249,-5.51,5.48,-6.09,0.301456,0.018254,-9.868433,197.216516,11.042546,-9.870787,1
387878528,197.373756,16.79304,3,0.882141,-0.262634,-0.36731,0.134155,-5.67,5.68,-6.11,0.205603,0.027027,-10.084921,197.397809,11.098534,-10.082561,1
387887803,196.71714,16.797683,3,0.880493,-0.265259,-0.36792,0.137939,-5.58,5.64,-6.03,0.221989,-0.017561,-9.962889,197.106454,10.497767,-9.964208,1
387900304,197.561836,16.79304,3,0.878845,-0.267944,-0.36853,0.141602,-5.6,5.78,-5.98,0.175995,0.026292,-10.024944,197.501418,10.709558,-10.024275,1
387908489,196.907783,16.80697,3,0.877136,-0.270569,-0.369202,0.145325,-5.4,5.72,-5.96,0.313649,-0.003995,-9.864177,197.24384,10.106306,-9.865941,1
387917739,197.280769,16.797683,3,0.875427,-0.273254,-0.369812,0.148987,-5.69,5.71,-5.9,0.084054,-0.203023,-9.987082,197.358264,10.041525,-9.985748,1
387930325,197.187782,16.802327,3,0.873657,-0.27594,-0.370483,0.152649,-5.62,5.82,-5.84,0.094832,-0.14084,-9.976563,197.384823,9.789885,-9.976665,1
387938525,197.280769,16.797683,3,0.871887,-0.278687,-0.371094,0.15625,-5.36,6.01,-5.85,0.278588,0.049437,-9.949387,197.404299,9.616337,-9.949688,1
387947765,197.375862,16.802327,3,0.870117,-0.281372,-0.371765,0.159851,-5.47,5.88,-5.79,0.182742,-0.164472,-9.897576,197.476275,9.503567,-9.89815,1
387960322,198.034614,16.80697,3,0.868286,-0.284119,-0.372375,0.163452,-5.36,6.09,-5.72,0.203029,-0.000103,-9.924564,197.919166,9.792161,-9.924273,1
387968524,198.031989,16.797683,3,0.866394,-0.286926,-0.372986,0.167114,-5.41,6.07,-5.71,0.176925,-0.120114,-9.933394,198.064707,9.810293,-9.933294,1
387977704,198.031989,16.797683,3,0.864502,-0.289673,-0.373596,0.170654,-5.13,6.26,-5.67,0.331779,0.104009,-9.875729,198.135418,9.695117,-9.876364,1
387990335,197.280769,16.797683,3,0.86261,-0.29248,-0.374268,0.174194,-5.32,6.23,-5.58,0.156508,-0.065523,-9.911017,197.760639,8.939716,-9.910635,1
387998512,198.127601,16.802327,3,0.860657,-0.295288,-0.374878,0.177734,-5.24,6.34,-5.53,0.176721,-0.003294,-9.909951,198.046656,9.183491,-9.909958,1
388007674,198.503242,16.802327,3,0.858643,-0.298035,-0.375549,0.181152,-5.14,6.35,-5.56,0.27941,-0.033604,-9.877836,198.394567,9.435084,-9.87819,1
388027940,198.034614,16.80697,3,0.854675,-0.303528,-0.376953,0.187744,-5.2,6.39,-5.44,0.181143,-0.149068,-9.869409,198.372646,8.969914,-9.869506,1
388037413,198.596748,16.797683,3,0.852661,-0.306274,-0.377747,0.190857,-5.17,6.46,-5.4,0.184184,-0.143316,-9.877337,198.589869,9.147634,-9.87725,1
388047254,199.15998,16.797683,3,0.850647,-0.309021,-0.378479,0.19397,-5.03,6.63,-5.33,0.223501,0.008775,-9.879951,199.012426,9.582694,-9.879921,1
388061342,198.406043,16.788397,3,0.848633,-0.311768,-0.379272,0.197021,-4.89,6.74,-5.26,0.268753,0.117621,-9.845052,198.791758,8.938732,-9.845437,1
388068962,199.064887,16.79304,3,0.846558,-0.314514,-0.380066,0.200012,-4.86,6.8,-5.21,0.263915,0.120669,-9.844929,199.018848,9.129025,-9.844934,1
388077861,199.15998,16.797683,3,0.844421,-0.317261,-0.380859,0.203003,-4.9,6.73,-5.19,0.25126,-0.021849,-9.806743,199.18136,9.147677,-9.807164,1
388090323,198.689216,16.79304,3,0.842346,-0.320068,-0.381592,0.205933,-4.93,6.94,-5.11,0.170072,0.062531,-9.927178,199.009008,8.672721,-9.925856,1
388098493,198.969276,16.788397,3,0.84021,-0.322876,-0.382385,0.208801,-4.88,6.81,-5.05,0.190602,-0.054492,-9.780359,199.056474,8.558964,-9.781963,1
388107656,198.782234,16.788397,3,0.838013,-0.325684,-0.38324,0.211731,-4.95,6.9,-5.05,0.161906,-0.111685,-9.878261,198.975922,8.269593,-9.8772,1
388120264,199.15998,16.797683,3,0.835815,-0.328491,-0.384033,0.214539,-4.74,6.99,-4.96,0.234471,0.035886,-9.791489,199.186237,8.277867,-9.792433,1
388128451,199.15998,16.797683,3,0.833618,-0.331299,-0.384888,0.217224,-4.9,7.17,-4.94,0.127019,-0.007414,-9.990326,199.238426,8.173464,-9.988146,1
388137693,199.066963,16.802327,3,0.831421,-0.334106,-0.385742,0.219971,-4.84,7.01,-4.9,0.174768,-0.142031,-9.825081,199.214378,7.957412,-9.826878,1
388150263,199.53617,16.797683,3,0.829163,-0.336914,-0.386597,0.222595,-4.81,7.26,-4.77,0.089258,0.019728,-9.929303,199.500436,8.065054,-9.928174,1
388158456,199.15998,16.797683,3,0.826904,-0.339783,-0.387451,0.22522,-4.72,7.1,-4.79,0.203237,-0.116236,-9.776722,199.368465,7.691068,-9.778391,1
388167634,200.194526,16.802327,3,0.824585,-0.34259,-0.388367,0.227722,-4.69,7.45,-4.73,0.163293,0.083421,-9.991862,199.916384,8.204463,-9.989509,1
388180231,199.34806,16.797683,3,0.822327,-0.345337,-0.389282,0.230103,-4.73,7.28,-4.62,0.098891,-0.08536,-9.833368,199.689024,7.670648,-9.835089,1
388188435,198.972389,16.797683,3,0.820068,-0.348145,-0.390259,0.232483,-4.72,7.49,-4.61,0.104264,-0.013436,-9.981323,199.3354,6.968762,-9.979711,1
388197614,199.441078,16.79304,3,0.817749,-0.350891,-0.391235,0.234802,-4.52,7.25,-4.55,0.229676,-0.086715,-9.676712,199.460081,6.957561,-9.680051,1
388210212,199.34806,16.797683,3,0.81543,-0.353699,-0.392212,0.237061,-4.62,7.57,-4.42,0.062732,0.029467,-9.908937,199.48191,6.751743,-9.906414,1
388218388,199.818855,16.802327,3,0.813049,-0.356506,-0.393188,0.239258,-4.49,7.47,-4.45,0.204594,-0.032161,-9.783622,199.732483,6.963879,-9.784976,1
388227666,199.630744,16.802327,3,0.810669,-0.359314,-0.394165,0.241455,-4.58,7.65,-4.38,0.108435,-0.025567,-9.933082,199.737815,6.796966,-9.93145,1
388240253,200.380561,16.79304,3,0.80835,-0.362122,-0.395203,0.24353,-4.32,7.51,-4.28,0.224063,0.03043,-9.661024,200.195841,7.143394,-9.664004,1
388248459,200.006416,16.802327,3,0.805908,-0.364929,-0.39624,0.245544,-4.56,7.72,-4.21,0.042287,-0.047674,-9.904921,200.144092,6.897385,-9.902266,1
388257603,199.630744,16.802327,3,0.803528,-0.367737,-0.397278,0.247559,-4.39,7.64,-4.21,0.181031,-0.051876,-9.763738,199.909824,6.429382,-9.765265,1
388270173,199.538246,16.80697,3,0.801086,-0.370605,-0.398315,0.249573,-4.48,7.87,-4.07,0.026501,0.006249,-9.92849,199.774131,6.035486,-9.926691,1
388278344,200.287544,16.797683,3,0.798645,-0.373413,-0.399353,0.251465,-4.26,7.65,-4.08,0.215215,-0.046553,-9.657472,200.121316,6.402282,-9.660438,1
388287586,200.006416,16.802327,3,0.796143,-0.376282,-0.400452,0.253357,-4.38,7.97,-4.04,0.120055,0.002177,-9.950396,200.113597,6.225731,-9.9472,1
388300191,200.380561,16.79304,3,0.793701,-0.379089,-0.401489,0.255188,-4.24,7.94,-3.9,0.119837,0.06782,-9.808694,200.346319,6.296586,-9.81022,1
388308396,199.912361,16.797683,3,0.791199,-0.381897,-0.402649,0.256897,-4.36,7.95,-3.83,0.034191,-0.053726,-9.842384,200.145554,5.837294,-9.842029,1
388317540,200.475654,16.797683,3,0.788696,-0.384705,-0.403809,0.258545,-4.2,7.9,-3.83,0.165333,-0.036744,-9.730567,200.389471,5.992583,-9.731796,1
388327139,200.00904,16.811613,3,0.786194,-0.387573,-0.404907,0.260193,-4.27,7.99,-3.78,0.116148,-0.086522,-9.815094,200.226481,5.622031,-9.814176,1
388340007,199.914466,16.80697,3,0.783691,-0.390381,-0.406067,0.261841,-4.2,8.05,-3.67,0.095507,-0.027857,-9.793057,200.116664,5.264627,-9.79329,1
388348382,200.851905,16.797683,3,0.781128,-0.39325,-0.407227,0.263428,-4.17,8.2,-3.6,0.079641,0.034741,-9.878539,200.587971,5.836833,-9.877599,1
388357527,200.194526,16.802327,3,0.778564,-0.396057,-0.408386,0.264893,-4.05,7.99,-3.63,0.228316,-0.071857,-9.662234,200.413209,5.451013,-9.664607,1
388370104,200.287544,16.797683,3,0.776001,-0.398926,-0.409546,0.266357,-4.22,8.25,-3.43,-0.011206,-0.045162,-9.880931,200.407998,5.234518,-9.878547,1
388378308,200.475654,16.797683,3,0.773376,-0.401855,-0.410706,0.267883,-4.01,8.14,-3.46,0.175391,-0.031784,-9.710015,200.489921,5.214064,-9.711873,1
388387560,200.194526,16.802327,3,0.770691,-0.404785,-0.411804,0.269409,-4.14,8.31,-3.38,0.067356,-0.077801,-9.879617,200.366832,4.903431,-9.877769,1
388400136,200.287544,16.797683,3,0.768005,-0.407715,-0.412964,0.270935,-3.89,8.25,-3.27,0.149361,0.051082,-9.688326,200.381682,4.723449,-9.690413,1
388408329,200.382667,16.802327,3,0.76532,-0.410706,-0.414062,0.2724,-3.94,8.28,-3.26,0.155118,-0.038907,-9.730854,200.420627,4.644584,-9.730408,1
388417585,200.382667,16.802327,3,0.762573,-0.413635,-0.415222,0.273865,-3.93,8.31,-3.18,0.132469,-0.054464,-9.726043,200.441238,4.526389,-9.726091,1
388430171,200.759406,16.802327,3,0.759827,-0.416626,-0.416321,0.275269,-4.01,8.54,-3.05,0.00708,-0.019379,-9.915396,200.682213,4.635058,-9.91331,1
388438376,200.849311,16.788397,3,0.757019,-0.419678,-0.417419,0.276672,-3.8,8.35,-3,0.126405,-0.006172,-9.651201,200.817002,4.702322,-9.654089,1
388447507,200.66587,16.80697,3,0.754211,-0.422729,-0.418518,0.278076,-3.91,8.5,-2.98,0.088566,-0.082628,-9.818676,200.772099,4.50031,-9.816862,1
388460128,200.47776,16.80697,3,0.751343,-0.42572,-0.419617,0.27948,-3.73,8.48,-2.84,0.101185,0.031644,-9.688643,200.657204,4.163397,-9.690056,1
388468304,200.663795,16.797683,3,0.748474,-0.428772,-0.420776,0.280884,-3.92,8.6,-2.78,-0.005532,-0.109063,-9.851087,200.694744,4.088624,-9.849312,1
388477467,200.571296,16.802327,3,0.745605,-0.431885,-0.421875,0.282166,-3.63,8.55,-2.78,0.18469,0.020251,-9.694315,200.660386,3.908118,-9.696023,1
388490069,200.759406,16.802327,3,0.742676,-0.434937,-0.422913,0.283569,-3.65,8.66,-2.62,0.072985,0.046507,-9.755795,200.766364,3.857528,-9.755136,1
388498242,199.538246,16.80697,3,0.739685,-0.438049,-0.424011,0.284912,-3.72,8.6,-2.56,0.036233,-0.086951,-9.712906,200.084077,2.701227,-9.713371,1
388507487,200.759406,16.802327,3,0.736694,-0.441223,-0.425049,0.286194,-3.71,8.71,-1.74,-0.638387,0.22809,-9.601662,200.499361,3.114216,-9.602893,1
388520062,204.894752,16.802327,3,0.733704,-0.444397,-0.426208,0.287354,-3.43,7.48,-5.27,2.703966,-1.601108,-9.253001,203.090647,6.227584,-9.256857,1
388528254,200.287544,16.797683,3,0.730713,-0.447144,-0.428284,0.287537,-2.88,10.77,34.47,-32.186501,16.404441,-2.711608,201.512983,3.744919,-2.783735,1
388537496,200.289649,16.80697,3,0.728149,-0.448792,-0.431213,0.28717,-4.82,6.56,-7.62,4.312405,-4.138889,-9.413216,200.839375,2.747214,-9.340161,1
388550075,200.289649,16.80697,3,0.724854,-0.451965,-0.432251,0.288879,-2.8,9.17,-2.94,1.066302,0.434387,-9.96211,200.55385,2.217544,-9.955257,1
388558283,200.101539,16.80697,3,0.721375,-0.455078,-0.433411,0.290955,-3.63,9.07,-2.27,0.139412,-0.095962,-10.028078,200.308908,1.737757,-10.027276,1
388567428,200.099952,16.797683,3,0.717957,-0.45813,-0.43457,0.292969,-3.58,9.16,-2.23,0.170781,-0.088127,-10.082771,200.203487,1.489707,-10.082159,1
388579976,199.818855,16.802327,3,0.714539,-0.461121,-0.435669,0.294983,-3.49,9.21,-2.12,0.156875,-0.035103,-10.073529,199.998029,1.081701,-10.073624,1
388588172,200.382667,16.802327,3,0.711182,-0.46405,-0.436707,0.296997,-3.5,9.15,-2.11,0.187943,-0.147438,-10.0187,200.230015,1.336683,-10.019305,1
388597401,200.287544,16.797683,3,0.707764,-0.46698,-0.437683,0.29895,-3.4,9.23,-2.06,0.228968,-0.096627,-10.046118,200.275208,1.286804,-10.045822,1
388610038,200.851905,16.797683,3,0.704468,-0.46991,-0.438599,0.300964,-3.33,9.21,-1.9,0.156965,-0.066906,-9.974975,200.625654,1.585015,-9.975756,1
388618231,200.382667,16.802327,3,0.701111,-0.472717,-0.439514,0.302979,-3.2,9.25,-1.87,0.2258,-0.012972,-9.962233,200.497108,1.289048,-9.962382,1
388627373,199.255073,16.802327,3,0.697815,-0.475586,-0.440308,0.304993,-3.26,9.23,-1.83,0.202749,-0.138579,-9.955513,199.789873,0.270153,-9.955589,1
388639949,200.006416,16.802327,3,0.694519,-0.478333,-0.441162,0.306946,-3.15,9.2,-1.76,0.225318,-0.108728,-9.879132,199.918245,0.304648,-9.879975,1
388648178,200.004341,16.79304,3,0.691223,-0.481079,-0.441956,0.308899,-3.18,9.23,-1.76,0.250881,-0.203933,-9.914299,199.97044,0.298713,-9.913921,1
388657424,199.818855,16.802327,3,0.687988,-0.483765,-0.442749,0.310852,-3.17,9.21,-1.68,0.220152,-0.250391,-9.878574,199.885065,0.094072,-9.878963,1
388670028,200.194526,16.802327,3,0.684753,-0.48645,-0.443542,0.312744,-3.1,9.27,-1.61,0.223809,-0.221948,-9.901809,200.065228,0.197674,-9.901557,1
388678201,199.442634,16.802327,3,0.681519,-0.489136,-0.444275,0.314575,-3.12,9.18,-1.66,0.298877,-0.366108,-9.825937,199.704746,-0.431906,-9.826771,1
388687381,199.442634,16.802327,3,0.678284,-0.49176,-0.444946,0.316406,-3.07,9.26,-1.53,0.237572,-0.323822,-9.866603,199.548712,-0.718173,-9.866165,1
388699952,200.382667,16.802327,3,0.675049,-0.494385,-0.445679,0.318237,-2.89,9.27,-1.42,0.246873,-0.199358,-9.808298,200.023258,-0.228562,-9.808935,1
388708177,199.726356,16.80697,3,0.671814,-0.497009,-0.44635,0.319946,-2.89,9.27,-1.43,0.293459,-0.278708,-9.805962,199.848532,-0.570424,-9.805995,1
388717426,199.538246,16.80697,3,0.66864,-0.499634,-0.447021,0.321655,-2.95,9.31,-1.49,0.363128,-0.418378,-9.863695,199.663282,-0.893767,-9.863059,1
388730009,199.724281,16.797683,3,0.665466,-0.502258,-0.447632,0.323303,-2.77,9.38,-1.3,0.297418,-0.243546,-9.859054,199.686689,-0.972757,-9.859098,1
388738183,199.53617,16.797683,3,0.662292,-0.504822,-0.448242,0.324951,-2.81,9.41,-1.23,0.254781,-0.318811,-9.888826,199.590947,-1.186364,-9.888498,1
388747438,199.442634,16.802327,3,0.65918,-0.507385,-0.448853,0.326599,-2.76,9.46,-1.16,0.247411,-0.310261,-9.915353,199.493723,-1.388906,-9.915057,1
388760014,199.818855,16.802327,3,0.656006,-0.509888,-0.449402,0.328186,-2.71,9.45,-1.48,0.598173,-0.461741,-9.912895,199.664337,-1.273383,-9.912919,1
388768220,199.53617,16.797683,3,0.652954,-0.512329,-0.449951,0.329712,-2.41,9.44,-1.36,0.636076,-0.223281,-9.814081,199.579082,-1.466951,-9.81517,1
388777383,199.724281,16.797683,3,0.649902,-0.514771,-0.4505,0.331238,-2.74,9.38,-1.25,0.443678,-0.563353,-9.825778,199.64924,-1.44832,-9.825662,1
388789986,200.475654,16.797683,3,0.646851,-0.517273,-0.450989,0.332703,-2.48,9.56,-0.95,0.304707,-0.247553,-9.914891,200.110193,-0.965517,-9.913908,1
388798163,199.442634,16.802327,3,0.643799,-0.519714,-0.451416,0.334167,-2.67,9.65,-1.04,0.355987,-0.501997,-10.047834,199.714075,-1.636471,-10.046358,1
388807417,199.726356,16.80697,3,0.640747,-0.522217,-0.451721,0.335693,-2.55,9.5,-1.21,0.5853,-0.565447,-9.877045,199.705614,-1.718697,-9.878911,1
388819995,199.724281,16.797683,3,0.637756,-0.524658,-0.451965,0.337219,-2.13,9.61,-0.91,0.495305,-0.124179,-9.871896,199.694059,-1.829069,-9.871973,1
388828200,199.816749,16.79304,3,0.634827,-0.527039,-0.452271,0.338684,-2.34,9.67,-0.84,0.388095,-0.347021,-9.971199,199.75001,-1.802598,-9.970105,1
388837349,199.255073,16.802327,3,0.631897,-0.529358,-0.452515,0.340149,-2.34,9.6,-1.01,0.57351,-0.493423,-9.903553,199.446732,-2.263848,-9.904286,1
388849922,199.630744,16.802327,3,0.628967,-0.531738,-0.452759,0.341614,-2.01,9.65,-0.94,0.659651,-0.228845,-9.877516,199.52436,-2.252739,-9.877811,1
388858153,199.15998,16.797683,3,0.626099,-0.533997,-0.452881,0.343079,-2.18,9.66,-1.11,0.785944,-0.511398,-9.920307,199.293751,-2.655419,-9.919838,1
388867431,199.442634,16.802327,3,0.623291,-0.536316,-0.453003,0.344543,-2.21,9.64,-1.09,0.783824,-0.60586,-9.90099,199.354848,-2.635693,-9.901198,1
388880069,199.442634,16.802327,3,0.620422,-0.538574,-0.453003,0.346069,-1.98,9.66,-1.18,0.975485,-0.492834,-9.8705,199.371753,-2.695351,-9.870839,1
388888280,199.069587,16.811613,3,0.617615,-0.540833,-0.452942,0.347656,-2.18,9.75,-1.11,0.869734,-0.70679,-9.989239,199.173668,-3.045246,-9.987934,1
388897442,199.630744,16.802327,3,0.614807,-0.543152,-0.452759,0.349304,-2,9.6,-1.2,1.02973,-0.671491,-9.802542,199.409847,-2.791841,-9.804585,1
388910017,199.162055,16.80697,3,0.612061,-0.545471,-0.452393,0.351013,-1.58,9.52,-3.77,3.595363,-1.26974,-9.63356,199.230054,-3.095574,-9.635445,1
388918193,198.972389,16.797683,3,0.609314,-0.547791,-0.451965,0.352722,-2.26,9.54,-2.26,1.966986,-1.437823,-9.761917,199.054703,-3.402632,-9.760523,1
388927341,199.15998,16.797683,3,0.606567,-0.550171,-0.451416,0.354431,-3.01,9.05,-2.71,2.117925,-2.433283,-9.375619,199.084094,-3.409705,-9.37986,1
388939943,199.066963,16.802327,3,0.60376,-0.552917,-0.450378,0.356201,-2.51,8.67,-5.85,5.21988,-3.189751,-8.846594,199.030473,-3.533801,-8.85247,1
388948103,199.442634,16.802327,3,0.600952,-0.555969,-0.449097,0.357849,-4.17,9.22,-5.79,4.647862,-4.725068,-9.59111,199.2408,-3.248335,-9.58297,1
388957283,199.255073,16.802327,3,0.598083,-0.559509,-0.447144,0.359619,-3.91,9.54,-5.99,4.948822,-4.621409,-9.815129,199.218825,-3.32777,-9.812571,1
388969995,199.255073,16.802327,3,0.595154,-0.563721,-0.444153,0.361633,-2.52,10.06,-5.08,4.597512,-3.088454,-10.133832,199.19676,-3.429883,-10.130292,1
388978191,199.34806,16.797683,3,0.592163,-0.568237,-0.44043,0.364014,-1.89,9.63,-2.77,2.603479,-1.877775,-9.67909,199.256262,-3.374806,-9.684062,1
388987345,199.069587,16.811613,3,0.589172,-0.572937,-0.436218,0.366455,-1.6,9.6,-4.41,4.210451,-2.338896,-9.537346,199.116949,-3.602355,-9.538963,1
389007620,198.410774,16.80697,3,0.583252,-0.582764,-0.427063,0.371277,-2.71,9.22,-7.62,6.715275,-4.870578,-9.033652,198.627881,-4.306021,-9.039221,1
389017122,198.972389,16.797683,3,0.580139,-0.588257,-0.421692,0.373657,-3.08,8.01,-11.17,9.752451,-6.737675,-7.611117,198.79063,-3.96106,-7.626854,1
389026839,198.689216,16.79304,3,0.576843,-0.594421,-0.415527,0.375854,-3.28,8.97,-11.58,10.046602,-7.269969,-8.457871,198.69251,-4.138048,-8.448713,1
389039675,199.066963,16.802327,3,0.573425,-0.601257,-0.408325,0.378052,-2.72,10.1,-8.53,7.41708,-5.852793,-9.638138,198.857184,-3.951586,-9.625031,1
389048047,198.879402,16.802327,3,0.569946,-0.608704,-0.399902,0.380432,-1.55,9.79,-12.89,11.760905,-6.747093,-8.975573,198.836725,-4.006337,-8.98273,1
