Time (us),Altitude AGL (m),Temperature (deg C),state,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,accel_x,accel_y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Servo deployment,filtered_altitude,filtered_velocity,filtered_accel,saturated,thrust_accel,predicted_apogee_no_airbrake,integrated_vx,integrated_vy,integrated_x,integrated_y,Servo deployment_rate_limited
2.177309,60.28096686,16.505146,3,-0.939331,-0.010498,0.041077,0.340454,-0.04,0.05,-12.86,1.085666,-0.042042,-12.814185,97.329033,50.567945,-12.8148,1,96.87647364,55.1414526,-12.90636771,FALSE,-14.83742699,223.5672984,-2.373270465,-1.138568585,-3.631987324,-1.397744676,1
2.186546,60.90375159,16.50979,3,-0.946838,-0.009644,0.041321,0.31897,-0.05,0.29,-12.83,1.218136,0.157275,-12.774466,97.938292,50.637678,-12.77491,1,97.500265,55.02377441,-12.90413188,FALSE,-14.81755876,223.6509213,-2.362630356,-1.138036381,-3.653860082,-1.408259177,1
2.199018,61.2109976,16.505146,3,-0.953796,-0.008789,0.041504,0.297363,-0.07,0.23,-12.87,1.159143,0.127149,-12.819315,98.41222,50.279811,-12.818826,1,97.87299762,54.86293499,-12.90270593,FALSE,-14.79584225,223.2872324,-2.347805644,-1.136262713,-3.683234361,-1.422441706,1
2.207209,62.46587532,16.505146,3,-0.960327,-0.007996,0.041565,0.275635,-0.33,0.24,-12.85,0.930659,0.281319,-12.819662,99.040134,50.496256,-12.819652,1,98.60193435,54.75863786,-12.90131696,FALSE,-14.76651937,223.5397852,-2.33924686,-1.134589832,-3.702430185,-1.431741982,1
2.216455,63.08717366,16.50979,3,-0.966309,-0.007202,0.041504,0.253784,-0.1,0.38,-12.85,1.177064,0.288278,-12.798758,99.62776,50.531193,-12.798988,1,99.19363462,54.64054422,-12.89961395,FALSE,-14.74726869,223.5931793,-2.329502856,-1.131956586,-3.724013815,-1.442220226,1
2.229032,63.39389929,16.505146,3,-0.971863,-0.00647,0.041382,0.231812,-0.3,0.56,-12.79,1.05242,0.550558,-12.750569,100.096979,50.165141,-12.751103,1,99.55527907,54.47899041,-12.89715697,FALSE,-14.72565381,223.2202956,-2.315482746,-1.126681565,-3.753223807,-1.456423672,1
2.237221,63.9968789,16.50979,3,-0.976868,-0.005798,0.041138,0.209778,-0.24,0.48,-12.75,1.034197,0.460578,-12.710972,100.340043,49.812397,-12.711414,1,99.88484336,54.37498559,-12.89410577,FALSE,-14.69642099,223.0781375,-2.306939093,-1.122541469,-3.772150313,-1.465633116,1
2.246359,64.80076474,16.505146,3,-0.981384,-0.005249,0.04071,0.187683,-0.22,0.53,-12.76,1.035974,0.510241,-12.720588,100.864144,49.784057,-12.720487,1,100.4289253,54.25898111,-12.89127906,FALSE,-14.67759292,223.0971349,-2.297480482,-1.118105797,-3.793187906,-1.475870633,1
2.258929,65.10533492,16.50979,3,-0.985352,-0.0047,0.040222,0.165588,-0.02,0.53,-12.76,1.185207,0.455654,-12.707735,101.308493,49.400811,-12.707876,1,100.7733947,54.09790968,-12.88830859,FALSE,-14.65653564,222.7143877,-2.283520359,-1.112035147,-3.821979496,-1.489887069,1
2.267118,66.82228426,16.505146,3,-0.988892,-0.004272,0.039612,0.143372,0.1,0.29,-12.8,1.196188,0.21245,-12.745908,102.19286,50.009842,-12.745488,1,101.7719351,53.99497759,-12.88601422,FALSE,-14.62760857,223.2493354,-2.273769737,-1.109299595,-3.84063932,-1.498982324,1
2.276338,66.88190376,16.50979,3,-0.991882,-0.003845,0.03894,0.121216,0.16,0.51,-12.73,1.272539,0.433404,-12.670102,102.566322,49.782704,-12.670932,1,102.1320211,53.87801727,-12.88255876,FALSE,-14.60872932,223.0837188,-2.262388906,-1.106322208,-3.861551012,-1.509196341,1
2.288911,68.2071131,16.50979,3,-0.994324,-0.003479,0.038208,0.098999,0.24,0.58,-12.75,1.326184,0.513059,-12.685994,103.535728,50.052664,-12.685828,1,103.0208131,53.71856449,-12.87942893,FALSE,-14.58776006,223.2576535,-2.246052034,-1.100372268,-3.889893326,-1.523068726,1
2.297078,68.80586468,16.505146,3,-0.996338,-0.003174,0.037476,0.076721,0.39,0.61,-12.74,1.435011,0.550404,-12.667659,103.995763,50.026257,-12.667859,1,103.5592447,53.61570467,-12.87607579,FALSE,-14.5590256,223.3360691,-2.234776694,-1.096029617,-3.90819079,-1.532037733,1
2.306345,69.60887102,16.50979,3,-0.997864,-0.002869,0.036682,0.054443,0.4,0.4,-12.72,1.375103,0.376093,-12.652513,104.621007,50.11475,-12.652682,1,104.1889531,53.49889755,-12.87255438,FALSE,-14.54055656,223.4444547,-2.221756031,-1.091736693,-3.928840134,-1.542174748,1
2.318886,69.81736784,16.519077,3,-0.99884,-0.002625,0.035889,0.032104,0.53,0.64,-12.74,1.483998,0.642018,-12.664267,105.048878,49.70596,-12.66414,1,104.5071964,53.33858115,-12.86929233,FALSE,-14.51961813,223.0490397,-2.203828038,-1.085352628,-3.956590759,-1.555826187,1
2.327107,70.8814704,16.50979,3,-0.999329,-0.00238,0.035095,0.009766,0.61,0.74,-12.74,1.516919,0.779721,-12.661686,105.54943,49.739695,-12.661713,1,105.1040514,53.23520969,-12.86605499,FALSE,-14.49125918,223.186866,-2.191492769,-1.07950857,-3.974657725,-1.564724849,1
2.336245,71.03033227,16.50979,3,-0.999329,-0.002197,0.034302,-0.012634,0.69,0.73,-12.69,1.538902,0.813808,-12.610099,105.805866,49.372684,-12.610668,1,105.3589622,53.11965281,-12.86208459,FALSE,-14.47280455,222.929692,-2.177530722,-1.072227736,-3.994619794,-1.574556132,1
2.348866,71.33109313,16.514433,3,-0.99884,-0.002014,0.033569,-0.034973,0.81,0.21,-12.74,1.644053,0.347141,-12.656398,106.134931,48.84772,-12.655894,1,105.5886557,52.95813299,-12.8589103,FALSE,-14.45244433,222.4454827,-2.157444685,-1.064901568,-4.021975656,-1.588042486,1
2.357056,72.57952822,16.505146,3,-0.997803,-0.001892,0.032837,-0.057312,0.93,0.67,-12.75,1.677909,0.867976,-12.661261,106.698878,48.990079,-12.661202,1,106.2613021,52.85534711,-12.85587133,FALSE,-14.4241302,222.664957,-2.14384125,-1.059925664,-4.039589422,-1.596743654,1
2.366165,73.7504714,16.519077,3,-0.996338,-0.001831,0.032166,-0.079529,0.82,0.04,-12.68,1.610624,0.280485,-12.600939,107.575262,49.42454,-12.601603,1,107.1662268,52.74176366,-12.85196874,FALSE,-14.40587284,223.0701283,-2.128863627,-1.054694998,-4.059049456,-1.606374694,1
2.378741,73.95378747,16.50979,3,-0.994324,-0.001709,0.031555,-0.101746,1.05,0.47,-12.73,1.725428,0.797612,-12.63974,108.118711,49.169522,-12.63932,1,107.5950825,52.58157626,-12.84873633,FALSE,-14.38565432,222.7960059,-2.107886532,-1.047915924,-4.085690141,-1.619595911,1
2.386941,74.7363535,16.514433,3,-0.991821,-0.001526,0.031067,-0.123901,0.84,0.04,-12.64,1.576921,0.380711,-12.563646,108.507503,49.045602,-12.56448,1,108.067453,52.47914785,-12.8444111,FALSE,-14.3576727,222.819993,-2.094346901,-1.0430848,-4.102919298,-1.628169014,1
2.396185,75.62767537,16.505146,3,-0.988831,-0.001343,0.030579,-0.145935,1.27,0.51,-12.67,1.827539,1.001431,-12.572158,109.152201,49.174216,-12.572073,1,108.7256455,52.36353541,-12.84029722,FALSE,-14.33972057,222.9731389,-2.078611487,-1.036696539,-4.122206712,-1.637781763,1
2.40875,75.73806816,16.50979,3,-0.985352,-0.001099,0.030151,-0.167908,0.98,-0.01,-12.67,1.674439,0.470496,-12.588261,109.533741,48.720202,-12.588082,1,108.9982684,52.20356117,-12.83650646,FALSE,-14.31943525,222.54876,-2.05661031,-1.027449158,-4.148186243,-1.650749759,1
2.416939,77.07706525,16.514433,3,-0.981384,-0.000854,0.029846,-0.189758,1.04,-0.08,-12.67,1.731165,0.477822,-12.585375,110.178324,48.986397,-12.585405,1,109.7469813,52.10174043,-12.83274126,FALSE,-14.29178032,222.8549544,-2.042666065,-1.02356627,-4.16497073,-1.659147641,1
2.426086,77.31530706,16.50979,3,-0.976929,-0.000488,0.029663,-0.211426,1.12,0.27,-12.65,1.636905,0.879235,-12.565718,110.551969,48.776967,-12.565935,1,110.1187574,51.9867466,-12.82875474,FALSE,-14.27392112,222.728,-2.027262196,-1.01735977,-4.183584547,-1.668481817,1
2.43866,78.35286864,16.505146,3,-0.972046,-0.000122,0.029541,-0.232971,0.98,0.14,-12.63,1.533128,0.745497,-12.553512,111.359979,48.864077,-12.553649,1,110.8425288,51.82839323,-12.82466011,FALSE,-14.25404384,222.7667932,-2.007332199,-1.00714508,-4.208950042,-1.681209879,1
2.446834,78.66769126,16.514433,3,-0.966675,0.000366,0.02948,-0.254333,0.92,0.03,-12.61,1.505686,0.658682,-12.536286,111.593758,48.513673,-12.536477,1,111.1507639,51.72612964,-12.82038645,FALSE,-14.22663556,222.6337842,-1.994912566,-1.0014062,-4.225307216,-1.689418828,1
2.45607,78.34765916,16.519077,3,-0.960815,0.000916,0.029541,-0.275574,0.83,-0.03,-12.54,1.436559,0.596236,-12.470853,111.472008,47.670922,-12.471577,1,111.0122957,51.60960298,-12.81522645,FALSE,-14.20906414,221.9935924,-1.981325279,-0.995610989,-4.243669483,-1.698641053,1
2.468666,80.59259482,16.519077,3,-0.954529,0.001587,0.029663,-0.296631,0.77,0.19,-12.48,1.244038,0.77449,-12.419015,112.761627,48.383451,-12.419594,1,112.2654239,51.45402567,-12.80939232,FALSE,-14.18933772,222.5786221,-1.964442879,-0.986978156,-4.26851993,-1.711127399,1
2.476854,80.99598696,16.505146,3,-0.947815,0.00238,0.029785,-0.317505,1.03,0.04,-12.48,1.519941,0.83174,-12.402054,113.260249,48.43687,-12.402247,1,112.8389344,51.35358606,-12.80341664,FALSE,-14.16233276,222.7218844,-1.953127149,-0.980402251,-4.284558462,-1.719181855,1
2.485987,81.69583835,16.514433,3,-0.940613,0.003296,0.029907,-0.338196,1.02,0.22,-12.48,1.374897,0.993896,-12.408104,113.83992,48.500272,-12.40804,1,113.4229651,51.24087078,-12.79763646,FALSE,-14.1450651,222.8240833,-1.939907871,-0.972065484,-4.302336006,-1.728097799,1
2.498558,81.61228777,16.519077,3,-0.932983,0.004272,0.03009,-0.358582,0.65,0.09,-12.44,1.158064,0.671211,-12.385174,114.087866,47.892144,-12.385426,1,113.553698,51.08243976,-12.7916274,FALSE,-14.12575949,222.2793502,-1.923986945,-0.961599454,-4.326622517,-1.74025185,1
2.506729,82.94720305,16.514433,3,-0.924988,0.005371,0.030334,-0.378784,0.71,0.34,-12.41,1.013735,0.90205,-12.360682,114.677809,48.090407,-12.360955,1,114.2487156,50.98294486,-12.78536518,FALSE,-14.09904709,222.5512433,-1.91511406,-0.955171896,-4.342307165,-1.748082819,1
2.515975,83.45930929,16.514433,3,-0.916504,0.006592,0.03064,-0.398804,0.63,0.29,-12.4,0.978158,0.811729,-12.354161,115.193888,48.068326,-12.354236,1,114.7695506,50.86913659,-12.77911896,FALSE,-14.08200622,222.5890947,-1.905905539,-0.947249096,-4.359971738,-1.756877711,1
2.528541,84.30471955,16.50979,3,-0.907654,0.007935,0.030884,-0.418518,0.65,0.67,-12.38,0.688648,1.07107,-12.349671,115.948815,48.10488,-12.349721,1,115.4365955,50.71291762,-12.77291655,FALSE,-14.06269427,222.5949294,-1.895432996,-0.93541947,-4.383855548,-1.768706518,1
2.536733,84.80019722,16.50979,3,-0.898376,0.009338,0.031128,-0.438049,0.47,0.69,-12.36,0.538447,0.924956,-12.341845,116.272085,47.897652,-12.341932,1,115.8371485,50.61251411,-12.76670873,FALSE,-14.03628268,222.5715895,-1.890406815,-0.927243747,-4.399362348,-1.776335986,1
2.545861,85.12495438,16.50979,3,-0.888672,0.010864,0.031311,-0.457336,0.86,0.73,-12.37,0.717005,1.2395,-12.338515,116.559654,47.593468,-12.338552,1,116.126732,50.49974383,-12.76056015,FALSE,-14.01936615,222.3860706,-1.884676932,-0.91736517,-4.41659183,-1.784754782,1
2.558437,86.06046183,16.50979,3,-0.878601,0.012512,0.031433,-0.476379,0.5,0.8,-12.31,0.429711,0.953599,-12.301711,117.273174,47.584411,-12.302117,1,116.7599611,50.34382241,-12.75398865,FALSE,-14.00048641,222.3641468,-1.877466382,-0.903574963,-4.440248187,-1.796204853,1
2.566637,86.64957805,16.505146,3,-0.868103,0.01416,0.031555,-0.495178,0.62,1,-12.35,0.30568,1.125108,-12.351016,117.635562,47.441863,-12.350477,1,117.2048298,50.24332501,-12.74823258,FALSE,-13.97433929,222.3878177,-1.874451279,-0.895052265,-4.45563105,-1.803579225,1
2.575774,87.43874077,16.50979,3,-0.857239,0.015869,0.031555,-0.513672,0.8,1.35,-12.37,0.059562,1.406702,-12.389391,118.208968,47.509186,-12.388963,1,117.793368,50.13076296,-12.74311976,FALSE,-13.95751292,222.5055928,-1.872782671,-0.883485691,-4.472750288,-1.811704475,1
2.588339,88.00172078,16.50979,3,-0.846008,0.017578,0.031494,-0.531982,0.8,1.25,-12.31,0.108045,1.30906,-12.329368,118.829775,47.385493,-12.330024,1,118.3191768,49.9743961,-12.73724041,FALSE,-13.9386642,222.3791879,-1.87172968,-0.866423916,-4.496275187,-1.822698282,1
2.596512,89.14732461,16.505146,3,-0.834351,0.019348,0.031433,-0.549988,0.69,1.58,-12.32,-0.268528,1.285262,-12.370565,119.476443,47.676059,-12.370118,1,119.0596363,49.87489689,-12.73204117,FALSE,-13.91269448,222.7056922,-1.872385494,-0.855822219,-4.511575514,-1.829736241,1
2.605789,89.00634388,16.50979,3,-0.822327,0.021057,0.031189,-0.567749,0.76,1.34,-12.31,-0.055121,1.195235,-12.348184,119.640767,47.205247,-12.348426,1,119.2044662,49.75965188,-12.72661372,FALSE,-13.89601782,222.3720894,-1.87388674,-0.844316434,-4.528952597,-1.837622334,1
2.618422,89.57059471,16.519077,3,-0.809998,0.022705,0.030884,-0.585205,0.83,1.59,-12.3,-0.30296,1.279535,-12.360342,120.079341,46.850264,-12.36021,1,119.5532356,49.60151442,-12.72144711,FALSE,-13.87708736,222.066162,-1.876148558,-0.828684549,-4.552639695,-1.848189845,1
2.626599,89.97030475,16.514433,3,-0.797241,0.024292,0.030457,-0.602356,0.86,1.29,-12.27,-0.047794,1.154572,-12.313457,120.212478,46.370892,-12.313973,1,119.7718901,49.50097199,-12.7157044,FALSE,-13.851112,221.8696496,-1.877582616,-0.818732703,-4.567986825,-1.854925311,1
2.635735,91.31642236,16.519077,3,-0.784241,0.02594,0.029907,-0.619202,0.92,1.44,-12.29,-0.212108,1.183929,-12.349795,121.011708,46.742924,-12.3494,1,120.6099541,49.38956743,-12.71056337,FALSE,-13.83464238,222.2486779,-1.878769848,-0.80805043,-4.585145843,-1.862356456,1
2.648294,91.50428405,16.519077,3,-0.770874,0.027466,0.029297,-0.635742,1.09,2.03,-12.28,-0.795889,1.393572,-12.390804,121.511167,46.478154,-12.390348,1,121.0075574,49.23230149,-12.70608261,FALSE,-13.81615242,222.000037,-1.885099566,-0.791865013,-4.608781061,-1.872403125,1
2.656467,91.99762692,16.519077,3,-0.757141,0.028992,0.028625,-0.651978,1.28,1.95,-12.28,-0.735711,1.474027,-12.390531,121.730483,46.135162,-12.390529,1,121.3043291,49.13125655,-12.70166951,FALSE,-13.79049411,221.8826778,-1.891358449,-0.780146569,-4.624213557,-1.87882715,1
2.6656,92.41276086,16.52372,3,-0.743164,0.030457,0.027832,-0.667847,1.2,1.99,-12.29,-0.835912,1.304886,-12.411398,122.027033,45.861979,-12.411168,1,121.6093117,49.01768765,-12.69761842,FALSE,-13.77403325,221.723216,-1.898535265,-0.767456663,-4.641520107,-1.88589428,1
2.678172,93.43703921,16.50979,3,-0.728821,0.031799,0.026917,-0.683411,1.43,1.92,-12.28,-0.801652,1.432192,-12.403052,122.792774,45.945507,-12.403142,1,122.3031317,48.86126872,-12.69351471,FALSE,-13.75558681,221.7791142,-1.908828993,-0.750251391,-4.665453198,-1.895434593,1
2.686347,94.20846282,16.514433,3,-0.714233,0.032959,0.02594,-0.698669,1.61,2.1,-12.27,-1.036488,1.521897,-12.416309,123.292493,46.032152,-12.416164,1,122.8865614,48.76081982,-12.68966,FALSE,-13.73012569,221.9539593,-1.91634239,-0.738176552,-4.681088586,-1.901518543,1
2.695636,94.43800634,16.50979,3,-0.699341,0.034058,0.024902,-0.713501,1.57,1.88,-12.26,-0.880586,1.382599,-12.394334,123.608465,45.774054,-12.394575,1,123.1948015,48.64541314,-12.68556232,FALSE,-13.71375633,221.7938106,-1.92524624,-0.72468662,-4.698930845,-1.908312811,1
2.708202,95.36825346,16.50979,3,-0.684204,0.034973,0.023743,-0.728027,1.75,2.19,-12.28,-1.260877,1.446299,-12.448891,124.320709,45.793184,-12.448292,1,123.8298886,48.48844903,-12.682284,FALSE,-13.69515855,221.7936256,-1.938701052,-0.706912654,-4.723208026,-1.917307549,1
2.716369,95.95344729,16.505146,3,-0.668823,0.035767,0.022583,-0.742188,1.76,2.05,-12.25,-1.192242,1.361008,-12.413235,124.689846,45.685072,-12.413622,1,124.278448,48.38770459,-12.67856381,FALSE,-13.66983812,221.8355294,-1.948718364,-0.695449016,-4.739082303,-1.923034093,1
2.72551,95.9011491,16.52372,3,-0.653259,0.036438,0.021301,-0.755981,1.88,1.98,-12.25,-1.207344,1.38272,-12.415638,124.781185,45.151639,-12.415616,1,124.361434,48.273269,-12.67493612,FALSE,-13.65361278,221.4576215,-1.959685671,-0.682908807,-4.756945663,-1.929333877,1
2.738104,97.20263402,16.514433,3,-0.63739,0.036926,0.02002,-0.769348,1.91,1.75,-12.23,-1.059297,1.350677,-12.382908,125.61881,45.33641,-12.383268,1,125.1362879,48.1171921,-12.67091158,FALSE,-13.63541685,221.6056285,-1.97395871,-0.665696606,-4.781715822,-1.937826045,1
2.746274,97.41348604,16.519077,3,-0.621399,0.037292,0.018677,-0.78241,1.86,1.86,-12.2,-1.229459,1.179906,-12.363489,125.826493,44.989555,-12.363707,1,125.414412,48.01633654,-12.66668312,FALSE,-13.61037375,221.4797693,-1.983308278,-0.655359175,-4.797881258,-1.943222558,1
2.755496,98.84948509,16.50979,3,-0.605103,0.037476,0.017395,-0.795044,2.01,1.7,-12.19,-1.18269,1.266993,-12.349966,126.71455,45.486271,-12.350118,1,126.3334499,47.90420806,-12.6623317,FALSE,-13.59433514,221.9506645,-1.994430697,-0.644076523,-4.816222612,-1.949214256,1
2.768062,99.3102023,16.514433,3,-0.588684,0.037537,0.016052,-0.807312,2,1.57,-12.17,-1.13084,1.20007,-12.322926,127.407642,45.486796,-12.323226,1,126.9290066,47.74843661,-12.65767777,FALSE,-13.57627407,221.9253899,-2.008966606,-0.628575967,-4.841375957,-1.957210332,1
2.776258,99.70737395,16.519077,3,-0.572083,0.037476,0.014709,-0.819214,2,1.48,-12.18,-1.118052,1.137476,-12.328788,127.663004,45.208354,-12.328727,1,127.251198,47.64771658,-12.65317519,FALSE,-13.55155793,221.8472353,-2.018182565,-0.618996703,-4.857879215,-1.962322885,1
2.785504,100.6763741,16.514433,3,-0.555298,0.037231,0.013367,-0.830688,1.85,1.14,-12.15,-0.822493,1.039541,-12.271398,128.301814,45.380794,-12.272029,1,127.9054543,47.53521175,-12.64795531,FALSE,-13.53564855,222.0553024,-2.027153705,-0.608932353,-4.876580804,-1.967999601,1
2.798076,101.1347889,16.519077,3,-0.538269,0.036926,0.012085,-0.841858,1.77,0.95,-12.13,-0.687559,0.971168,-12.237492,128.885018,45.244293,-12.237872,1,128.395219,47.37983495,-12.6423527,FALSE,-13.51779007,221.930584,-2.036645892,-0.596293037,-4.902125849,-1.975575647,1
2.806265,101.9008028,16.514433,3,-0.521057,0.036499,0.010803,-0.852661,1.96,1.08,-12.1,-0.959864,1.01256,-12.225842,129.309025,45.226006,-12.225975,1,128.9007213,47.28082827,-12.63667472,FALSE,-13.49337838,222.0455847,-2.043391265,-0.588170662,-4.918831561,-1.980425434,1
2.815403,102.2166537,16.52372,3,-0.503662,0.036072,0.009644,-0.863098,1.76,1.01,-12.12,-0.86751,0.795365,-12.232211,129.63888,45.007073,-12.232142,1,129.2315869,47.16900812,-12.63116936,FALSE,-13.47778248,221.9363922,-2.051740537,-0.579910253,-4.937542218,-1.985762396,1
2.82797,103.1383845,16.514433,3,-0.486023,0.035583,0.008484,-0.873169,1.71,1.01,-12.07,-0.904797,0.681098,-12.179754,130.36198,45.054336,-12.180332,1,129.8768228,47.01496736,-12.62503257,FALSE,-13.46031213,221.977121,-2.062876828,-0.570632898,-4.963396416,-1.992991834,1
2.836191,103.7176814,16.519077,3,-0.468201,0.035034,0.007446,-0.882874,1.82,0.8,-12.05,-0.848966,0.819602,-12.155745,130.741556,44.96894,-12.156016,1,130.3328218,46.91606005,-12.61866118,FALSE,-13.43623399,222.0460172,-2.070085671,-0.56446427,-4.980384958,-1.997657651,1
2.845335,103.7511403,16.514433,3,-0.450195,0.034546,0.006409,-0.892212,1.61,0.86,-12.06,-0.830856,0.545636,-12.156766,130.888095,44.516004,-12.156758,1,130.4733527,46.80424062,-12.61239946,FALSE,-13.42079902,221.7498918,-2.077765817,-0.558222402,-4.999348935,-2.002790574,1
2.8579,104.6718089,16.514433,3,-0.431946,0.033997,0.005432,-0.901245,1.8,0.83,-12.07,-0.97382,0.645557,-12.175745,131.529538,44.46814,-12.175536,1,131.0427436,46.65001673,-12.6064864,FALSE,-13.4035482,221.7187461,-2.089103694,-0.550738732,-5.025527293,-2.009757622,1
2.866089,104.8771846,16.50979,3,-0.413513,0.033447,0.004517,-0.909851,1.69,1.01,-12.02,-1.091336,0.374008,-12.125403,131.657995,44.012211,-12.125955,1,131.2431293,46.55089194,-12.59998018,FALSE,-13.37966601,221.5341935,-2.097559475,-0.546564123,-5.042669585,-2.014250529,1
2.87533,106.3071902,16.50979,3,-0.394958,0.032959,0.003662,-0.918091,1.47,0.47,-12.01,-0.587305,0.511163,-12.083692,132.511493,44.478453,-12.084158,1,132.1312541,46.44117666,-12.59300374,FALSE,-13.36442824,221.9972078,-2.105315636,-0.542474191,-5.06208897,-2.01928243,1
2.887978,106.8536805,16.50979,3,-0.37616,0.03241,0.002808,-0.925964,1.37,0.86,-11.97,-0.834535,0.108449,-12.04944,133.243554,44.542922,-12.049822,1,132.7704471,46.28751454,-12.58566872,FALSE,-13.34732358,222.0426972,-2.114307352,-0.538555765,-5.088773866,-2.026118864,1
2.896198,107.337573,16.519077,3,-0.357239,0.031921,0.002075,-0.933472,1.44,0.52,-11.94,-0.687026,0.347249,-12.013121,133.571968,44.387267,-12.013525,1,133.1679715,46.18978189,-12.57795144,FALSE,-13.32368985,222.0636361,-2.120560968,-0.536682846,-5.106179175,-2.030538095,1
2.905334,107.6459884,16.519077,3,-0.338257,0.031433,0.001282,-0.940552,1.34,0.6,-11.92,-0.69741,0.165256,-11.988682,133.857391,44.12245,-11.988956,1,133.4539402,46.08019872,-12.57001802,FALSE,-13.3087041,221.9283033,-2.126885072,-0.534341723,-5.125581508,-2.035430535,1
2.917899,108.3758163,16.519077,3,-0.319092,0.031067,0.000549,-0.947205,1.22,-0.03,-11.9,-0.246499,0.537859,-11.94777,134.450487,44.022561,-11.948224,1,133.9677162,45.92813614,-12.5616493,FALSE,-13.29200561,221.8591199,-2.13281518,-0.529924403,-5.152343075,-2.042116787,1
2.926087,109.2294285,16.519077,3,-0.299988,0.030701,-0.000122,-0.95343,1.35,0.59,-11.88,-0.747276,0.066879,-11.947466,134.939541,44.120408,-11.947474,1,134.5424016,45.83208461,-12.55339662,FALSE,-13.26885353,222.0665674,-2.136883695,-0.527448606,-5.169823222,-2.046445672,1
2.935217,110.0946019,16.50979,3,-0.280701,0.030457,-0.000732,-0.95929,1.05,0.16,-11.85,-0.28111,0.211387,-11.892301,135.61922,44.370413,-11.892909,1,135.2376481,45.72500898,-12.54452237,FALSE,-13.25416848,222.3533334,-2.141578277,-0.526178321,-5.189354401,-2.051255479,1
2.947792,109.8917717,16.519077,3,-0.261414,0.030334,-0.001343,-0.964783,1.15,0.53,-11.84,-0.573529,-0.096102,-11.893319,135.84362,43.800162,-11.893315,1,135.3490567,45.57163364,-12.53579254,FALSE,-13.23781396,221.881298,-2.14695182,-0.525453467,-5.216318534,-2.057867614,1
2.955993,110.4649101,16.514433,3,-0.242004,0.030334,-0.001831,-0.969788,1.16,0.26,-11.87,-0.456146,0.098393,-11.920247,136.00999,43.410479,-11.91995,1,135.5954736,45.4744286,-12.52754721,FALSE,-13.21481207,221.7589593,-2.151174002,-0.525444073,-5.233942999,-2.062176819,1
2.965209,111.3318865,16.514433,3,-0.222473,0.030396,-0.002319,-0.974487,1.38,0.76,-11.82,-0.882601,-0.299958,-11.888051,136.554183,43.488072,-11.888402,1,136.1627489,45.36584092,-12.51898806,FALSE,-13.20020424,221.9152291,-2.157342948,-0.526372884,-5.253796645,-2.067023592,1
2.977807,111.3135157,16.514433,3,-0.202942,0.030579,-0.002808,-0.978699,1.44,0.96,-11.81,-1.006724,-0.520576,-11.882198,136.821843,42.983177,-11.882267,1,136.3343621,45.21260165,-12.5104752,FALSE,-13.18380757,221.5085016,-2.169243806,-0.531541428,-5.281049815,-2.073687394,1
2.985998,112.4442936,16.50979,3,-0.183289,0.030823,-0.003296,-0.982544,1.56,0.51,-11.8,-0.935391,-0.123861,-11.876155,137.335136,43.131865,-11.876222,1,136.9435565,45.11731173,-12.50200026,FALSE,-13.16098594,221.7590489,-2.177197738,-0.53418072,-5.298850666,-2.078052059,1
2.995126,113.0289471,16.514433,3,-0.163635,0.031189,-0.003784,-0.986023,1.64,0.78,-11.82,-1.088522,-0.418236,-11.901707,137.862521,43.197064,-11.901427,1,137.4831822,45.00960125,-12.49398727,FALSE,-13.14663662,221.8941907,-2.186434877,-0.53665485,-5.318766286,-2.082939352,1
3.007702,113.1023349,16.519077,3,-0.14386,0.031555,-0.004333,-0.989075,1.65,0.62,-11.82,-1.031879,-0.333827,-11.901383,138.179188,42.76169,-11.901383,1,137.7010839,44.85672554,-12.48608556,FALSE,-13.13051344,221.5396601,-2.199767959,-0.541383822,-5.346346729,-2.08971806,1
3.015895,114.1382309,16.50979,3,-0.124084,0.031982,-0.004944,-0.99176,1.4,0.98,-11.73,-0.865894,-0.813836,-11.794129,138.661597,42.866164,-11.795311,1,138.2731705,44.76205937,-12.47686417,FALSE,-13.10791087,221.7582521,-2.207542186,-0.546085224,-5.364401275,-2.094172876,1
3.028114,114.391828,16.514433,3,-0.104309,0.032349,-0.005493,-0.994019,1.71,0.74,-11.79,-1.078322,-0.57822,-11.873456,139.091322,42.600964,-11.872595,1,138.626967,44.61468558,-12.46883075,FALSE,-13.09378463,221.563224,-2.219420373,-0.55458999,-5.391447803,-2.100897452,1
3.036056,115.5177713,16.50979,3,-0.084473,0.032776,-0.006104,-0.99585,1.71,0.71,-11.79,-1.044045,-0.621358,-11.872483,139.682789,42.887086,-11.872484,1,139.3117091,44.5228247,-12.46089552,FALSE,-13.0720615,221.9067891,-2.227848293,-0.559353514,-5.409107907,-2.105320921,1
3.045213,115.3553309,16.514433,3,-0.064575,0.033142,-0.006836,-0.997314,1.77,0.91,-11.77,-1.101123,-0.885922,-11.853101,139.823533,42.459842,-11.853315,1,139.4341356,44.41360931,-12.45281634,FALSE,-13.05838058,221.6244978,-2.237669945,-0.566254596,-5.429553282,-2.110474518,1
