Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Servo deployment
386592768,213.961257,16.528364,3,-0.173218,-0.088867,0.964661,-0.17749,4.77,7.18,-6.48,-4.119551,8.508165,5.189474,213.942019,-5.718986,5.184132,1
386605710,214.147048,16.519077,3,-0.178711,-0.090027,0.962524,-0.183167,4.92,7.59,-6.27,-4.388457,8.839699,4.872193,213.988109,-5.486263,4.875631,1
386614094,213.770736,16.519077,3,-0.183044,-0.094116,0.960266,-0.18866,5.02,7.56,-6.22,-4.518266,8.795225,4.825554,213.815672,-5.645974,4.826106,1
386623240,214.428146,16.514433,3,-0.186218,-0.101074,0.957886,-0.193848,5.3,7.5,-6.5,-4.75385,8.798054,5.156433,214.118926,-5.131487,5.152793,1
386635815,213.489669,16.52372,3,-0.188293,-0.111084,0.955322,-0.198792,5.07,7.65,-6.67,-4.676207,8.972485,5.131545,213.689334,-5.526529,5.131779,1
386644015,213.958633,16.519077,3,-0.18927,-0.124207,0.952515,-0.203491,4.73,7.85,-6.69,-4.63276,9.110795,4.926431,213.800597,-5.253315,4.928694,1
386653259,213.678085,16.52372,3,-0.189209,-0.140198,0.949341,-0.208069,4.15,7.58,-6.06,-4.48075,8.563319,4.241961,213.681354,-5.303764,4.249528,1
386665877,213.489669,16.52372,3,-0.18811,-0.158936,0.945557,-0.212646,3.82,7.49,-6.17,-4.428821,8.441802,4.227603,213.503476,-5.388874,4.227845,1
386674043,213.301772,16.52372,3,-0.186218,-0.180115,0.941101,-0.217224,3.32,7.31,-6.01,-4.307528,8.149324,3.950766,213.342459,-5.530946,3.953819,1
386683193,213.113387,16.52372,3,-0.183594,-0.20343,0.93573,-0.221985,2.23,6.95,-5.25,-3.777675,7.595789,2.977706,213.159502,-5.671161,2.988462,1
386695767,213.208633,16.528364,3,-0.18042,-0.228455,0.929382,-0.22699,1.72,6.64,-4.92,-3.652352,7.154579,2.593902,213.116916,-5.603217,2.59825,1
386704136,212.925491,16.52372,3,-0.176819,-0.254822,0.921875,-0.2323,1.01,6.16,-4.09,-3.366728,6.423957,1.758568,212.95889,-5.753574,1.767821,1
386713272,213.301772,16.52372,3,-0.173218,-0.282959,0.912659,-0.238647,0.05,5.55,-3.33,-2.761223,5.784408,0.899649,213.104716,-5.491674,0.909216,1
386725833,213.020736,16.528364,3,-0.169373,-0.310791,0.902649,-0.244812,-0.46,5.45,-3.47,-2.632082,5.862748,0.809325,212.987045,-5.542191,0.810426,1
386734023,212.644454,16.528364,3,-0.16571,-0.338867,0.891357,-0.251343,-0.77,5.42,-3.61,-2.723378,5.914426,0.777021,212.742718,-5.831909,0.777389,1
386743242,213.301772,16.52372,3,-0.162231,-0.366882,0.878784,-0.258362,-1.23,4.97,-3.27,-2.474949,5.532696,0.411807,213.012324,-5.417969,0.415835,1
386755811,212.834945,16.537651,3,-0.15979,-0.394653,0.864685,-0.266479,-1.96,4.42,-3.64,-1.903553,5.722758,0.503653,212.841281,-5.540148,0.502685,1
386764019,212.83287,16.528364,3,-0.157166,-0.421997,0.84967,-0.274292,-2.35,4.07,-4.14,-1.725559,5.969482,0.783299,212.790949,-5.540994,0.780207,1
386773155,213.208633,16.528364,3,-0.155151,-0.44873,0.833557,-0.28241,-2.64,3.48,-3.6,-1.439821,5.463225,0.346656,212.98192,-5.230402,0.351434,1
386785721,212.551833,16.533007,3,-0.15387,-0.47467,0.816406,-0.29071,-3.09,2.93,-3.38,-1.065272,5.331021,0.056857,212.666523,-5.540454,0.060103,1
386793911,212.737594,16.52372,3,-0.153442,-0.499878,0.798218,-0.299072,-3.15,2.43,-3.9,-0.945419,5.46589,0.517928,212.662442,-5.474604,0.512883,1
386803146,213.208633,16.528364,3,-0.154053,-0.524292,0.779053,-0.307373,-3.34,2.07,-3.81,-0.855134,5.393133,0.374169,212.927838,-5.06917,0.375698,1
386815740,212.549209,16.52372,3,-0.157043,-0.547668,0.758972,-0.315186,-3.67,1.45,-3.86,-0.474124,5.490484,0.316378,212.644163,-5.340692,0.317032,1
386823909,212.551833,16.533007,3,-0.159851,-0.570557,0.738037,-0.322754,-3.68,1.15,-4.27,-0.55662,5.694342,0.600052,212.546924,-5.416174,0.596933,1
386833155,212.456039,16.528364,3,-0.164001,-0.592712,0.716309,-0.329712,-3.67,0.75,-4.12,-0.466184,5.526443,0.497565,212.444293,-5.478589,0.49866,1
386845739,212.927596,16.533007,3,-0.170959,-0.614197,0.693604,-0.335388,-3.88,0.28,-3.76,-0.201933,5.405616,0.104442,212.656014,-5.124776,0.108786,1
386853930,212.266097,16.519077,3,-0.177795,-0.635071,0.670105,-0.340698,-3.68,0.06,-4.56,-0.465783,5.795888,0.730289,212.38756,-5.458704,0.72344,1
386863181,212.456039,16.528364,3,-0.186035,-0.655334,0.645691,-0.344971,-3.81,-0.03,-4.3,-0.608208,5.702309,0.346932,212.376692,-5.404865,0.351081,1
386875793,212.927596,16.533007,3,-0.195679,-0.67511,0.6203,-0.348083,-3.98,-0.34,-4.83,-0.719201,6.205438,0.509926,212.628509,-4.995796,0.508175,1
386883963,212.360793,16.52372,3,-0.208191,-0.694519,0.593689,-0.348999,-3.74,-0.49,-4.69,-0.831408,5.942589,0.464411,212.432183,-5.226088,0.464893,1
386893099,211.801925,16.542294,3,-0.221863,-0.713379,0.56604,-0.348511,-3.65,-0.43,-4.73,-1.174579,5.858857,0.417134,212.01989,-5.68857,0.41766,1
386905665,211.517776,16.537651,3,-0.235291,-0.731384,0.537598,-0.347473,-3.82,-0.69,-5.2,-1.361597,6.326603,0.481221,211.656917,-6.047341,0.480521,1
386913855,211.891921,16.528364,3,-0.249817,-0.748718,0.507996,-0.34491,-3.64,-0.26,-5.23,-2.02645,6.02419,0.522945,211.743913,-5.83829,0.522477,1
386923062,212.175033,16.533007,3,-0.265259,-0.765381,0.477234,-0.340698,-3.36,-0.57,-5.52,-2.011326,6.113833,0.81259,211.939591,-5.511799,0.809393,1
386935687,212.175033,16.533007,3,-0.282471,-0.781616,0.445007,-0.333557,-3.21,-1.52,-5.47,-1.357562,6.342839,0.679248,212.006789,-5.331278,0.680682,1
386943857,212.172408,16.52372,3,-0.299194,-0.79657,0.411987,-0.325928,-3.28,-0.78,-5.55,-2.319202,6.02465,0.703185,212.059474,-5.180428,0.702937,1
386953102,211.234695,16.533007,3,-0.316711,-0.810852,0.377747,-0.31543,-3.24,-1.21,-5.33,-2.138771,5.967052,0.434114,211.534429,-5.787978,0.437076,1
386962688,211.32991,16.537651,3,-0.334106,-0.823975,0.342651,-0.303406,-3.29,-1.71,-3.61,-1.577876,4.855781,-0.844637,211.360575,-5.945987,-0.830512,1
386975497,211.610916,16.533007,3,-0.351074,-0.835632,0.307007,-0.2901,-3.62,-2.92,1.53,0.176687,1.59922,-4.623747,211.429545,-5.818484,-4.581946,1
386983879,211.327834,16.528364,3,-0.367432,-0.845947,0.270874,-0.275757,-1.07,-1.63,-13.06,-3.16643,11.294246,6.066676,211.321852,-5.85783,5.949331,1
386995987,211.704055,16.528364,3,-0.382874,-0.855042,0.234131,-0.259827,-3.2,-3.23,-2.04,-1.021905,4.157425,-2.550871,211.472833,-5.598636,-2.457201,1
387003993,210.954208,16.537651,3,-0.397583,-0.862488,0.19696,-0.243347,-2.68,-3.75,-2.1,-0.707578,4.306753,-2.569815,211.126841,-6.068012,-2.568574,1
387013129,211.23207,16.52372,3,-0.411316,-0.868591,0.159363,-0.225708,-3.06,-2.82,-5.78,-2.797073,6.547196,-0.178044,211.13224,-5.992843,-0.204387,1
387025694,211.423049,16.533007,3,-0.423157,-0.87323,0.122925,-0.208008,-1.7,-3.46,-4.81,-1.396579,5.982508,-0.503611,211.225718,-5.788639,-0.500314,1
387033858,211.23207,16.52372,3,-0.433716,-0.876404,0.086975,-0.190247,-1.35,-3.97,-2.74,-0.678447,4.572666,-1.928171,211.182084,-5.798908,-1.912436,1
387042995,210.861587,16.542294,3,-0.442932,-0.878235,0.051758,-0.172913,-3.32,-4,-4.96,-3.406344,6.150483,-1.483115,210.943653,-6.049795,-1.487846,1
387055581,210.765853,16.537651,3,-0.450806,-0.878601,0.017822,-0.156555,-2.82,-4.86,-2.86,-2.582601,4.853282,-3.086542,210.764025,-6.218181,-3.068924,1
387063754,211.234695,16.533007,3,-0.457581,-0.877747,-0.014893,-0.141357,-3.2,-4.04,-4.68,-3.878819,5.588618,-1.479347,210.986583,-5.817943,-1.496864,1
387073001,211.891921,16.528364,3,-0.463196,-0.875793,-0.046265,-0.127625,-3.01,-4.46,-3.7,-3.718874,4.885482,-2.223311,211.45648,-5.165961,-2.215306,1
387085586,211.799301,16.533007,3,-0.467834,-0.872925,-0.076111,-0.115417,-3.22,-5.48,-3.85,-4.283235,5.31881,-2.929707,211.590349,-4.950777,-2.921835,1
387093758,211.706161,16.537651,3,-0.471741,-0.869202,-0.10437,-0.105164,-2.88,-5.87,-3.4,-4.192549,5.03487,-3.374065,211.617065,-4.876586,-3.369081,1
387102904,211.423049,16.533007,3,-0.475037,-0.864746,-0.131104,-0.096741,-2.84,-5.38,-3.87,-4.544146,4.943218,-2.627052,211.460113,-5.045031,-2.635229,1
387115479,211.704055,16.528364,3,-0.477783,-0.859741,-0.156372,-0.090027,-2.01,-5.73,-3.39,-3.958182,4.80981,-3.092302,211.538087,-4.90543,-3.087265,1
387123680,211.234695,16.533007,3,-0.480225,-0.854187,-0.180298,-0.084961,-2.47,-6.48,-3.26,-4.778625,4.681911,-3.736353,211.321466,-5.202307,-3.7292,1
387132924,210.392257,16.546938,3,-0.482422,-0.848206,-0.20282,-0.081604,-1.8,-6.71,-2.44,-4.223568,4.189473,-4.33875,210.735545,-5.934948,-4.332033,1
387145489,210.951064,16.528364,3,-0.484497,-0.841797,-0.224243,-0.079651,-0.89,-6.33,-2.49,-3.565397,4.258911,-4.026083,210.785836,-5.82678,-4.029455,1
387153661,210.389633,16.537651,3,-0.486511,-0.835022,-0.244568,-0.078857,-0.42,-6.27,-1.98,-3.176286,3.880238,-4.273538,210.507881,-6.210151,-4.270848,1
387162896,210.577468,16.537651,3,-0.488525,-0.827881,-0.264038,-0.079102,-0.36,-6.82,-1.66,-3.405463,3.702214,-4.908792,210.490583,-6.203628,-4.901762,1
387175472,210.389633,16.537651,3,-0.490601,-0.820312,-0.282715,-0.080322,0.21,-6.76,-2.36,-3.394655,4.331321,-4.585258,210.353569,-6.335646,-4.588745,1
387183636,211.139449,16.528364,3,-0.492798,-0.812439,-0.300537,-0.082336,0.14,-6.81,-2.57,-3.765209,4.282742,-4.525831,210.758298,-5.68091,-4.526525,1
387192881,210.387557,16.528364,3,-0.494934,-0.80426,-0.317627,-0.085144,0.44,-6.43,-3.14,-3.815664,4.573359,-3.989173,210.491098,-5.994079,-3.995094,1
387205502,210.201278,16.537651,3,-0.49707,-0.795959,-0.333923,-0.088623,0.87,-6.55,-3.65,-3.96907,5.063734,-3.947819,210.246781,-6.257545,-3.94834,1
387213668,210.291793,16.52372,3,-0.499207,-0.787415,-0.349548,-0.092712,1.15,-6.34,-3.82,-3.944865,5.125925,-3.778197,210.221711,-6.248658,-3.780072,1
387222815,210.291793,16.52372,3,-0.501221,-0.778748,-0.364441,-0.09729,1.12,-6.36,-3.25,-3.868262,4.526016,-4.100169,210.204929,-6.233841,-4.096641,1
387235392,210.574874,16.528364,3,-0.503113,-0.77002,-0.378662,-0.102356,1.5,-6.02,-3.16,-3.554295,4.477697,-3.972596,210.341058,-6.012446,-3.973963,1
387243581,210.010848,16.528364,3,-0.504883,-0.761353,-0.392212,-0.107727,2,-5.59,-3.72,-3.475636,4.977859,-3.49676,210.099851,-6.331498,-3.502018,1
387252825,209.918746,16.533007,3,-0.506409,-0.752686,-0.405151,-0.113403,2.42,-5.28,-3.33,-2.985487,4.824911,-3.553858,209.93638,-6.499537,-3.553287,1
387265409,210.293899,16.533007,3,-0.507812,-0.74408,-0.41748,-0.11908,2.63,-5.42,-2.61,-2.642345,4.400245,-4.094018,210.061938,-6.287173,-4.088059,1
387273583,210.199203,16.528364,3,-0.508972,-0.735535,-0.429321,-0.124878,2.53,-5.35,-2.86,-2.955605,4.359855,-3.931406,210.090174,-6.198235,-3.933132,1
387282849,210.106582,16.533007,3,-0.509888,-0.727173,-0.440613,-0.130676,2.62,-5.12,-2.33,-2.575134,3.957126,-4.026846,210.042063,-6.22329,-4.025814,1
387295425,209.918746,16.533007,3,-0.510559,-0.718994,-0.451416,-0.136475,3.06,-4.74,-3.01,-2.695594,4.589053,-3.54523,209.891884,-6.359069,-3.550526,1
387303614,209.449447,16.537651,3,-0.510864,-0.711121,-0.46167,-0.142151,3.6,-3.9,-4.28,-2.958601,5.636623,-2.442624,209.58264,-6.769412,-2.454833,1
387312752,208.978073,16.533007,3,-0.510864,-0.703613,-0.471436,-0.147461,3.71,-3.72,-3.9,-2.695729,5.406831,-2.513575,209.17089,-7.24453,-2.512927,1
387325317,210.106582,16.533007,3,-0.510498,-0.696472,-0.480713,-0.152405,4.23,-3.62,-3.8,-2.453936,5.696104,-2.639902,209.623061,-6.590697,-2.638503,1
387333510,208.884963,16.537651,3,-0.509827,-0.689697,-0.489685,-0.156799,4.18,-3.51,-4.34,-2.945601,5.87929,-2.320141,209.14014,-7.25923,-2.32365,1
387342756,209.261123,16.537651,3,-0.508789,-0.683411,-0.498291,-0.160645,4.37,-3.14,-4.9,-3.211373,6.268903,-1.832236,209.142948,-7.185768,-1.837651,1
387355330,209.637802,16.537651,3,-0.507385,-0.677612,-0.506531,-0.163879,4.37,-3.03,-4.23,-2.796999,5.848197,-2.037127,209.339886,-6.845696,-2.034929,1
387363566,209.259017,16.528364,3,-0.505554,-0.672363,-0.514404,-0.166443,4.72,-2.82,-4.32,-2.729373,6.142379,-1.926395,209.236446,-6.93293,-1.927591,1
387372704,209.825637,16.537651,3,-0.503418,-0.667664,-0.521973,-0.168335,4.89,-2.72,-4.82,-3.103155,6.489408,-1.673423,209.513945,-6.506117,-1.676224,1
387385270,208.884963,16.537651,3,-0.500916,-0.663513,-0.529297,-0.169434,5.01,-2.65,-4.94,-3.226559,6.602582,-1.589407,209.066759,-6.988745,-1.590363,1
387393584,209.072769,16.537651,3,-0.498108,-0.659851,-0.536377,-0.169739,4.64,-2.97,-4.52,-3.325098,6.004706,-1.916275,209.012081,-6.999398,-1.912684,1
387402712,208.978073,16.533007,3,-0.494934,-0.656738,-0.543213,-0.169373,4.53,-3.08,-4.52,-3.520517,5.851832,-1.950536,208.928429,-7.042819,-1.950119,1
387415265,208.601943,16.533007,3,-0.491394,-0.654175,-0.549744,-0.168396,4.44,-3.03,-4.8,-3.824291,5.860776,-1.720098,208.650262,-7.30486,-1.722633,1
387423454,208.318405,16.528364,3,-0.487549,-0.652161,-0.555969,-0.166992,4.37,-3.33,-4.7,-4.01953,5.684961,-1.949689,208.397559,-7.613186,-1.947187,1
387432702,209.351638,16.52372,3,-0.483337,-0.650635,-0.561951,-0.1651,4.21,-3.66,-4.55,-4.219884,5.406192,-2.187658,208.879132,-6.919923,-2.185008,1
387445271,208.978073,16.533007,3,-0.478882,-0.649536,-0.567688,-0.162781,3.98,-3.99,-4.37,-4.416735,5.05475,-2.407933,208.849439,-6.876998,-2.405477,1
387453444,208.978073,16.533007,3,-0.474182,-0.648804,-0.573181,-0.160278,3.81,-4.43,-4.34,-4.772488,4.813052,-2.652892,208.867889,-6.78509,-2.650166,1
387462740,208.978073,16.533007,3,-0.46936,-0.648315,-0.578491,-0.157471,3.83,-4.62,-4.12,-4.78442,4.688566,-2.850318,208.868453,-6.729152,-2.848112,1
387475371,208.227401,16.542294,3,-0.464417,-0.64801,-0.583557,-0.154663,3.46,-5.09,-4.32,-5.387914,4.362504,-2.913957,208.410772,-7.241616,-2.913232,1
387483573,207.942825,16.528364,3,-0.459412,-0.647827,-0.58844,-0.151855,3.26,-5.47,-4,-5.504864,3.980003,-3.227177,208.079302,-7.68312,-3.223717,1
387492710,208.132705,16.537651,3,-0.454407,-0.647705,-0.593079,-0.149109,3.27,-5.82,-3.93,-5.735879,3.895714,-3.454029,208.039858,-7.674573,-3.451491,1
387505276,208.225295,16.533007,3,-0.449463,-0.647522,-0.597656,-0.146606,2.97,-6,-4.18,-6.171936,3.680068,-3.264274,208.050863,-7.579097,-3.266337,1
387513449,208.599319,16.52372,3,-0.444641,-0.647339,-0.60199,-0.144409,2.92,-6.33,-4.04,-6.356846,3.513217,-3.487769,208.307471,-7.124044,-3.485329,1
387522727,207.756606,16.537651,3,-0.440002,-0.646973,-0.606262,-0.142517,2.79,-6.6,-3.25,-6.057296,3.020594,-4.012327,207.922438,-7.57311,-4.006519,1
387542945,208.03749,16.533007,3,-0.431213,-0.645752,-0.61438,-0.140076,2.47,-6.61,-3.14,-6.169741,2.628597,-3.831616,207.836031,-7.56533,-3.833544,1
387552420,208.035415,16.52372,3,-0.427124,-0.644897,-0.618225,-0.139648,2.59,-6.69,-3.44,-6.463573,2.810899,-3.691114,207.882241,-7.358984,-3.692683,1
387562131,208.130081,16.528364,3,-0.423279,-0.643799,-0.621948,-0.139648,2.46,-6.98,-3.27,-6.613325,2.553345,-3.899085,207.955332,-7.165469,-3.896811,1
387584031,208.128005,16.519077,3,-0.416382,-0.640869,-0.629211,-0.141479,2.23,-6.9,-3.03,-6.513942,2.18289,-3.81694,207.899582,-7.106163,-3.817821,1
387592928,207.845535,16.514433,3,-0.413269,-0.639038,-0.63269,-0.143372,2.32,-6.68,-3.03,-6.382521,2.25209,-3.657778,207.80408,-7.208345,-3.659541,1
387602426,207.751907,16.519077,3,-0.410461,-0.637024,-0.635986,-0.145752,2.07,-6.97,-3.62,-7.068355,2.129881,-3.387066,207.704996,-7.288981,-3.390069,1
387615119,207.376327,16.519077,3,-0.407898,-0.634705,-0.639221,-0.148804,1.81,-7.28,-3.62,-7.344319,1.782046,-3.50148,207.420542,-7.597557,-3.500252,1
387623497,207.751907,16.519077,3,-0.405579,-0.632202,-0.642334,-0.152527,2.07,-7.11,-3.58,-7.185029,1.975953,-3.482754,207.549527,-7.333816,-3.482946,1
387632635,207.657211,16.514433,3,-0.403564,-0.629395,-0.645325,-0.156799,1.95,-7.06,-3.72,-7.2834,1.848383,-3.320437,207.544679,-7.284811,-3.322227,1
387645230,207.564102,16.519077,3,-0.401794,-0.626343,-0.648132,-0.161682,1.79,-7.08,-3.93,-7.478713,1.685475,-3.161802,207.463948,-7.310889,-3.16357,1
387653422,207.468917,16.514433,3,-0.400269,-0.623047,-0.650818,-0.167236,1.7,-7.2,-4.2,-7.7738,1.579482,-3.07119,207.406839,-7.331863,-3.072208,1
387662550,207.84761,16.52372,3,-0.398926,-0.619629,-0.65332,-0.173523,1.42,-7.06,-4.2,-7.708709,1.256746,-2.915371,207.594557,-7.044404,-2.917099,1
387675125,207.9402,16.519077,3,-0.397705,-0.615967,-0.65564,-0.18042,1.36,-6.81,-4.43,-7.715839,1.21704,-2.614405,207.706265,-6.835681,-2.617741,1
387683314,207.564102,16.519077,3,-0.396545,-0.612244,-0.657654,-0.188049,1.28,-6.73,-4.65,-7.829701,1.120759,-2.446988,207.567703,-6.975038,-2.44887,1
387692559,207.756606,16.537651,3,-0.395264,-0.608521,-0.659424,-0.19635,0.96,-6.68,-4.39,-7.610586,0.676701,-2.535184,207.61231,-6.863756,-2.534233,1
387705180,207.661392,16.533007,3,-0.39386,-0.604858,-0.660889,-0.205383,0.75,-6.52,-4.72,-7.756181,0.489287,-2.223804,207.553986,-6.857182,-2.227224,1
387713353,207.282699,16.52372,3,-0.392151,-0.60144,-0.661987,-0.215088,0.76,-6.21,-5.23,-7.942345,0.568363,-1.758152,207.340409,-7.101174,-1.763321,1
387722526,207.097518,16.533007,3,-0.390076,-0.598267,-0.662659,-0.225403,0.9,-5.75,-5.37,-7.754319,0.724459,-1.433787,207.134798,-7.288458,-1.437418,1
387735096,206.344894,16.533007,3,-0.387451,-0.59552,-0.662903,-0.236206,0.98,-5.57,-6.21,-8.305951,0.876385,-0.889887,206.584798,-7.857408,-0.895921,1
387743280,206.909744,16.533007,3,-0.384338,-0.593262,-0.66272,-0.247314,1.13,-5.48,-6.23,-8.269973,0.950061,-0.911605,206.709078,-7.589803,-0.911432,1
387752523,207.282699,16.52372,3,-0.380615,-0.591431,-0.662109,-0.258667,1.05,-5.33,-5.92,-7.9311,0.778588,-1.021253,206.970528,-7.186951,-1.020043,1
387765091,206.814041,16.528364,3,-0.376282,-0.59021,-0.661133,-0.270203,0.63,-5.24,-6.12,-8.03354,0.327364,-0.818272,206.789323,-7.308564,-0.820496,1
387773263,206.250228,16.528364,3,-0.371277,-0.589539,-0.659729,-0.281738,0.92,-4.89,-5.68,-7.477062,0.568514,-0.890975,206.416612,-7.774386,-0.890198,1
387782532,206.626785,16.528364,3,-0.36554,-0.589478,-0.65802,-0.293091,0.8,-4.76,-5.88,-7.563426,0.423858,-0.697411,206.466048,-7.629279,-0.699536,1
387795105,206.626785,16.528364,3,-0.359131,-0.590088,-0.655945,-0.30426,0.5,-4.64,-6.07,-7.640223,0.096572,-0.494126,206.46338,-7.520592,-0.496389,1
387803291,207.095443,16.52372,3,-0.352051,-0.591309,-0.653564,-0.315063,0.7,-4.37,-6.26,-7.658368,0.278058,-0.214966,206.768783,-6.982553,-0.218067,1
387812537,207.285842,16.533007,3,-0.34436,-0.593201,-0.65094,-0.325317,0.81,-3.88,-6.82,-7.864724,0.376795,0.480362,207.003239,-6.603589,0.472665,1
387825102,206.626785,16.528364,3,-0.335999,-0.595703,-0.648132,-0.3349,0.62,-3.64,-7.01,-7.881708,0.141201,0.794647,206.70182,-6.863324,0.791099,1
387833268,206.72145,16.533007,3,-0.327087,-0.598816,-0.645203,-0.343689,0.92,-3.48,-7.34,-8.089214,0.375619,1.118827,206.657209,-6.83737,1.115215,1
387842515,206.724075,16.542294,3,-0.31781,-0.602539,-0.642151,-0.351624,1.14,-3.23,-7.56,-8.148828,0.53235,1.486282,206.632714,-6.775131,1.482193,1
387855061,206.626785,16.528364,3,-0.308044,-0.60675,-0.639038,-0.358643,0.72,-3.4,-7.52,-8.17209,0.059576,1.359256,206.544379,-6.762331,1.360611,1
387863304,206.533157,16.533007,3,-0.298096,-0.611389,-0.635925,-0.364685,0.57,-3.44,-7.41,-8.083339,-0.122072,1.311509,206.482165,-6.761143,1.31205,1
387872442,206.907668,16.52372,3,-0.287903,-0.616394,-0.632812,-0.369751,0.78,-3.47,-7.51,-8.185945,0.041212,1.42741,206.666507,-6.437388,1.426139,1
387885011,206.72145,16.533007,3,-0.27771,-0.621704,-0.629761,-0.373901,0.82,-3.47,-7.56,-8.215341,0.045278,1.542734,206.617607,-6.378638,1.541449,1
387893203,206.157638,16.533007,3,-0.267395,-0.627197,-0.626831,-0.377075,1.06,-3.44,-8.3,-8.79383,0.152254,2.118504,206.298336,-6.756411,2.112145,1
387902451,205.686416,16.528364,3,-0.257263,-0.632874,-0.624023,-0.379333,0.67,-3.87,-7.78,-8.579494,-0.146047,1.525601,205.882015,-7.18881,1.532065,1
387915027,205.029586,16.533007,3,-0.247192,-0.638611,-0.621277,-0.380859,0.19,-4.1,-7.12,-8.143558,-0.501395,0.983175,205.296806,-7.791907,0.989224,1
387923215,205.026962,16.52372,3,-0.237366,-0.64447,-0.61853,-0.381775,0.5,-4.42,-7.61,-8.730424,-0.236444,1.193819,205.076335,-8.014998,1.191564,1
387932459,205.591232,16.52372,3,-0.227783,-0.650269,-0.615845,-0.38208,0.28,-4.53,-7.93,-9.01916,-0.486065,1.378299,205.300113,-7.62537,1.376242,1
387945026,205.686416,16.528364,3,-0.218567,-0.656128,-0.613159,-0.381775,-0.33,-4.65,-7.42,-8.657256,-0.957123,0.960392,205.428641,-7.33372,0.964975,1
387953198,205.029586,16.533007,3,-0.209656,-0.661865,-0.610413,-0.381165,-0.51,-5.03,-7.48,-8.930804,-1.059882,0.78422,205.136983,-7.672287,0.786212,1
387962465,204.841842,16.533007,3,-0.201111,-0.667603,-0.607605,-0.380371,-1.57,-5.67,-7.95,-9.669439,-2.029016,0.449497,204.895191,-7.884347,0.453208,1
387975090,205.122146,16.528364,3,-0.192871,-0.673157,-0.604614,-0.379578,-2.19,-5.76,-7.85,-9.645463,-2.548103,0.255684,204.927457,-7.716388,0.25786,1
387983291,205.122146,16.528364,3,-0.184875,-0.678711,-0.601379,-0.378906,-2.61,-5.78,-8.15,-9.885367,-2.960455,0.406878,204.977279,-7.543881,0.405236,1
387992428,204.08937,16.533007,3,-0.177002,-0.684082,-0.597778,-0.37854,-3.3,-6.32,-7.95,-10.11748,-3.40748,-0.229088,204.39478,-8.199809,-0.222097,1
388004995,203.99681,16.537651,3,-0.16925,-0.689453,-0.593811,-0.378662,-3.89,-6.18,-8.1,-10.15673,-3.968518,-0.157789,204.060689,-8.489286,-0.158498,1
388013186,204.558425,16.528364,3,-0.161499,-0.694824,-0.589233,-0.379333,-4.22,-6.22,-7.64,-9.887613,-4.097373,-0.555806,204.28021,-8.062829,-0.551428,1
388022408,205.029586,16.533007,3,-0.153625,-0.700195,-0.584106,-0.380676,-4.73,-6.13,-7.35,-9.666096,-4.452242,-0.84515,204.639275,-7.519515,-0.841913,1
388034984,204.277603,16.533007,3,-0.145447,-0.705688,-0.578247,-0.382812,-5.66,-5.89,-7.22,-9.482496,-5.261167,-1.123358,204.334622,-7.796375,-1.120256,1
388043182,203.99681,16.537651,3,-0.136841,-0.711243,-0.571533,-0.385681,-5.94,-5.75,-7.08,-9.351759,-5.421243,-1.275483,204.074446,-8.100404,-1.273772,1
388052350,204.653579,16.533007,3,-0.127686,-0.71698,-0.563965,-0.389404,-6.32,-5.37,-7.45,-9.424779,-5.868034,-1.01212,204.335125,-7.682518,-1.015003,1
388064916,204.841842,16.533007,3,-0.117859,-0.722839,-0.55542,-0.393921,-6.85,-4.84,-7.17,-8.956603,-6.332271,-1.200343,204.532689,-7.329883,-1.198301,1
388073107,204.465865,16.533007,3,-0.107239,-0.728821,-0.545837,-0.39917,-6.49,-4.43,-6.75,-8.417655,-5.917601,-1.196217,204.433796,-7.397761,-1.19624,1
388082355,205.312515,16.537651,3,-0.095703,-0.735046,-0.535217,-0.405029,-6.34,-3.99,-6.45,-7.958954,-5.738272,-1.201708,204.873655,-6.760437,-1.201648,1
388094931,204.653579,16.533007,3,-0.083252,-0.741455,-0.52356,-0.411316,-6.67,-3.3,-6.51,-7.630776,-6.190495,-1.098785,204.660749,-6.934906,-1.099919,1
388103120,204.653579,16.533007,3,-0.069824,-0.747986,-0.510925,-0.417908,-6.24,-3.08,-6.35,-7.399909,-5.739756,-1.022191,204.59976,-6.949526,-1.023048,1
388112366,204.372787,16.537651,3,-0.05542,-0.754639,-0.497253,-0.4245,-5.76,-2.31,-5.89,-6.558882,-5.434243,-0.810117,204.404163,-7.124885,-0.812463,1
388124903,205.21733,16.533007,3,-0.0401,-0.761353,-0.482666,-0.431091,-6.14,-1.54,-5.98,-6.232558,-6.030604,-0.788684,204.786987,-6.540279,-0.788946,1
388133095,204.465865,16.533007,3,-0.023865,-0.768005,-0.467224,-0.437317,-5.56,-1.27,-6.37,-6.311719,-5.76191,-0.250747,204.546868,-6.822202,-0.256678,1
388145314,204.184524,16.537651,3,-0.006775,-0.774658,-0.451111,-0.443115,-4.48,0.08,-6.83,-5.572611,-5.864324,1.131697,204.253173,-7.076553,1.116398,1
