Simulation,Apogee_AGL_m,Error_m,elevation,gravity,latitude,longitude,wind_velocity_x_factor,wind_velocity_y_factor,datum,timezone,air_brakes,parachutes,radius,mass,I_11_without_motor,I_22_without_motor,I_33_without_motor,I_12_without_motor,I_13_without_motor,I_23_without_motor,power_off_drag,power_on_drag,power_off_drag_factor,power_on_drag_factor,center_of_mass_without_motor,coordinate_system_orientation,motors,aerodynamic_surfaces,rail_buttons,rail_length,inclination,heading,index,Max_Deployment,Flight_Time_s,Impact_Velocity_ms,Frontal_Wind_ms,Lateral_Wind_ms
1,226.6589866334341,-0.4410133665658975,260,"{'source': [[0.0, 9.79992817580073], [808.0808080808081, 9.797434854764184], [1616.1616161616162, 9.794942477562557], [2424.242424242424, 9.79245104419585], [3232.3232323232323, 9.789960554664063], [4040.4040404040406, 9.787471008967193], [4848.484848484848, 9.784982407105243], [5656.565656565656, 9.782494749078213], [6464.646464646465, 9.780008034886102], [7272.727272727273, 9.777522264528908], [8080.808080808081, 9.775037438006635], [8888.888888888889, 9.77255355531928], [9696.969696969696, 9.770070616466846], [10505.050505050505, 9.76758862144933], [11313.131313131313, 9.765107570266732], [12121.212121212122, 9.762627462919054], [12929.29292929293, 9.760148299406296], [13737.373737373737, 9.757670079728458], [14545.454545454546, 9.755192803885537], [15353.535353535353, 9.752716471877536], [16161.616161616163, 9.750241083704452], [16969.696969696968, 9.74776663936629], [17777.777777777777, 9.745293138863046], [18585.858585858587, 9.742820582194721], [19393.939393939392, 9.740348969361316], [20202.0202020202, 9.73787830036283], [21010.10101010101, 9.735408575199262], [21818.18181818182, 9.732939793870614], [22626.262626262625, 9.730471956376885], [23434.343434343435, 9.728005062718074], [24242.424242424244, 9.725539112894184], [25050.50505050505, 9.723074106905212], [25858.58585858586, 9.72061004475116], [26666.666666666668, 9.718146926432025], [27474.747474747473, 9.71568475194781], [28282.828282828283, 9.713223521298517], [29090.909090909092, 9.710763234484139], [29898.989898989897, 9.708303891504684], [30707.070707070707, 9.705845492360146], [31515.151515151516, 9.703388037050527], [32323.232323232325, 9.700931525575827], [33131.31313131313, 9.698475957936047], [33939.393939393936, 9.696021334131185], [34747.47474747475, 9.693567654161242], [35555.555555555555, 9.691114918026221], [36363.63636363636, 9.688663125726116], [37171.71717171717, 9.686212277260932], [37979.79797979798, 9.683762372630666], [38787.878787878784, 9.681313411835319], [39595.9595959596, 9.67886539487489], [40404.0404040404, 9.676418321749384], [41212.121212121216, 9.673972192458795], [42020.20202020202, 9.671527007003125], [42828.28282828283, 9.669082765382374], [43636.36363636364, 9.666639467596543], [44444.444444444445, 9.664197113645628], [45252.52525252525, 9.661755703529636], [46060.606060606064, 9.659315237248562], [46868.68686868687, 9.656875714802407], [47676.767676767675, 9.65443713619117], [48484.84848484849, 9.651999501414853], [49292.92929292929, 9.649562810473455], [50101.0101010101, 9.647127063366975], [50909.09090909091, 9.644692260095416], [51717.17171717172, 9.642258400658777], [52525.25252525252, 9.639825485057054], [53333.333333333336, 9.637393513290252], [54141.41414141414, 9.634962485358368], [54949.49494949495, 9.632532401261406], [55757.57575757576, 9.63010326099936], [56565.656565656565, 9.627675064572236], [57373.73737373737, 9.62524781198003], [58181.818181818184, 9.62282150322274], [58989.89898989899, 9.620396138300372], [59797.979797979795, 9.617971717212923], [60606.06060606061, 9.615548239960393], [61414.14141414141, 9.613125706542782], [62222.22222222222, 9.610704116960092], [63030.30303030303, 9.608283471212319], [63838.38383838384, 9.605863769299464], [64646.46464646465, 9.603445011221531], [65454.545454545456, 9.601027196978514], [66262.62626262626, 9.598610326570418], [67070.70707070707, 9.596194399997243], [67878.78787878787, 9.593779417258984], [68686.8686868687, 9.591365378355645], [69494.9494949495, 9.588952283287226], [70303.0303030303, 9.586540132053726], [71111.11111111111, 9.584128924655143], [71919.19191919192, 9.58171866109148], [72727.27272727272, 9.579309341362737], [73535.35353535354, 9.576900965468914], [74343.43434343435, 9.57449353341001], [75151.51515151515, 9.572087045186024], [75959.59595959596, 9.569681500796955], [76767.67676767676, 9.567276900242808], [77575.75757575757, 9.56487324352358], [78383.83838383839, 9.562470530639272], [79191.9191919192, 9.560068761589882], [80000.0, 9.55766793637541]], 'title': 'Gravity (M/S²) x Height (M)', 'inputs': ['height (m)'], 'outputs': ['gravity (m/s²)'], 'interpolation': 'spline', 'extrapolation': 'constant', 'signature': {'module': 'rocketpy.mathutils.function', 'name': 'Function'}}",38,92,2.42108834032143,-0.30936164255402643,SIRGAS2000,,[],[],0.028,0.5582963706481233,0.031,0.031,0.0001,0,0,0,"{'source': [[0.0, 0.71], [1.0, 0.71]], 'title': 'Drag Coefficient With Power Off x Mach Number', 'inputs': ['Mach Number'], 'outputs': ['Drag Coefficient with Power Off'], 'interpolation': 'linear', 'extrapolation': 'constant', 'signature': {'module': 'rocketpy.mathutils.function', 'name': 'Function'}}","{'source': [[0.0, 0.71], [1.0, 0.71]], 'title': 'Drag Coefficient With Power On x Mach Number', 'inputs': ['Mach Number'], 'outputs': ['Drag Coefficient with Power On'], 'interpolation': 'linear', 'extrapolation': 'constant', 'signature': {'module': 'rocketpy.mathutils.function', 'name': 'Function'}}",0.939822554181674,0.968387745690999,0.2916911338144686,nose_to_tail,"[{'thrust_source': {'source': [[0.0, 0.0], [0.01, 68.694], [0.029, 65.879], [0.202, 62.5], [0.511, 51.802], [0.739, 43.356], [0.993, 31.532], [1.02, 29.279], [1.072, 23.086], [1.199, 9.572], [1.262, 4.505], [1.319, 2.815], [1.47, 0.0]], 'title': 'Thrust (N) x Time (S)', 'inputs': ['Time (s)'], 'outputs': ['Thrust (N)'], 'interpolation': 'linear', 'extrapolation': 'zero', 'signature': {'module': 'rocketpy.mathutils.function', 'name': 'Function'}}, 'total_impulse': 56.29677700552917, 'burn_start_time': 0.0, 'burn_out_time': 1.47, 'propellant_initial_mass': 0.027, 'dry_mass': 0.049, 'dry_I_11': 0, 'dry_I_22': 0, 'dry_I_33': 0, 'dry_I_12': 0, 'dry_I_13': 0, 'dry_I_23': 0, 'chamber_radius': 0.0145, 'chamber_height': 0.083, 'chamber_position': 0, 'nozzle_radius': 0.012325000000000001, 'nozzle_position': 0, 'center_of_dry_mass_position': 0, 'interpolate': 'linear', 'coordinate_system_orientation': 'nozzle_to_combustion_chamber', 'position': 0.8212409653839512}]",[],[],2,90.0,0.0,1,0.0,13.034080821392276,-80.8620608944741,0.0,-2.42108834032143
2,226.66070810433075,-0.43929189566924265,260,"{'source': [[0.0, 9.79992817580073], [808.0808080808081, 9.797434854764184], [1616.1616161616162, 9.794942477562557], [2424.242424242424, 9.79245104419585], [3232.3232323232323, 9.789960554664063], [4040.4040404040406, 9.787471008967193], [4848.484848484848, 9.784982407105243], [5656.565656565656, 9.782494749078213], [6464.646464646465, 9.780008034886102], [7272.727272727273, 9.777522264528908], [8080.808080808081, 9.775037438006635], [8888.888888888889, 9.77255355531928], [9696.969696969696, 9.770070616466846], [10505.050505050505, 9.76758862144933], [11313.131313131313, 9.765107570266732], [12121.212121212122, 9.762627462919054], [12929.29292929293, 9.760148299406296], [13737.373737373737, 9.757670079728458], [14545.454545454546, 9.755192803885537], [15353.535353535353, 9.752716471877536], [16161.616161616163, 9.750241083704452], [16969.696969696968, 9.74776663936629], [17777.777777777777, 9.745293138863046], [18585.858585858587, 9.742820582194721], [19393.939393939392, 9.740348969361316], [20202.0202020202, 9.73787830036283], [21010.10101010101, 9.735408575199262], [21818.18181818182, 9.732939793870614], [22626.262626262625, 9.730471956376885], [23434.343434343435, 9.728005062718074], [24242.424242424244, 9.725539112894184], [25050.50505050505, 9.723074106905212], [25858.58585858586, 9.72061004475116], [26666.666666666668, 9.718146926432025], [27474.747474747473, 9.71568475194781], [28282.828282828283, 9.713223521298517], [29090.909090909092, 9.710763234484139], [29898.989898989897, 9.708303891504684], [30707.070707070707, 9.705845492360146], [31515.151515151516, 9.703388037050527], [32323.232323232325, 9.700931525575827], [33131.31313131313, 9.698475957936047], [33939.393939393936, 9.696021334131185], [34747.47474747475, 9.693567654161242], [35555.555555555555, 9.691114918026221], [36363.63636363636, 9.688663125726116], [37171.71717171717, 9.686212277260932], [37979.79797979798, 9.683762372630666], [38787.878787878784, 9.681313411835319], [39595.9595959596, 9.67886539487489], [40404.0404040404, 9.676418321749384], [41212.121212121216, 9.673972192458795], [42020.20202020202, 9.671527007003125], [42828.28282828283, 9.669082765382374], [43636.36363636364, 9.666639467596543], [44444.444444444445, 9.664197113645628], [45252.52525252525, 9.661755703529636], [46060.606060606064, 9.659315237248562], [46868.68686868687, 9.656875714802407], [47676.767676767675, 9.65443713619117], [48484.84848484849, 9.651999501414853], [49292.92929292929, 9.649562810473455], [50101.0101010101, 9.647127063366975], [50909.09090909091, 9.644692260095416], [51717.17171717172, 9.642258400658777], [52525.25252525252, 9.639825485057054], [53333.333333333336, 9.637393513290252], [54141.41414141414, 9.634962485358368], [54949.49494949495, 9.632532401261406], [55757.57575757576, 9.63010326099936], [56565.656565656565, 9.627675064572236], [57373.73737373737, 9.62524781198003], [58181.818181818184, 9.62282150322274], [58989.89898989899, 9.620396138300372], [59797.979797979795, 9.617971717212923], [60606.06060606061, 9.615548239960393], [61414.14141414141, 9.613125706542782], [62222.22222222222, 9.610704116960092], [63030.30303030303, 9.608283471212319], [63838.38383838384, 9.605863769299464], [64646.46464646465, 9.603445011221531], [65454.545454545456, 9.601027196978514], [66262.62626262626, 9.598610326570418], [67070.70707070707, 9.596194399997243], [67878.78787878787, 9.593779417258984], [68686.8686868687, 9.591365378355645], [69494.9494949495, 9.588952283287226], [70303.0303030303, 9.586540132053726], [71111.11111111111, 9.584128924655143], [71919.19191919192, 9.58171866109148], [72727.27272727272, 9.579309341362737], [73535.35353535354, 9.576900965468914], [74343.43434343435, 9.57449353341001], [75151.51515151515, 9.572087045186024], [75959.59595959596, 9.569681500796955], [76767.67676767676, 9.567276900242808], [77575.75757575757, 9.56487324352358], [78383.83838383839, 9.562470530639272], [79191.9191919192, 9.560068761589882], [80000.0, 9.55766793637541]], 'title': 'Gravity (M/S²) x Height (M)', 'inputs': ['height (m)'], 'outputs': ['gravity (m/s²)'], 'interpolation': 'spline', 'extrapolation': 'constant', 'signature': {'module': 'rocketpy.mathutils.function', 'name': 'Function'}}",38,92,2.549834134423614,1.4471229028017656,SIRGAS2000,,[],[],0.028,0.5566439117970289,0.031,0.031,0.0001,0,0,0,"{'source': [[0.0, 0.71], [1.0, 0.71]], 'title': 'Drag Coefficient With Power Off x Mach Number', 'inputs': ['Mach Number'], 'outputs': ['Drag Coefficient with Power Off'], 'interpolation': 'linear', 'extrapolation': 'constant', 'signature': {'module': 'rocketpy.mathutils.function', 'name': 'Function'}}","{'source': [[0.0, 0.71], [1.0, 0.71]], 'title': 'Drag Coefficient With Power On x Mach Number', 'inputs': ['Mach Number'], 'outputs': ['Drag Coefficient with Power On'], 'interpolation': 'linear', 'extrapolation': 'constant', 'signature': {'module': 'rocketpy.mathutils.function', 'name': 'Function'}}",0.9309786832716518,0.9815060392548315,0.30282945012377166,nose_to_tail,"[{'thrust_source': {'source': [[0.0, 0.0], [0.01, 68.694], [0.029, 65.879], [0.202, 62.5], [0.511, 51.802], [0.739, 43.356], [0.993, 31.532], [1.02, 29.279], [1.072, 23.086], [1.199, 9.572], [1.262, 4.505], [1.319, 2.815], [1.47, 0.0]], 'title': 'Thrust (N) x Time (S)', 'inputs': ['Time (s)'], 'outputs': ['Thrust (N)'], 'interpolation': 'linear', 'extrapolation': 'zero', 'signature': {'module': 'rocketpy.mathutils.function', 'name': 'Function'}}, 'total_impulse': 55.35619187033323, 'burn_start_time': 0.0, 'burn_out_time': 1.47, 'propellant_initial_mass': 0.027, 'dry_mass': 0.049, 'dry_I_11': 0, 'dry_I_22': 0, 'dry_I_33': 0, 'dry_I_12': 0, 'dry_I_13': 0, 'dry_I_23': 0, 'chamber_radius': 0.0145, 'chamber_height': 0.083, 'chamber_position': 0, 'nozzle_radius': 0.012325000000000001, 'nozzle_position': 0, 'center_of_dry_mass_position': 0, 'interpolate': 'linear', 'coordinate_system_orientation': 'nozzle_to_combustion_chamber', 'position': 0.2750074398776389}]",[],[],2,90.0,0.0,2,0.0,13.11619707896323,-80.75618416901983,0.0,-2.549834134423614
3,226.77316563232887,-0.3268343676711254,260,"{'source': [[0.0, 9.79992817580073], [808.0808080808081, 9.797434854764184], [1616.1616161616162, 9.794942477562557], [2424.242424242424, 9.79245104419585], [3232.3232323232323, 9.789960554664063], [4040.4040404040406, 9.787471008967193], [4848.484848484848, 9.784982407105243], [5656.565656565656, 9.782494749078213], [6464.646464646465, 9.780008034886102], [7272.727272727273, 9.777522264528908], [8080.808080808081, 9.775037438006635], [8888.888888888889, 9.77255355531928], [9696.969696969696, 9.770070616466846], [10505.050505050505, 9.76758862144933], [11313.131313131313, 9.765107570266732], [12121.212121212122, 9.762627462919054], [12929.29292929293, 9.760148299406296], [13737.373737373737, 9.757670079728458], [14545.454545454546, 9.755192803885537], [15353.535353535353, 9.752716471877536], [16161.616161616163, 9.750241083704452], [16969.696969696968, 9.74776663936629], [17777.777777777777, 9.745293138863046], [18585.858585858587, 9.742820582194721], [19393.939393939392, 9.740348969361316], [20202.0202020202, 9.73787830036283], [21010.10101010101, 9.735408575199262], [21818.18181818182, 9.732939793870614], [22626.262626262625, 9.730471956376885], [23434.343434343435, 9.728005062718074], [24242.424242424244, 9.725539112894184], [25050.50505050505, 9.723074106905212], [25858.58585858586, 9.72061004475116], [26666.666666666668, 9.718146926432025], [27474.747474747473, 9.71568475194781], [28282.828282828283, 9.713223521298517], [29090.909090909092, 9.710763234484139], [29898.989898989897, 9.708303891504684], [30707.070707070707, 9.705845492360146], [31515.151515151516, 9.703388037050527], [32323.232323232325, 9.700931525575827], [33131.31313131313, 9.698475957936047], [33939.393939393936, 9.696021334131185], [34747.47474747475, 9.693567654161242], [35555.555555555555, 9.691114918026221], [36363.63636363636, 9.688663125726116], [37171.71717171717, 9.686212277260932], [37979.79797979798, 9.683762372630666], [38787.878787878784, 9.681313411835319], [39595.9595959596, 9.67886539487489], [40404.0404040404, 9.676418321749384], [41212.121212121216, 9.673972192458795], [42020.20202020202, 9.671527007003125], [42828.28282828283, 9.669082765382374], [43636.36363636364, 9.666639467596543], [44444.444444444445, 9.664197113645628], [45252.52525252525, 9.661755703529636], [46060.606060606064, 9.659315237248562], [46868.68686868687, 9.656875714802407], [47676.767676767675, 9.65443713619117], [48484.84848484849, 9.651999501414853], [49292.92929292929, 9.649562810473455], [50101.0101010101, 9.647127063366975], [50909.09090909091, 9.644692260095416], [51717.17171717172, 9.642258400658777], [52525.25252525252, 9.639825485057054], [53333.333333333336, 9.637393513290252], [54141.41414141414, 9.634962485358368], [54949.49494949495, 9.632532401261406], [55757.57575757576, 9.63010326099936], [56565.656565656565, 9.627675064572236], [57373.73737373737, 9.62524781198003], [58181.818181818184, 9.62282150322274], [58989.89898989899, 9.620396138300372], [59797.979797979795, 9.617971717212923], [60606.06060606061, 9.615548239960393], [61414.14141414141, 9.613125706542782], [62222.22222222222, 9.610704116960092], [63030.30303030303, 9.608283471212319], [63838.38383838384, 9.605863769299464], [64646.46464646465, 9.603445011221531], [65454.545454545456, 9.601027196978514], [66262.62626262626, 9.598610326570418], [67070.70707070707, 9.596194399997243], [67878.78787878787, 9.593779417258984], [68686.8686868687, 9.591365378355645], [69494.9494949495, 9.588952283287226], [70303.0303030303, 9.586540132053726], [71111.11111111111, 9.584128924655143], [71919.19191919192, 9.58171866109148], [72727.27272727272, 9.579309341362737], [73535.35353535354, 9.576900965468914], [74343.43434343435, 9.57449353341001], [75151.51515151515, 9.572087045186024], [75959.59595959596, 9.569681500796955], [76767.67676767676, 9.567276900242808], [77575.75757575757, 9.56487324352358], [78383.83838383839, 9.562470530639272], [79191.9191919192, 9.560068761589882], [80000.0, 9.55766793637541]], 'title': 'Gravity (M/S²) x Height (M)', 'inputs': ['height (m)'], 'outputs': ['gravity (m/s²)'], 'interpolation': 'spline', 'extrapolation': 'constant', 'signature': {'module': 'rocketpy.mathutils.function', 'name': 'Function'}}",38,92,0.34523914466177685,-0.056424212677645746,SIRGAS2000,,[],[],0.028,0.5573578066693476,0.031,0.031,0.0001,0,0,0,"{'source': [[0.0, 0.71], [1.0, 0.71]], 'title': 'Drag Coefficient With Power Off x Mach Number', 'inputs': ['Mach Number'], 'outputs': ['Drag Coefficient with Power Off'], 'interpolation': 'linear', 'extrapolation': 'constant', 'signature': {'module': 'rocketpy.mathutils.function', 'name': 'Function'}}","{'source': [[0.0, 0.71], [1.0, 0.71]], 'title': 'Drag Coefficient With Power On x Mach Number', 'inputs': ['Mach Number'], 'outputs': ['Drag Coefficient with Power On'], 'interpolation': 'linear', 'extrapolation': 'constant', 'signature': {'module': 'rocketpy.mathutils.function', 'name': 'Function'}}",0.96630075122887,1.0913351776533409,0.2973688174030727,nose_to_tail,"[{'thrust_source': {'source': [[0.0, 0.0], [0.01, 68.694], [0.029, 65.879], [0.202, 62.5], [0.511, 51.802], [0.739, 43.356], [0.993, 31.532], [1.02, 29.279], [1.072, 23.086], [1.199, 9.572], [1.262, 4.505], [1.319, 2.815], [1.47, 0.0]], 'title': 'Thrust (N) x Time (S)', 'inputs': ['Time (s)'], 'outputs': ['Thrust (N)'], 'interpolation': 'linear', 'extrapolation': 'zero', 'signature': {'module': 'rocketpy.mathutils.function', 'name': 'Function'}}, 'total_impulse': 55.75206473925849, 'burn_start_time': 0.0, 'burn_out_time': 1.47, 'propellant_initial_mass': 0.027, 'dry_mass': 0.049, 'dry_I_11': 0, 'dry_I_22': 0, 'dry_I_33': 0, 'dry_I_12': 0, 'dry_I_13': 0, 'dry_I_23': 0, 'chamber_radius': 0.0145, 'chamber_height': 0.083, 'chamber_position': 0, 'nozzle_radius': 0.012325000000000001, 'nozzle_position': 0, 'center_of_dry_mass_position': 0, 'interpolate': 'linear', 'coordinate_system_orientation': 'nozzle_to_combustion_chamber', 'position': 1.4397177772014522}]",[],[],2,90.0,0.0,3,0.0,13.137059707867014,-81.34550442743722,0.0,-0.34523914466177685
4,226.67399005111946,-0.4260099488805338,260,"{'source': [[0.0, 9.79992817580073], [808.0808080808081, 9.797434854764184], [1616.1616161616162, 9.794942477562557], [2424.242424242424, 9.79245104419585], [3232.3232323232323, 9.789960554664063], [4040.4040404040406, 9.787471008967193], [4848.484848484848, 9.784982407105243], [5656.565656565656, 9.782494749078213], [6464.646464646465, 9.780008034886102], [7272.727272727273, 9.777522264528908], [8080.808080808081, 9.775037438006635], [8888.888888888889, 9.77255355531928], [9696.969696969696, 9.770070616466846], [10505.050505050505, 9.76758862144933], [11313.131313131313, 9.765107570266732], [12121.212121212122, 9.762627462919054], [12929.29292929293, 9.760148299406296], [13737.373737373737, 9.757670079728458], [14545.454545454546, 9.755192803885537], [15353.535353535353, 9.752716471877536], [16161.616161616163, 9.750241083704452], [16969.696969696968, 9.74776663936629], [17777.777777777777, 9.745293138863046], [18585.858585858587, 9.742820582194721], [19393.939393939392, 9.740348969361316], [20202.0202020202, 9.73787830036283], [21010.10101010101, 9.735408575199262], [21818.18181818182, 9.732939793870614], [22626.262626262625, 9.730471956376885], [23434.343434343435, 9.728005062718074], [24242.424242424244, 9.725539112894184], [25050.50505050505, 9.723074106905212], [25858.58585858586, 9.72061004475116], [26666.666666666668, 9.718146926432025], [27474.747474747473, 9.71568475194781], [28282.828282828283, 9.713223521298517], [29090.909090909092, 9.710763234484139], [29898.989898989897, 9.708303891504684], [30707.070707070707, 9.705845492360146], [31515.151515151516, 9.703388037050527], [32323.232323232325, 9.700931525575827], [33131.31313131313, 9.698475957936047], [33939.393939393936, 9.696021334131185], [34747.47474747475, 9.693567654161242], [35555.555555555555, 9.691114918026221], [36363.63636363636, 9.688663125726116], [37171.71717171717, 9.686212277260932], [37979.79797979798, 9.683762372630666], [38787.878787878784, 9.681313411835319], [39595.9595959596, 9.67886539487489], [40404.0404040404, 9.676418321749384], [41212.121212121216, 9.673972192458795], [42020.20202020202, 9.671527007003125], [42828.28282828283, 9.669082765382374], [43636.36363636364, 9.666639467596543], [44444.444444444445, 9.664197113645628], [45252.52525252525, 9.661755703529636], [46060.606060606064, 9.659315237248562], [46868.68686868687, 9.656875714802407], [47676.767676767675, 9.65443713619117], [48484.84848484849, 9.651999501414853], [49292.92929292929, 9.649562810473455], [50101.0101010101, 9.647127063366975], [50909.09090909091, 9.644692260095416], [51717.17171717172, 9.642258400658777], [52525.25252525252, 9.639825485057054], [53333.333333333336, 9.637393513290252], [54141.41414141414, 9.634962485358368], [54949.49494949495, 9.632532401261406], [55757.57575757576, 9.63010326099936], [56565.656565656565, 9.627675064572236], [57373.73737373737, 9.62524781198003], [58181.818181818184, 9.62282150322274], [58989.89898989899, 9.620396138300372], [59797.979797979795, 9.617971717212923], [60606.06060606061, 9.615548239960393], [61414.14141414141, 9.613125706542782], [62222.22222222222, 9.610704116960092], [63030.30303030303, 9.608283471212319], [63838.38383838384, 9.605863769299464], [64646.46464646465, 9.603445011221531], [65454.545454545456, 9.601027196978514], [66262.62626262626, 9.598610326570418], [67070.70707070707, 9.596194399997243], [67878.78787878787, 9.593779417258984], [68686.8686868687, 9.591365378355645], [69494.9494949495, 9.588952283287226], [70303.0303030303, 9.586540132053726], [71111.11111111111, 9.584128924655143], [71919.19191919192, 9.58171866109148], [72727.27272727272, 9.579309341362737], [73535.35353535354, 9.576900965468914], [74343.43434343435, 9.57449353341001], [75151.51515151515, 9.572087045186024], [75959.59595959596, 9.569681500796955], [76767.67676767676, 9.567276900242808], [77575.75757575757, 9.56487324352358], [78383.83838383839, 9.562470530639272], [79191.9191919192, 9.560068761589882], [80000.0, 9.55766793637541]], 'title': 'Gravity (M/S²) x Height (M)', 'inputs': ['height (m)'], 'outputs': ['gravity (m/s²)'], 'interpolation': 'spline', 'extrapolation': 'constant', 'signature': {'module': 'rocketpy.mathutils.function', 'name': 'Function'}}",38,92,2.5862690310021934,1.943080866351863,SIRGAS2000,,[],[],0.028,0.5585318832944861,0.031,0.031,0.0001,0,0,0,"{'source': [[0.0, 0.71], [1.0, 0.71]], 'title': 'Drag Coefficient With Power Off x Mach Number', 'inputs': ['Mach Number'], 'outputs': ['Drag Coefficient with Power Off'], 'interpolation': 'linear', 'extrapolation': 'constant', 'signature': {'module': 'rocketpy.mathutils.function', 'name': 'Function'}}","{'source': [[0.0, 0.71], [1.0, 0.71]], 'title': 'Drag Coefficient With Power On x Mach Number', 'inputs': ['Mach Number'], 'outputs': ['Drag Coefficient with Power On'], 'interpolation': 'linear', 'extrapolation': 'constant', 'signature': {'module': 'rocketpy.mathutils.function', 'name': 'Function'}}",1.0196381777344035,0.9845251122024924,0.30074552883331807,nose_to_tail,"[{'thrust_source': {'source': [[0.0, 0.0], [0.01, 68.694], [0.029, 65.879], [0.202, 62.5], [0.511, 51.802], [0.739, 43.356], [0.993, 31.532], [1.02, 29.279], [1.072, 23.086], [1.199, 9.572], [1.262, 4.505], [1.319, 2.815], [1.47, 0.0]], 'title': 'Thrust (N) x Time (S)', 'inputs': ['Time (s)'], 'outputs': ['Thrust (N)'], 'interpolation': 'linear', 'extrapolation': 'zero', 'signature': {'module': 'rocketpy.mathutils.function', 'name': 'Function'}}, 'total_impulse': 55.94283906264932, 'burn_start_time': 0.0, 'burn_out_time': 1.47, 'propellant_initial_mass': 0.027, 'dry_mass': 0.049, 'dry_I_11': 0, 'dry_I_22': 0, 'dry_I_33': 0, 'dry_I_12': 0, 'dry_I_13': 0, 'dry_I_23': 0, 'chamber_radius': 0.0145, 'chamber_height': 0.083, 'chamber_position': 0, 'nozzle_radius': 0.012325000000000001, 'nozzle_position': 0, 'center_of_dry_mass_position': 0, 'interpolate': 'linear', 'coordinate_system_orientation': 'nozzle_to_combustion_chamber', 'position': 0.4219534614629801}]",[],[],2,90.0,0.0,4,0.0,13.079527511792557,-82.28515221530058,0.0,-2.5862690310021934
