time,altitude,Temperature (deg C),state,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,accel_x,accel_y,accel,State Estimation y,State Estimation v,State Estimation a,Servo deployment,filtered_altitude,filtered_velocity,filtered_accel,saturated,thrust_accel,predicted_apogee_no_airbrake,integrated_vx,integrated_vy,integrated_x,integrated_y,Servo deployment_rate_limited,Servo deployment_rate_limited_rate_limited
2.6656,92.41276086,16.52372,3,-0.743164,0.030457,0.027832,-0.667847,1.2,1.99,-12.29,-0.835912,1.304886,-12.411398,122.027033,45.861979,-12.411168,1.0,122.53802385811356,49.024482830853096,-12.697659166606295,False,-13.774693414930253,222.67968705947231,-1.8985352653889989,-0.7674566630274994,-4.64152010657965,-1.8858942804676389,1.0,1.0
2.678172,93.43703921,16.50979,3,-0.728821,0.031799,0.026917,-0.683411,1.43,1.92,-12.28,-0.801652,1.432192,-12.403052,122.792774,45.945507,-12.403142,1.0,123.15474705796431,48.86777440960378,-12.693555230752589,False,-13.756249622549667,222.65722104746123,-1.9088289926929989,-0.7502513907194993,-4.665453198305953,-1.8954345932934924,1.0,1.0
2.686347,94.20846282,16.514433,3,-0.714233,0.032959,0.02594,-0.698669,1.61,2.1,-12.27,-1.036488,1.521897,-12.416309,123.292493,46.032152,-12.416164,1.0,123.55511993903862,48.76675150734638,-12.689700628359198,False,-13.730776818357068,222.64662212984155,-1.916342389942999,-0.7381765519319993,-4.681088586332478,-1.9015185425090804,1.0,1.0
2.695636,94.43800634,16.50979,3,-0.699341,0.034058,0.024902,-0.713501,1.57,1.88,-12.26,-0.880586,1.382599,-12.394334,123.608465,45.774054,-12.394575,1.0,124.00896678190307,48.65180033786486,-12.68560185659906,False,-13.714399050663044,222.6338699533809,-1.9252462401359989,-0.7246866202599994,-4.698930844724879,-1.908312810512326,1.0,1.0
2.708202,95.36825346,16.50979,3,-0.684204,0.034973,0.023743,-0.728027,1.75,2.19,-12.28,-1.260877,1.446299,-12.448891,124.320709,45.793184,-12.448292,1.0,124.62043013778717,48.494744153003346,-12.682323093915967,False,-13.695806653125764,222.60960557383936,-1.938701052164999,-0.7069126541259994,-4.723208025562407,-1.9173075487532931,1.0,1.0
2.716369,95.95344729,16.505146,3,-0.668823,0.035767,0.022583,-0.742188,1.76,2.05,-12.25,-1.192242,1.361008,-12.413235,124.689846,45.685072,-12.413622,1.0,125.0173413628555,48.393833388349144,-12.678602550466126,False,-13.670481353104401,222.59913761365954,-1.9487183636014989,-0.6954490159914997,-4.739082302746689,-1.923034092633218,1.0,1.0
2.72551,95.9011491,16.52372,3,-0.653259,0.036438,0.021301,-0.755981,1.88,1.98,-12.25,-1.207344,1.38272,-12.415638,124.781185,45.151639,-12.415616,1.0,125.46042541187887,48.28054018572309,-12.67497303004034,False,-13.654252314587007,222.58586543792978,-1.959685671414499,-0.6829088071674996,-4.75694566338873,-1.929333877063966,1.0,1.0
2.738104,97.20263402,16.514433,3,-0.63739,0.036926,0.02002,-0.769348,1.91,1.75,-12.23,-1.059297,1.350677,-12.382908,125.61881,45.33641,-12.383268,1.0,126.06888134806542,48.12381169473638,-12.67094872141715,False,-13.636074630460996,222.56476684933403,-1.973958709791499,-0.6656966062584996,-4.781715822057184,-1.9378260453523095,1.0,1.0
2.746274,97.41348604,16.519077,3,-0.621399,0.037292,0.018677,-0.78241,1.86,1.86,-12.2,-1.229459,1.179906,-12.363489,125.826493,44.989555,-12.363707,1.0,126.4631273016599,48.023335171164234,-12.666719322422212,False,-13.611002413082621,222.5564906750757,-1.9833082780514992,-0.6553591747034992,-4.797881257702524,-1.9432225582175395,1.0,1.0
2.755496,98.84948509,16.50979,3,-0.605103,0.037476,0.017395,-0.795044,2.01,1.7,-12.19,-1.18269,1.266993,-12.349966,126.71455,45.486271,-12.350118,1.0,126.9070155410199,47.90965641499541,-12.66236912608925,False,-13.594971385332412,222.54598128280787,-1.994430697090499,-0.6440765234144994,-4.816222612116903,-1.9492142562215615,1.0,1.0
2.768062,99.3102023,16.514433,3,-0.588684,0.037537,0.016052,-0.807312,2.0,1.57,-12.17,-1.13084,1.20007,-12.322926,127.407642,45.486796,-12.323226,1.0,127.50974033089743,47.75391102936526,-12.657714658502265,False,-13.576876634432903,222.52790777258633,-2.008966606080499,-0.6285759665854993,-4.841375957372726,-1.9572103318162315,1.0,1.0
2.776258,99.70737395,16.519077,3,-0.572083,0.037476,0.014709,-0.819214,2.0,1.48,-12.18,-1.118052,1.137476,-12.328788,127.663004,45.208354,-12.328727,1.0,127.90234123209281,47.65342567055853,-12.65321131606341,False,-13.552160249306159,222.52104865456977,-2.018182565496499,-0.6189967030774994,-4.8578792146778484,-1.9623228846165104,1.0,1.0
2.785504,100.6763741,16.514433,3,-0.555298,0.037231,0.013367,-0.830688,1.85,1.14,-12.15,-0.822493,1.039541,-12.271398,128.301814,45.380794,-12.272029,1.0,128.34433282861048,47.5402111034887,-12.647991718438053,False,-13.53625595057574,222.5139858187884,-2.027153705031499,-0.6089323534864993,-4.876580804256499,-1.9679996006450058,1.0,1.0
2.798076,101.1347889,16.519077,3,-0.538269,0.036926,0.012085,-0.841858,1.77,0.95,-12.13,-0.687559,0.971168,-12.237492,128.885018,45.244293,-12.237872,1.0,128.94311131951383,47.38527551857749,-12.642388138504643,False,-13.518378537247974,222.4999586516596,-2.036645891903499,-0.5962930367124993,-4.902125848522833,-1.9755756474477968,1.0,1.0
2.806265,101.9008028,16.514433,3,-0.521057,0.036499,0.010803,-0.852661,1.96,1.08,-12.1,-0.959864,1.01256,-12.225842,129.309025,45.226006,-12.225975,1.0,129.33286345277654,47.285871554034145,-12.636710093315882,False,-13.493986870327157,222.49759881213552,-2.0433912653769988,-0.5881706624164995,-4.9188315606633175,-1.9804254340638803,1.0,1.0
2.815403,102.2166537,16.52372,3,-0.503662,0.036072,0.009644,-0.863098,1.76,1.01,-12.12,-0.86751,0.795365,-12.232211,129.63888,45.007073,-12.232142,1.0,129.76650971875569,47.174397719189265,-12.631203891076167,False,-13.478378471095265,222.49250139243276,-2.0517405371829986,-0.5799102530914995,-4.937542217869214,-1.9857623957668364,1.0,1.0
2.82797,103.1383845,16.514433,3,-0.486023,0.035583,0.008484,-0.873169,1.71,1.01,-12.07,-0.904797,0.681098,-12.179754,130.36198,45.054336,-12.180332,1.0,130.36070892953907,47.02014165261472,-12.625066857777616,False,-13.460916594014332,222.48128063920382,-2.0628768282174987,-0.5706328978309994,-4.963396416084708,-1.992991833655658,1.0,1.0
2.836191,103.7176814,16.519077,3,-0.468201,0.035034,0.007446,-0.882874,1.82,0.8,-12.05,-0.848966,0.819602,-12.155745,130.741556,44.96894,-12.156016,1.0,130.74929162455484,46.92099712565329,-12.618695249414756,False,-13.43682574351758,222.48179042728668,-2.0700856710289988,-0.5644642704809995,-4.9803849584378606,-1.9976576505660044,1.0,1.0
2.845335,103.7511403,16.514433,3,-0.450195,0.034546,0.006409,-0.892212,1.61,0.86,-12.06,-0.830856,0.545636,-12.156766,130.888095,44.516004,-12.156758,1.0,131.1802279726536,46.81017928125862,-12.61243202781608,False,-13.42138204926019,222.47993148696918,-2.077765817212999,-0.5582224023449994,-4.999348935442103,-2.0027905740341647,1.0,1.0
2.8579,104.6718089,16.514433,3,-0.431946,0.033997,0.005432,-0.901245,1.8,0.83,-12.07,-0.97382,0.645557,-12.175745,131.529538,44.46814,-12.175536,1.0,131.76970089625297,46.65603687504958,-12.606518441920922,False,-13.404161272424195,222.46910826650242,-2.089103694182999,-0.5507387323224995,-5.025527293147448,-2.0097576223627134,1.0,1.0
2.866089,104.8771846,16.50979,3,-0.413513,0.033447,0.004517,-0.909851,1.69,1.01,-12.02,-1.091336,0.374008,-12.125403,131.657995,44.012211,-12.125955,1.0,132.15389181280122,46.55756380489568,-12.60001112236644,False,-13.380282031923114,222.47083962309006,-2.097559475424999,-0.5465641234299994,-5.042669585495409,-2.0142505289055923,1.0,1.0
2.87533,106.3071902,16.50979,3,-0.394958,0.032959,0.003662,-0.918091,1.47,0.47,-12.01,-0.587305,0.511163,-12.083692,132.511493,44.478453,-12.084158,1.0,132.58634929666988,46.44623188733511,-12.593035919823578,False,-13.365066244783769,222.4718683188409,-2.1053156361654985,-0.5424741908244994,-5.062088969948512,-2.019282430436605,1.0,1.0
2.887978,106.8536805,16.50979,3,-0.37616,0.03241,0.002808,-0.925964,1.37,0.86,-11.97,-0.834535,0.108449,-12.04944,133.243554,44.542922,-12.049822,1.0,133.1757289684329,46.292348749970586,-12.585700689037873,False,-13.34790429067626,222.4666270013039,-2.1143073523254987,-0.5385557645364994,-5.088773865727729,-2.026118863874308,1.0,1.0
2.896198,107.337573,16.519077,3,-0.357239,0.031921,0.002075,-0.933472,1.44,0.52,-11.94,-0.687026,0.347249,-12.013121,133.571968,44.387267,-12.013525,1.0,133.55892757921373,46.1945615387305,-12.577983033678604,False,-13.324256257944258,222.47299073569536,-2.1205609680354987,-0.5366828457564994,-5.106179174524414,-2.0305380945626124,1.0,1.0
2.905334,107.6459884,16.519077,3,-0.338257,0.031433,0.001282,-0.940552,1.34,0.6,-11.92,-0.69741,0.165256,-11.988682,133.857391,44.12245,-11.988956,1.0,133.9836372503857,46.08547489457689,-12.570048689615177,False,-13.309267264416988,222.4782620944972,-2.1268850716834984,-0.5343417229164994,-5.125581508033849,-2.0354305347923107,1.0,1.0
2.917899,108.3758163,16.519077,3,-0.319092,0.031067,0.000549,-0.947205,1.22,-0.03,-11.9,-0.246499,0.537859,-11.94777,134.450487,44.022561,-11.948224,1.0,134.56512634758613,45.933705186533366,-12.561679269799699,False,-13.292585998744944,222.47784602105958,-2.1328151799759985,-0.5299244029289994,-5.1523430748649,-2.042116786727935,1.0,1.0
2.926087,109.2294285,16.519077,3,-0.299988,0.030701,-0.000122,-0.95343,1.35,0.59,-11.88,-0.747276,0.066879,-11.947466,134.939541,44.120408,-11.947474,1.0,134.9441841751932,45.836927961818056,-12.553426910730414,False,-13.269449238891209,222.48684938256395,-2.1368836948259986,-0.5274486055569995,-5.16982322205834,-2.0464456718246766,1.0,1.0
2.935217,110.0946019,16.50979,3,-0.280701,0.030457,-0.000732,-0.95929,1.05,0.16,-11.85,-0.28111,0.211387,-11.892301,135.61922,44.370413,-11.892909,1.0,135.36580507572447,45.72884942021578,-12.54455324241255,False,-13.254733621791292,222.4961246297565,-2.1415782769159986,-0.5261783212669994,-5.189354400959343,-2.0512554787456283,1.0,1.0
2.947792,109.8917717,16.519077,3,-0.261414,0.030334,-0.001343,-0.964783,1.15,0.53,-11.84,-0.573529,-0.096102,-11.893319,135.84362,43.800162,-11.893315,1.0,135.94347265803984,45.57756025171873,-12.53582096293627,False,-13.238338093028197,222.4982225955003,-2.1469518196284985,-0.5254534668294993,-5.216318533941366,-2.057867613613285,1.0,1.0
2.955993,110.4649101,16.514433,3,-0.242004,0.030334,-0.001831,-0.969788,1.16,0.26,-11.87,-0.456146,0.098393,-11.920247,136.00999,43.410479,-11.91995,1.0,136.32024516664544,45.48084388640164,-12.527574778735616,False,-13.215459567962244,222.50804352578032,-2.151174001965998,-0.5254440725839994,-5.233942998872814,-2.06217681897365,1.0,1.0
2.965209,111.3318865,16.514433,3,-0.222473,0.030396,-0.002319,-0.974487,1.38,0.76,-11.82,-0.882601,-0.299958,-11.888051,136.554183,43.488072,-11.888402,1.0,136.74242555691455,45.37170982996622,-12.519015787114547,False,-13.20087170755297,222.51709442752514,-2.1573429481419986,-0.5263728841039994,-5.253796644978912,-2.0670235915100683,1.0,1.0
2.977807,111.3135157,16.514433,3,-0.202942,0.030579,-0.002808,-0.978699,1.44,0.96,-11.81,-1.006724,-0.520576,-11.882198,136.821843,42.983177,-11.882267,1.0,137.3165934053261,45.220310360253556,-12.510500787167445,False,-13.184450417920623,222.51977961689505,-2.1692438063169983,-0.5315414277699992,-5.2810498149452485,-2.0736873937605624,1.0,1.0
2.985998,112.4442936,16.50979,3,-0.183289,0.030823,-0.003296,-0.982544,1.56,0.51,-11.8,-0.935391,-0.123861,-11.876155,137.335136,43.131865,-11.876222,1.0,137.6901313294119,45.12411193381946,-12.502026381231307,False,-13.161741375831166,222.53119290507306,-2.1771977382994985,-0.5341807195034992,-5.298850666291226,-2.078052058814721,1.0,1.0
2.995126,113.0289471,16.514433,3,-0.163635,0.031189,-0.003784,-0.986023,1.64,0.78,-11.82,-1.088522,-0.418236,-11.901707,137.862521,43.197064,-11.901427,1.0,138.10486739804148,45.015924857564556,-12.49401349045082,False,-13.147349373375212,222.5395961806206,-2.1864348772314983,-0.5366548502114992,-5.318766285548509,-2.0829393523549005,1.0,1.0
3.007702,113.1023349,16.519077,3,-0.14386,0.031555,-0.004333,-0.989075,1.65,0.62,-11.82,-1.031879,-0.333827,-11.901383,138.179188,42.76169,-11.901383,1.0,138.67333971137464,44.86467562908903,-12.486109904743275,False,-13.131203614756442,222.54163634901528,-2.1997679587194985,-0.5413838223554992,-5.346346728980969,-2.089718059528002,1.0,1.0
3.015895,114.1382309,16.50979,3,-0.124084,0.031982,-0.004944,-0.99176,1.4,0.98,-11.73,-0.865894,-0.813836,-11.794129,138.661597,42.866164,-11.795311,1.0,139.0444298362796,44.76922065479338,-12.47688892603533,False,-13.108702629180396,222.55622642117868,-2.2075421858139985,-0.5460852238349991,-5.364401274988051,-2.0941728764757213,1.0,1.0
3.028114,114.391828,16.514433,3,-0.104309,0.032349,-0.005493,-0.994019,1.71,0.74,-11.79,-1.078322,-0.57822,-11.873456,139.091322,42.600964,-11.872595,1.0,139.5939616732547,44.62275093834177,-12.468854334307366,False,-13.094537392917198,222.56020756097473,-2.2194203734659985,-0.5545899899669992,-5.391447802743972,-2.1008974516944448,1.0,1.0
3.036056,115.5177713,16.50979,3,-0.084473,0.032776,-0.006104,-0.99585,1.71,0.71,-11.79,-1.044045,-0.621358,-11.872483,139.682789,42.887086,-11.872484,1.0,139.95135059308762,44.52962216391005,-12.46091996503237,False,-13.07286980960309,222.5716526789455,-2.2278482928229986,-0.5593535142049991,-5.409107906617805,-2.1053209213495117,1.0,1.0
3.045213,115.3553309,16.514433,3,-0.064575,0.033142,-0.006836,-0.997314,1.77,0.91,-11.77,-1.101123,-0.885922,-11.853101,139.823533,42.459842,-11.853315,1.0,140.36204290424067,44.42152274231636,-12.452839442578899,False,-13.059128028216467,222.58169635199607,-2.2376699445109987,-0.5662545956849991,-5.429553281867439,-2.1104745180806432,1.0,1.0
3.057781,116.3588305,16.519077,3,-0.044678,0.033508,-0.007568,-0.998413,1.79,0.78,-11.79,-1.067935,-0.8315,-11.873701,140.510793,42.504807,-11.873476,1.0,140.92266109141178,44.27075675562439,-12.445145913199296,False,-13.043215887804731,222.5851570795644,-2.2513003049829985,-0.577046875532999,-5.457761970915259,-2.117659024525777,1.0,1.0
3.065951,116.5553144,16.514433,3,-0.024841,0.033936,-0.008423,-0.999084,1.97,0.75,-11.78,-1.206865,-0.870445,-11.874246,140.667083,42.119347,-11.874238,1.0,141.28719664262076,44.17472552593664,-12.437567304344334,False,-13.021094363529352,222.59579561311398,-2.2605928629829988,-0.5839993208579992,-5.476193054506401,-2.1224018982380346,1.0,1.0
3.075086,117.6027137,16.505146,3,-0.005005,0.034241,-0.009338,-0.999329,1.79,0.56,-11.76,-0.987765,-0.766571,-11.84278,141.311138,42.346473,-11.843127,1.0,141.69362525238154,44.066983346417246,-12.429677149007679,False,-13.007041478023245,222.60608447127385,-2.2706168355079988,-0.5914763914379993,-5.496889354804258,-2.127770883553947,1.0,1.0
3.095343,118.425952,16.505146,3,0.034607,0.034851,-0.011292,-0.998718,2.05,0.64,-11.75,-1.169149,-1.018263,-11.843586,142.381019,42.375281,-11.843581,1.0,142.58716657807224,43.82106311499804,-12.42190768215747,False,-12.991313205998301,222.59906543343232,-2.292463138956999,-0.6095540826069993,-5.543106510325627,-2.1399355207103117,1.0,1.0
3.104814,118.8251361,16.50979,3,0.05426,0.035095,-0.01239,-0.997803,2.02,0.79,-11.74,-1.08002,-1.251066,-11.823691,142.530815,41.750323,-11.82391,1.0,143.00514421646136,43.70939912586245,-12.413982770822471,False,-12.95557431747363,222.60979304745905,-2.303114078756499,-0.6203004900864992,-5.56486886624011,-2.1457594970393017,1.0,1.0
3.114531,119.5998482,16.505146,3,0.073792,0.035339,-0.01355,-0.996582,2.05,0.22,-11.72,-1.141667,-0.776417,-11.819631,142.982759,41.710315,-11.819678,1.0,143.43277335938095,43.59471447077108,-12.406114184055918,False,-12.939409869714115,222.62023710055,-2.313908145045999,-0.630151016241999,-5.5873006687144535,-2.1518348156827987,1.0,1.0
3.128548,120.6161142,16.500502,3,0.093201,0.035461,-0.014709,-0.994934,2.16,0.32,-11.69,-1.201323,-0.982071,-11.790554,143.840347,41.933302,-11.790875,1.0,144.04628044262932,43.42700332046196,-12.397969987616687,False,-12.922852922409634,222.62563950077157,-2.3303289904609987,-0.642475379389999,-5.619849804678654,-2.1607540177765854,1.0,1.0
3.136166,120.7100445,16.50979,3,0.112549,0.035522,-0.01593,-0.992859,2.15,0.28,-11.69,-1.161134,-1.031989,-11.787415,143.933082,41.468036,-11.787453,1.0,144.38036646731214,43.338670224520136,-12.389897003188345,False,-12.898725431604987,222.64038050188333,-2.3393275891739984,-0.6501469339299989,-5.637636526590483,-2.165677616168021,1.0,1.0
3.145174,121.2879596,16.505146,3,0.131775,0.035461,-0.017151,-0.990479,2.09,0.44,-11.74,-1.019914,-1.261693,-11.821876,144.297922,41.350899,-11.821497,1.0,144.7736156315982,43.23274224364952,-12.38239093982781,False,-12.886052005826254,222.65153237767476,-2.3491510293659985,-0.660477677657999,-5.658753434288387,-2.1715806694186135,1.0,1.0
3.157648,121.9110375,16.50979,3,0.150879,0.0354,-0.018433,-0.987732,2.09,0.15,-11.67,-1.063956,-1.069001,-11.76029,144.864382,41.268008,-11.760964,1.0,145.31565677579616,43.08452437520968,-12.374175063304344,False,-12.870891851851841,222.66050013571436,-2.3621481265559985,-0.6750142161359991,-5.688137807123873,-2.179910132360207,1.0,1.0
3.165726,122.2897868,16.514433,3,0.169861,0.035217,-0.019653,-0.984619,2.07,0.11,-11.67,-1.021337,-1.110863,-11.7562,145.083073,41.004684,-11.756253,1.0,145.66697926733386,42.99074770287074,-12.366018339635659,False,-12.849746235201131,222.67549543616244,-2.370570624982998,-0.6838186868319989,-5.707253258161338,-2.1853984584552943,1.0,1.0
3.174863,122.8673535,16.50979,3,0.188782,0.034912,-0.020935,-0.981201,2.11,0.04,-11.68,-1.047381,-1.147774,-11.767,145.486605,40.933878,-11.766882,1.0,146.06284402372395,42.88374388789613,-12.358116230156332,False,-12.836403078261805,222.68848943383517,-2.3800215631659984,-0.6941372699664993,-5.728956338572898,-2.1916936502439284,1.0,1.0
3.187415,123.3029994,16.505146,3,0.20752,0.034546,-0.022217,-0.977356,1.93,-0.28,-11.67,-0.976572,-0.86973,-11.759331,145.957409,40.734514,-11.759414,1.0,146.60374223831283,42.734625928720895,-12.3502214810037,False,-12.821216171986952,222.6974194578005,-2.3927238921939984,-0.7067991250704991,-5.758910089050737,-2.2004859270591806,1.0,1.0
3.19571,123.8692491,16.500502,3,0.226135,0.034058,-0.023499,-0.973206,1.91,0.0,-11.65,-0.81405,-1.197145,-11.716423,146.250542,40.571766,-11.716897,1.0,146.96161639233983,42.638517583729744,-12.341869512792748,False,-12.800120731421158,222.71341563142443,-2.4001504969389984,-0.7153714891329991,-5.7787885355796655,-2.2063843796815896,1.0,1.0
3.204836,124.5405436,16.519077,3,0.244629,0.033447,-0.024719,-0.96875,1.88,0.0,-11.6,-0.758951,-1.259908,-11.658964,146.732,40.607202,-11.659603,1.0,147.35435307088827,42.53270454896166,-12.332875064411876,False,-12.786561223414882,222.73064291460759,-2.4073281005019984,-0.7265830219719988,-5.800725060419788,-2.2129640181157617,1.0,1.0
3.217411,124.7871052,16.505146,3,0.263062,0.032837,-0.025879,-0.963867,1.82,-0.35,-11.61,-0.848039,-1.003574,-11.683347,147.12806,40.319424,-11.683085,1.0,147.8921688253386,42.38412496835657,-12.32432451832733,False,-12.771669260765716,222.7427542142247,-2.4174320501269984,-0.7408146650469988,-5.831060739866868,-2.2221902810728937,1.0,1.0
3.225599,125.7240936,16.50979,3,0.281311,0.032104,-0.027039,-0.958679,1.76,-0.21,-11.59,-0.700844,-1.167423,-11.645406,147.602725,40.4394,-11.645821,1.0,148.24292735051114,42.28999688419549,-12.315391438819095,False,-12.75082731314579,222.76142053656383,-2.4237731771289983,-0.7497027267649988,-5.850880634067255,-2.228292459274972,1.0,1.0
3.234767,126.0197019,16.50979,3,0.299377,0.031311,-0.028198,-0.953186,1.61,-0.35,-11.55,-0.632837,-1.03938,-11.603281,147.951055,40.305241,-11.603749,1.0,148.63446869663,42.18419570813635,-12.306026089932873,False,-12.737658827625882,222.7805673442279,-2.4298867708329985,-0.7598187117169991,-5.873129811268713,-2.2352121055489738,1.0,1.0
3.247333,126.6387304,16.514433,3,0.317444,0.030457,-0.029236,-0.947327,1.58,-0.44,-11.51,-0.644603,-1.017542,-11.563697,148.50442,40.219331,-11.564139,1.0,149.168149743029,42.036989771216035,-12.296267850647073,False,-12.722894127863306,222.7976709524174,-2.437912926352998,-0.7727423526429987,-5.903714196766132,-2.2448411867163474,1.0,1.0
3.255504,127.6663117,16.514433,3,0.335327,0.029541,-0.030273,-0.941162,1.32,-0.43,-11.5,-0.418588,-0.930496,-11.538472,149.101887,40.525801,-11.538754,1.0,149.51589003310326,41.94408405143801,-12.28631079907183,False,-12.702418323743775,222.82031448785727,-2.4422565931834983,-0.7807010618919991,-5.923652129338199,-2.2511877797864304,1.0,1.0
3.2648,127.4945926,16.50979,3,0.35321,0.028625,-0.031189,-0.93457,1.48,-0.42,-11.51,-0.515304,-1.103618,-11.548301,149.237916,40.11396,-11.548196,1.0,149.9098092442532,41.83723214163466,-12.276617999046701,False,-12.689529610411416,222.84122563062937,-2.4465973231994984,-0.7901556237639991,-5.9463755223415475,-2.2584891216613596,1.0,1.0
3.277375,128.296871,16.505146,3,0.37085,0.027649,-0.032043,-0.927734,1.11,-0.29,-11.49,-0.139514,-1.003631,-11.50259,149.800955,40.043933,-11.503093,1.0,150.43974279789768,41.69059940051593,-12.266456511248203,False,-12.674744417555521,222.86082939682683,-2.4507144913744985,-0.8034049518514991,-5.977167370375682,-2.268508633780542,1.0,1.0
3.285564,128.4857438,16.519077,3,0.388367,0.026611,-0.032776,-0.920532,0.88,-0.18,-11.44,0.110057,-0.959285,-11.434511,149.916271,39.632932,-11.435267,1.0,150.78590443407177,41.59845373926652,-12.255539247475973,False,-12.654521327264021,222.88721082981743,-2.4508351030609985,-0.8114421114134989,-5.997236765190097,-2.2751206250810805,1.0,1.0
3.294698,129.5241292,16.519077,3,0.405701,0.025574,-0.033447,-0.913025,0.97,-0.36,-11.47,-0.068543,-0.942128,-11.477764,150.540428,39.86247,-11.477296,1.0,151.1701802565532,41.494265404511154,-12.24533699675882,False,-12.64184582208629,222.91076615072035,-2.4506455086229986,-0.8201258645844989,-6.0196218271436575,-2.2825719960274635,1.0,1.0
3.307282,129.3912758,16.514433,3,0.422913,0.024597,-0.034119,-0.905212,0.84,-0.31,-11.44,0.064183,-0.91478,-11.438286,150.779026,39.392096,-11.438716,1.0,151.69641440450187,41.34824166124158,-12.234754933567906,False,-12.627550807811703,222.9329597576866,-2.4506729417429987,-0.8318095297204988,-6.05046092283336,-2.2929659735284305,1.0,1.0
3.315474,130.417773,16.514433,3,0.439941,0.023682,-0.034607,-0.897034,0.8,-0.21,-11.38,0.175225,-0.973968,-11.367021,151.244074,39.512256,-11.367811,1.0,152.04016415430803,41.25667131955343,-12.223381597288515,False,-12.60758183868507,222.96153616971066,-2.449692326574999,-0.839545841528499,-6.070532818972391,-2.2998118451290663,1.0,1.0
3.324611,131.2665025,16.505146,3,0.456787,0.022766,-0.035095,-0.888611,0.89,-0.1,-11.4,0.228003,-1.139843,-11.375892,151.909872,39.797201,-11.375803,1.0,152.42192672699008,41.15343046150872,-12.212277790045208,False,-12.59509180424971,222.98879500824984,-2.447850179456999,-0.8492027870819989,-6.092907241911198,-2.3075268932388733,1.0,1.0
3.33718,131.7854354,16.514433,3,0.473511,0.021973,-0.035461,-0.879822,0.98,-0.05,-11.42,0.243802,-1.265584,-11.389391,152.546505,39.825305,-11.389242,1.0,152.94339993201896,41.008159702752216,-12.201500289089054,False,-12.581045935541018,223.01294835728692,-2.444885120934499,-0.864319693063499,-6.123655636906508,-2.3182955252653477,1.0,1.0
3.345351,131.7850143,16.519077,3,0.48999,0.021179,-0.035828,-0.870728,0.81,-0.27,-11.42,0.171871,-1.028242,-11.404322,152.585381,39.304152,-11.404156,1.0,153.2830722236742,40.916409452048924,-12.19106323394288,False,-12.561348195322031,223.03942899232914,-2.443186888892999,-0.8736911191864989,-6.143625855102658,-2.325396168438795,1.0,1.0
3.354617,132.2628832,16.519077,3,0.506287,0.020508,-0.036194,-0.861389,0.69,-0.12,-11.36,0.377441,-1.01712,-11.329746,152.857989,39.083126,-11.330566,1.0,153.66710619002282,40.812025524848046,-12.179790372195066,False,-12.54894096954226,223.0679990000582,-2.440641926396999,-0.8831672813324991,-6.1662526340038974,-2.3335356934083995,1.0,1.0
3.367237,132.6879121,16.514433,3,0.522339,0.019775,-0.03656,-0.851685,1.04,-0.05,-11.4,0.303455,-1.37868,-11.360066,153.263397,38.830457,-11.359741,1.0,154.18636618667182,40.66650753608158,-12.169065520257188,False,-12.534860779898896,223.09323431926265,-2.436345472636999,-0.8982847793324986,-6.197026424491801,-2.344776655911195,1.0,1.0
3.375403,133.0572286,16.50979,3,0.538208,0.019165,-0.036926,-0.841797,0.69,-0.01,-11.36,0.519254,-1.093908,-11.316341,153.419975,38.497056,-11.316819,1.0,154.52343585568866,40.57563413953177,-12.157912604764963,False,-12.515298807285209,223.122689431736,-2.432986351789999,-0.9083803561364988,-6.2169079063309365,-2.3521532696593153,1.0,1.0
3.384558,133.9072867,16.519077,3,0.553894,0.018555,-0.037231,-0.831543,0.93,0.09,-11.38,0.544608,-1.363229,-11.323533,153.955648,38.628239,-11.323459,1.0,154.89967459191328,40.47263464625965,-12.147003145308874,False,-12.503114993818436,223.15109772564733,-2.428116523484999,-0.9196279007539991,-6.239159604742508,-2.3605209774552316,1.0,1.0
3.397122,134.5147369,16.514433,3,0.569336,0.018005,-0.037537,-0.821045,0.87,-0.24,-11.32,0.289067,-1.196472,-11.289012,154.584471,38.667211,-11.289391,1.0,155.41267949412315,40.32858841006168,-12.135788492125439,False,-12.489341036306106,223.17913962529653,-2.4228793771349992,-0.9357079424359989,-6.2696335609902025,-2.372176197222151,1.0,1.0
3.405311,135.1630777,16.505146,3,0.584534,0.017517,-0.037842,-0.810303,0.88,0.24,-11.35,0.773241,-1.373724,-11.276946,155.005477,38.731958,-11.277083,1.0,155.74799030558412,40.23776429371929,-12.124566148637632,False,-12.470142326030015,223.20956011212206,-2.418529757028999,-0.9462316099579992,-6.289456710690038,-2.3798817987194285,1.0,1.0
3.41453,135.3600251,16.519077,3,0.599487,0.017029,-0.038147,-0.799255,0.73,-0.38,-11.31,0.256714,-1.05353,-11.287937,155.278228,38.520689,-11.287818,1.0,156.12374643986726,40.1343130356653,-12.113637324676782,False,-12.45806952762622,223.23887489173285,-2.413782179456499,-0.957420037270999,-6.311731252561268,-2.3886566809873306,1.0,1.0
